col_time_id,col_date,col_annee,col_mois,col_jour,col_heure,col_trimestre,col_semaine,col_nom_jour,col_saison,col_est_weekend,col_creneau_horaire,col_polluant,col_concentration,col_unite,col_station_poll,col_condition_meteo,col_temperature_celsius,col_ressentie_celsius,col_humidite_pourcent,col_pression_hpa,col_vitesse_vent_kmh,col_visibilite_km,col_precipitations_mm,col_indice_uv,col_qualite_air_locale,col_alerte_meteo,col_nom_zone,col_type_zone,col_indice_pollution,col_niveau_bruit_db,col_biodiversite_index,col_type_horaire_pointe
TIM_19784,2024-01-01 00:00:00,2024,3,1,13,6.75,3.97,25,3.78,OUI,7.51,PM2.5,41.98,7.42,1.10,Nuageux,4.16,4.09,4.78,2.55,3.45,4.26,3.87,9.65,2.26,1.70,Résidentiel,Centre-Ville,5.44,8.85,56,7.02
TIM_19785,2024-01-01 00:00:00,2024,6,1,23,5.75,5.69,6,2.17,NON,3.38,SO2,8.72,9.32,9.49,Orage,3.86,5.68,4.15,4.64,5.59,2.82,2.44,6.61,3.85,5.41,Quartier Nord,Résidentiel,4.38,5.75,67,2.04
TIM_19786,2024-01-01 00:00:00,2024,4,1,18,9.59,4.41,20,5.62,NON,5.06,CO2,3.17,1.89,8.68,Orage,3.10,3.75,3.32,1.45,3.78,1.40,6.48,6.75,6.44,1.74,Quartier Nord,ZAC Ouest,3.52,6.79,22,5.55
TIM_19787,2024-01-01 00:00:00,2024,9,17,11,4.87,3.39,6,5.42,NON,1.86,CO2,19.36,3.95,8.56,Pluie,5.22,6.66,7.41,1.93,1.03,8.46,6.87,7.47,5.98,6.67,Quartier Nord,Parc Central,2.14,9.77,88,4.03
TIM_19788,2024-01-01 00:00:00,2024,1,28,8,7.42,1.37,20,3.85,OUI,6.13,PM10,40.61,2.34,3.87,Pluie,4.18,5.23,7.05,9.46,9.51,2.70,1.65,1.72,3.88,9.56,Banlieue Sud,Zone Industrielle,8.13,4.39,1,9.43
TIM_19789,2024-01-01 00:00:00,2024,3,22,10,8.55,6.55,7,6.79,NON,3.44,PM10,17.92,3.20,9.15,Brouillard,6.52,4.47,7.33,8.68,3.37,2.30,7.10,2.95,2.01,8.62,ZAC Ouest,Parc Central,5.52,9.72,96,5.52
TIM_19790,2024-01-01 00:00:00,2024,7,26,11,3.31,8.61,24,6.85,OUI,7.36,PM10,15.12,2.16,7.27,Orage,5.29,9.93,3.59,8.53,4.07,2.52,4.66,2.42,6.83,6.70,ZAC Ouest,Centre-Ville,5.17,1.48,27,3.33
TIM_19791,2024-01-01 00:00:00,2024,6,11,12,7.56,5.31,25,4.87,NON,9.70,PM10,16.68,2.34,4.47,Brouillard,3.75,9.09,7.29,9.16,4.38,5.47,5.68,8.69,7.83,1.14,Zone Industrielle,Banlieue Sud,4.68,9.71,81,9.23
TIM_19792,2024-01-01 00:00:00,2024,9,4,8,2.65,3.25,18,8.99,OUI,5.15,NO2,5.88,5.53,9.10,Brouillard,8.64,6.72,1.46,9.27,6.62,8.31,6.36,9.57,6.76,9.80,Zone Industrielle,Parc Central,7.51,6.21,8,4.65
TIM_19793,2024-01-01 00:00:00,2024,9,27,22,4.18,7.60,24,7.16,OUI,2.53,PM10,45.79,4.30,7.94,Orage,5.21,4.01,2.62,6.47,9.29,6.23,6.87,2.71,5.92,2.76,Zone Industrielle,Parc Central,7.12,1.69,61,1.97
TIM_19794,2024-01-01 00:00:00,2024,6,4,22,2.31,4.34,1,5.28,NON,7.79,PM2.5,2.74,7.18,1.14,Orage,8.39,1.82,5.75,1.46,4.82,5.30,3.79,2.79,6.25,3.04,ZAC Ouest,Quartier Nord,4.72,7.43,47,8.77
TIM_19795,2024-01-01 00:00:00,2024,8,27,21,2.38,7.06,3,2.82,OUI,1.62,PM2.5,39.78,7.40,4.77,Brouillard,3.70,6.59,3.07,3.41,5.30,5.74,5.10,8.28,6.63,7.37,Parc Central,Zone Industrielle,6.34,2.85,45,3.61
TIM_19796,2024-01-01 00:00:00,2024,1,17,7,4.00,2.99,21,4.92,NON,4.55,NO2,9.48,7.84,6.52,Nuageux,6.98,4.48,9.87,8.32,3.53,9.55,4.74,8.33,3.53,4.94,Parc Central,Zone Industrielle,7.01,5.66,57,9.36
TIM_19797,2024-01-01 00:00:00,2024,2,27,20,9.33,8.33,24,3.52,OUI,5.40,NO2,35.04,9.18,9.34,Nuageux,1.98,7.38,2.14,1.25,5.51,8.20,7.80,3.01,3.33,4.99,Quartier Nord,Centre-Ville,4.52,7.88,32,5.84
TIM_19798,2024-01-01 00:00:00,2024,11,21,16,2.10,8.55,23,5.95,OUI,4.22,PM2.5,46.70,9.68,4.09,Soleil,3.40,7.37,5.17,9.47,6.86,8.31,4.96,2.36,6.75,8.93,Centre-Ville,Centre-Ville,2.64,9.98,3,4.85
TIM_19799,2024-01-01 00:00:00,2024,8,9,7,6.84,4.51,15,6.28,NON,2.65,PM2.5,49.24,2.60,4.32,Pluie,3.57,2.05,2.79,2.58,8.06,5.20,3.35,3.42,8.82,2.02,Parc Central,Quartier Nord,8.11,5.22,96,6.07
TIM_19800,2024-01-01 00:00:00,2024,11,26,14,8.37,6.20,15,4.35,OUI,3.53,PM10,16.41,2.40,5.07,Soleil,7.35,8.75,1.69,9.92,2.75,3.69,5.92,7.72,6.37,7.59,Résidentiel,ZAC Ouest,9.24,6.03,65,6.46
TIM_19801,2024-01-01 00:00:00,2024,7,21,7,6.38,7.54,3,2.80,OUI,3.56,O3,24.00,4.06,3.23,Pluie,8.65,9.06,5.39,5.72,3.84,3.89,9.72,7.40,1.52,8.72,Banlieue Sud,Zone Industrielle,1.91,4.54,1,4.71
TIM_19802,2024-01-01 00:00:00,2024,11,28,5,3.61,7.16,14,6.63,NON,1.92,CO2,49.83,8.02,4.49,Soleil,7.64,6.57,5.40,4.08,9.04,8.54,3.93,1.00,9.40,4.76,Parc Central,Banlieue Sud,3.94,4.83,37,2.86
TIM_19803,2024-01-01 00:00:00,2024,10,22,16,6.62,8.10,27,5.88,OUI,6.55,SO2,44.91,1.52,1.64,Pluie,9.20,6.02,1.47,5.77,2.68,6.45,3.92,2.60,6.66,2.03,Parc Central,Centre-Ville,7.61,2.66,70,5.27
TIM_19804,2024-01-01 00:00:00,2024,4,11,8,9.75,8.06,6,7.20,NON,2.61,CO2,47.37,4.72,7.71,Pluie,1.96,7.62,2.69,4.41,3.96,6.02,4.96,3.16,9.66,7.07,Zone Industrielle,Parc Central,2.89,2.41,64,5.99
TIM_19805,2024-01-01 00:00:00,2024,3,23,12,6.21,7.83,13,7.11,NON,9.64,PM10,13.09,6.71,5.52,Pluie,6.20,7.73,3.67,1.73,3.02,1.98,8.67,6.76,9.27,8.23,ZAC Ouest,Parc Central,1.47,2.57,67,7.96
TIM_19806,2024-01-01 00:00:00,2024,4,25,6,1.05,2.50,12,5.87,OUI,4.87,PM10,37.68,3.77,4.10,Orage,9.32,7.54,4.81,6.48,4.51,4.07,4.48,7.40,6.84,6.25,Zone Industrielle,Quartier Nord,6.97,8.78,79,7.32
TIM_19807,2024-01-01 00:00:00,2024,8,3,19,6.55,8.27,5,9.89,OUI,8.22,O3,36.52,7.62,3.84,Pluie,4.65,5.10,9.53,8.77,4.85,5.15,6.53,8.44,1.36,5.63,Quartier Nord,Zone Industrielle,9.29,3.95,94,7.53
TIM_19808,2024-01-01 00:00:00,2024,2,28,7,7.23,9.51,28,2.31,NON,9.35,PM10,23.39,8.20,3.00,Orage,6.01,6.10,9.92,6.34,3.79,6.91,2.10,2.65,2.85,5.28,Quartier Nord,ZAC Ouest,2.80,4.43,19,3.75
TIM_19809,2024-01-01 00:00:00,2024,11,15,10,4.47,2.22,13,4.74,OUI,6.55,NO2,27.71,1.09,7.29,Soleil,5.85,9.44,8.90,9.12,5.52,6.47,2.37,5.56,9.75,5.26,Résidentiel,Parc Central,7.00,9.36,44,1.76
TIM_19810,2024-01-01 00:00:00,2024,3,3,22,8.28,5.48,16,5.89,OUI,5.35,NO2,45.24,7.78,4.99,Orage,8.13,1.61,3.86,8.68,6.40,3.67,9.58,8.60,7.58,2.04,Résidentiel,Banlieue Sud,8.32,9.55,86,5.43
TIM_19811,2024-01-01 00:00:00,2024,1,8,9,5.94,1.30,15,1.71,NON,8.83,SO2,16.81,4.15,1.42,Orage,2.43,1.62,6.77,6.29,4.64,10.00,4.03,8.70,3.46,8.27,Zone Industrielle,Banlieue Sud,6.08,5.91,48,8.46
TIM_19812,2024-01-01 00:00:00,2024,10,25,2,9.13,4.91,10,1.72,OUI,1.85,PM2.5,31.86,6.50,3.07,Orage,4.71,1.06,2.88,1.78,4.91,8.03,5.67,9.40,4.62,5.29,Parc Central,ZAC Ouest,3.33,4.55,97,8.89
TIM_19813,2024-01-01 00:00:00,2024,5,5,19,8.96,5.68,5,9.60,NON,6.70,PM2.5,19.22,2.38,6.75,Nuageux,4.67,2.58,8.65,7.08,2.02,3.33,5.26,8.66,9.06,9.86,Parc Central,ZAC Ouest,6.24,7.78,57,5.28
TIM_19814,2024-01-01 00:00:00,2024,2,27,18,9.11,7.59,15,6.83,OUI,5.63,PM2.5,28.89,8.83,1.81,Orage,2.73,9.25,8.31,4.89,8.18,6.07,8.30,1.92,7.09,8.18,Quartier Nord,Quartier Nord,1.73,3.31,72,7.86
TIM_19815,2024-01-01 00:00:00,2024,10,17,1,9.29,8.08,8,9.57,OUI,3.60,O3,38.53,6.84,9.55,Orage,4.04,9.55,3.42,4.07,2.96,3.53,5.65,2.48,4.21,2.17,Zone Industrielle,ZAC Ouest,6.36,3.11,17,9.32
TIM_19816,2024-01-01 00:00:00,2024,3,24,19,4.15,6.36,14,4.85,OUI,1.34,PM2.5,34.11,5.33,6.91,Pluie,7.63,4.25,3.80,9.73,9.86,6.20,4.12,1.77,7.89,5.81,Parc Central,Centre-Ville,2.97,1.96,80,9.36
TIM_19817,2024-01-01 00:00:00,2024,11,25,5,1.52,7.34,24,7.24,NON,7.24,NO2,24.54,6.72,9.20,Pluie,3.73,6.00,7.73,4.19,1.73,1.20,7.19,1.72,9.05,3.68,Banlieue Sud,Zone Industrielle,4.33,9.23,1,4.03
TIM_19818,2024-01-01 00:00:00,2024,4,4,10,5.72,9.09,23,1.30,OUI,7.68,NO2,20.81,9.97,3.69,Soleil,5.75,2.88,8.86,7.35,2.11,3.47,5.47,9.11,3.37,7.98,Résidentiel,Quartier Nord,9.33,2.18,68,8.23
TIM_19819,2024-01-01 00:00:00,2024,5,19,3,9.12,1.18,19,3.47,OUI,8.86,O3,7.84,4.83,6.00,Pluie,1.86,4.48,6.22,5.37,2.35,2.68,2.09,8.86,7.55,9.99,ZAC Ouest,Centre-Ville,3.28,8.19,100,1.15
TIM_19820,2024-01-01 00:00:00,2024,7,4,14,4.99,6.20,24,9.35,OUI,5.43,O3,37.01,9.31,2.95,Nuageux,7.86,7.28,2.06,6.73,7.27,8.83,4.66,1.70,9.47,7.26,Résidentiel,Zone Industrielle,6.94,5.99,36,9.43
TIM_19821,2024-01-01 00:00:00,2024,6,17,0,7.14,2.46,4,1.42,OUI,3.59,CO2,30.20,2.23,9.63,Soleil,1.85,4.98,4.69,7.97,3.56,1.91,5.26,1.41,9.42,9.84,Résidentiel,Banlieue Sud,6.34,9.64,100,9.60
TIM_19822,2024-01-01 00:00:00,2024,11,11,20,9.79,9.05,11,5.73,OUI,2.13,SO2,23.50,1.47,2.64,Nuageux,9.25,3.07,3.46,2.78,5.87,7.69,5.25,7.92,5.78,7.70,Centre-Ville,Quartier Nord,9.04,6.81,31,9.48
TIM_19823,2024-01-01 00:00:00,2024,11,24,18,5.26,3.62,18,3.98,NON,1.69,NO2,23.44,8.39,3.86,Pluie,2.53,4.88,1.09,1.81,9.81,2.47,2.88,3.42,9.10,5.53,Résidentiel,Centre-Ville,5.14,6.91,99,9.92
TIM_19824,2024-01-01 00:00:00,2024,12,13,20,1.42,8.37,28,4.39,OUI,1.59,NO2,33.58,6.69,2.46,Nuageux,9.22,4.84,4.13,2.80,5.17,8.89,6.35,7.22,6.19,4.24,Parc Central,Résidentiel,4.75,6.82,9,6.80
TIM_19825,2024-01-01 00:00:00,2024,12,5,13,6.86,9.96,22,4.24,OUI,5.13,SO2,25.38,4.03,1.41,Nuageux,2.95,5.37,6.93,7.44,9.52,2.46,6.88,4.62,5.01,4.68,Zone Industrielle,Centre-Ville,9.18,7.86,28,7.51
TIM_19826,2024-01-01 00:00:00,2024,4,10,12,9.95,7.79,15,3.51,OUI,7.79,PM10,18.23,2.61,9.37,Pluie,1.52,7.08,7.26,6.13,3.46,3.60,5.65,4.78,8.80,9.46,Quartier Nord,Centre-Ville,2.38,3.50,66,7.99
TIM_19827,2024-01-01 00:00:00,2024,11,20,19,3.27,8.94,4,3.37,OUI,2.70,O3,41.91,5.41,1.77,Soleil,3.64,5.43,1.10,1.07,3.41,4.01,7.42,7.94,8.86,5.37,ZAC Ouest,Parc Central,6.65,5.43,58,6.95
TIM_19828,2024-01-01 00:00:00,2024,11,7,16,8.84,2.51,28,9.25,NON,3.51,O3,17.45,8.11,8.28,Orage,2.82,9.62,8.85,4.44,8.66,9.71,3.28,7.94,5.30,5.27,Parc Central,Zone Industrielle,9.49,6.90,25,1.99
TIM_19829,2024-01-01 00:00:00,2024,8,15,3,7.68,9.73,16,1.30,NON,3.92,PM2.5,23.75,3.97,8.21,Orage,3.08,2.12,8.51,5.17,6.39,2.62,4.92,9.08,1.88,7.11,Banlieue Sud,Quartier Nord,4.57,9.13,83,5.74
TIM_19830,2024-01-01 00:00:00,2024,2,4,11,1.25,6.97,23,9.58,NON,5.94,CO2,34.00,1.65,2.99,Brouillard,7.39,6.92,7.38,9.94,5.32,2.22,2.36,4.50,2.24,2.47,Résidentiel,Quartier Nord,5.22,2.10,43,8.50
TIM_19831,2024-01-01 00:00:00,2024,9,14,1,4.74,7.02,21,6.14,OUI,1.29,NO2,10.61,4.72,2.28,Pluie,9.57,1.02,6.60,2.84,6.10,1.73,7.43,1.61,5.55,2.39,ZAC Ouest,ZAC Ouest,7.82,5.43,45,4.12
TIM_19832,2024-01-01 00:00:00,2024,1,12,8,2.56,6.07,11,4.08,NON,7.64,O3,2.75,1.81,9.22,Brouillard,1.36,2.28,8.41,6.10,9.17,3.89,9.21,5.07,4.19,8.91,Centre-Ville,ZAC Ouest,1.82,3.79,45,9.11
TIM_19833,2024-01-01 00:00:00,2024,11,16,12,6.98,8.75,28,8.07,NON,1.54,PM2.5,49.43,9.90,1.11,Orage,3.51,9.44,1.01,2.22,3.84,6.41,6.90,3.00,8.06,8.42,ZAC Ouest,Centre-Ville,4.35,1.08,16,2.41
TIM_19834,2024-01-01 00:00:00,2024,12,27,7,7.44,3.12,12,3.18,OUI,4.88,O3,26.20,3.11,7.38,Orage,5.17,1.13,9.84,2.96,8.03,3.22,1.77,1.66,6.47,5.96,Résidentiel,ZAC Ouest,5.49,5.91,23,6.18
TIM_19835,2024-01-01 00:00:00,2024,8,18,23,3.18,3.00,10,7.05,NON,7.14,PM10,39.10,1.37,9.37,Orage,3.58,1.18,1.48,8.59,7.58,1.72,1.92,5.46,9.09,1.11,ZAC Ouest,Banlieue Sud,3.17,5.29,16,7.81
TIM_19836,2024-01-01 00:00:00,2024,2,8,9,9.08,4.22,27,7.02,OUI,1.77,PM2.5,31.85,9.10,7.93,Orage,2.74,9.95,2.80,7.70,5.80,2.77,4.50,3.78,5.73,5.47,ZAC Ouest,Zone Industrielle,7.83,2.40,59,4.33
TIM_19837,2024-01-01 00:00:00,2024,7,16,1,4.38,1.60,10,4.07,OUI,5.46,SO2,13.23,3.39,2.94,Pluie,6.47,4.89,6.42,6.92,3.89,1.84,8.02,9.59,3.96,4.98,Banlieue Sud,Quartier Nord,4.81,2.52,16,8.16
TIM_19838,2024-01-01 00:00:00,2024,5,23,4,2.39,9.34,18,7.19,NON,9.34,NO2,6.71,7.67,8.84,Pluie,6.51,2.32,1.93,9.23,8.49,5.58,3.34,9.50,3.02,5.28,Zone Industrielle,Résidentiel,5.11,1.28,38,5.53
TIM_19839,2024-01-01 00:00:00,2024,9,16,16,6.40,2.80,1,4.92,OUI,3.51,PM2.5,26.08,3.95,7.87,Orage,8.45,9.49,8.25,5.53,4.48,2.95,7.48,8.22,6.24,7.14,ZAC Ouest,Quartier Nord,2.12,9.18,66,3.18
TIM_19840,2024-01-01 00:00:00,2024,4,19,7,8.81,8.93,7,4.57,OUI,5.48,SO2,36.49,9.99,7.44,Orage,4.92,1.89,7.73,9.45,4.96,8.77,5.51,7.24,8.13,5.32,Zone Industrielle,Quartier Nord,2.67,6.81,52,8.78
TIM_19841,2024-01-01 00:00:00,2024,5,24,23,3.45,1.16,14,5.92,NON,8.30,SO2,48.14,2.96,6.42,Orage,2.76,7.94,3.13,4.11,2.56,8.35,8.12,5.76,7.48,8.72,Parc Central,ZAC Ouest,7.66,5.88,5,1.18
TIM_19842,2024-01-01 00:00:00,2024,10,28,13,9.60,1.34,28,6.90,OUI,8.24,CO2,24.56,2.35,8.85,Nuageux,1.91,9.17,6.49,6.05,4.24,6.59,7.72,7.61,8.12,7.42,Centre-Ville,Centre-Ville,8.95,5.29,10,2.65
TIM_19843,2024-01-01 00:00:00,2024,6,6,11,1.47,1.50,16,1.83,NON,1.58,O3,26.58,6.27,9.03,Pluie,4.72,4.11,9.99,3.01,9.89,2.17,5.47,7.95,8.75,8.94,Zone Industrielle,Parc Central,1.07,6.73,11,2.42
TIM_19844,2024-01-01 00:00:00,2024,11,19,13,2.64,4.34,25,1.95,NON,3.08,PM10,20.49,8.80,8.42,Brouillard,1.63,4.43,2.98,9.06,7.14,7.52,4.40,2.87,1.65,5.41,Centre-Ville,Banlieue Sud,2.90,7.64,25,7.70
TIM_19845,2024-01-01 00:00:00,2024,10,13,14,1.24,8.28,11,9.65,NON,2.78,PM2.5,11.56,3.82,5.98,Pluie,1.02,3.18,4.16,2.35,4.88,4.00,2.90,1.91,9.18,1.19,Zone Industrielle,Zone Industrielle,6.83,9.05,54,9.28
TIM_19846,2024-01-01 00:00:00,2024,8,22,21,7.23,5.55,12,7.89,OUI,6.16,CO2,46.54,1.90,9.93,Nuageux,8.41,7.34,8.96,6.12,5.36,2.19,8.57,4.52,9.11,8.19,Parc Central,ZAC Ouest,3.24,8.44,42,4.48
TIM_19847,2024-01-01 00:00:00,2024,10,23,11,6.69,7.15,1,9.27,OUI,1.85,PM10,2.53,8.36,6.13,Nuageux,7.23,3.62,8.26,1.68,9.00,2.91,9.43,3.88,3.02,6.84,Quartier Nord,Parc Central,1.20,3.99,8,7.44
TIM_19848,2024-01-01 00:00:00,2024,7,6,19,1.88,5.62,3,4.66,NON,9.92,SO2,3.07,3.30,3.04,Soleil,5.79,2.55,3.91,3.92,2.45,2.21,7.61,7.74,6.28,4.46,Résidentiel,Parc Central,1.09,9.69,41,9.10
TIM_19849,2024-01-01 00:00:00,2024,4,2,16,1.48,6.11,18,4.80,NON,8.21,NO2,14.84,8.59,3.71,Orage,1.95,3.35,2.45,2.56,5.30,3.29,3.50,6.58,1.38,7.11,Zone Industrielle,Banlieue Sud,2.78,9.77,83,5.59
TIM_19850,2024-01-01 00:00:00,2024,3,15,0,3.06,8.87,16,3.82,OUI,7.73,PM2.5,17.41,8.82,9.95,Nuageux,2.26,4.90,6.09,7.37,8.92,2.58,4.95,7.31,4.30,8.38,ZAC Ouest,Parc Central,8.39,6.14,30,8.37
TIM_19851,2024-01-01 00:00:00,2024,3,5,7,5.91,2.33,4,3.87,OUI,5.01,PM10,16.95,6.26,8.88,Nuageux,3.62,4.34,6.30,2.14,6.70,9.42,8.29,8.14,7.89,2.45,Parc Central,Parc Central,7.36,8.24,10,3.30
TIM_19852,2024-01-01 00:00:00,2024,12,26,9,4.12,7.04,13,6.81,NON,4.57,SO2,12.48,7.98,2.13,Orage,8.55,2.51,9.10,2.83,9.67,8.37,9.88,7.11,7.87,3.53,Zone Industrielle,Résidentiel,9.68,1.08,23,3.73
TIM_19853,2024-01-01 00:00:00,2024,4,11,7,1.42,6.16,21,5.79,NON,2.47,PM2.5,12.39,2.50,4.78,Soleil,8.45,9.38,3.00,4.15,5.71,4.38,8.66,3.59,5.55,7.99,Résidentiel,ZAC Ouest,9.29,3.97,76,8.77
TIM_19854,2024-01-01 00:00:00,2024,1,20,6,8.67,5.31,20,7.61,NON,1.33,O3,28.61,6.18,4.75,Pluie,1.79,3.96,4.86,1.44,2.98,6.68,9.13,1.45,5.21,8.81,Résidentiel,Quartier Nord,6.01,9.57,42,3.46
TIM_19855,2024-01-01 00:00:00,2024,4,14,8,3.91,2.53,11,8.26,OUI,3.31,SO2,7.28,6.52,8.56,Pluie,7.48,9.19,4.26,8.36,3.97,8.44,5.10,4.69,8.02,9.86,Résidentiel,Zone Industrielle,8.28,7.27,1,6.69
TIM_19856,2024-01-01 00:00:00,2024,8,6,4,2.76,7.58,26,3.97,OUI,2.46,PM2.5,46.95,4.31,9.45,Pluie,7.97,4.25,6.01,6.53,7.65,6.01,4.26,4.63,3.92,8.53,Résidentiel,ZAC Ouest,1.49,4.96,57,4.02
TIM_19857,2024-01-01 00:00:00,2024,8,25,18,1.24,5.22,17,8.35,OUI,7.78,PM2.5,3.22,7.43,2.78,Soleil,9.00,5.97,5.03,4.47,1.56,4.00,5.47,4.73,8.12,7.54,Parc Central,Centre-Ville,2.45,9.44,55,3.53
TIM_19858,2024-01-01 00:00:00,2024,8,1,23,4.23,8.58,24,7.81,NON,9.83,NO2,22.81,7.20,8.27,Brouillard,7.48,9.34,3.16,1.60,1.24,2.82,9.75,4.29,4.30,1.05,Centre-Ville,Centre-Ville,2.73,8.67,70,5.68
TIM_19859,2024-01-01 00:00:00,2024,10,6,5,5.70,6.93,16,1.15,NON,5.60,PM2.5,7.25,9.42,4.74,Brouillard,4.25,5.36,5.25,4.31,1.40,6.59,6.36,1.93,3.36,2.04,Centre-Ville,Quartier Nord,3.00,1.81,62,4.10
TIM_19860,2024-01-01 00:00:00,2024,6,10,23,7.05,4.41,12,6.54,OUI,9.73,O3,9.79,6.44,3.72,Brouillard,2.69,2.29,1.99,1.05,8.63,3.10,8.33,9.65,9.00,8.16,ZAC Ouest,Zone Industrielle,9.97,3.82,46,2.75
TIM_19861,2024-01-01 00:00:00,2024,1,21,0,8.21,2.22,25,6.80,OUI,1.18,CO2,18.24,7.76,2.74,Orage,1.92,4.06,3.57,3.78,4.38,1.52,6.80,1.06,1.54,7.78,Quartier Nord,Centre-Ville,4.44,7.58,94,6.75
TIM_19862,2024-01-01 00:00:00,2024,3,20,6,7.34,3.08,4,7.65,NON,1.51,CO2,35.13,1.34,5.69,Brouillard,9.74,9.59,9.29,8.76,4.66,5.66,1.76,6.55,5.38,4.26,Banlieue Sud,Zone Industrielle,8.60,8.07,98,4.00
TIM_19863,2024-01-01 00:00:00,2024,4,10,19,1.34,6.55,18,2.99,NON,8.21,O3,23.62,3.62,5.98,Brouillard,5.77,2.13,5.10,6.69,5.09,8.36,3.77,3.33,2.79,2.41,Centre-Ville,ZAC Ouest,5.27,4.17,82,7.77
TIM_19864,2024-01-01 00:00:00,2024,1,7,10,6.60,5.36,9,4.66,NON,5.32,CO2,36.81,4.26,5.37,Brouillard,5.29,7.57,6.36,1.21,5.68,3.57,8.37,2.49,6.41,9.72,ZAC Ouest,Banlieue Sud,6.70,3.39,54,9.84
TIM_19865,2024-01-01 00:00:00,2024,5,15,22,8.26,7.67,13,6.87,NON,6.88,SO2,41.71,7.41,6.27,Pluie,4.70,7.71,9.80,5.59,2.83,3.15,1.62,4.91,8.72,3.68,Résidentiel,Banlieue Sud,5.14,8.25,78,5.73
TIM_19866,2024-01-01 00:00:00,2024,11,19,15,1.57,4.12,15,4.89,OUI,8.87,PM10,8.88,8.63,9.68,Nuageux,3.54,8.38,5.21,6.94,5.10,9.91,9.26,9.32,3.22,2.95,Centre-Ville,Quartier Nord,5.49,5.67,73,8.37
TIM_19867,2024-01-01 00:00:00,2024,11,26,2,6.15,4.10,21,5.02,OUI,9.03,SO2,40.07,5.15,9.65,Pluie,1.66,3.41,5.35,2.78,1.09,7.40,8.64,6.95,9.54,1.37,Banlieue Sud,Quartier Nord,4.20,4.77,23,7.78
TIM_19868,2024-01-01 00:00:00,2024,9,14,17,6.43,2.32,5,6.40,OUI,7.97,CO2,27.58,4.65,8.53,Orage,2.66,4.41,9.27,3.15,2.26,2.63,3.75,4.99,5.75,7.16,ZAC Ouest,Résidentiel,1.37,6.24,64,7.03
TIM_19869,2024-01-01 00:00:00,2024,6,6,15,9.55,9.83,21,1.22,NON,5.52,O3,15.83,1.12,8.90,Orage,8.72,3.46,3.22,2.65,6.69,2.34,5.44,1.29,4.97,6.96,Zone Industrielle,Résidentiel,9.02,6.03,32,1.20
TIM_19870,2024-01-01 00:00:00,2024,12,5,23,3.33,9.18,21,1.13,NON,9.50,NO2,18.02,2.22,5.33,Soleil,8.50,7.63,4.00,6.20,3.87,8.23,6.56,5.85,5.62,1.07,Résidentiel,Zone Industrielle,7.83,8.17,99,5.78
TIM_19871,2024-01-01 00:00:00,2024,3,26,20,3.93,5.61,18,3.31,NON,1.63,SO2,20.90,6.37,6.91,Pluie,6.72,3.13,9.79,3.69,3.37,8.14,8.24,5.35,7.75,3.38,Résidentiel,Résidentiel,6.66,7.91,38,1.51
TIM_19872,2024-01-01 00:00:00,2024,8,25,12,2.66,4.11,27,1.15,OUI,5.99,PM2.5,9.32,7.36,1.91,Nuageux,6.18,3.05,8.52,3.04,6.77,9.25,4.29,7.41,7.90,8.94,ZAC Ouest,Quartier Nord,3.01,5.23,66,8.67
TIM_19873,2024-01-01 00:00:00,2024,3,24,3,7.35,3.69,18,6.11,OUI,2.02,NO2,34.14,1.48,3.52,Pluie,4.49,4.01,4.70,3.69,9.90,9.34,6.10,2.40,6.70,1.44,ZAC Ouest,Banlieue Sud,3.64,5.33,51,4.41
TIM_19874,2024-01-01 00:00:00,2024,8,6,7,8.45,2.00,11,2.41,NON,5.39,NO2,7.37,8.47,3.10,Nuageux,5.79,5.96,3.37,8.61,6.22,9.63,5.43,9.47,7.03,9.89,Résidentiel,Banlieue Sud,4.97,8.07,13,6.62
TIM_19875,2024-01-01 00:00:00,2024,10,5,5,5.54,4.27,6,7.47,NON,6.56,PM10,14.82,5.78,2.04,Nuageux,4.19,5.00,6.38,5.24,7.26,2.65,9.27,8.12,6.53,8.94,ZAC Ouest,ZAC Ouest,3.54,2.91,11,9.37
TIM_19876,2024-01-01 00:00:00,2024,10,10,8,3.57,7.93,18,1.49,OUI,1.01,PM10,6.46,5.74,6.88,Orage,1.09,1.60,8.43,1.82,4.77,3.02,4.31,7.09,3.13,1.47,Parc Central,Zone Industrielle,7.88,5.70,36,5.62
TIM_19877,2024-01-01 00:00:00,2024,7,19,7,8.27,2.38,8,4.37,OUI,3.21,PM2.5,3.99,7.22,2.17,Brouillard,6.66,5.28,3.98,9.98,9.18,7.60,9.20,3.90,6.61,8.36,Banlieue Sud,Banlieue Sud,2.59,1.48,55,8.63
TIM_19878,2024-01-01 00:00:00,2024,9,22,17,4.41,8.49,18,9.06,NON,5.73,PM10,36.44,3.26,4.49,Orage,7.14,9.82,6.70,8.85,4.75,8.79,5.62,7.34,9.63,5.55,Quartier Nord,Résidentiel,1.05,3.78,1,8.99
TIM_19879,2024-01-01 00:00:00,2024,12,15,7,6.80,9.60,6,6.88,OUI,1.32,PM2.5,18.83,5.34,5.42,Soleil,1.96,2.81,6.58,9.90,4.32,3.45,2.54,8.28,8.16,1.30,Résidentiel,Résidentiel,4.94,9.15,52,1.20
