col_stop_id,col_stop_nom,col_lat,col_lon,col_ville,col_zone_id,col_accessibilite,col_opened,col_station,col_lignes,col_trafic_journalier,col_trafic_annuel,col_nombre_correspondances,col_zone_tarifaire,col_source,col_date_maj,col_arret_id,col_nom_arret,col_type_arret,col_est_accessible_pmr,col_equipement_abri,col_equipement_affichage_temps_reel,col_latitude,col_longitude,col_commune
ARR_17616,Nom_17616,48.462562,1.931813,Lyon,17616,4.34,4.47,8.58,6.02,16,5.72,Nom_17616,Résidentiel,RATP_Open_Data_2024,2024-01-01 00:00:00,17616,Nom_17616,7.77,8.88,8.48,5.87,48.626069,2.390684,Paris
ARR_17617,Nom_17617,49.239707,2.633968,Lille,17617,3.45,5.00,7.82,1.81,6,8.54,Nom_17617,Quartier Nord,RATP_Open_Data_2024,2024-01-01 00:00:00,17617,Nom_17617,3.99,1.33,6.55,1.72,49.113285,2.298960,Paris
ARR_17618,Nom_17618,48.969212,2.677040,Montpellier,17618,8.82,3.49,4.45,4.23,1,5.04,Nom_17618,Quartier Nord,SNCF_Open_Data,2024-01-01 00:00:00,17618,Nom_17618,9.65,6.07,2.82,8.97,49.261951,2.167224,Nantes
ARR_17619,Nom_17619,48.814903,2.418356,Toulouse,17619,8.36,2.58,8.19,5.95,5,2.92,Nom_17619,Centre-Ville,AirParif_2024,2024-01-01 00:00:00,17619,Nom_17619,4.57,8.72,9.87,1.55,48.414206,2.485446,Nantes
ARR_17620,Nom_17620,48.373564,2.340627,Lyon,17620,8.47,1.18,7.88,5.06,9,9.56,Nom_17620,ZAC Ouest,Meteo_France,2024-01-01 00:00:00,17620,Nom_17620,9.18,4.18,1.60,4.57,48.637389,1.984268,Marseille
ARR_17621,Nom_17621,48.565024,1.913591,Strasbourg,17621,4.51,3.07,7.53,6.35,7,8.12,Nom_17621,Parc Central,SNCF_Open_Data,2024-01-01 00:00:00,17621,Nom_17621,9.90,7.44,1.21,8.01,48.497051,2.745453,Toulouse
ARR_17622,Nom_17622,48.915240,1.971202,Marseille,17622,5.56,2.40,7.34,4.37,11,5.70,Nom_17622,ZAC Ouest,Data.gouv.fr,2024-01-01 00:00:00,17622,Nom_17622,3.17,1.50,3.30,4.21,49.061467,2.558286,Nice
ARR_17623,Nom_17623,48.628645,2.302627,Paris,17623,9.30,6.12,9.43,8.65,4,5.42,Nom_17623,Zone Industrielle,Meteo_France,2024-01-01 00:00:00,17623,Nom_17623,5.91,3.18,4.65,3.61,48.835393,2.414087,Lyon
ARR_17624,Nom_17624,48.747493,2.792171,Montpellier,17624,1.57,1.94,1.00,1.57,6,2.30,Nom_17624,Zone Industrielle,RATP_Open_Data_2024,2024-01-01 00:00:00,17624,Nom_17624,4.20,1.02,4.55,6.47,48.366798,2.566391,Lyon
ARR_17625,Nom_17625,48.714676,2.780554,Paris,17625,9.91,1.57,7.41,2.54,22,8.74,Nom_17625,Résidentiel,SNCF_Open_Data,2024-01-01 00:00:00,17625,Nom_17625,2.22,2.76,7.84,2.58,48.983798,1.870466,Nice
ARR_17626,Nom_17626,48.857495,2.577828,Nantes,17626,3.65,9.53,3.69,9.20,1,8.95,Nom_17626,Zone Industrielle,Meteo_France,2024-01-01 00:00:00,17626,Nom_17626,4.86,4.37,9.62,9.70,49.018388,2.601322,Paris
ARR_17627,Nom_17627,48.764425,2.164887,Nice,17627,2.40,8.40,6.84,6.24,23,3.36,Nom_17627,Zone Industrielle,Data.gouv.fr,2024-01-01 00:00:00,17627,Nom_17627,3.53,7.91,7.99,3.91,49.092162,2.767918,Toulouse
ARR_17628,Nom_17628,48.970529,2.694250,Nantes,17628,4.58,5.74,5.42,5.82,2,2.22,Nom_17628,Résidentiel,SNCF_Open_Data,2024-01-01 00:00:00,17628,Nom_17628,3.66,4.84,5.76,5.51,48.476368,2.448719,Montpellier
ARR_17629,Nom_17629,49.104327,2.668494,Toulouse,17629,3.71,4.13,4.88,2.70,23,8.99,Nom_17629,ZAC Ouest,RATP_Open_Data_2024,2024-01-01 00:00:00,17629,Nom_17629,5.27,9.44,7.75,6.96,49.025788,2.369623,Lyon
ARR_17630,Nom_17630,48.940531,1.957883,Nice,17630,4.72,6.57,4.77,5.56,10,7.60,Nom_17630,Quartier Nord,Meteo_France,2024-01-01 00:00:00,17630,Nom_17630,5.44,3.86,6.80,4.12,48.476041,1.882653,Strasbourg
ARR_17631,Nom_17631,48.770067,1.968479,Marseille,17631,9.61,5.62,8.58,2.94,19,6.25,Nom_17631,Centre-Ville,RATP_Open_Data_2024,2024-01-01 00:00:00,17631,Nom_17631,3.55,3.25,9.19,6.39,48.859966,2.256231,Nice
ARR_17632,Nom_17632,49.219841,2.711773,Lille,17632,4.20,9.00,9.01,7.09,13,9.94,Nom_17632,ZAC Ouest,AirParif_2024,2024-01-01 00:00:00,17632,Nom_17632,5.62,9.26,8.83,5.89,48.705983,2.281552,Montpellier
ARR_17633,Nom_17633,48.705866,2.499217,Toulouse,17633,8.68,5.75,3.22,2.82,7,3.36,Nom_17633,Zone Industrielle,Meteo_France,2024-01-01 00:00:00,17633,Nom_17633,3.76,3.61,7.50,5.34,48.583419,2.159182,Montpellier
ARR_17634,Nom_17634,49.226457,1.942178,Nantes,17634,8.70,4.19,1.09,2.22,5,2.31,Nom_17634,Centre-Ville,AirParif_2024,2024-01-01 00:00:00,17634,Nom_17634,8.99,9.14,8.89,5.54,49.136518,2.649578,Paris
ARR_17635,Nom_17635,48.498982,1.878235,Marseille,17635,8.01,8.39,5.30,8.75,9,9.98,Nom_17635,Zone Industrielle,AirParif_2024,2024-01-01 00:00:00,17635,Nom_17635,5.88,7.94,3.47,8.74,48.409514,2.099736,Marseille
ARR_17636,Nom_17636,48.958589,2.277186,Strasbourg,17636,8.49,2.06,6.28,8.85,27,7.18,Nom_17636,Centre-Ville,RATP_Open_Data_2024,2024-01-01 00:00:00,17636,Nom_17636,9.38,1.58,2.32,7.33,48.968943,2.443590,Lille
ARR_17637,Nom_17637,48.695656,2.145139,Marseille,17637,9.00,9.16,8.91,3.30,8,2.70,Nom_17637,Centre-Ville,AirParif_2024,2024-01-01 00:00:00,17637,Nom_17637,6.76,4.49,4.65,7.30,49.348269,2.022087,Strasbourg
ARR_17638,Nom_17638,49.063481,1.969909,Lyon,17638,9.44,4.90,7.29,1.83,4,7.87,Nom_17638,ZAC Ouest,SNCF_Open_Data,2024-01-01 00:00:00,17638,Nom_17638,4.19,7.90,5.09,5.17,49.073750,2.579964,Marseille
ARR_17639,Nom_17639,48.991459,1.980132,Paris,17639,7.26,9.77,8.47,6.70,25,2.72,Nom_17639,Quartier Nord,SNCF_Open_Data,2024-01-01 00:00:00,17639,Nom_17639,4.00,1.67,9.85,1.20,49.341898,2.280045,Toulouse
ARR_17640,Nom_17640,49.067832,2.294254,Strasbourg,17640,1.43,5.20,4.71,7.19,15,7.96,Nom_17640,Banlieue Sud,Meteo_France,2024-01-01 00:00:00,17640,Nom_17640,6.21,9.89,9.17,9.94,48.889150,2.002716,Nice
ARR_17641,Nom_17641,48.830641,1.941057,Lille,17641,2.59,4.30,7.83,4.61,22,4.00,Nom_17641,ZAC Ouest,Data.gouv.fr,2024-01-01 00:00:00,17641,Nom_17641,2.56,9.78,2.96,6.15,48.390088,2.667824,Nice
ARR_17642,Nom_17642,49.304949,2.363225,Lyon,17642,5.62,1.00,5.30,4.26,5,4.29,Nom_17642,Banlieue Sud,Meteo_France,2024-01-01 00:00:00,17642,Nom_17642,9.81,2.22,5.41,8.90,48.353865,2.662692,Nantes
ARR_17643,Nom_17643,48.670071,1.918065,Lyon,17643,9.71,9.98,4.18,4.64,17,9.96,Nom_17643,ZAC Ouest,RATP_Open_Data_2024,2024-01-01 00:00:00,17643,Nom_17643,9.65,3.54,4.64,7.67,48.729558,2.699707,Toulouse
ARR_17644,Nom_17644,49.147935,2.338283,Lille,17644,8.63,6.04,3.11,3.51,7,7.15,Nom_17644,ZAC Ouest,Meteo_France,2024-01-01 00:00:00,17644,Nom_17644,9.30,4.40,1.21,8.36,48.433286,2.670285,Bordeaux
ARR_17645,Nom_17645,48.593057,2.664808,Lille,17645,3.14,9.98,7.72,6.28,11,3.37,Nom_17645,Centre-Ville,SNCF_Open_Data,2024-01-01 00:00:00,17645,Nom_17645,4.83,7.53,6.73,9.87,48.550827,2.555931,Lyon
ARR_17646,Nom_17646,49.014545,2.064571,Montpellier,17646,6.71,7.37,7.68,4.72,10,2.68,Nom_17646,Résidentiel,RATP_Open_Data_2024,2024-01-01 00:00:00,17646,Nom_17646,7.43,4.39,3.08,8.46,48.648625,2.239978,Lyon
ARR_17647,Nom_17647,48.552268,2.127075,Marseille,17647,3.16,5.99,8.55,7.59,14,5.92,Nom_17647,ZAC Ouest,RATP_Open_Data_2024,2024-01-01 00:00:00,17647,Nom_17647,5.52,3.37,7.21,4.15,48.797193,2.174799,Paris
ARR_17648,Nom_17648,49.103958,2.613531,Marseille,17648,7.37,3.27,9.93,2.45,26,9.53,Nom_17648,Quartier Nord,AirParif_2024,2024-01-01 00:00:00,17648,Nom_17648,7.32,5.68,6.77,8.27,49.239549,2.405069,Bordeaux
ARR_17649,Nom_17649,48.630607,2.629180,Montpellier,17649,7.15,8.09,3.50,1.13,8,6.16,Nom_17649,ZAC Ouest,RATP_Open_Data_2024,2024-01-01 00:00:00,17649,Nom_17649,2.59,6.87,1.33,5.62,49.217646,2.075249,Nice
ARR_17650,Nom_17650,49.145361,1.930831,Lille,17650,4.90,3.89,2.63,7.23,21,4.25,Nom_17650,Centre-Ville,Data.gouv.fr,2024-01-01 00:00:00,17650,Nom_17650,7.95,6.87,5.64,4.74,48.738760,2.104103,Nantes
ARR_17651,Nom_17651,48.913528,1.939914,Montpellier,17651,3.91,2.51,1.52,4.20,5,4.78,Nom_17651,Quartier Nord,AirParif_2024,2024-01-01 00:00:00,17651,Nom_17651,8.44,3.40,5.94,3.10,48.500084,2.607368,Bordeaux
ARR_17652,Nom_17652,48.882210,2.585489,Lyon,17652,6.52,9.61,4.88,8.94,18,3.47,Nom_17652,Banlieue Sud,RATP_Open_Data_2024,2024-01-01 00:00:00,17652,Nom_17652,2.52,7.98,2.61,9.85,48.512256,2.124724,Bordeaux
ARR_17653,Nom_17653,48.876572,2.084857,Bordeaux,17653,2.63,2.05,3.46,3.98,28,4.51,Nom_17653,Parc Central,AirParif_2024,2024-01-01 00:00:00,17653,Nom_17653,9.12,4.21,5.38,1.15,48.753240,2.635398,Montpellier
ARR_17654,Nom_17654,49.241369,2.429472,Lille,17654,8.55,6.47,7.25,3.01,20,9.26,Nom_17654,Parc Central,AirParif_2024,2024-01-01 00:00:00,17654,Nom_17654,3.66,6.47,3.33,2.48,48.380922,2.781131,Montpellier
ARR_17655,Nom_17655,49.209432,1.871390,Nice,17655,7.07,6.95,7.18,4.82,15,5.11,Nom_17655,Résidentiel,Data.gouv.fr,2024-01-01 00:00:00,17655,Nom_17655,6.67,2.98,2.24,8.28,48.648970,1.885829,Nice
ARR_17656,Nom_17656,48.796294,2.116910,Toulouse,17656,9.11,2.81,7.59,4.46,22,4.68,Nom_17656,Centre-Ville,Meteo_France,2024-01-01 00:00:00,17656,Nom_17656,3.41,5.39,9.21,6.39,48.962534,2.734934,Lille
ARR_17657,Nom_17657,49.169527,2.125269,Lyon,17657,7.39,2.53,1.79,1.63,10,1.90,Nom_17657,Centre-Ville,AirParif_2024,2024-01-01 00:00:00,17657,Nom_17657,4.09,7.83,9.48,7.99,48.695446,2.502762,Montpellier
ARR_17658,Nom_17658,48.816179,1.858337,Toulouse,17658,6.58,2.55,8.54,4.00,15,7.82,Nom_17658,Banlieue Sud,Meteo_France,2024-01-01 00:00:00,17658,Nom_17658,6.37,9.59,1.28,4.01,49.248991,2.264932,Nantes
ARR_17659,Nom_17659,49.241266,1.922740,Toulouse,17659,8.50,6.08,4.47,2.45,28,6.00,Nom_17659,Résidentiel,Meteo_France,2024-01-01 00:00:00,17659,Nom_17659,7.86,1.13,2.26,1.74,49.140693,2.311745,Montpellier
ARR_17660,Nom_17660,49.027530,2.008112,Nantes,17660,9.77,1.77,8.22,1.97,17,5.93,Nom_17660,Centre-Ville,Meteo_France,2024-01-01 00:00:00,17660,Nom_17660,1.57,2.31,4.40,3.08,49.308337,2.083879,Strasbourg
ARR_17661,Nom_17661,48.532991,2.393331,Montpellier,17661,4.36,9.17,8.33,9.98,25,8.05,Nom_17661,Quartier Nord,Data.gouv.fr,2024-01-01 00:00:00,17661,Nom_17661,9.02,4.92,2.89,3.80,49.147323,2.153462,Nantes
ARR_17662,Nom_17662,49.023313,1.884811,Strasbourg,17662,1.98,6.39,4.68,5.32,28,5.91,Nom_17662,Centre-Ville,Meteo_France,2024-01-01 00:00:00,17662,Nom_17662,4.62,4.70,9.32,4.92,48.805739,2.103731,Bordeaux
ARR_17663,Nom_17663,49.038848,1.976688,Montpellier,17663,5.31,7.67,4.65,3.47,15,7.19,Nom_17663,Quartier Nord,SNCF_Open_Data,2024-01-01 00:00:00,17663,Nom_17663,1.66,9.73,6.37,9.64,49.318459,2.332133,Lyon
ARR_17664,Nom_17664,48.393653,2.422034,Nantes,17664,1.50,9.75,9.46,7.51,16,6.43,Nom_17664,Parc Central,Meteo_France,2024-01-01 00:00:00,17664,Nom_17664,8.61,7.33,7.80,9.97,48.764531,2.097821,Nantes
ARR_17665,Nom_17665,49.303321,2.149896,Strasbourg,17665,5.39,2.70,1.29,3.13,3,9.20,Nom_17665,Résidentiel,Data.gouv.fr,2024-01-01 00:00:00,17665,Nom_17665,4.25,3.48,6.03,9.48,48.529804,2.461932,Nice
ARR_17666,Nom_17666,48.712607,2.143236,Lyon,17666,6.11,1.04,1.56,2.41,26,4.86,Nom_17666,Résidentiel,AirParif_2024,2024-01-01 00:00:00,17666,Nom_17666,1.35,2.92,8.80,4.42,48.418197,2.384659,Marseille
ARR_17667,Nom_17667,48.505660,2.237497,Nantes,17667,4.14,7.12,8.56,4.39,7,5.16,Nom_17667,Banlieue Sud,Data.gouv.fr,2024-01-01 00:00:00,17667,Nom_17667,9.90,1.48,3.72,1.67,48.608401,2.809519,Nantes
ARR_17668,Nom_17668,49.114648,1.918179,Montpellier,17668,4.26,2.75,2.75,9.48,16,9.97,Nom_17668,ZAC Ouest,SNCF_Open_Data,2024-01-01 00:00:00,17668,Nom_17668,3.70,6.46,8.82,5.14,49.033631,2.373055,Strasbourg
ARR_17669,Nom_17669,48.672975,2.627244,Montpellier,17669,2.24,7.24,7.79,6.39,20,7.28,Nom_17669,Zone Industrielle,Data.gouv.fr,2024-01-01 00:00:00,17669,Nom_17669,1.08,3.58,8.95,9.75,49.222287,2.409111,Marseille
ARR_17670,Nom_17670,48.979259,2.588285,Toulouse,17670,5.55,2.84,4.10,6.07,5,4.20,Nom_17670,Quartier Nord,RATP_Open_Data_2024,2024-01-01 00:00:00,17670,Nom_17670,3.25,2.60,4.70,6.84,48.831553,1.901878,Paris
ARR_17671,Nom_17671,48.559066,1.875344,Lyon,17671,5.87,3.27,2.29,1.02,1,4.65,Nom_17671,ZAC Ouest,Meteo_France,2024-01-01 00:00:00,17671,Nom_17671,7.51,2.22,5.04,9.18,48.915670,2.570881,Strasbourg
ARR_17672,Nom_17672,48.567194,2.744729,Montpellier,17672,4.05,4.66,6.60,5.45,5,9.57,Nom_17672,Zone Industrielle,Data.gouv.fr,2024-01-01 00:00:00,17672,Nom_17672,6.48,8.24,2.44,5.15,49.174679,2.200998,Lyon
ARR_17673,Nom_17673,48.714776,2.309916,Nice,17673,5.02,4.27,5.16,6.86,9,4.57,Nom_17673,ZAC Ouest,Data.gouv.fr,2024-01-01 00:00:00,17673,Nom_17673,3.03,2.01,7.82,3.67,48.665652,2.700835,Lyon
ARR_17674,Nom_17674,48.925498,2.655178,Toulouse,17674,7.11,4.23,1.65,5.12,12,5.51,Nom_17674,Banlieue Sud,SNCF_Open_Data,2024-01-01 00:00:00,17674,Nom_17674,4.89,4.18,6.50,4.84,48.974742,2.123565,Paris
ARR_17675,Nom_17675,49.077170,2.471168,Strasbourg,17675,1.16,6.39,5.36,3.12,11,4.95,Nom_17675,Parc Central,Data.gouv.fr,2024-01-01 00:00:00,17675,Nom_17675,6.09,2.26,9.99,5.42,48.352291,1.895664,Paris
ARR_17676,Nom_17676,49.203307,2.762091,Bordeaux,17676,9.22,4.81,3.78,3.83,25,6.68,Nom_17676,Zone Industrielle,Data.gouv.fr,2024-01-01 00:00:00,17676,Nom_17676,6.81,5.98,9.02,4.31,48.596758,2.012349,Nantes
ARR_17677,Nom_17677,49.109904,1.897360,Marseille,17677,8.99,3.49,9.14,2.37,9,9.51,Nom_17677,Centre-Ville,RATP_Open_Data_2024,2024-01-01 00:00:00,17677,Nom_17677,3.18,6.83,7.13,5.99,49.144252,2.429192,Bordeaux
ARR_17678,Nom_17678,48.620831,2.520058,Lyon,17678,3.83,1.70,6.29,4.90,9,5.60,Nom_17678,Zone Industrielle,Data.gouv.fr,2024-01-01 00:00:00,17678,Nom_17678,6.94,9.97,9.75,2.72,48.825846,2.471012,Nice
ARR_17679,Nom_17679,49.082858,2.578012,Montpellier,17679,7.32,7.31,1.80,6.51,12,6.94,Nom_17679,Banlieue Sud,AirParif_2024,2024-01-01 00:00:00,17679,Nom_17679,4.62,5.40,9.65,5.36,48.892332,2.706230,Paris
ARR_17680,Nom_17680,48.416669,2.619586,Lyon,17680,1.69,6.45,7.28,1.11,22,7.16,Nom_17680,Parc Central,Meteo_France,2024-01-01 00:00:00,17680,Nom_17680,5.93,9.94,1.34,5.28,48.983511,2.658886,Bordeaux
ARR_17681,Nom_17681,48.968888,2.125044,Lyon,17681,2.00,2.74,7.92,7.60,4,9.97,Nom_17681,ZAC Ouest,RATP_Open_Data_2024,2024-01-01 00:00:00,17681,Nom_17681,9.08,7.85,2.28,1.33,48.476751,2.266749,Toulouse
ARR_17682,Nom_17682,49.332982,2.160404,Lille,17682,9.95,5.21,7.46,8.89,22,6.41,Nom_17682,Parc Central,Meteo_France,2024-01-01 00:00:00,17682,Nom_17682,6.84,6.78,3.82,8.66,48.917323,2.598449,Paris
ARR_17683,Nom_17683,49.325933,1.896512,Marseille,17683,6.01,7.40,8.85,7.23,28,6.78,Nom_17683,Résidentiel,AirParif_2024,2024-01-01 00:00:00,17683,Nom_17683,2.52,6.53,4.10,5.28,49.278901,2.507413,Nice
ARR_17684,Nom_17684,48.406428,2.280018,Lyon,17684,6.14,8.76,6.48,2.20,18,3.44,Nom_17684,ZAC Ouest,AirParif_2024,2024-01-01 00:00:00,17684,Nom_17684,3.44,4.55,9.49,3.24,49.326684,2.205969,Lyon
ARR_17685,Nom_17685,48.507431,2.250939,Montpellier,17685,5.76,5.91,9.04,3.94,23,8.74,Nom_17685,Parc Central,RATP_Open_Data_2024,2024-01-01 00:00:00,17685,Nom_17685,2.34,7.78,1.66,2.32,48.402035,2.031680,Nantes
ARR_17686,Nom_17686,49.037802,1.894173,Toulouse,17686,8.75,7.96,9.98,9.64,3,1.82,Nom_17686,Quartier Nord,Meteo_France,2024-01-01 00:00:00,17686,Nom_17686,4.66,8.48,3.50,7.91,48.521144,2.679638,Paris
ARR_17687,Nom_17687,49.068461,2.378012,Strasbourg,17687,6.98,4.42,2.31,4.45,27,5.37,Nom_17687,Parc Central,Meteo_France,2024-01-01 00:00:00,17687,Nom_17687,9.11,4.52,5.53,1.34,49.338954,2.438081,Lille
ARR_17688,Nom_17688,48.429500,2.654925,Strasbourg,17688,6.02,8.77,8.92,1.44,17,1.98,Nom_17688,ZAC Ouest,Meteo_France,2024-01-01 00:00:00,17688,Nom_17688,4.67,3.59,2.97,3.03,48.883561,1.977924,Nice
ARR_17689,Nom_17689,49.060126,2.340220,Lille,17689,1.45,7.08,2.44,4.83,23,8.61,Nom_17689,Banlieue Sud,RATP_Open_Data_2024,2024-01-01 00:00:00,17689,Nom_17689,6.42,9.82,1.34,1.83,49.288683,2.303071,Nice
ARR_17690,Nom_17690,49.080463,2.287338,Lyon,17690,2.67,8.98,7.51,5.69,12,4.77,Nom_17690,Centre-Ville,AirParif_2024,2024-01-01 00:00:00,17690,Nom_17690,7.23,3.72,7.19,9.50,48.354471,2.600233,Montpellier
ARR_17691,Nom_17691,49.109778,2.069944,Strasbourg,17691,9.60,7.46,7.44,5.12,16,5.44,Nom_17691,Parc Central,SNCF_Open_Data,2024-01-01 00:00:00,17691,Nom_17691,2.06,2.24,9.34,4.55,49.319271,2.204649,Paris
ARR_17692,Nom_17692,49.227705,2.468663,Nantes,17692,5.13,4.79,1.53,7.38,26,4.75,Nom_17692,Centre-Ville,Meteo_France,2024-01-01 00:00:00,17692,Nom_17692,7.60,9.60,6.16,6.93,48.599059,2.445019,Marseille
ARR_17693,Nom_17693,49.192344,1.878024,Toulouse,17693,1.07,5.24,2.66,4.66,28,7.72,Nom_17693,Centre-Ville,RATP_Open_Data_2024,2024-01-01 00:00:00,17693,Nom_17693,8.63,1.51,6.98,4.01,49.304917,2.184988,Toulouse
ARR_17694,Nom_17694,48.708204,2.497824,Bordeaux,17694,4.30,8.40,6.00,7.58,1,4.54,Nom_17694,ZAC Ouest,Meteo_France,2024-01-01 00:00:00,17694,Nom_17694,9.88,1.36,8.42,9.72,48.716113,2.478108,Nantes
ARR_17695,Nom_17695,48.455408,2.061513,Nice,17695,9.78,1.45,1.91,9.95,1,2.01,Nom_17695,Centre-Ville,Meteo_France,2024-01-01 00:00:00,17695,Nom_17695,3.69,8.98,8.18,7.87,48.437636,2.202513,Toulouse
ARR_17696,Nom_17696,48.750185,1.866509,Paris,17696,2.55,8.21,1.39,7.56,6,8.01,Nom_17696,Banlieue Sud,Data.gouv.fr,2024-01-01 00:00:00,17696,Nom_17696,2.43,5.49,3.80,3.66,48.688050,2.423421,Lyon
ARR_17697,Nom_17697,48.825335,2.007502,Lille,17697,4.21,5.43,9.77,7.08,16,5.10,Nom_17697,Résidentiel,SNCF_Open_Data,2024-01-01 00:00:00,17697,Nom_17697,5.15,6.59,5.61,5.93,48.704176,2.310717,Nice
ARR_17698,Nom_17698,48.600963,2.161742,Lyon,17698,9.15,7.48,2.85,2.14,21,8.95,Nom_17698,Zone Industrielle,AirParif_2024,2024-01-01 00:00:00,17698,Nom_17698,3.53,8.48,5.28,4.36,48.384921,2.599199,Strasbourg
ARR_17699,Nom_17699,49.226793,2.356993,Nice,17699,5.68,9.09,2.40,5.49,16,6.72,Nom_17699,Quartier Nord,AirParif_2024,2024-01-01 00:00:00,17699,Nom_17699,5.85,8.95,4.08,8.36,49.257572,2.297736,Montpellier
ARR_17700,Nom_17700,48.686420,2.086743,Paris,17700,7.38,8.64,8.31,9.15,19,4.29,Nom_17700,Zone Industrielle,AirParif_2024,2024-01-01 00:00:00,17700,Nom_17700,1.66,7.76,5.92,4.20,49.096946,2.678365,Paris
ARR_17701,Nom_17701,48.641395,2.124110,Lyon,17701,4.49,6.93,4.61,3.14,26,2.58,Nom_17701,Zone Industrielle,Data.gouv.fr,2024-01-01 00:00:00,17701,Nom_17701,1.78,3.84,4.24,5.30,48.376648,2.218193,Strasbourg
ARR_17702,Nom_17702,48.906876,2.330252,Nantes,17702,8.29,9.48,3.67,7.83,4,3.27,Nom_17702,Zone Industrielle,RATP_Open_Data_2024,2024-01-01 00:00:00,17702,Nom_17702,4.27,2.19,2.36,9.17,48.802421,2.258919,Toulouse
ARR_17703,Nom_17703,49.190888,1.942989,Lille,17703,9.24,6.01,4.65,2.82,24,1.24,Nom_17703,Centre-Ville,Meteo_France,2024-01-01 00:00:00,17703,Nom_17703,2.40,5.62,2.11,3.54,48.489487,2.241514,Lyon
ARR_17704,Nom_17704,48.903434,2.349533,Lille,17704,6.51,8.58,2.42,2.09,4,2.96,Nom_17704,Zone Industrielle,RATP_Open_Data_2024,2024-01-01 00:00:00,17704,Nom_17704,1.35,7.45,4.83,7.77,48.839834,2.221025,Lille
ARR_17705,Nom_17705,48.582219,2.197571,Strasbourg,17705,2.72,1.49,9.83,3.76,3,6.36,Nom_17705,ZAC Ouest,SNCF_Open_Data,2024-01-01 00:00:00,17705,Nom_17705,1.83,8.80,2.96,1.02,48.969361,2.727344,Strasbourg
ARR_17706,Nom_17706,48.931664,2.292148,Marseille,17706,7.62,9.77,3.63,4.43,15,5.24,Nom_17706,Zone Industrielle,AirParif_2024,2024-01-01 00:00:00,17706,Nom_17706,8.07,2.24,5.95,6.66,48.905673,2.343847,Paris
ARR_17707,Nom_17707,48.733383,2.514028,Montpellier,17707,5.33,2.87,3.26,5.67,5,7.64,Nom_17707,Résidentiel,Meteo_France,2024-01-01 00:00:00,17707,Nom_17707,8.37,2.45,4.10,8.81,48.583008,2.685429,Nice
ARR_17708,Nom_17708,48.574887,2.614723,Marseille,17708,2.26,3.99,1.01,3.16,22,5.95,Nom_17708,ZAC Ouest,RATP_Open_Data_2024,2024-01-01 00:00:00,17708,Nom_17708,3.72,8.60,3.43,6.22,48.933105,2.526747,Bordeaux
ARR_17709,Nom_17709,49.259767,2.412799,Lille,17709,4.66,4.61,3.88,5.93,9,9.15,Nom_17709,Résidentiel,AirParif_2024,2024-01-01 00:00:00,17709,Nom_17709,7.92,7.55,8.03,8.41,49.331799,2.638827,Lille
ARR_17710,Nom_17710,48.458598,1.962070,Nantes,17710,4.14,4.42,5.81,7.70,18,4.96,Nom_17710,ZAC Ouest,SNCF_Open_Data,2024-01-01 00:00:00,17710,Nom_17710,9.44,6.71,9.87,9.83,49.301065,2.014383,Strasbourg
ARR_17711,Nom_17711,49.047815,1.940621,Marseille,17711,5.06,6.95,7.61,3.41,21,6.95,Nom_17711,ZAC Ouest,RATP_Open_Data_2024,2024-01-01 00:00:00,17711,Nom_17711,7.14,6.03,4.38,7.35,49.059242,2.161663,Lyon
ARR_17712,Nom_17712,48.807985,1.920190,Nice,17712,3.82,5.52,1.79,4.85,23,2.31,Nom_17712,ZAC Ouest,Data.gouv.fr,2024-01-01 00:00:00,17712,Nom_17712,8.31,5.93,5.06,3.33,49.082055,2.534882,Lille
ARR_17713,Nom_17713,48.995461,2.089414,Marseille,17713,3.14,7.09,7.43,9.42,3,8.68,Nom_17713,ZAC Ouest,RATP_Open_Data_2024,2024-01-01 00:00:00,17713,Nom_17713,7.64,3.87,5.03,9.39,48.382669,2.100653,Montpellier
ARR_17714,Nom_17714,48.397382,2.064845,Paris,17714,1.03,1.77,1.25,4.17,3,6.68,Nom_17714,Parc Central,SNCF_Open_Data,2024-01-01 00:00:00,17714,Nom_17714,7.61,7.69,5.94,3.48,48.907029,2.791890,Lyon
ARR_17715,Nom_17715,49.312904,1.950083,Lyon,17715,5.67,6.59,3.32,2.42,20,4.94,Nom_17715,Parc Central,RATP_Open_Data_2024,2024-01-01 00:00:00,17715,Nom_17715,5.57,5.85,3.81,5.68,48.787715,1.894633,Bordeaux
ARR_17716,Nom_17716,49.108422,2.514974,Montpellier,17716,3.24,1.07,5.83,7.29,15,1.99,Nom_17716,ZAC Ouest,SNCF_Open_Data,2024-01-01 00:00:00,17716,Nom_17716,8.45,2.38,9.80,8.01,49.243234,2.711243,Lille
ARR_17717,Nom_17717,48.669261,2.479445,Lyon,17717,7.52,2.94,3.43,1.50,4,6.22,Nom_17717,Quartier Nord,Meteo_France,2024-01-01 00:00:00,17717,Nom_17717,7.42,1.62,1.93,7.31,48.657126,2.533317,Lyon
ARR_17718,Nom_17718,48.669344,2.278038,Montpellier,17718,8.37,7.03,6.68,2.45,21,8.69,Nom_17718,Centre-Ville,RATP_Open_Data_2024,2024-01-01 00:00:00,17718,Nom_17718,3.26,8.44,4.75,6.55,49.067671,2.779886,Nantes
