col_securite_id,col_nom_zone,col_ville,col_niveau_securite,col_nbr_cameras,col_sentiment_securite,col_taux_delinquance,col_periodicite_patrouille,col_zone_couverte_camera,col_source,col_date_maj
SEC_14649,Parc Central,Toulouse,Faible,89,8.12,6.49,4.50,Quartier Nord,Data.gouv.fr,2024-01-01 00:00:00
SEC_14650,Résidentiel,Nantes,Modéré,23,6.98,4.51,8.93,Parc Central,Meteo_France,2024-01-01 00:00:00
SEC_14651,Parc Central,Lyon,Modéré,7,4.91,4.81,6.23,Zone Industrielle,Data.gouv.fr,2024-01-01 00:00:00
SEC_14652,Quartier Nord,Lyon,Élevé,53,1.87,5.06,3.51,Centre-Ville,Data.gouv.fr,2024-01-01 00:00:00
SEC_14653,Zone Industrielle,Nice,Critique,16,5.09,4.92,2.88,Parc Central,Data.gouv.fr,2024-01-01 00:00:00
SEC_14654,Centre-Ville,Bordeaux,Modéré,7,7.60,1.55,5.53,Parc Central,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_14655,Zone Industrielle,Lyon,Modéré,89,5.60,6.68,7.67,Centre-Ville,Data.gouv.fr,2024-01-01 00:00:00
SEC_14656,Résidentiel,Nantes,Modéré,63,7.67,1.09,8.47,Parc Central,Meteo_France,2024-01-01 00:00:00
SEC_14657,Quartier Nord,Marseille,Modéré,41,1.82,4.25,4.03,Centre-Ville,Meteo_France,2024-01-01 00:00:00
SEC_14658,Centre-Ville,Nantes,Élevé,29,8.70,6.82,4.79,Parc Central,Meteo_France,2024-01-01 00:00:00
SEC_14659,Centre-Ville,Strasbourg,Élevé,85,3.80,8.86,4.72,Résidentiel,Meteo_France,2024-01-01 00:00:00
SEC_14660,Zone Industrielle,Marseille,Faible,20,2.81,3.80,5.61,Banlieue Sud,SNCF_Open_Data,2024-01-01 00:00:00
SEC_14661,Parc Central,Nantes,Élevé,95,3.66,9.67,1.97,Zone Industrielle,SNCF_Open_Data,2024-01-01 00:00:00
SEC_14662,Zone Industrielle,Lyon,Faible,21,8.92,3.00,8.17,Banlieue Sud,AirParif_2024,2024-01-01 00:00:00
SEC_14663,Résidentiel,Strasbourg,Élevé,27,2.28,8.89,1.25,Zone Industrielle,Meteo_France,2024-01-01 00:00:00
SEC_14664,ZAC Ouest,Toulouse,Critique,43,3.97,1.14,4.98,Résidentiel,Meteo_France,2024-01-01 00:00:00
SEC_14665,Banlieue Sud,Bordeaux,Élevé,31,6.86,9.84,7.84,Parc Central,Meteo_France,2024-01-01 00:00:00
SEC_14666,Résidentiel,Marseille,Critique,71,1.01,2.40,3.67,Résidentiel,SNCF_Open_Data,2024-01-01 00:00:00
SEC_14667,ZAC Ouest,Nice,Élevé,31,3.49,5.59,3.99,Zone Industrielle,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_14668,Zone Industrielle,Toulouse,Modéré,82,9.83,5.58,6.86,Zone Industrielle,SNCF_Open_Data,2024-01-01 00:00:00
SEC_14669,Centre-Ville,Bordeaux,Élevé,11,4.62,4.37,2.45,Centre-Ville,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_14670,Résidentiel,Nantes,Modéré,57,9.38,6.88,4.58,Quartier Nord,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_14671,ZAC Ouest,Bordeaux,Modéré,32,7.92,1.72,4.37,Quartier Nord,SNCF_Open_Data,2024-01-01 00:00:00
SEC_14672,Centre-Ville,Marseille,Élevé,3,3.80,9.62,4.59,Centre-Ville,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_14673,Quartier Nord,Marseille,Élevé,85,4.20,2.15,6.96,Zone Industrielle,Meteo_France,2024-01-01 00:00:00
SEC_14674,Banlieue Sud,Marseille,Élevé,86,3.03,4.66,1.54,ZAC Ouest,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_14675,Parc Central,Paris,Élevé,99,1.23,6.65,3.42,ZAC Ouest,Data.gouv.fr,2024-01-01 00:00:00
SEC_14676,Banlieue Sud,Lyon,Élevé,100,6.58,8.50,9.97,Quartier Nord,AirParif_2024,2024-01-01 00:00:00
SEC_14677,Résidentiel,Lille,Critique,44,5.54,9.95,6.07,ZAC Ouest,AirParif_2024,2024-01-01 00:00:00
SEC_14678,Zone Industrielle,Lille,Modéré,35,5.66,1.88,2.04,Banlieue Sud,Data.gouv.fr,2024-01-01 00:00:00
SEC_14679,Parc Central,Toulouse,Faible,65,2.05,2.70,4.19,Zone Industrielle,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_14680,Banlieue Sud,Bordeaux,Élevé,49,8.08,4.27,6.19,Banlieue Sud,Data.gouv.fr,2024-01-01 00:00:00
SEC_14681,Parc Central,Paris,Critique,51,1.81,5.11,5.00,Banlieue Sud,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_14682,Banlieue Sud,Lyon,Faible,6,4.36,8.93,3.75,ZAC Ouest,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_14683,Centre-Ville,Strasbourg,Faible,100,3.36,5.56,1.20,ZAC Ouest,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_14684,Parc Central,Lille,Modéré,95,7.24,2.11,2.41,Quartier Nord,Data.gouv.fr,2024-01-01 00:00:00
SEC_14685,Banlieue Sud,Montpellier,Critique,74,1.54,6.23,4.90,ZAC Ouest,Data.gouv.fr,2024-01-01 00:00:00
SEC_14686,Centre-Ville,Bordeaux,Modéré,44,2.15,6.15,9.14,Banlieue Sud,AirParif_2024,2024-01-01 00:00:00
SEC_14687,Banlieue Sud,Nantes,Modéré,9,1.93,5.69,2.03,Banlieue Sud,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_14688,Zone Industrielle,Nice,Faible,18,4.51,7.90,4.28,Parc Central,Meteo_France,2024-01-01 00:00:00
SEC_14689,Parc Central,Lyon,Faible,32,8.50,6.86,7.91,Quartier Nord,AirParif_2024,2024-01-01 00:00:00
SEC_14690,ZAC Ouest,Lyon,Élevé,66,5.85,8.05,5.83,Quartier Nord,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_14691,ZAC Ouest,Marseille,Faible,61,4.51,6.25,7.85,Quartier Nord,AirParif_2024,2024-01-01 00:00:00
SEC_14692,Quartier Nord,Nantes,Faible,26,1.63,1.01,1.19,Quartier Nord,Data.gouv.fr,2024-01-01 00:00:00
SEC_14693,Zone Industrielle,Bordeaux,Faible,20,3.20,7.56,7.49,Centre-Ville,Data.gouv.fr,2024-01-01 00:00:00
SEC_14694,Banlieue Sud,Lille,Faible,13,3.03,4.86,9.16,Zone Industrielle,SNCF_Open_Data,2024-01-01 00:00:00
SEC_14695,Quartier Nord,Toulouse,Critique,33,7.76,2.08,3.67,Banlieue Sud,Data.gouv.fr,2024-01-01 00:00:00
SEC_14696,Quartier Nord,Toulouse,Modéré,62,1.74,5.45,9.24,Banlieue Sud,SNCF_Open_Data,2024-01-01 00:00:00
SEC_14697,Parc Central,Nice,Faible,1,5.37,1.82,3.12,Quartier Nord,Data.gouv.fr,2024-01-01 00:00:00
SEC_14698,Parc Central,Lille,Modéré,6,7.49,6.64,5.61,Centre-Ville,SNCF_Open_Data,2024-01-01 00:00:00
SEC_14699,ZAC Ouest,Nice,Élevé,100,6.03,8.72,1.70,Résidentiel,AirParif_2024,2024-01-01 00:00:00
SEC_14700,Centre-Ville,Toulouse,Faible,11,6.58,3.21,9.44,Résidentiel,Data.gouv.fr,2024-01-01 00:00:00
SEC_14701,Banlieue Sud,Toulouse,Modéré,99,6.04,1.69,2.23,ZAC Ouest,SNCF_Open_Data,2024-01-01 00:00:00
SEC_14702,ZAC Ouest,Montpellier,Faible,100,1.95,3.63,5.57,Banlieue Sud,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_14703,Banlieue Sud,Paris,Élevé,63,4.73,6.23,6.73,Quartier Nord,SNCF_Open_Data,2024-01-01 00:00:00
SEC_14704,Zone Industrielle,Toulouse,Faible,26,8.47,1.05,6.30,Parc Central,AirParif_2024,2024-01-01 00:00:00
SEC_14705,Parc Central,Bordeaux,Élevé,69,1.42,8.23,9.01,Parc Central,AirParif_2024,2024-01-01 00:00:00
SEC_14706,Centre-Ville,Bordeaux,Critique,62,6.64,7.18,5.38,Quartier Nord,Meteo_France,2024-01-01 00:00:00
SEC_14707,Parc Central,Marseille,Modéré,66,2.41,2.00,3.87,Résidentiel,Meteo_France,2024-01-01 00:00:00
SEC_14708,Centre-Ville,Montpellier,Faible,99,6.98,8.33,8.47,ZAC Ouest,AirParif_2024,2024-01-01 00:00:00
SEC_14709,Centre-Ville,Montpellier,Élevé,69,9.09,5.54,9.61,Parc Central,Meteo_France,2024-01-01 00:00:00
SEC_14710,Quartier Nord,Strasbourg,Modéré,1,8.33,4.14,8.16,Parc Central,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_14711,ZAC Ouest,Marseille,Faible,26,9.47,4.19,2.91,Zone Industrielle,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_14712,Parc Central,Lille,Faible,36,6.08,8.21,4.96,Zone Industrielle,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_14713,Résidentiel,Lyon,Élevé,31,6.63,3.13,3.21,Banlieue Sud,SNCF_Open_Data,2024-01-01 00:00:00
SEC_14714,Quartier Nord,Nantes,Critique,7,2.57,3.63,5.13,Quartier Nord,Meteo_France,2024-01-01 00:00:00
SEC_14715,Parc Central,Marseille,Modéré,100,4.14,3.84,4.44,Quartier Nord,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_14716,Résidentiel,Lyon,Critique,77,8.28,1.53,3.54,Banlieue Sud,AirParif_2024,2024-01-01 00:00:00
SEC_14717,Banlieue Sud,Marseille,Modéré,82,3.00,3.07,5.66,Banlieue Sud,Data.gouv.fr,2024-01-01 00:00:00
SEC_14718,Centre-Ville,Nice,Faible,18,6.78,9.60,5.32,Zone Industrielle,Data.gouv.fr,2024-01-01 00:00:00
SEC_14719,ZAC Ouest,Nantes,Critique,26,3.01,9.38,1.05,Banlieue Sud,Meteo_France,2024-01-01 00:00:00
SEC_14720,Zone Industrielle,Toulouse,Critique,52,9.28,6.27,3.59,Banlieue Sud,SNCF_Open_Data,2024-01-01 00:00:00
SEC_14721,Centre-Ville,Montpellier,Modéré,15,8.30,4.59,8.16,ZAC Ouest,Data.gouv.fr,2024-01-01 00:00:00
SEC_14722,Parc Central,Montpellier,Modéré,45,6.16,9.17,8.56,Quartier Nord,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_14723,Banlieue Sud,Lyon,Modéré,6,8.02,3.36,6.78,ZAC Ouest,Meteo_France,2024-01-01 00:00:00
SEC_14724,Banlieue Sud,Strasbourg,Élevé,57,8.13,3.66,5.78,Résidentiel,Data.gouv.fr,2024-01-01 00:00:00
SEC_14725,Parc Central,Lille,Élevé,22,1.55,6.99,7.58,Banlieue Sud,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_14726,Parc Central,Nice,Modéré,98,6.60,5.69,1.15,Quartier Nord,Data.gouv.fr,2024-01-01 00:00:00
SEC_14727,Zone Industrielle,Bordeaux,Faible,75,6.12,5.40,2.88,ZAC Ouest,Data.gouv.fr,2024-01-01 00:00:00
SEC_14728,ZAC Ouest,Strasbourg,Critique,25,3.52,4.77,5.76,Centre-Ville,SNCF_Open_Data,2024-01-01 00:00:00
SEC_14729,ZAC Ouest,Lyon,Faible,51,9.46,2.22,6.14,Parc Central,Meteo_France,2024-01-01 00:00:00
SEC_14730,Centre-Ville,Strasbourg,Faible,94,7.07,8.12,4.25,Résidentiel,Data.gouv.fr,2024-01-01 00:00:00
SEC_14731,Quartier Nord,Bordeaux,Modéré,60,9.47,2.25,6.84,Parc Central,AirParif_2024,2024-01-01 00:00:00
SEC_14732,Quartier Nord,Bordeaux,Élevé,25,9.61,3.08,3.93,Résidentiel,SNCF_Open_Data,2024-01-01 00:00:00
SEC_14733,ZAC Ouest,Nantes,Faible,74,7.46,5.42,6.69,ZAC Ouest,Meteo_France,2024-01-01 00:00:00
SEC_14734,Banlieue Sud,Nice,Faible,6,4.90,1.34,1.44,Parc Central,AirParif_2024,2024-01-01 00:00:00
SEC_14735,Banlieue Sud,Strasbourg,Critique,66,4.01,4.61,8.64,Banlieue Sud,AirParif_2024,2024-01-01 00:00:00
SEC_14736,Résidentiel,Nantes,Modéré,75,5.95,9.21,3.82,Centre-Ville,AirParif_2024,2024-01-01 00:00:00
SEC_14737,Zone Industrielle,Toulouse,Élevé,18,2.62,8.76,9.03,Quartier Nord,AirParif_2024,2024-01-01 00:00:00
SEC_14738,ZAC Ouest,Montpellier,Faible,10,5.15,7.51,2.68,Résidentiel,AirParif_2024,2024-01-01 00:00:00
SEC_14739,Zone Industrielle,Toulouse,Critique,53,8.94,3.13,8.45,Résidentiel,SNCF_Open_Data,2024-01-01 00:00:00
SEC_14740,Centre-Ville,Paris,Élevé,86,3.64,5.78,4.43,ZAC Ouest,AirParif_2024,2024-01-01 00:00:00
SEC_14741,Centre-Ville,Bordeaux,Modéré,52,1.61,7.74,6.74,Parc Central,AirParif_2024,2024-01-01 00:00:00
SEC_14742,Quartier Nord,Nantes,Faible,25,4.23,2.47,8.73,Résidentiel,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_14743,Résidentiel,Nice,Modéré,22,3.04,6.28,1.11,Centre-Ville,SNCF_Open_Data,2024-01-01 00:00:00
SEC_14744,Quartier Nord,Strasbourg,Critique,75,1.81,3.10,6.68,Centre-Ville,Meteo_France,2024-01-01 00:00:00
SEC_14745,ZAC Ouest,Toulouse,Modéré,19,8.58,8.40,8.57,ZAC Ouest,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_14746,Parc Central,Montpellier,Critique,68,2.58,2.29,9.01,Zone Industrielle,Data.gouv.fr,2024-01-01 00:00:00
SEC_14747,Parc Central,Bordeaux,Élevé,49,1.36,8.81,6.43,Centre-Ville,SNCF_Open_Data,2024-01-01 00:00:00
SEC_14748,Zone Industrielle,Lille,Critique,69,5.41,9.15,8.22,Quartier Nord,Meteo_France,2024-01-01 00:00:00
SEC_14749,Zone Industrielle,Lyon,Critique,68,7.79,4.44,4.29,Banlieue Sud,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_14750,Quartier Nord,Toulouse,Élevé,60,3.10,5.83,2.43,Parc Central,SNCF_Open_Data,2024-01-01 00:00:00
SEC_14751,ZAC Ouest,Paris,Modéré,69,7.06,7.08,6.19,Résidentiel,SNCF_Open_Data,2024-01-01 00:00:00
SEC_14752,Zone Industrielle,Toulouse,Modéré,35,9.53,1.96,3.42,Banlieue Sud,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_14753,Parc Central,Marseille,Modéré,76,1.12,5.49,6.53,ZAC Ouest,Data.gouv.fr,2024-01-01 00:00:00
SEC_14754,Résidentiel,Nice,Modéré,24,5.58,5.96,2.86,Quartier Nord,Meteo_France,2024-01-01 00:00:00
SEC_14755,Banlieue Sud,Nice,Critique,24,4.98,9.77,2.69,Parc Central,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_14756,ZAC Ouest,Marseille,Critique,36,2.02,9.15,5.65,Quartier Nord,AirParif_2024,2024-01-01 00:00:00
SEC_14757,ZAC Ouest,Nice,Élevé,91,5.90,1.72,2.85,Parc Central,Meteo_France,2024-01-01 00:00:00
SEC_14758,Résidentiel,Lyon,Élevé,81,6.02,7.13,4.35,Résidentiel,Meteo_France,2024-01-01 00:00:00
SEC_14759,Banlieue Sud,Lyon,Élevé,62,7.27,8.51,3.20,Banlieue Sud,Meteo_France,2024-01-01 00:00:00
SEC_14760,Parc Central,Lille,Élevé,27,9.34,5.02,4.19,Parc Central,Meteo_France,2024-01-01 00:00:00
SEC_14761,ZAC Ouest,Strasbourg,Élevé,10,4.76,9.03,3.05,Quartier Nord,SNCF_Open_Data,2024-01-01 00:00:00
SEC_14762,Centre-Ville,Montpellier,Faible,40,6.81,5.14,9.30,Zone Industrielle,SNCF_Open_Data,2024-01-01 00:00:00
SEC_14763,Centre-Ville,Lille,Faible,37,8.97,3.35,2.25,Banlieue Sud,SNCF_Open_Data,2024-01-01 00:00:00
SEC_14764,Zone Industrielle,Toulouse,Faible,14,8.63,9.63,5.83,Parc Central,SNCF_Open_Data,2024-01-01 00:00:00
SEC_14765,Centre-Ville,Nantes,Modéré,41,7.56,4.36,6.82,Résidentiel,SNCF_Open_Data,2024-01-01 00:00:00
SEC_14766,Zone Industrielle,Strasbourg,Critique,88,6.66,9.30,9.06,Zone Industrielle,Meteo_France,2024-01-01 00:00:00
SEC_14767,Résidentiel,Lille,Élevé,21,1.90,3.73,7.93,Banlieue Sud,AirParif_2024,2024-01-01 00:00:00
SEC_14768,ZAC Ouest,Lille,Modéré,57,9.67,6.76,7.29,Quartier Nord,Data.gouv.fr,2024-01-01 00:00:00
SEC_14769,Centre-Ville,Nice,Élevé,30,8.01,1.56,7.48,Quartier Nord,SNCF_Open_Data,2024-01-01 00:00:00
SEC_14770,Zone Industrielle,Montpellier,Faible,66,8.89,4.54,2.95,Centre-Ville,Data.gouv.fr,2024-01-01 00:00:00
SEC_14771,Parc Central,Toulouse,Critique,57,6.75,2.21,3.71,Zone Industrielle,Data.gouv.fr,2024-01-01 00:00:00
SEC_14772,Résidentiel,Lille,Modéré,79,1.12,3.17,5.12,ZAC Ouest,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_14773,Résidentiel,Nice,Élevé,35,7.88,1.13,6.10,Résidentiel,SNCF_Open_Data,2024-01-01 00:00:00
SEC_14774,Centre-Ville,Nantes,Élevé,59,9.38,4.77,8.95,Centre-Ville,Meteo_France,2024-01-01 00:00:00
SEC_14775,Parc Central,Lyon,Critique,96,4.25,3.89,9.53,Quartier Nord,SNCF_Open_Data,2024-01-01 00:00:00
SEC_14776,Résidentiel,Paris,Modéré,21,7.67,3.05,9.82,Quartier Nord,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_14777,ZAC Ouest,Strasbourg,Faible,15,2.12,1.93,3.19,Quartier Nord,SNCF_Open_Data,2024-01-01 00:00:00
SEC_14778,Quartier Nord,Strasbourg,Faible,96,7.20,7.73,7.69,Parc Central,SNCF_Open_Data,2024-01-01 00:00:00
SEC_14779,Parc Central,Paris,Critique,45,5.39,2.41,3.78,Quartier Nord,SNCF_Open_Data,2024-01-01 00:00:00
SEC_14780,Zone Industrielle,Lyon,Faible,79,6.97,1.73,1.99,Parc Central,SNCF_Open_Data,2024-01-01 00:00:00
SEC_14781,Centre-Ville,Paris,Élevé,75,6.22,5.96,1.08,Parc Central,Meteo_France,2024-01-01 00:00:00
SEC_14782,ZAC Ouest,Lille,Critique,9,2.37,9.56,4.71,Résidentiel,SNCF_Open_Data,2024-01-01 00:00:00
SEC_14783,Zone Industrielle,Nice,Faible,86,8.82,5.42,5.09,Banlieue Sud,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_14784,Zone Industrielle,Paris,Faible,45,6.78,4.27,8.57,Zone Industrielle,Meteo_France,2024-01-01 00:00:00
SEC_14785,ZAC Ouest,Montpellier,Faible,29,8.23,7.04,3.75,Quartier Nord,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_14786,Quartier Nord,Lyon,Modéré,11,9.09,8.66,6.51,Quartier Nord,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_14787,Zone Industrielle,Paris,Critique,52,6.53,6.93,5.30,Centre-Ville,AirParif_2024,2024-01-01 00:00:00
SEC_14788,Zone Industrielle,Nice,Modéré,79,8.66,8.09,4.22,Parc Central,Data.gouv.fr,2024-01-01 00:00:00
SEC_14789,Zone Industrielle,Montpellier,Faible,50,3.90,6.88,3.52,Résidentiel,SNCF_Open_Data,2024-01-01 00:00:00
SEC_14790,Zone Industrielle,Nantes,Modéré,1,9.52,4.29,2.24,Zone Industrielle,Meteo_France,2024-01-01 00:00:00
SEC_14791,Résidentiel,Nantes,Modéré,24,1.90,7.49,1.62,Banlieue Sud,Meteo_France,2024-01-01 00:00:00
SEC_14792,Résidentiel,Bordeaux,Faible,93,1.05,8.29,2.73,Parc Central,AirParif_2024,2024-01-01 00:00:00
SEC_14793,Quartier Nord,Lyon,Critique,79,8.19,3.69,8.97,Quartier Nord,AirParif_2024,2024-01-01 00:00:00
SEC_14794,Zone Industrielle,Paris,Faible,46,2.13,1.69,1.92,Parc Central,SNCF_Open_Data,2024-01-01 00:00:00
SEC_14795,Parc Central,Lyon,Faible,30,3.61,4.70,5.05,ZAC Ouest,AirParif_2024,2024-01-01 00:00:00
SEC_14796,Résidentiel,Marseille,Modéré,42,2.98,6.29,9.74,Quartier Nord,AirParif_2024,2024-01-01 00:00:00
SEC_14797,Résidentiel,Nantes,Critique,14,1.15,4.50,4.67,Parc Central,Data.gouv.fr,2024-01-01 00:00:00
SEC_14798,Quartier Nord,Toulouse,Modéré,90,2.66,6.50,1.32,Zone Industrielle,Meteo_France,2024-01-01 00:00:00
SEC_14799,ZAC Ouest,Strasbourg,Critique,15,1.45,8.09,4.59,Banlieue Sud,AirParif_2024,2024-01-01 00:00:00
SEC_14800,Résidentiel,Lille,Faible,28,4.26,5.62,5.46,Banlieue Sud,AirParif_2024,2024-01-01 00:00:00
SEC_14801,Zone Industrielle,Strasbourg,Faible,67,5.58,5.93,8.95,Centre-Ville,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_14802,Résidentiel,Nice,Critique,36,2.84,7.87,3.01,Banlieue Sud,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_14803,Centre-Ville,Lille,Critique,21,1.83,1.22,8.50,Quartier Nord,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_14804,Centre-Ville,Lyon,Modéré,49,9.20,6.08,8.78,Quartier Nord,AirParif_2024,2024-01-01 00:00:00
SEC_14805,Quartier Nord,Marseille,Élevé,63,7.18,6.45,1.90,ZAC Ouest,Data.gouv.fr,2024-01-01 00:00:00
SEC_14806,Banlieue Sud,Nice,Critique,99,8.38,8.13,2.58,ZAC Ouest,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_14807,Parc Central,Paris,Élevé,9,1.06,8.86,6.86,Parc Central,AirParif_2024,2024-01-01 00:00:00
SEC_14808,Quartier Nord,Lille,Faible,51,6.70,3.70,5.95,ZAC Ouest,Data.gouv.fr,2024-01-01 00:00:00
SEC_14809,Banlieue Sud,Nantes,Faible,58,3.14,2.12,6.29,Zone Industrielle,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_14810,Banlieue Sud,Montpellier,Faible,75,5.95,1.86,8.96,Banlieue Sud,SNCF_Open_Data,2024-01-01 00:00:00
SEC_14811,ZAC Ouest,Lille,Élevé,84,6.75,4.80,2.93,Quartier Nord,SNCF_Open_Data,2024-01-01 00:00:00
SEC_14812,Parc Central,Nice,Faible,11,8.68,3.37,7.70,Quartier Nord,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_14813,Zone Industrielle,Nice,Élevé,15,4.54,4.71,1.54,Banlieue Sud,Data.gouv.fr,2024-01-01 00:00:00
SEC_14814,Centre-Ville,Lille,Élevé,16,3.01,7.21,8.89,Centre-Ville,AirParif_2024,2024-01-01 00:00:00
SEC_14815,Résidentiel,Strasbourg,Élevé,91,8.34,1.12,8.50,Banlieue Sud,Data.gouv.fr,2024-01-01 00:00:00
SEC_14816,Zone Industrielle,Lyon,Faible,89,9.85,8.82,6.03,Résidentiel,SNCF_Open_Data,2024-01-01 00:00:00
SEC_14817,Banlieue Sud,Lille,Élevé,98,3.84,8.80,5.88,Quartier Nord,Meteo_France,2024-01-01 00:00:00
SEC_14818,Banlieue Sud,Strasbourg,Critique,6,9.68,3.20,9.15,Quartier Nord,AirParif_2024,2024-01-01 00:00:00
SEC_14819,Zone Industrielle,Nice,Critique,44,2.72,2.77,3.45,Centre-Ville,Data.gouv.fr,2024-01-01 00:00:00
SEC_14820,Résidentiel,Strasbourg,Critique,65,8.53,4.51,2.73,Résidentiel,Data.gouv.fr,2024-01-01 00:00:00
SEC_14821,Banlieue Sud,Marseille,Modéré,51,1.12,5.58,7.71,ZAC Ouest,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_14822,Zone Industrielle,Toulouse,Critique,47,3.07,1.97,7.16,Banlieue Sud,Data.gouv.fr,2024-01-01 00:00:00
SEC_14823,Parc Central,Montpellier,Élevé,68,1.49,7.65,9.49,Banlieue Sud,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_14824,Banlieue Sud,Lyon,Faible,55,3.64,7.76,6.83,Résidentiel,SNCF_Open_Data,2024-01-01 00:00:00
SEC_14825,Zone Industrielle,Nantes,Élevé,8,3.66,9.14,5.33,ZAC Ouest,Data.gouv.fr,2024-01-01 00:00:00
SEC_14826,Banlieue Sud,Paris,Faible,33,7.17,2.79,4.50,Centre-Ville,SNCF_Open_Data,2024-01-01 00:00:00
SEC_14827,Quartier Nord,Toulouse,Faible,11,2.46,3.96,8.03,Résidentiel,AirParif_2024,2024-01-01 00:00:00
SEC_14828,Centre-Ville,Lyon,Critique,88,2.90,9.75,9.42,Quartier Nord,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_14829,Résidentiel,Toulouse,Faible,28,2.88,8.53,9.86,Parc Central,SNCF_Open_Data,2024-01-01 00:00:00
SEC_14830,Banlieue Sud,Paris,Modéré,3,3.59,7.44,7.50,Quartier Nord,SNCF_Open_Data,2024-01-01 00:00:00
SEC_14831,Centre-Ville,Nantes,Faible,12,4.15,4.88,4.16,Centre-Ville,Meteo_France,2024-01-01 00:00:00
SEC_14832,Banlieue Sud,Nantes,Élevé,58,1.58,6.87,6.58,Zone Industrielle,Meteo_France,2024-01-01 00:00:00
SEC_14833,Parc Central,Marseille,Faible,23,3.09,3.12,3.71,Résidentiel,SNCF_Open_Data,2024-01-01 00:00:00
SEC_14834,Banlieue Sud,Toulouse,Élevé,50,5.96,5.78,6.35,Résidentiel,AirParif_2024,2024-01-01 00:00:00
SEC_14835,Résidentiel,Lyon,Élevé,100,9.38,2.18,9.76,Quartier Nord,Data.gouv.fr,2024-01-01 00:00:00
SEC_14836,Parc Central,Lyon,Modéré,34,2.54,7.08,2.79,Quartier Nord,Meteo_France,2024-01-01 00:00:00
SEC_14837,Centre-Ville,Nice,Critique,74,9.76,1.17,2.66,Résidentiel,Meteo_France,2024-01-01 00:00:00
SEC_14838,Banlieue Sud,Lille,Faible,15,2.00,8.34,1.59,Parc Central,SNCF_Open_Data,2024-01-01 00:00:00
SEC_14839,Quartier Nord,Lille,Faible,2,4.62,4.29,4.27,Centre-Ville,SNCF_Open_Data,2024-01-01 00:00:00
SEC_14840,Centre-Ville,Paris,Élevé,90,7.64,1.03,9.59,Résidentiel,Data.gouv.fr,2024-01-01 00:00:00
SEC_14841,Banlieue Sud,Lille,Modéré,85,7.41,3.76,1.11,Parc Central,Meteo_France,2024-01-01 00:00:00
SEC_14842,Banlieue Sud,Nantes,Élevé,51,5.98,9.66,5.03,Centre-Ville,AirParif_2024,2024-01-01 00:00:00
SEC_14843,Quartier Nord,Montpellier,Élevé,32,3.85,1.02,3.95,Quartier Nord,RATP_Open_Data_2024,2024-01-01 00:00:00
SEC_14844,Zone Industrielle,Bordeaux,Élevé,66,1.33,8.36,6.72,Quartier Nord,Data.gouv.fr,2024-01-01 00:00:00
SEC_14845,ZAC Ouest,Lyon,Critique,8,9.31,1.93,9.17,Parc Central,Data.gouv.fr,2024-01-01 00:00:00
SEC_14846,Zone Industrielle,Marseille,Élevé,57,6.10,6.82,4.15,Centre-Ville,Data.gouv.fr,2024-01-01 00:00:00
SEC_14847,Résidentiel,Montpellier,Modéré,28,8.80,7.43,6.98,Parc Central,Meteo_France,2024-01-01 00:00:00
