col_segment_id,col_line_id,col_stop_id_from,col_stop_id_to,col_distance_m,col_temps_theorique_s,col_segment_id_line_id_stop_from,col_stop_to,col_dist_m_t_theo,col_stop_from,col_dist_m,col_t_theo,col_nom_rue,col_type_route,col_vitesse_limite,col_nb_voies,col_longueur_m,col_sens_unique,col_date_maj
SEG_18278,18278,18278,18278,4.61,7.94,18278,9.00,6.09,9.40,6.99,6.16,Nom_18278,3.78,3.57,6.97,2.673893,1.84,2024-01-01 00:00:00
SEG_18279,18279,18279,18279,4.14,8.33,18279,9.67,6.51,7.78,2.59,4.20,Nom_18279,7.01,8.19,1.23,2.493918,2.09,2024-01-01 00:00:00
SEG_18280,18280,18280,18280,1.14,6.03,18280,5.19,3.78,1.76,8.08,6.63,Nom_18280,1.42,4.41,8.83,2.797427,1.35,2024-01-01 00:00:00
SEG_18281,18281,18281,18281,7.90,6.99,18281,1.54,4.25,1.63,5.11,5.76,Nom_18281,1.58,7.14,7.80,1.931697,9.19,2024-01-01 00:00:00
SEG_18282,18282,18282,18282,9.26,1.83,18282,5.12,5.87,3.67,5.80,9.70,Nom_18282,2.34,4.03,8.81,2.524728,8.70,2024-01-01 00:00:00
SEG_18283,18283,18283,18283,5.13,2.65,18283,4.81,9.50,4.00,1.66,3.58,Nom_18283,1.89,1.92,1.96,2.126221,3.39,2024-01-01 00:00:00
SEG_18284,18284,18284,18284,4.88,4.31,18284,2.27,5.08,3.01,4.86,4.15,Nom_18284,1.29,8.33,2.57,2.107967,3.20,2024-01-01 00:00:00
SEG_18285,18285,18285,18285,9.83,9.63,18285,1.73,2.48,2.91,1.97,7.58,Nom_18285,6.65,3.19,9.67,2.355637,9.60,2024-01-01 00:00:00
SEG_18286,18286,18286,18286,3.88,2.60,18286,7.55,6.57,9.50,7.28,4.75,Nom_18286,4.61,4.00,3.72,2.556802,2.80,2024-01-01 00:00:00
SEG_18287,18287,18287,18287,2.79,7.38,18287,9.86,8.57,9.00,4.86,3.61,Nom_18287,2.22,9.69,1.14,2.209670,9.22,2024-01-01 00:00:00
SEG_18288,18288,18288,18288,4.39,5.39,18288,2.09,5.75,1.23,6.10,8.58,Nom_18288,1.35,2.52,5.14,2.078669,7.53,2024-01-01 00:00:00
SEG_18289,18289,18289,18289,4.75,1.59,18289,5.54,2.96,5.00,8.40,9.34,Nom_18289,5.52,8.30,1.44,2.288432,6.92,2024-01-01 00:00:00
SEG_18290,18290,18290,18290,8.84,6.21,18290,1.66,2.52,3.85,3.57,1.39,Nom_18290,1.33,2.72,2.84,1.989525,2.72,2024-01-01 00:00:00
SEG_18291,18291,18291,18291,1.58,5.25,18291,6.92,7.20,2.23,4.96,1.98,Nom_18291,1.02,1.04,5.76,2.054080,9.48,2024-01-01 00:00:00
SEG_18292,18292,18292,18292,8.86,4.54,18292,6.12,9.32,5.08,1.29,6.50,Nom_18292,8.57,3.30,3.40,2.051374,7.36,2024-01-01 00:00:00
SEG_18293,18293,18293,18293,1.05,5.66,18293,10.00,7.42,1.55,1.34,4.74,Nom_18293,1.70,7.99,8.47,2.440978,9.44,2024-01-01 00:00:00
SEG_18294,18294,18294,18294,6.53,6.20,18294,6.21,2.43,1.79,3.67,7.15,Nom_18294,3.23,3.50,2.16,1.858283,7.96,2024-01-01 00:00:00
SEG_18295,18295,18295,18295,4.92,5.83,18295,4.68,4.61,8.87,9.26,3.71,Nom_18295,5.53,2.93,7.50,2.148958,5.67,2024-01-01 00:00:00
SEG_18296,18296,18296,18296,3.86,5.96,18296,7.71,2.16,3.73,4.58,7.46,Nom_18296,6.36,5.41,6.28,2.360763,1.75,2024-01-01 00:00:00
SEG_18297,18297,18297,18297,9.26,2.32,18297,7.27,9.90,1.68,3.32,9.20,Nom_18297,4.09,8.69,4.28,2.824429,2.76,2024-01-01 00:00:00
SEG_18298,18298,18298,18298,2.21,9.49,18298,9.52,8.59,3.06,5.57,3.34,Nom_18298,3.37,9.01,7.92,2.524365,5.66,2024-01-01 00:00:00
SEG_18299,18299,18299,18299,9.63,3.72,18299,6.26,5.76,3.45,9.12,1.85,Nom_18299,8.45,3.11,9.22,1.875924,5.10,2024-01-01 00:00:00
SEG_18300,18300,18300,18300,5.62,4.45,18300,4.55,7.66,6.13,3.71,8.17,Nom_18300,6.70,4.40,7.85,2.492332,2.50,2024-01-01 00:00:00
SEG_18301,18301,18301,18301,5.76,5.89,18301,4.99,1.06,4.84,5.49,8.83,Nom_18301,7.26,2.17,2.08,2.400597,9.64,2024-01-01 00:00:00
SEG_18302,18302,18302,18302,7.49,9.56,18302,5.04,5.18,8.11,3.26,2.75,Nom_18302,3.44,6.15,7.43,1.953010,9.97,2024-01-01 00:00:00
SEG_18303,18303,18303,18303,6.31,1.28,18303,1.16,5.01,5.81,3.64,4.78,Nom_18303,2.66,1.90,7.26,2.840902,5.90,2024-01-01 00:00:00
SEG_18304,18304,18304,18304,5.38,7.27,18304,2.78,7.90,4.34,6.05,1.36,Nom_18304,4.01,8.00,3.89,2.204718,5.70,2024-01-01 00:00:00
SEG_18305,18305,18305,18305,7.11,4.71,18305,3.19,3.24,7.25,9.38,7.94,Nom_18305,7.98,1.98,7.98,1.910861,5.36,2024-01-01 00:00:00
SEG_18306,18306,18306,18306,7.72,2.08,18306,3.40,3.31,6.51,3.36,8.90,Nom_18306,7.84,2.02,8.72,2.238452,7.63,2024-01-01 00:00:00
SEG_18307,18307,18307,18307,6.46,8.95,18307,2.73,8.55,9.74,6.77,4.87,Nom_18307,2.22,6.72,4.82,1.896241,1.62,2024-01-01 00:00:00
SEG_18308,18308,18308,18308,3.90,6.69,18308,3.14,1.04,9.09,9.84,7.24,Nom_18308,2.01,6.09,4.13,2.845385,8.18,2024-01-01 00:00:00
SEG_18309,18309,18309,18309,4.68,7.68,18309,2.10,5.83,1.64,9.90,4.94,Nom_18309,5.07,2.67,2.99,2.830327,1.74,2024-01-01 00:00:00
SEG_18310,18310,18310,18310,2.93,7.95,18310,1.16,3.98,9.86,3.37,7.04,Nom_18310,9.72,5.22,2.26,2.649777,2.35,2024-01-01 00:00:00
SEG_18311,18311,18311,18311,7.07,6.51,18311,8.78,3.22,2.19,1.24,8.91,Nom_18311,6.73,1.46,4.14,2.492183,2.46,2024-01-01 00:00:00
SEG_18312,18312,18312,18312,6.22,9.19,18312,9.32,3.92,3.87,4.64,6.28,Nom_18312,5.21,2.73,6.47,2.067450,4.76,2024-01-01 00:00:00
SEG_18313,18313,18313,18313,1.99,4.89,18313,8.03,4.08,6.21,5.06,1.19,Nom_18313,6.83,5.12,2.21,2.328339,1.86,2024-01-01 00:00:00
SEG_18314,18314,18314,18314,6.82,1.70,18314,6.46,8.60,2.05,6.74,5.15,Nom_18314,1.48,2.60,2.24,2.029810,6.45,2024-01-01 00:00:00
SEG_18315,18315,18315,18315,2.23,2.62,18315,4.79,9.43,5.89,5.93,4.31,Nom_18315,7.36,2.63,8.96,2.102822,5.43,2024-01-01 00:00:00
SEG_18316,18316,18316,18316,9.81,2.94,18316,3.15,5.27,8.92,7.11,6.68,Nom_18316,4.80,8.43,9.09,2.031062,5.93,2024-01-01 00:00:00
SEG_18317,18317,18317,18317,8.45,1.24,18317,6.55,1.75,9.96,2.04,5.73,Nom_18317,2.49,3.34,8.70,2.400450,9.26,2024-01-01 00:00:00
SEG_18318,18318,18318,18318,6.16,4.38,18318,5.39,1.01,9.09,8.68,2.66,Nom_18318,9.23,3.70,7.33,2.293448,1.10,2024-01-01 00:00:00
SEG_18319,18319,18319,18319,8.18,4.83,18319,1.25,7.23,4.00,9.11,6.94,Nom_18319,7.85,5.40,8.57,2.768886,1.14,2024-01-01 00:00:00
SEG_18320,18320,18320,18320,6.64,7.18,18320,2.88,8.58,6.31,8.18,3.93,Nom_18320,9.86,4.93,3.49,2.638915,3.75,2024-01-01 00:00:00
SEG_18321,18321,18321,18321,1.93,1.61,18321,4.11,2.00,3.92,8.16,6.40,Nom_18321,2.10,8.36,6.14,1.968402,9.39,2024-01-01 00:00:00
SEG_18322,18322,18322,18322,8.56,4.14,18322,1.57,9.41,4.87,2.42,2.37,Nom_18322,5.11,6.26,4.34,2.189850,2.12,2024-01-01 00:00:00
SEG_18323,18323,18323,18323,3.11,5.25,18323,8.04,2.45,6.51,3.46,3.27,Nom_18323,1.87,5.64,4.93,1.972283,1.69,2024-01-01 00:00:00
SEG_18324,18324,18324,18324,5.54,6.97,18324,8.95,5.99,2.89,5.56,2.85,Nom_18324,6.02,3.19,3.58,1.997929,5.89,2024-01-01 00:00:00
SEG_18325,18325,18325,18325,3.83,9.93,18325,8.15,2.39,7.89,9.87,2.76,Nom_18325,5.86,6.33,9.22,2.323477,4.96,2024-01-01 00:00:00
SEG_18326,18326,18326,18326,2.78,2.22,18326,3.99,2.36,9.18,6.69,5.26,Nom_18326,5.09,5.92,4.28,2.835284,8.75,2024-01-01 00:00:00
SEG_18327,18327,18327,18327,1.75,9.27,18327,7.15,2.36,3.45,7.97,1.42,Nom_18327,6.76,7.61,4.95,2.764411,7.77,2024-01-01 00:00:00
SEG_18328,18328,18328,18328,2.22,9.14,18328,1.68,1.50,9.95,6.01,7.38,Nom_18328,1.45,6.63,1.31,1.936027,5.42,2024-01-01 00:00:00
SEG_18329,18329,18329,18329,2.81,1.87,18329,6.09,5.06,4.85,9.13,8.27,Nom_18329,7.86,2.60,4.62,2.418229,1.08,2024-01-01 00:00:00
SEG_18330,18330,18330,18330,5.69,3.35,18330,6.13,9.42,6.58,4.00,1.50,Nom_18330,3.15,1.93,5.98,2.329722,1.35,2024-01-01 00:00:00
SEG_18331,18331,18331,18331,3.97,1.67,18331,6.14,6.13,3.15,7.55,7.14,Nom_18331,2.39,5.44,2.12,2.090067,9.12,2024-01-01 00:00:00
SEG_18332,18332,18332,18332,9.84,5.90,18332,4.61,9.06,1.56,3.70,1.96,Nom_18332,8.94,7.53,1.97,2.601934,6.40,2024-01-01 00:00:00
SEG_18333,18333,18333,18333,4.99,1.10,18333,4.69,6.78,4.20,1.84,2.79,Nom_18333,3.16,5.73,4.10,1.922770,7.97,2024-01-01 00:00:00
SEG_18334,18334,18334,18334,2.38,9.62,18334,9.72,9.67,4.36,7.61,9.17,Nom_18334,6.59,2.23,8.87,2.434354,1.11,2024-01-01 00:00:00
SEG_18335,18335,18335,18335,1.55,1.40,18335,1.18,3.64,4.66,8.27,6.34,Nom_18335,2.17,4.76,7.56,1.923925,2.68,2024-01-01 00:00:00
SEG_18336,18336,18336,18336,6.88,7.44,18336,4.04,2.21,1.79,3.14,7.05,Nom_18336,9.22,6.57,5.37,1.864315,3.43,2024-01-01 00:00:00
SEG_18337,18337,18337,18337,2.66,3.35,18337,9.22,4.45,8.93,2.94,9.00,Nom_18337,1.00,2.39,2.56,2.798758,1.04,2024-01-01 00:00:00
SEG_18338,18338,18338,18338,1.49,2.99,18338,7.37,8.50,2.29,4.27,4.12,Nom_18338,4.93,3.08,7.58,2.548123,7.94,2024-01-01 00:00:00
SEG_18339,18339,18339,18339,4.87,9.57,18339,6.25,4.60,8.07,9.56,8.77,Nom_18339,5.12,2.46,2.75,2.475804,9.32,2024-01-01 00:00:00
SEG_18340,18340,18340,18340,9.24,9.57,18340,2.14,3.37,5.90,9.82,8.84,Nom_18340,1.18,9.82,3.60,2.526004,8.57,2024-01-01 00:00:00
SEG_18341,18341,18341,18341,8.59,3.08,18341,7.11,4.95,5.81,4.52,9.59,Nom_18341,6.18,3.78,6.64,2.121353,6.47,2024-01-01 00:00:00
SEG_18342,18342,18342,18342,7.30,6.29,18342,8.52,2.58,6.15,8.50,5.67,Nom_18342,7.03,3.31,7.46,2.184296,2.54,2024-01-01 00:00:00
SEG_18343,18343,18343,18343,4.69,8.18,18343,4.57,4.73,7.07,6.11,6.41,Nom_18343,1.00,2.88,4.66,2.774909,4.08,2024-01-01 00:00:00
SEG_18344,18344,18344,18344,3.16,9.12,18344,3.11,5.65,8.36,8.15,1.11,Nom_18344,2.92,5.81,1.07,2.493161,3.07,2024-01-01 00:00:00
SEG_18345,18345,18345,18345,4.73,3.05,18345,8.94,1.40,6.31,9.61,8.34,Nom_18345,8.57,9.25,3.57,2.686281,4.10,2024-01-01 00:00:00
SEG_18346,18346,18346,18346,5.16,2.62,18346,7.48,8.39,5.29,3.74,2.01,Nom_18346,7.40,3.11,9.42,2.515602,7.85,2024-01-01 00:00:00
SEG_18347,18347,18347,18347,3.44,4.07,18347,3.20,4.64,2.51,3.27,2.04,Nom_18347,8.52,2.00,4.06,2.789197,3.71,2024-01-01 00:00:00
SEG_18348,18348,18348,18348,2.70,7.28,18348,2.72,9.65,1.62,8.43,9.92,Nom_18348,3.15,3.06,4.27,2.083396,1.81,2024-01-01 00:00:00
SEG_18349,18349,18349,18349,5.75,8.16,18349,3.25,3.16,3.47,4.47,3.76,Nom_18349,3.54,1.62,3.82,2.110866,3.42,2024-01-01 00:00:00
SEG_18350,18350,18350,18350,4.71,2.17,18350,6.72,9.20,2.72,2.20,4.41,Nom_18350,3.38,3.04,8.53,2.201299,3.41,2024-01-01 00:00:00
SEG_18351,18351,18351,18351,2.37,9.98,18351,3.36,9.18,2.94,3.06,6.99,Nom_18351,2.52,9.62,9.84,1.920464,9.57,2024-01-01 00:00:00
SEG_18352,18352,18352,18352,9.55,7.94,18352,5.29,5.83,2.82,6.83,9.38,Nom_18352,3.53,4.82,1.67,2.363769,8.05,2024-01-01 00:00:00
SEG_18353,18353,18353,18353,1.96,2.34,18353,1.02,8.55,9.56,1.35,9.08,Nom_18353,9.21,3.88,7.05,1.875561,6.33,2024-01-01 00:00:00
SEG_18354,18354,18354,18354,7.92,8.01,18354,9.63,3.47,2.33,2.88,7.72,Nom_18354,7.90,4.84,6.60,2.046174,9.97,2024-01-01 00:00:00
SEG_18355,18355,18355,18355,9.33,4.46,18355,9.30,2.82,9.89,9.29,7.59,Nom_18355,8.80,1.27,5.09,2.386816,2.48,2024-01-01 00:00:00
SEG_18356,18356,18356,18356,7.61,5.31,18356,8.29,8.38,5.55,3.41,1.17,Nom_18356,3.30,3.84,7.77,2.161129,7.38,2024-01-01 00:00:00
SEG_18357,18357,18357,18357,1.80,4.17,18357,1.55,2.90,2.39,7.84,9.95,Nom_18357,3.51,5.35,6.57,1.949979,7.71,2024-01-01 00:00:00
SEG_18358,18358,18358,18358,3.37,3.00,18358,2.48,4.22,2.22,2.11,1.43,Nom_18358,1.43,8.82,6.56,1.922878,7.51,2024-01-01 00:00:00
SEG_18359,18359,18359,18359,7.68,3.78,18359,6.17,9.81,6.10,6.48,6.11,Nom_18359,7.84,5.95,9.72,2.179709,6.55,2024-01-01 00:00:00
SEG_18360,18360,18360,18360,3.67,4.02,18360,9.00,4.39,6.20,2.25,8.46,Nom_18360,9.19,2.53,9.68,2.358046,6.54,2024-01-01 00:00:00
SEG_18361,18361,18361,18361,8.95,3.74,18361,7.42,9.96,5.34,2.92,3.57,Nom_18361,3.49,9.16,6.99,2.181679,8.38,2024-01-01 00:00:00
SEG_18362,18362,18362,18362,1.21,5.14,18362,5.21,8.58,1.38,7.64,7.28,Nom_18362,5.58,2.15,1.55,2.039103,7.08,2024-01-01 00:00:00
SEG_18363,18363,18363,18363,2.00,1.83,18363,6.31,8.78,7.81,7.31,5.36,Nom_18363,9.86,8.50,6.23,2.260400,1.01,2024-01-01 00:00:00
SEG_18364,18364,18364,18364,6.66,2.73,18364,4.34,9.02,8.93,7.05,9.88,Nom_18364,6.96,4.51,3.08,2.054792,2.83,2024-01-01 00:00:00
SEG_18365,18365,18365,18365,9.67,4.20,18365,4.82,8.19,2.18,6.46,5.06,Nom_18365,2.55,5.55,5.11,2.373715,4.04,2024-01-01 00:00:00
SEG_18366,18366,18366,18366,8.87,7.77,18366,6.04,5.04,7.36,1.22,8.42,Nom_18366,6.82,1.37,9.73,2.726466,6.09,2024-01-01 00:00:00
SEG_18367,18367,18367,18367,4.52,4.17,18367,8.58,1.40,8.13,7.31,7.35,Nom_18367,3.37,5.31,1.91,2.161155,7.80,2024-01-01 00:00:00
SEG_18368,18368,18368,18368,6.85,3.20,18368,8.81,3.72,8.48,8.51,3.75,Nom_18368,7.63,5.93,7.97,2.734226,9.55,2024-01-01 00:00:00
SEG_18369,18369,18369,18369,7.94,6.23,18369,4.15,5.88,6.51,7.93,8.40,Nom_18369,9.09,9.90,8.75,2.219796,4.25,2024-01-01 00:00:00
SEG_18370,18370,18370,18370,7.72,2.27,18370,9.43,9.28,9.26,9.16,2.39,Nom_18370,5.18,6.67,5.08,2.556927,4.10,2024-01-01 00:00:00
SEG_18371,18371,18371,18371,1.80,7.41,18371,8.10,5.72,1.89,2.71,5.66,Nom_18371,6.28,6.87,6.65,2.582030,5.02,2024-01-01 00:00:00
SEG_18372,18372,18372,18372,6.85,5.10,18372,9.48,5.32,9.55,7.87,5.93,Nom_18372,1.32,2.15,1.07,2.754517,2.57,2024-01-01 00:00:00
SEG_18373,18373,18373,18373,3.61,7.88,18373,3.30,5.31,1.23,3.33,7.51,Nom_18373,7.47,2.01,1.30,2.687776,3.10,2024-01-01 00:00:00
SEG_18374,18374,18374,18374,7.08,1.97,18374,1.84,2.57,5.03,7.54,7.34,Nom_18374,1.12,9.05,3.78,1.993482,2.33,2024-01-01 00:00:00
SEG_18375,18375,18375,18375,5.37,2.92,18375,8.10,3.29,9.24,2.13,4.53,Nom_18375,6.15,4.82,9.67,2.064216,7.94,2024-01-01 00:00:00
SEG_18376,18376,18376,18376,8.22,1.82,18376,6.79,8.50,8.64,6.05,2.37,Nom_18376,2.63,5.40,4.80,2.246223,3.65,2024-01-01 00:00:00
SEG_18377,18377,18377,18377,9.27,4.71,18377,9.63,9.63,3.87,1.38,8.07,Nom_18377,3.63,4.66,8.46,2.847222,6.05,2024-01-01 00:00:00
SEG_18378,18378,18378,18378,8.00,9.01,18378,2.23,8.26,8.08,4.58,1.09,Nom_18378,9.50,6.94,1.03,2.740424,1.04,2024-01-01 00:00:00
SEG_18379,18379,18379,18379,6.72,9.11,18379,2.73,2.35,4.05,7.69,3.93,Nom_18379,3.99,5.71,4.27,2.143809,2.40,2024-01-01 00:00:00
SEG_18380,18380,18380,18380,3.82,2.13,18380,4.82,3.35,2.01,8.63,4.18,Nom_18380,3.79,3.94,3.96,2.815726,2.35,2024-01-01 00:00:00
SEG_18381,18381,18381,18381,7.48,2.88,18381,7.93,2.15,3.89,5.64,5.78,Nom_18381,9.82,8.41,9.63,2.591688,6.35,2024-01-01 00:00:00
SEG_18382,18382,18382,18382,8.35,9.58,18382,8.70,3.48,3.22,2.31,5.81,Nom_18382,4.76,8.91,3.35,2.769756,9.91,2024-01-01 00:00:00
SEG_18383,18383,18383,18383,2.16,5.27,18383,1.22,8.14,2.33,1.71,4.63,Nom_18383,6.74,7.79,4.97,2.306914,9.19,2024-01-01 00:00:00
SEG_18384,18384,18384,18384,7.30,5.40,18384,1.75,5.87,8.04,8.94,6.25,Nom_18384,9.02,1.93,9.13,2.757459,7.67,2024-01-01 00:00:00
SEG_18385,18385,18385,18385,5.00,6.92,18385,3.80,7.36,5.53,3.67,1.36,Nom_18385,6.15,8.59,3.77,2.186532,6.02,2024-01-01 00:00:00
SEG_18386,18386,18386,18386,2.05,7.21,18386,9.66,9.94,4.42,4.69,1.70,Nom_18386,4.93,4.28,1.80,1.850358,5.81,2024-01-01 00:00:00
SEG_18387,18387,18387,18387,6.60,3.07,18387,3.60,7.93,9.67,4.64,7.97,Nom_18387,9.24,4.65,6.00,1.973427,7.70,2024-01-01 00:00:00
SEG_18388,18388,18388,18388,2.91,3.11,18388,7.65,1.84,2.16,4.45,8.84,Nom_18388,1.51,5.38,5.01,2.497797,8.06,2024-01-01 00:00:00
SEG_18389,18389,18389,18389,8.61,5.19,18389,3.04,2.57,8.14,1.03,3.78,Nom_18389,6.89,6.83,4.97,2.182968,2.71,2024-01-01 00:00:00
SEG_18390,18390,18390,18390,9.86,8.50,18390,3.44,2.14,6.15,9.50,5.37,Nom_18390,5.06,8.72,9.01,2.037151,9.90,2024-01-01 00:00:00
SEG_18391,18391,18391,18391,2.44,4.13,18391,4.59,6.60,9.35,8.62,5.49,Nom_18391,6.32,7.17,7.89,2.264020,2.92,2024-01-01 00:00:00
SEG_18392,18392,18392,18392,6.66,2.62,18392,1.02,7.23,8.19,6.49,7.27,Nom_18392,4.14,1.43,3.55,2.219568,9.35,2024-01-01 00:00:00
SEG_18393,18393,18393,18393,4.90,3.21,18393,3.84,5.98,8.50,5.31,3.82,Nom_18393,5.91,5.63,4.53,2.560212,9.58,2024-01-01 00:00:00
SEG_18394,18394,18394,18394,6.13,4.41,18394,8.96,5.36,6.51,6.82,2.88,Nom_18394,9.54,6.67,2.34,2.434046,6.59,2024-01-01 00:00:00
SEG_18395,18395,18395,18395,2.76,6.06,18395,4.19,7.78,3.70,2.19,5.79,Nom_18395,5.18,7.91,8.53,2.467263,4.37,2024-01-01 00:00:00
SEG_18396,18396,18396,18396,1.64,7.62,18396,2.72,1.53,2.94,8.45,2.22,Nom_18396,4.91,9.84,6.72,2.354917,8.43,2024-01-01 00:00:00
SEG_18397,18397,18397,18397,7.70,3.32,18397,5.08,8.19,6.03,5.91,4.07,Nom_18397,2.87,9.76,2.86,2.426210,3.74,2024-01-01 00:00:00
SEG_18398,18398,18398,18398,5.65,8.24,18398,1.52,8.79,4.26,1.08,8.48,Nom_18398,8.45,1.57,7.61,2.703629,3.51,2024-01-01 00:00:00
SEG_18399,18399,18399,18399,8.02,1.42,18399,4.20,7.87,6.40,4.01,7.12,Nom_18399,8.36,6.06,1.80,2.306127,5.41,2024-01-01 00:00:00
SEG_18400,18400,18400,18400,1.47,5.03,18400,3.59,3.18,5.36,4.63,5.25,Nom_18400,3.61,6.35,4.29,2.472280,7.23,2024-01-01 00:00:00
SEG_18401,18401,18401,18401,6.19,9.79,18401,1.88,9.89,6.95,1.50,9.77,Nom_18401,9.71,2.89,8.03,2.608850,8.71,2024-01-01 00:00:00
SEG_18402,18402,18402,18402,4.47,8.24,18402,5.65,5.57,9.03,8.95,9.25,Nom_18402,8.59,3.70,2.28,2.650587,7.77,2024-01-01 00:00:00
SEG_18403,18403,18403,18403,2.48,2.77,18403,1.21,6.68,6.63,2.88,1.09,Nom_18403,8.44,3.23,6.78,2.514027,3.70,2024-01-01 00:00:00
SEG_18404,18404,18404,18404,6.69,3.83,18404,4.50,5.80,9.23,7.84,1.15,Nom_18404,7.86,1.85,8.68,2.626566,4.68,2024-01-01 00:00:00
SEG_18405,18405,18405,18405,4.78,1.47,18405,9.52,6.42,7.29,9.72,2.44,Nom_18405,4.87,3.44,4.00,2.790139,9.04,2024-01-01 00:00:00
SEG_18406,18406,18406,18406,6.41,5.44,18406,6.00,5.59,1.13,2.22,5.75,Nom_18406,9.47,1.28,8.91,2.576435,4.11,2024-01-01 00:00:00
SEG_18407,18407,18407,18407,8.26,9.24,18407,4.96,4.02,2.03,8.43,6.43,Nom_18407,9.48,3.46,2.76,2.119742,9.53,2024-01-01 00:00:00
SEG_18408,18408,18408,18408,2.61,8.45,18408,1.38,1.05,5.35,5.36,2.13,Nom_18408,8.36,4.88,6.12,2.760367,1.07,2024-01-01 00:00:00
SEG_18409,18409,18409,18409,2.26,2.65,18409,6.12,7.23,6.23,2.73,2.52,Nom_18409,4.26,3.91,3.62,2.132589,2.08,2024-01-01 00:00:00
SEG_18410,18410,18410,18410,6.40,5.06,18410,8.09,6.40,9.47,3.26,6.14,Nom_18410,7.40,7.51,9.58,2.473884,1.50,2024-01-01 00:00:00
SEG_18411,18411,18411,18411,7.06,5.00,18411,7.74,6.23,1.38,3.39,9.03,Nom_18411,6.73,4.80,8.29,2.662067,4.51,2024-01-01 00:00:00
SEG_18412,18412,18412,18412,9.35,2.24,18412,7.20,1.82,6.33,8.14,5.23,Nom_18412,6.29,9.74,8.25,2.559019,4.19,2024-01-01 00:00:00
SEG_18413,18413,18413,18413,4.17,1.26,18413,1.08,6.19,4.82,3.78,8.55,Nom_18413,3.03,3.06,9.04,2.690115,4.45,2024-01-01 00:00:00
SEG_18414,18414,18414,18414,6.71,4.99,18414,9.52,2.28,5.62,6.80,2.19,Nom_18414,9.54,3.95,7.85,2.410442,1.17,2024-01-01 00:00:00
SEG_18415,18415,18415,18415,1.72,8.35,18415,4.68,1.57,1.27,2.77,5.44,Nom_18415,1.76,7.45,5.79,2.802622,7.61,2024-01-01 00:00:00
SEG_18416,18416,18416,18416,8.48,8.61,18416,1.51,3.80,9.68,8.00,8.19,Nom_18416,4.29,3.43,2.26,2.459004,9.57,2024-01-01 00:00:00
SEG_18417,18417,18417,18417,5.52,6.29,18417,3.57,8.24,3.73,2.22,6.61,Nom_18417,4.29,4.33,7.29,2.555147,5.93,2024-01-01 00:00:00
SEG_18418,18418,18418,18418,7.75,9.96,18418,3.02,7.81,4.72,5.49,2.79,Nom_18418,8.91,1.35,2.46,2.311407,5.03,2024-01-01 00:00:00
SEG_18419,18419,18419,18419,5.34,4.16,18419,1.13,3.93,9.91,6.23,3.19,Nom_18419,4.29,7.91,9.75,2.013091,4.68,2024-01-01 00:00:00
SEG_18420,18420,18420,18420,7.86,2.67,18420,4.18,1.27,5.82,1.70,1.99,Nom_18420,6.49,5.27,2.38,2.532719,4.49,2024-01-01 00:00:00
SEG_18421,18421,18421,18421,4.49,6.15,18421,8.39,9.92,3.99,2.41,1.77,Nom_18421,4.89,9.11,5.39,2.842987,9.05,2024-01-01 00:00:00
SEG_18422,18422,18422,18422,4.10,3.41,18422,2.95,7.51,4.98,8.76,4.36,Nom_18422,7.40,5.37,8.83,2.497221,3.86,2024-01-01 00:00:00
SEG_18423,18423,18423,18423,1.52,3.31,18423,7.59,4.05,2.46,7.24,8.64,Nom_18423,3.51,1.70,4.46,2.320435,6.80,2024-01-01 00:00:00
SEG_18424,18424,18424,18424,8.24,5.35,18424,3.32,2.64,2.21,8.07,5.42,Nom_18424,4.00,8.15,2.86,1.873536,7.58,2024-01-01 00:00:00
SEG_18425,18425,18425,18425,1.07,1.75,18425,2.82,6.05,3.98,2.89,3.67,Nom_18425,9.33,6.03,8.08,2.723544,1.43,2024-01-01 00:00:00
SEG_18426,18426,18426,18426,9.01,7.60,18426,5.96,2.75,3.08,1.32,3.30,Nom_18426,8.25,6.91,3.02,2.066871,9.53,2024-01-01 00:00:00
SEG_18427,18427,18427,18427,3.12,7.11,18427,1.81,8.94,6.73,2.60,7.33,Nom_18427,6.28,3.22,8.12,1.985425,2.68,2024-01-01 00:00:00
SEG_18428,18428,18428,18428,4.37,8.14,18428,3.58,8.11,5.62,2.52,9.03,Nom_18428,7.35,5.35,2.31,2.391512,9.35,2024-01-01 00:00:00
SEG_18429,18429,18429,18429,5.70,1.71,18429,4.47,3.97,5.30,4.77,6.64,Nom_18429,4.62,2.55,6.00,2.197993,3.60,2024-01-01 00:00:00
SEG_18430,18430,18430,18430,1.81,1.29,18430,6.98,9.09,2.30,5.90,3.44,Nom_18430,7.03,9.46,4.00,2.262145,9.07,2024-01-01 00:00:00
SEG_18431,18431,18431,18431,6.40,9.42,18431,5.79,3.45,2.21,7.59,6.39,Nom_18431,7.87,6.15,2.07,2.169285,1.45,2024-01-01 00:00:00
SEG_18432,18432,18432,18432,1.51,4.60,18432,5.29,3.04,3.14,7.30,8.20,Nom_18432,2.50,1.32,6.49,2.362803,5.39,2024-01-01 00:00:00
SEG_18433,18433,18433,18433,3.38,8.17,18433,1.42,1.50,2.85,1.67,1.75,Nom_18433,2.77,4.27,2.11,1.990811,7.18,2024-01-01 00:00:00
SEG_18434,18434,18434,18434,9.98,3.82,18434,3.07,8.22,9.72,6.24,8.37,Nom_18434,3.42,2.81,9.21,1.857232,3.32,2024-01-01 00:00:00
