col_environnement_id,col_time_id,col_zone_id,col_polluant_id,col_mode_id,col_station_id,col_valeur_co2,col_niveau_pollution,col_aqi_moyen,col_condition_meteo,col_temperature,col_prix_carburant_ref,col_energie_renouvelable_pourcent,col_impact_sante_index,col_cout_pollution,col_energy_consumption_per_vehicle,col_source,col_date_insertion
ENV_15851,15851,15851,15851,15851,15851,42.07,Élevé,5.97,Pluie,8.38,3.65,6.57,37,7.80,1.14,Meteo_France,2024-01-01 00:00:00
ENV_15852,15852,15852,15852,15852,15852,49.16,Critique,7.38,Brouillard,8.41,5.41,5.99,79,4.73,8.42,Data.gouv.fr,2024-01-01 00:00:00
ENV_15853,15853,15853,15853,15853,15853,9.76,Faible,4.94,Pluie,2.26,7.89,2.35,43,1.98,6.03,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_15854,15854,15854,15854,15854,15854,23.10,Faible,1.23,Nuageux,9.00,6.50,6.73,38,2.62,2.64,AirParif_2024,2024-01-01 00:00:00
ENV_15855,15855,15855,15855,15855,15855,27.12,Faible,5.51,Brouillard,2.82,1.56,6.86,11,6.75,2.24,Meteo_France,2024-01-01 00:00:00
ENV_15856,15856,15856,15856,15856,15856,25.25,Critique,8.10,Soleil,8.39,8.43,6.54,52,9.71,3.68,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_15857,15857,15857,15857,15857,15857,29.87,Critique,7.39,Orage,5.16,3.57,2.74,64,5.45,3.28,SNCF_Open_Data,2024-01-01 00:00:00
ENV_15858,15858,15858,15858,15858,15858,44.14,Critique,7.93,Orage,5.67,1.27,4.42,76,1.41,3.09,Data.gouv.fr,2024-01-01 00:00:00
ENV_15859,15859,15859,15859,15859,15859,29.07,Modéré,2.22,Pluie,4.70,5.57,8.13,45,2.29,6.46,AirParif_2024,2024-01-01 00:00:00
ENV_15860,15860,15860,15860,15860,15860,43.70,Modéré,9.55,Pluie,5.62,9.25,6.59,46,1.61,3.77,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_15861,15861,15861,15861,15861,15861,48.94,Élevé,5.15,Soleil,9.84,6.16,7.80,24,6.13,4.93,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_15862,15862,15862,15862,15862,15862,1.08,Élevé,1.49,Pluie,4.26,9.35,9.01,55,6.72,8.05,Data.gouv.fr,2024-01-01 00:00:00
ENV_15863,15863,15863,15863,15863,15863,49.07,Élevé,4.59,Pluie,7.52,0.65,3.01,44,1.30,7.99,Data.gouv.fr,2024-01-01 00:00:00
ENV_15864,15864,15864,15864,15864,15864,24.55,Faible,4.30,Pluie,4.37,1.23,4.59,68,2.64,8.60,SNCF_Open_Data,2024-01-01 00:00:00
ENV_15865,15865,15865,15865,15865,15865,15.30,Critique,1.23,Orage,5.57,8.17,8.65,86,2.75,6.76,SNCF_Open_Data,2024-01-01 00:00:00
ENV_15866,15866,15866,15866,15866,15866,40.13,Élevé,8.70,Pluie,7.96,8.53,4.88,70,4.39,7.80,SNCF_Open_Data,2024-01-01 00:00:00
ENV_15867,15867,15867,15867,15867,15867,13.73,Critique,9.98,Orage,2.48,6.93,9.02,15,2.29,1.02,AirParif_2024,2024-01-01 00:00:00
ENV_15868,15868,15868,15868,15868,15868,38.54,Faible,4.72,Nuageux,5.62,2.39,8.74,91,7.98,9.25,Meteo_France,2024-01-01 00:00:00
ENV_15869,15869,15869,15869,15869,15869,5.62,Critique,5.01,Brouillard,3.86,1.31,2.42,47,4.89,4.39,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_15870,15870,15870,15870,15870,15870,11.12,Critique,2.60,Pluie,7.73,6.94,8.99,15,1.61,5.31,Data.gouv.fr,2024-01-01 00:00:00
ENV_15871,15871,15871,15871,15871,15871,5.59,Faible,3.85,Orage,8.72,2.34,8.08,3,9.07,6.39,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_15872,15872,15872,15872,15872,15872,43.58,Modéré,3.06,Orage,5.87,1.51,5.87,34,7.02,2.32,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_15873,15873,15873,15873,15873,15873,16.45,Critique,6.97,Orage,6.53,0.82,5.04,72,9.46,6.30,Meteo_France,2024-01-01 00:00:00
ENV_15874,15874,15874,15874,15874,15874,25.43,Modéré,9.02,Soleil,9.14,3.61,2.66,3,4.01,9.19,SNCF_Open_Data,2024-01-01 00:00:00
ENV_15875,15875,15875,15875,15875,15875,47.64,Modéré,6.48,Pluie,7.61,4.79,2.89,56,5.80,2.69,Meteo_France,2024-01-01 00:00:00
ENV_15876,15876,15876,15876,15876,15876,2.81,Faible,5.61,Soleil,8.50,4.98,1.70,30,4.22,7.62,Meteo_France,2024-01-01 00:00:00
ENV_15877,15877,15877,15877,15877,15877,20.20,Élevé,2.62,Nuageux,1.26,2.49,6.77,46,1.58,1.96,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_15878,15878,15878,15878,15878,15878,29.16,Modéré,6.10,Soleil,1.19,7.91,5.28,62,8.02,1.17,SNCF_Open_Data,2024-01-01 00:00:00
ENV_15879,15879,15879,15879,15879,15879,8.53,Critique,6.97,Brouillard,6.67,2.15,8.79,23,7.13,8.41,AirParif_2024,2024-01-01 00:00:00
ENV_15880,15880,15880,15880,15880,15880,8.93,Modéré,6.72,Pluie,8.21,8.96,4.85,72,6.45,8.93,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_15881,15881,15881,15881,15881,15881,22.60,Critique,6.01,Brouillard,9.08,0.60,8.10,90,8.20,2.55,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_15882,15882,15882,15882,15882,15882,37.17,Élevé,1.46,Orage,1.38,9.24,6.16,34,3.98,2.98,Meteo_France,2024-01-01 00:00:00
ENV_15883,15883,15883,15883,15883,15883,11.42,Critique,9.78,Brouillard,9.67,1.91,2.85,18,7.74,5.84,Data.gouv.fr,2024-01-01 00:00:00
ENV_15884,15884,15884,15884,15884,15884,30.67,Modéré,9.77,Brouillard,6.72,9.45,2.16,74,6.48,4.35,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_15885,15885,15885,15885,15885,15885,4.52,Élevé,1.26,Soleil,5.81,2.41,3.79,18,4.69,1.79,Data.gouv.fr,2024-01-01 00:00:00
ENV_15886,15886,15886,15886,15886,15886,21.16,Modéré,4.04,Brouillard,2.94,5.69,4.01,32,1.38,9.15,SNCF_Open_Data,2024-01-01 00:00:00
ENV_15887,15887,15887,15887,15887,15887,2.94,Modéré,3.59,Soleil,9.97,2.68,6.77,82,6.88,1.44,SNCF_Open_Data,2024-01-01 00:00:00
ENV_15888,15888,15888,15888,15888,15888,1.96,Modéré,4.82,Brouillard,5.03,8.29,7.04,59,3.61,2.91,SNCF_Open_Data,2024-01-01 00:00:00
ENV_15889,15889,15889,15889,15889,15889,26.21,Faible,7.82,Nuageux,9.67,5.49,2.57,95,6.09,8.64,SNCF_Open_Data,2024-01-01 00:00:00
ENV_15890,15890,15890,15890,15890,15890,32.75,Faible,3.57,Brouillard,8.55,6.99,3.43,4,4.41,4.86,Data.gouv.fr,2024-01-01 00:00:00
ENV_15891,15891,15891,15891,15891,15891,14.48,Élevé,9.36,Nuageux,2.09,9.90,6.86,4,7.75,5.15,Data.gouv.fr,2024-01-01 00:00:00
ENV_15892,15892,15892,15892,15892,15892,39.44,Critique,8.44,Nuageux,9.01,2.09,7.45,26,8.61,6.05,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_15893,15893,15893,15893,15893,15893,1.32,Élevé,9.44,Orage,7.42,4.29,6.70,80,3.56,8.61,SNCF_Open_Data,2024-01-01 00:00:00
ENV_15894,15894,15894,15894,15894,15894,22.87,Modéré,2.16,Brouillard,2.59,7.28,3.46,52,3.73,6.89,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_15895,15895,15895,15895,15895,15895,34.66,Critique,5.03,Nuageux,2.94,7.84,1.63,24,4.92,3.52,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_15896,15896,15896,15896,15896,15896,22.37,Critique,6.86,Nuageux,8.20,4.49,7.04,57,7.88,7.05,Meteo_France,2024-01-01 00:00:00
ENV_15897,15897,15897,15897,15897,15897,24.99,Élevé,5.74,Brouillard,3.90,1.10,5.97,75,9.20,9.22,AirParif_2024,2024-01-01 00:00:00
ENV_15898,15898,15898,15898,15898,15898,18.44,Élevé,7.43,Nuageux,6.68,4.26,9.89,62,5.85,4.73,Meteo_France,2024-01-01 00:00:00
ENV_15899,15899,15899,15899,15899,15899,45.82,Critique,5.81,Nuageux,7.77,9.95,1.92,39,7.32,1.57,AirParif_2024,2024-01-01 00:00:00
ENV_15900,15900,15900,15900,15900,15900,34.92,Élevé,3.48,Nuageux,2.27,7.83,2.15,33,5.47,7.91,SNCF_Open_Data,2024-01-01 00:00:00
ENV_15901,15901,15901,15901,15901,15901,8.22,Élevé,8.76,Soleil,9.76,0.71,4.48,69,1.86,2.14,SNCF_Open_Data,2024-01-01 00:00:00
ENV_15902,15902,15902,15902,15902,15902,47.47,Critique,6.39,Orage,5.08,8.02,7.11,70,8.97,5.06,Data.gouv.fr,2024-01-01 00:00:00
ENV_15903,15903,15903,15903,15903,15903,21.22,Faible,2.50,Nuageux,5.30,3.25,6.30,82,3.33,7.02,Meteo_France,2024-01-01 00:00:00
ENV_15904,15904,15904,15904,15904,15904,33.34,Modéré,4.55,Orage,9.50,2.21,6.92,50,7.25,6.24,Meteo_France,2024-01-01 00:00:00
ENV_15905,15905,15905,15905,15905,15905,25.77,Faible,5.72,Brouillard,7.32,3.20,4.84,32,4.68,1.26,SNCF_Open_Data,2024-01-01 00:00:00
ENV_15906,15906,15906,15906,15906,15906,35.28,Faible,5.16,Nuageux,2.41,7.28,4.07,52,1.23,9.30,Data.gouv.fr,2024-01-01 00:00:00
ENV_15907,15907,15907,15907,15907,15907,41.48,Critique,1.49,Nuageux,6.19,6.26,6.99,56,6.50,7.20,AirParif_2024,2024-01-01 00:00:00
ENV_15908,15908,15908,15908,15908,15908,1.12,Critique,7.36,Orage,2.07,0.55,4.53,54,1.32,7.23,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_15909,15909,15909,15909,15909,15909,33.40,Faible,1.28,Nuageux,2.75,0.77,7.43,35,4.22,2.50,Meteo_France,2024-01-01 00:00:00
ENV_15910,15910,15910,15910,15910,15910,23.15,Élevé,4.10,Nuageux,2.79,0.94,6.12,14,9.71,5.01,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_15911,15911,15911,15911,15911,15911,4.34,Modéré,2.78,Orage,5.86,5.40,6.56,82,1.93,4.25,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_15912,15912,15912,15912,15912,15912,27.80,Élevé,4.64,Soleil,3.80,1.78,2.22,3,2.64,6.54,AirParif_2024,2024-01-01 00:00:00
ENV_15913,15913,15913,15913,15913,15913,47.38,Élevé,8.91,Soleil,9.25,1.77,7.96,49,2.39,7.42,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_15914,15914,15914,15914,15914,15914,20.68,Critique,4.85,Soleil,8.56,3.60,2.38,99,1.90,7.50,Meteo_France,2024-01-01 00:00:00
ENV_15915,15915,15915,15915,15915,15915,41.28,Critique,2.16,Brouillard,5.37,3.15,9.39,46,1.61,9.27,Data.gouv.fr,2024-01-01 00:00:00
ENV_15916,15916,15916,15916,15916,15916,47.46,Modéré,5.00,Soleil,1.48,2.90,6.90,49,6.96,7.30,SNCF_Open_Data,2024-01-01 00:00:00
ENV_15917,15917,15917,15917,15917,15917,10.97,Faible,4.58,Brouillard,9.87,3.03,4.59,82,7.57,8.82,Meteo_France,2024-01-01 00:00:00
ENV_15918,15918,15918,15918,15918,15918,46.79,Élevé,3.78,Soleil,4.14,7.14,3.87,89,3.38,3.89,Meteo_France,2024-01-01 00:00:00
ENV_15919,15919,15919,15919,15919,15919,38.16,Élevé,3.69,Brouillard,8.80,8.62,8.52,4,2.89,4.08,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_15920,15920,15920,15920,15920,15920,14.17,Faible,5.02,Brouillard,8.45,8.37,7.62,17,4.83,1.70,Meteo_France,2024-01-01 00:00:00
ENV_15921,15921,15921,15921,15921,15921,31.62,Critique,8.77,Nuageux,7.03,4.83,1.89,92,5.00,5.49,AirParif_2024,2024-01-01 00:00:00
ENV_15922,15922,15922,15922,15922,15922,25.72,Modéré,3.93,Orage,9.01,5.94,8.72,18,9.25,3.51,SNCF_Open_Data,2024-01-01 00:00:00
ENV_15923,15923,15923,15923,15923,15923,46.25,Modéré,8.24,Orage,9.40,3.83,1.23,23,2.05,4.29,AirParif_2024,2024-01-01 00:00:00
ENV_15924,15924,15924,15924,15924,15924,34.82,Faible,5.53,Orage,8.28,3.50,1.20,50,2.27,2.97,Meteo_France,2024-01-01 00:00:00
ENV_15925,15925,15925,15925,15925,15925,33.75,Élevé,7.19,Nuageux,1.41,3.99,7.95,46,1.08,2.13,Data.gouv.fr,2024-01-01 00:00:00
ENV_15926,15926,15926,15926,15926,15926,44.99,Critique,7.05,Orage,4.06,7.45,4.23,53,6.71,2.50,Data.gouv.fr,2024-01-01 00:00:00
ENV_15927,15927,15927,15927,15927,15927,12.91,Critique,3.44,Nuageux,2.61,2.59,5.86,44,1.93,7.76,SNCF_Open_Data,2024-01-01 00:00:00
ENV_15928,15928,15928,15928,15928,15928,4.08,Élevé,7.74,Pluie,1.89,3.64,3.80,96,6.15,5.31,AirParif_2024,2024-01-01 00:00:00
ENV_15929,15929,15929,15929,15929,15929,43.29,Critique,2.65,Pluie,1.61,8.89,7.78,10,4.36,3.36,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_15930,15930,15930,15930,15930,15930,17.87,Élevé,2.03,Pluie,2.96,7.69,9.17,34,5.44,4.47,Data.gouv.fr,2024-01-01 00:00:00
ENV_15931,15931,15931,15931,15931,15931,29.05,Critique,1.29,Orage,9.58,6.36,6.33,76,3.20,7.45,Meteo_France,2024-01-01 00:00:00
ENV_15932,15932,15932,15932,15932,15932,39.81,Critique,2.00,Nuageux,5.87,9.43,3.25,72,4.85,7.02,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_15933,15933,15933,15933,15933,15933,49.18,Faible,1.14,Orage,3.97,9.86,5.00,19,8.62,7.60,SNCF_Open_Data,2024-01-01 00:00:00
ENV_15934,15934,15934,15934,15934,15934,15.75,Faible,9.75,Soleil,5.01,7.01,4.83,15,5.95,3.11,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_15935,15935,15935,15935,15935,15935,8.14,Critique,1.50,Pluie,4.47,2.25,7.12,65,5.62,5.19,SNCF_Open_Data,2024-01-01 00:00:00
ENV_15936,15936,15936,15936,15936,15936,35.48,Modéré,4.79,Nuageux,3.24,7.97,8.95,63,9.71,2.23,Meteo_France,2024-01-01 00:00:00
ENV_15937,15937,15937,15937,15937,15937,41.83,Élevé,5.92,Soleil,1.19,0.84,7.20,64,1.68,7.77,SNCF_Open_Data,2024-01-01 00:00:00
ENV_15938,15938,15938,15938,15938,15938,21.14,Faible,7.66,Orage,5.56,7.43,5.24,15,2.70,4.93,SNCF_Open_Data,2024-01-01 00:00:00
ENV_15939,15939,15939,15939,15939,15939,36.68,Critique,6.60,Nuageux,5.38,9.08,3.42,62,0.69,6.08,AirParif_2024,2024-01-01 00:00:00
ENV_15940,15940,15940,15940,15940,15940,28.93,Faible,7.41,Soleil,7.34,5.72,1.64,37,1.67,8.73,Meteo_France,2024-01-01 00:00:00
ENV_15941,15941,15941,15941,15941,15941,37.05,Modéré,2.07,Pluie,5.81,3.86,3.30,38,2.35,8.95,AirParif_2024,2024-01-01 00:00:00
ENV_15942,15942,15942,15942,15942,15942,33.07,Faible,1.78,Nuageux,7.76,2.49,7.46,10,8.04,5.15,SNCF_Open_Data,2024-01-01 00:00:00
ENV_15943,15943,15943,15943,15943,15943,8.50,Faible,8.71,Nuageux,4.84,6.46,6.83,93,5.81,5.51,SNCF_Open_Data,2024-01-01 00:00:00
ENV_15944,15944,15944,15944,15944,15944,33.75,Élevé,2.60,Nuageux,9.00,6.22,2.10,15,9.70,9.61,AirParif_2024,2024-01-01 00:00:00
ENV_15945,15945,15945,15945,15945,15945,21.57,Faible,3.51,Orage,7.42,9.64,2.59,89,9.94,9.21,SNCF_Open_Data,2024-01-01 00:00:00
ENV_15946,15946,15946,15946,15946,15946,24.98,Critique,9.95,Orage,7.73,7.59,5.80,84,4.76,2.75,Data.gouv.fr,2024-01-01 00:00:00
ENV_15947,15947,15947,15947,15947,15947,7.95,Faible,6.10,Pluie,2.17,6.76,8.54,12,4.03,2.03,Meteo_France,2024-01-01 00:00:00
ENV_15948,15948,15948,15948,15948,15948,40.79,Faible,6.31,Nuageux,5.94,1.27,3.75,86,3.49,4.39,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_15949,15949,15949,15949,15949,15949,39.56,Critique,4.19,Nuageux,1.10,1.02,5.32,34,2.83,5.19,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_15950,15950,15950,15950,15950,15950,20.45,Critique,6.10,Nuageux,8.54,1.59,1.92,2,3.29,5.09,AirParif_2024,2024-01-01 00:00:00
ENV_15951,15951,15951,15951,15951,15951,46.86,Élevé,7.89,Orage,7.88,5.01,6.42,46,6.32,1.75,AirParif_2024,2024-01-01 00:00:00
ENV_15952,15952,15952,15952,15952,15952,28.68,Modéré,4.97,Brouillard,6.43,0.74,3.89,90,5.93,7.22,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_15953,15953,15953,15953,15953,15953,44.79,Modéré,3.99,Soleil,1.35,6.18,5.64,31,2.47,5.89,Meteo_France,2024-01-01 00:00:00
ENV_15954,15954,15954,15954,15954,15954,41.56,Modéré,8.24,Brouillard,5.20,2.57,1.44,39,2.52,7.77,SNCF_Open_Data,2024-01-01 00:00:00
ENV_15955,15955,15955,15955,15955,15955,16.06,Critique,8.40,Brouillard,8.46,2.04,9.70,23,9.93,8.57,SNCF_Open_Data,2024-01-01 00:00:00
ENV_15956,15956,15956,15956,15956,15956,45.94,Modéré,9.42,Orage,7.19,5.75,5.37,78,5.34,2.82,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_15957,15957,15957,15957,15957,15957,45.29,Modéré,7.19,Orage,8.58,2.40,1.69,6,7.62,3.15,Meteo_France,2024-01-01 00:00:00
ENV_15958,15958,15958,15958,15958,15958,19.46,Modéré,6.02,Soleil,3.75,5.89,9.02,37,7.20,3.22,Data.gouv.fr,2024-01-01 00:00:00
ENV_15959,15959,15959,15959,15959,15959,43.33,Modéré,8.55,Brouillard,2.73,7.39,6.28,94,7.04,4.13,AirParif_2024,2024-01-01 00:00:00
ENV_15960,15960,15960,15960,15960,15960,3.23,Modéré,7.44,Brouillard,8.91,9.94,4.82,42,5.57,8.56,Meteo_France,2024-01-01 00:00:00
ENV_15961,15961,15961,15961,15961,15961,35.47,Faible,2.80,Nuageux,6.24,4.11,3.08,33,2.24,6.80,Data.gouv.fr,2024-01-01 00:00:00
ENV_15962,15962,15962,15962,15962,15962,15.16,Élevé,4.25,Soleil,9.97,7.24,4.23,63,9.40,5.74,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_15963,15963,15963,15963,15963,15963,46.87,Faible,8.77,Brouillard,5.44,3.62,4.16,98,6.92,5.16,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_15964,15964,15964,15964,15964,15964,48.07,Faible,7.85,Brouillard,5.31,9.45,4.74,56,3.17,4.88,AirParif_2024,2024-01-01 00:00:00
ENV_15965,15965,15965,15965,15965,15965,49.31,Modéré,8.86,Soleil,8.42,8.39,1.13,32,2.10,5.39,SNCF_Open_Data,2024-01-01 00:00:00
ENV_15966,15966,15966,15966,15966,15966,23.46,Faible,6.46,Nuageux,6.25,6.02,9.95,16,5.88,9.76,AirParif_2024,2024-01-01 00:00:00
ENV_15967,15967,15967,15967,15967,15967,43.24,Faible,7.41,Soleil,7.18,2.67,9.16,88,5.40,4.57,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_15968,15968,15968,15968,15968,15968,16.16,Faible,5.97,Brouillard,4.74,2.35,9.77,22,8.46,8.22,Data.gouv.fr,2024-01-01 00:00:00
ENV_15969,15969,15969,15969,15969,15969,25.13,Critique,5.54,Nuageux,8.02,8.35,8.56,98,1.38,7.51,Data.gouv.fr,2024-01-01 00:00:00
ENV_15970,15970,15970,15970,15970,15970,42.46,Modéré,9.86,Orage,7.20,1.70,6.99,69,7.40,6.57,Data.gouv.fr,2024-01-01 00:00:00
ENV_15971,15971,15971,15971,15971,15971,4.40,Modéré,1.75,Brouillard,2.52,7.33,4.37,1,4.01,9.23,AirParif_2024,2024-01-01 00:00:00
ENV_15972,15972,15972,15972,15972,15972,14.94,Élevé,6.15,Pluie,6.23,8.79,1.23,24,7.06,7.78,AirParif_2024,2024-01-01 00:00:00
ENV_15973,15973,15973,15973,15973,15973,2.87,Faible,9.40,Pluie,4.41,4.29,1.68,70,2.24,2.21,SNCF_Open_Data,2024-01-01 00:00:00
ENV_15974,15974,15974,15974,15974,15974,45.03,Faible,1.49,Nuageux,6.65,1.08,6.27,95,8.76,5.39,Data.gouv.fr,2024-01-01 00:00:00
ENV_15975,15975,15975,15975,15975,15975,42.88,Critique,6.46,Brouillard,2.17,0.81,4.80,44,9.08,3.33,SNCF_Open_Data,2024-01-01 00:00:00
ENV_15976,15976,15976,15976,15976,15976,33.88,Critique,6.51,Brouillard,3.14,4.84,7.69,53,9.83,6.00,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_15977,15977,15977,15977,15977,15977,3.29,Faible,3.79,Orage,5.83,9.51,3.16,11,0.98,1.93,SNCF_Open_Data,2024-01-01 00:00:00
ENV_15978,15978,15978,15978,15978,15978,39.41,Critique,8.93,Orage,2.54,0.97,5.69,91,5.80,6.41,Data.gouv.fr,2024-01-01 00:00:00
ENV_15979,15979,15979,15979,15979,15979,40.17,Faible,3.10,Pluie,8.31,9.42,9.75,52,3.64,8.39,AirParif_2024,2024-01-01 00:00:00
ENV_15980,15980,15980,15980,15980,15980,23.32,Critique,6.13,Soleil,7.74,5.15,2.79,14,9.00,1.28,SNCF_Open_Data,2024-01-01 00:00:00
ENV_15981,15981,15981,15981,15981,15981,28.07,Critique,9.59,Soleil,2.83,5.75,9.94,40,5.30,5.58,Meteo_France,2024-01-01 00:00:00
ENV_15982,15982,15982,15982,15982,15982,33.94,Élevé,1.22,Orage,5.87,7.63,1.11,64,3.41,7.42,Meteo_France,2024-01-01 00:00:00
ENV_15983,15983,15983,15983,15983,15983,16.72,Élevé,1.78,Nuageux,8.83,0.75,9.33,65,3.12,6.73,AirParif_2024,2024-01-01 00:00:00
ENV_15984,15984,15984,15984,15984,15984,15.51,Critique,2.26,Pluie,1.79,8.88,9.57,42,6.54,6.20,SNCF_Open_Data,2024-01-01 00:00:00
ENV_15985,15985,15985,15985,15985,15985,17.40,Modéré,9.79,Soleil,9.38,4.74,1.29,78,3.73,6.50,Data.gouv.fr,2024-01-01 00:00:00
ENV_15986,15986,15986,15986,15986,15986,1.93,Faible,4.06,Pluie,1.89,1.66,5.37,37,3.90,1.65,Meteo_France,2024-01-01 00:00:00
ENV_15987,15987,15987,15987,15987,15987,45.56,Modéré,9.42,Orage,2.62,9.40,4.68,82,6.41,8.86,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_15988,15988,15988,15988,15988,15988,44.48,Faible,8.59,Brouillard,7.67,2.84,6.93,92,7.81,3.44,AirParif_2024,2024-01-01 00:00:00
ENV_15989,15989,15989,15989,15989,15989,34.21,Modéré,6.34,Nuageux,6.48,3.74,3.96,12,7.51,6.29,Data.gouv.fr,2024-01-01 00:00:00
ENV_15990,15990,15990,15990,15990,15990,46.13,Faible,5.15,Soleil,9.24,9.81,3.13,69,7.39,7.86,SNCF_Open_Data,2024-01-01 00:00:00
ENV_15991,15991,15991,15991,15991,15991,12.72,Élevé,7.17,Orage,9.56,9.29,9.46,72,5.28,6.10,Data.gouv.fr,2024-01-01 00:00:00
ENV_15992,15992,15992,15992,15992,15992,35.11,Élevé,2.16,Soleil,7.09,5.94,5.50,88,5.31,8.71,SNCF_Open_Data,2024-01-01 00:00:00
ENV_15993,15993,15993,15993,15993,15993,11.29,Critique,7.16,Nuageux,8.64,8.77,5.53,12,1.59,3.64,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_15994,15994,15994,15994,15994,15994,26.92,Faible,6.39,Pluie,8.67,8.24,1.68,19,6.66,3.97,SNCF_Open_Data,2024-01-01 00:00:00
ENV_15995,15995,15995,15995,15995,15995,40.95,Critique,6.92,Orage,5.39,3.02,7.98,71,0.75,8.64,Data.gouv.fr,2024-01-01 00:00:00
ENV_15996,15996,15996,15996,15996,15996,25.55,Élevé,9.04,Soleil,7.84,6.31,7.44,45,5.78,4.53,Data.gouv.fr,2024-01-01 00:00:00
ENV_15997,15997,15997,15997,15997,15997,9.06,Modéré,6.24,Brouillard,5.73,8.76,1.37,93,8.31,9.52,Data.gouv.fr,2024-01-01 00:00:00
ENV_15998,15998,15998,15998,15998,15998,12.78,Modéré,6.48,Pluie,9.87,0.92,3.23,39,6.76,5.73,SNCF_Open_Data,2024-01-01 00:00:00
ENV_15999,15999,15999,15999,15999,15999,49.04,Critique,1.21,Pluie,7.01,5.42,8.88,49,7.80,3.29,Meteo_France,2024-01-01 00:00:00
ENV_16000,16000,16000,16000,16000,16000,25.26,Élevé,4.80,Brouillard,5.37,8.29,8.86,5,5.28,9.70,Data.gouv.fr,2024-01-01 00:00:00
ENV_16001,16001,16001,16001,16001,16001,22.48,Faible,8.41,Nuageux,9.97,1.03,7.60,79,6.10,8.97,Data.gouv.fr,2024-01-01 00:00:00
ENV_16002,16002,16002,16002,16002,16002,36.33,Faible,2.42,Orage,7.98,1.93,8.79,47,6.31,2.11,Meteo_France,2024-01-01 00:00:00
ENV_16003,16003,16003,16003,16003,16003,19.12,Modéré,3.21,Brouillard,5.37,8.57,4.64,95,1.75,1.03,RATP_Open_Data_2024,2024-01-01 00:00:00
ENV_16004,16004,16004,16004,16004,16004,21.71,Critique,4.51,Brouillard,2.01,7.84,8.06,51,8.61,8.04,SNCF_Open_Data,2024-01-01 00:00:00
ENV_16005,16005,16005,16005,16005,16005,46.95,Élevé,7.48,Pluie,5.20,8.83,9.45,72,1.48,4.00,Meteo_France,2024-01-01 00:00:00
ENV_16006,16006,16006,16006,16006,16006,34.78,Élevé,4.96,Pluie,1.87,2.80,2.25,11,4.21,6.08,SNCF_Open_Data,2024-01-01 00:00:00
ENV_16007,16007,16007,16007,16007,16007,33.75,Critique,8.80,Nuageux,5.66,5.14,8.82,54,2.11,5.11,Meteo_France,2024-01-01 00:00:00
ENV_16008,16008,16008,16008,16008,16008,34.75,Élevé,1.34,Orage,2.20,7.74,2.67,76,7.91,5.91,Meteo_France,2024-01-01 00:00:00
ENV_16009,16009,16009,16009,16009,16009,42.09,Modéré,9.06,Pluie,8.55,7.36,5.86,16,1.40,1.98,SNCF_Open_Data,2024-01-01 00:00:00
ENV_16010,16010,16010,16010,16010,16010,47.22,Critique,9.82,Soleil,2.65,1.84,9.77,49,7.95,7.58,Data.gouv.fr,2024-01-01 00:00:00
ENV_16011,16011,16011,16011,16011,16011,2.89,Faible,1.86,Nuageux,1.39,5.36,8.15,61,9.21,5.55,Data.gouv.fr,2024-01-01 00:00:00
ENV_16012,16012,16012,16012,16012,16012,3.01,Modéré,8.52,Pluie,5.67,0.87,7.50,25,9.92,1.30,Meteo_France,2024-01-01 00:00:00
ENV_16013,16013,16013,16013,16013,16013,45.90,Modéré,8.04,Orage,8.06,0.91,2.61,99,1.92,9.70,Meteo_France,2024-01-01 00:00:00
