col_aq_id,col_date,col_zone_id,col_pm25_ugm3,col_no2_ugm3,col_aqi_index,col_indice_qualite_air,col_date_enrichissement
ID_070,2024-07-24 00:00:00,ID_070,5.54,3.46,9.7,2.13,2024-07-20 00:00:00
ID_071,2024-11-10 00:00:00,ID_071,3.03,2.45,38.55,6.28,2024-09-06 00:00:00
ID_072,2024-07-08 00:00:00,ID_072,3.09,5.32,9.3,4.13,2024-02-14 00:00:00
ID_073,2024-09-14 00:00:00,ID_073,6.88,5.32,34.67,2.08,2024-07-11 00:00:00
ID_074,2024-05-04 00:00:00,ID_074,1.33,6.77,78.51,1.41,2024-11-05 00:00:00
ID_075,2024-03-07 00:00:00,ID_075,3.02,8.0,72.59,1.57,2024-03-26 00:00:00
ID_076,2024-05-17 00:00:00,ID_076,4.56,5.67,80.99,5.14,2024-08-11 00:00:00
ID_077,2024-06-07 00:00:00,ID_077,7.72,1.38,27.28,8.63,2024-12-20 00:00:00
ID_078,2024-07-17 00:00:00,ID_078,2.76,2.26,31.61,2.18,2024-07-20 00:00:00
ID_079,2024-06-02 00:00:00,ID_079,8.45,5.32,43.32,3.27,2024-09-07 00:00:00
ID_080,2024-03-14 00:00:00,ID_080,3.9,7.39,80.56,5.6,2024-03-26 00:00:00
ID_081,2024-03-14 00:00:00,ID_081,7.96,7.81,3.47,2.04,2024-12-09 00:00:00
ID_082,2024-05-26 00:00:00,ID_082,1.64,5.53,60.61,4.35,2024-04-30 00:00:00
ID_083,2024-05-29 00:00:00,ID_083,4.35,2.03,24.08,6.64,2024-08-29 00:00:00
ID_084,2024-06-19 00:00:00,ID_084,8.45,7.64,29.73,6.38,2024-04-17 00:00:00
ID_085,2024-07-12 00:00:00,ID_085,2.22,2.49,3.04,6.41,2024-06-18 00:00:00
ID_086,2024-01-04 00:00:00,ID_086,1.27,3.5,34.63,5.3,2024-02-09 00:00:00
ID_087,2024-05-28 00:00:00,ID_087,7.59,5.27,61.7,4.42,2024-08-28 00:00:00
ID_088,2024-02-13 00:00:00,ID_088,2.29,6.46,79.61,5.8,2024-01-17 00:00:00
ID_089,2024-07-07 00:00:00,ID_089,1.72,3.76,39.92,8.77,2024-11-06 00:00:00
ID_090,2024-10-25 00:00:00,ID_090,5.09,7.87,63.96,8.67,2024-01-17 00:00:00
ID_091,2024-04-03 00:00:00,ID_091,3.39,1.3,11.58,8.7,2024-06-07 00:00:00
ID_092,2024-10-06 00:00:00,ID_092,6.26,7.97,3.7,3.1,2024-11-30 00:00:00
ID_093,2024-05-06 00:00:00,ID_093,5.16,5.28,17.2,7.35,2024-12-03 00:00:00
ID_094,2024-03-31 00:00:00,ID_094,8.31,1.51,78.65,6.32,2024-07-24 00:00:00
ID_095,2024-01-27 00:00:00,ID_095,2.97,6.2,35.98,2.59,2024-05-07 00:00:00
ID_096,2024-08-16 00:00:00,ID_096,6.58,8.43,25.19,1.98,2024-10-04 00:00:00
ID_097,2024-02-02 00:00:00,ID_097,8.29,4.49,49.85,5.12,2024-04-27 00:00:00
ID_098,2024-08-15 00:00:00,ID_098,2.01,7.8,69.2,8.12,2024-09-15 00:00:00
ID_099,2024-01-16 00:00:00,ID_099,2.66,5.39,6.06,4.06,2024-01-19 00:00:00
ID_000,2024-12-16 00:00:00,ID_000,2.93,7.01,34.8,5.69,2024-09-17 00:00:00
ID_001,2024-05-27 00:00:00,ID_001,4.49,8.3,41.35,7.05,2024-10-21 00:00:00
ID_002,2024-03-12 00:00:00,ID_002,1.76,6.09,46.63,7.26,2024-04-26 00:00:00
ID_003,2024-06-14 00:00:00,ID_003,7.61,1.35,10.98,7.65,2024-03-05 00:00:00
ID_004,2024-01-30 00:00:00,ID_004,8.19,2.83,80.88,3.22,2024-07-17 00:00:00
ID_005,2024-03-01 00:00:00,ID_005,4.26,6.66,84.73,8.73,2024-02-10 00:00:00
ID_006,2024-06-27 00:00:00,ID_006,1.88,8.52,61.88,5.97,2024-08-09 00:00:00
ID_007,2024-03-27 00:00:00,ID_007,5.77,5.41,49.59,8.49,2024-12-14 00:00:00
ID_008,2024-01-26 00:00:00,ID_008,6.12,1.36,23.83,1.32,2024-12-17 00:00:00
ID_009,2024-03-05 00:00:00,ID_009,1.24,2.08,8.17,5.84,2024-07-02 00:00:00
ID_010,2024-03-19 00:00:00,ID_010,4.21,2.55,60.86,6.2,2024-09-04 00:00:00
ID_011,2024-08-28 00:00:00,ID_011,7.66,8.07,16.48,2.69,2024-05-24 00:00:00
ID_012,2024-03-24 00:00:00,ID_012,2.81,5.37,13.84,7.92,2024-02-15 00:00:00
ID_013,2024-03-03 00:00:00,ID_013,7.13,7.32,42.09,4.0,2024-10-27 00:00:00
ID_014,2024-12-03 00:00:00,ID_014,5.71,1.43,62.77,6.36,2024-02-11 00:00:00
ID_015,2024-04-18 00:00:00,ID_015,4.21,7.61,44.72,1.52,2024-10-15 00:00:00
ID_016,2024-06-11 00:00:00,ID_016,8.38,4.56,55.17,3.05,2024-12-19 00:00:00
ID_017,2024-09-09 00:00:00,ID_017,6.18,6.58,69.14,6.99,2024-01-07 00:00:00
ID_018,2024-05-02 00:00:00,ID_018,5.13,1.26,64.98,8.6,2024-06-04 00:00:00
ID_019,2024-02-09 00:00:00,ID_019,8.43,5.65,65.0,4.49,2024-07-25 00:00:00
ID_020,2024-12-25 00:00:00,ID_020,7.52,1.8,49.02,7.92,2024-08-01 00:00:00
ID_021,2024-04-11 00:00:00,ID_021,8.07,5.08,82.41,2.45,2024-03-09 00:00:00
ID_022,2024-11-15 00:00:00,ID_022,6.63,4.62,78.77,3.68,2024-07-08 00:00:00
ID_023,2024-07-17 00:00:00,ID_023,7.36,1.66,23.8,6.04,2024-09-18 00:00:00
ID_024,2024-08-15 00:00:00,ID_024,4.42,8.53,24.61,5.73,2024-01-15 00:00:00
ID_025,2024-11-02 00:00:00,ID_025,5.14,7.77,11.92,1.52,2024-10-04 00:00:00
ID_026,2024-11-26 00:00:00,ID_026,7.49,2.57,83.47,3.13,2024-10-25 00:00:00
ID_027,2024-03-17 00:00:00,ID_027,4.54,2.95,24.86,1.79,2024-07-26 00:00:00
ID_028,2024-07-27 00:00:00,ID_028,7.55,3.71,14.56,4.68,2024-11-17 00:00:00
ID_029,2024-09-28 00:00:00,ID_029,7.06,5.98,51.08,8.44,2024-04-21 00:00:00
ID_030,2024-06-08 00:00:00,ID_030,6.43,5.66,72.82,8.55,2024-11-03 00:00:00
ID_031,2024-07-08 00:00:00,ID_031,5.02,8.42,76.92,2.02,2024-01-10 00:00:00
ID_032,2024-03-14 00:00:00,ID_032,7.56,2.65,61.39,4.94,2024-12-05 00:00:00
ID_033,2024-06-12 00:00:00,ID_033,8.41,5.38,3.34,2.01,2024-10-13 00:00:00
ID_034,2024-12-05 00:00:00,ID_034,5.56,5.37,23.94,1.73,2024-05-17 00:00:00
ID_035,2024-09-29 00:00:00,ID_035,5.67,7.39,78.67,6.25,2024-08-22 00:00:00
ID_036,2024-11-27 00:00:00,ID_036,2.84,4.15,71.39,5.92,2024-06-20 00:00:00
ID_037,2024-12-14 00:00:00,ID_037,6.43,2.36,65.67,5.58,2024-10-22 00:00:00
ID_038,2024-07-11 00:00:00,ID_038,6.55,3.13,26.76,5.89,2024-07-20 00:00:00
ID_039,2024-08-10 00:00:00,ID_039,4.33,5.37,69.34,4.09,2024-04-23 00:00:00
ID_040,2024-02-14 00:00:00,ID_040,3.49,7.79,66.2,5.21,2024-06-05 00:00:00
ID_041,2024-11-02 00:00:00,ID_041,7.92,1.4,52.86,2.9,2024-01-31 00:00:00
ID_042,2024-08-22 00:00:00,ID_042,6.32,1.88,43.1,4.83,2024-09-15 00:00:00
ID_043,2024-06-06 00:00:00,ID_043,2.41,2.97,22.97,6.53,2024-09-16 00:00:00
ID_044,2024-07-29 00:00:00,ID_044,4.21,3.9,58.55,2.43,2024-08-13 00:00:00
ID_045,2024-09-10 00:00:00,ID_045,6.41,5.86,75.35,4.45,2024-08-01 00:00:00
ID_046,2024-11-11 00:00:00,ID_046,1.67,3.83,74.4,3.64,2024-12-13 00:00:00
ID_047,2024-02-08 00:00:00,ID_047,3.57,4.99,11.14,6.45,2024-11-25 00:00:00
ID_048,2024-09-07 00:00:00,ID_048,7.27,6.91,3.62,2.23,2024-06-19 00:00:00
ID_049,2024-12-17 00:00:00,ID_049,4.35,8.43,66.12,1.49,2024-03-08 00:00:00
ID_050,2024-04-02 00:00:00,ID_050,4.4,3.18,43.99,5.37,2024-11-12 00:00:00
ID_051,2024-08-18 00:00:00,ID_051,5.17,2.16,37.4,3.74,2024-07-29 00:00:00
ID_052,2024-08-02 00:00:00,ID_052,5.34,5.51,5.2,4.28,2024-03-06 00:00:00
ID_053,2024-06-20 00:00:00,ID_053,7.11,5.04,64.55,7.2,2024-05-01 00:00:00
ID_054,2024-04-10 00:00:00,ID_054,6.22,1.76,30.7,5.05,2024-06-07 00:00:00
ID_055,2024-06-06 00:00:00,ID_055,3.23,5.29,62.7,2.98,2024-04-05 00:00:00
ID_056,2024-06-01 00:00:00,ID_056,8.37,8.6,38.99,5.6,2024-01-08 00:00:00
ID_057,2024-04-26 00:00:00,ID_057,1.77,8.05,23.91,4.15,2024-10-06 00:00:00
ID_058,2024-07-15 00:00:00,ID_058,4.82,5.26,16.72,6.18,2024-12-24 00:00:00
ID_059,2024-03-30 00:00:00,ID_059,6.08,6.83,10.76,7.57,2024-12-13 00:00:00
ID_060,2024-09-03 00:00:00,ID_060,3.3,1.8,2.09,6.61,2024-11-21 00:00:00
ID_061,2024-06-04 00:00:00,ID_061,5.73,1.33,39.92,6.44,2024-01-14 00:00:00
ID_062,2024-06-17 00:00:00,ID_062,2.02,5.79,81.28,5.01,2024-01-08 00:00:00
ID_063,2024-11-09 00:00:00,ID_063,5.74,2.88,45.93,4.09,2024-10-12 00:00:00
ID_064,2024-08-18 00:00:00,ID_064,4.35,4.82,75.37,4.32,2024-02-10 00:00:00
ID_065,2024-05-21 00:00:00,ID_065,4.48,3.64,43.98,3.46,2024-03-16 00:00:00
ID_066,2024-04-23 00:00:00,ID_066,2.21,3.05,60.28,3.94,2024-09-23 00:00:00
ID_067,2024-05-15 00:00:00,ID_067,6.97,7.95,13.83,3.08,2024-04-11 00:00:00
ID_068,2024-08-18 00:00:00,ID_068,5.1,5.61,36.96,8.48,2024-12-22 00:00:00
ID_069,2024-01-30 00:00:00,ID_069,8.71,1.32,81.49,4.13,2024-04-17 00:00:00
ID_070,2024-06-07 00:00:00,ID_070,2.4,1.35,72.19,3.62,2024-10-24 00:00:00
ID_071,2024-05-14 00:00:00,ID_071,6.69,4.73,17.87,7.17,2024-02-21 00:00:00
ID_072,2024-11-28 00:00:00,ID_072,4.31,5.56,8.66,5.45,2024-06-29 00:00:00
ID_073,2024-12-11 00:00:00,ID_073,6.26,1.48,44.5,2.13,2024-05-10 00:00:00
ID_074,2024-09-29 00:00:00,ID_074,1.65,7.97,9.51,2.91,2024-07-06 00:00:00
ID_075,2024-10-31 00:00:00,ID_075,4.76,7.45,81.02,4.3,2024-10-15 00:00:00
ID_076,2024-04-08 00:00:00,ID_076,7.3,4.9,57.52,1.57,2024-02-29 00:00:00
ID_077,2024-12-14 00:00:00,ID_077,4.95,3.91,28.33,4.21,2024-01-13 00:00:00
ID_078,2024-10-12 00:00:00,ID_078,7.15,5.49,44.54,4.82,2024-02-11 00:00:00
ID_079,2024-07-30 00:00:00,ID_079,2.86,6.62,3.05,1.69,2024-01-30 00:00:00
ID_080,2024-08-22 00:00:00,ID_080,2.23,3.13,73.37,2.95,2024-09-18 00:00:00
ID_081,2024-01-28 00:00:00,ID_081,8.63,4.8,22.98,3.29,2024-06-28 00:00:00
ID_082,2024-12-19 00:00:00,ID_082,6.28,7.66,61.39,2.48,2024-01-19 00:00:00
ID_083,2024-05-24 00:00:00,ID_083,8.78,4.45,40.52,6.13,2024-07-08 00:00:00
ID_084,2024-08-01 00:00:00,ID_084,4.42,4.77,2.54,6.69,2024-05-13 00:00:00
ID_085,2024-11-16 00:00:00,ID_085,2.19,4.23,35.65,7.51,2024-11-10 00:00:00
ID_086,2024-06-29 00:00:00,ID_086,2.51,6.51,12.43,7.32,2024-09-09 00:00:00
ID_087,2024-11-06 00:00:00,ID_087,6.57,5.31,17.57,3.5,2024-06-11 00:00:00
ID_088,2024-06-09 00:00:00,ID_088,4.4,1.91,14.73,8.7,2024-12-14 00:00:00
ID_089,2024-11-10 00:00:00,ID_089,3.02,5.27,52.55,1.27,2024-01-04 00:00:00
ID_090,2024-05-04 00:00:00,ID_090,2.81,8.34,3.93,5.29,2024-03-02 00:00:00
ID_091,2024-11-13 00:00:00,ID_091,8.61,2.72,71.38,5.51,2024-10-26 00:00:00
ID_092,2024-04-28 00:00:00,ID_092,3.27,5.74,24.45,7.84,2024-08-15 00:00:00
ID_093,2024-07-04 00:00:00,ID_093,4.25,2.32,20.15,8.34,2024-09-22 00:00:00
ID_094,2024-09-07 00:00:00,ID_094,6.01,2.73,57.12,8.72,2024-05-30 00:00:00
ID_095,2024-04-01 00:00:00,ID_095,8.28,2.98,28.81,7.71,2024-08-07 00:00:00
ID_096,2024-09-13 00:00:00,ID_096,5.09,3.83,82.29,5.2,2024-08-10 00:00:00
ID_097,2024-05-23 00:00:00,ID_097,5.03,5.08,51.38,2.98,2024-03-02 00:00:00
ID_098,2024-01-29 00:00:00,ID_098,5.96,6.71,69.31,8.45,2024-06-21 00:00:00
ID_099,2024-05-30 00:00:00,ID_099,6.79,7.07,4.09,4.75,2024-10-29 00:00:00
ID_000,2024-08-15 00:00:00,ID_000,2.73,4.3,40.95,7.42,2024-11-30 00:00:00
ID_001,2024-10-05 00:00:00,ID_001,3.96,5.11,67.33,7.79,2024-09-25 00:00:00
ID_002,2024-02-25 00:00:00,ID_002,3.99,2.62,45.28,6.98,2024-11-08 00:00:00
ID_003,2024-12-16 00:00:00,ID_003,5.05,6.02,44.81,4.57,2024-10-02 00:00:00
ID_004,2024-10-24 00:00:00,ID_004,3.42,5.01,62.15,8.73,2024-04-30 00:00:00
ID_005,2024-10-10 00:00:00,ID_005,7.83,6.36,54.56,8.36,2024-12-25 00:00:00
ID_006,2024-11-12 00:00:00,ID_006,4.05,3.99,71.67,8.62,2024-09-18 00:00:00
ID_007,2024-01-27 00:00:00,ID_007,2.85,7.22,11.89,2.98,2024-07-14 00:00:00
ID_008,2024-05-26 00:00:00,ID_008,3.4,5.47,57.67,6.67,2024-02-04 00:00:00
ID_009,2024-01-13 00:00:00,ID_009,5.34,5.39,44.21,2.2,2024-09-07 00:00:00
ID_010,2024-05-13 00:00:00,ID_010,5.65,6.16,67.11,3.51,2024-10-14 00:00:00
ID_011,2024-03-02 00:00:00,ID_011,3.33,7.38,8.29,6.55,2024-08-24 00:00:00
ID_012,2024-11-13 00:00:00,ID_012,1.78,6.59,30.73,2.5,2024-11-18 00:00:00
ID_013,2024-07-15 00:00:00,ID_013,2.17,3.58,32.11,6.41,2024-01-22 00:00:00
ID_014,2024-07-13 00:00:00,ID_014,4.54,4.94,15.03,4.25,2024-12-20 00:00:00
ID_015,2024-04-24 00:00:00,ID_015,2.65,7.14,84.34,2.69,2024-01-07 00:00:00
ID_016,2024-10-09 00:00:00,ID_016,2.69,3.24,58.42,8.74,2024-10-30 00:00:00
ID_017,2024-03-24 00:00:00,ID_017,3.97,2.74,16.28,8.08,2024-12-19 00:00:00
ID_018,2024-05-28 00:00:00,ID_018,5.94,7.7,3.19,5.18,2024-06-16 00:00:00
ID_019,2024-08-09 00:00:00,ID_019,5.51,6.51,49.26,5.43,2024-03-21 00:00:00
ID_020,2024-02-20 00:00:00,ID_020,4.16,2.53,53.77,1.84,2024-05-27 00:00:00
ID_021,2024-03-26 00:00:00,ID_021,7.42,8.43,41.26,1.26,2024-07-19 00:00:00
ID_022,2024-08-25 00:00:00,ID_022,1.57,5.42,20.81,3.12,2024-08-04 00:00:00
ID_023,2024-01-31 00:00:00,ID_023,3.07,7.09,54.48,8.47,2024-10-28 00:00:00
ID_024,2024-04-06 00:00:00,ID_024,2.29,8.58,45.69,7.55,2024-09-03 00:00:00
ID_025,2024-03-28 00:00:00,ID_025,4.29,3.94,45.21,3.75,2024-07-13 00:00:00
ID_026,2024-05-06 00:00:00,ID_026,3.03,2.93,56.71,5.82,2024-09-25 00:00:00
ID_027,2024-11-04 00:00:00,ID_027,1.73,1.29,6.01,3.87,2024-01-26 00:00:00
ID_028,2024-11-21 00:00:00,ID_028,3.02,5.38,15.89,4.08,2024-02-18 00:00:00
ID_029,2024-01-07 00:00:00,ID_029,2.76,5.11,44.1,4.9,2024-07-12 00:00:00
ID_030,2024-08-04 00:00:00,ID_030,5.76,5.16,60.44,4.68,2024-08-21 00:00:00
ID_031,2024-06-08 00:00:00,ID_031,3.85,1.97,27.76,5.74,2024-08-19 00:00:00
ID_032,2024-05-15 00:00:00,ID_032,4.08,5.77,7.37,3.77,2024-06-14 00:00:00
ID_033,2024-09-12 00:00:00,ID_033,2.97,8.39,2.14,6.2,2024-03-09 00:00:00
ID_034,2024-08-15 00:00:00,ID_034,3.64,6.78,12.17,1.4,2024-04-08 00:00:00
ID_035,2024-03-14 00:00:00,ID_035,5.04,8.03,77.74,8.56,2024-07-20 00:00:00
ID_036,2024-01-25 00:00:00,ID_036,3.59,2.57,14.43,3.83,2024-09-26 00:00:00
ID_037,2024-08-22 00:00:00,ID_037,7.96,7.92,6.82,6.05,2024-05-14 00:00:00
ID_038,2024-08-20 00:00:00,ID_038,5.52,3.18,59.41,2.14,2024-05-26 00:00:00
ID_039,2024-12-23 00:00:00,ID_039,5.45,5.23,51.16,7.12,2024-07-11 00:00:00
ID_040,2024-12-07 00:00:00,ID_040,3.43,2.37,48.0,6.83,2024-10-28 00:00:00
ID_041,2024-05-11 00:00:00,ID_041,8.41,5.06,76.38,2.65,2024-05-02 00:00:00
ID_042,2024-05-30 00:00:00,ID_042,2.88,6.82,14.83,4.5,2024-02-09 00:00:00
ID_043,2024-10-29 00:00:00,ID_043,5.58,6.02,24.3,3.22,2024-02-03 00:00:00
ID_044,2024-11-26 00:00:00,ID_044,5.41,1.74,80.2,5.31,2024-08-18 00:00:00
ID_045,2024-06-15 00:00:00,ID_045,2.13,3.84,24.51,7.04,2024-07-03 00:00:00
ID_046,2024-05-28 00:00:00,ID_046,1.38,1.45,67.13,2.07,2024-11-27 00:00:00
ID_047,2024-03-26 00:00:00,ID_047,7.13,4.9,70.04,4.66,2024-01-30 00:00:00
ID_048,2024-11-06 00:00:00,ID_048,2.69,4.1,10.29,8.35,2024-01-13 00:00:00
ID_049,2024-08-06 00:00:00,ID_049,5.43,3.72,79.67,4.81,2024-01-24 00:00:00
ID_050,2024-01-20 00:00:00,ID_050,1.49,5.83,82.6,3.31,2024-10-15 00:00:00
ID_051,2024-02-23 00:00:00,ID_051,5.34,2.88,77.9,3.57,2024-10-08 00:00:00
ID_052,2024-09-21 00:00:00,ID_052,1.69,7.46,24.39,8.33,2024-05-24 00:00:00
ID_053,2024-04-18 00:00:00,ID_053,4.45,2.36,44.15,1.54,2024-08-05 00:00:00
ID_054,2024-06-07 00:00:00,ID_054,3.15,4.08,83.39,8.52,2024-01-02 00:00:00
ID_055,2024-02-17 00:00:00,ID_055,5.49,3.4,45.22,8.79,2024-08-05 00:00:00
ID_056,2024-04-22 00:00:00,ID_056,5.45,4.17,76.78,5.86,2024-05-31 00:00:00
ID_057,2024-03-03 00:00:00,ID_057,8.35,2.4,30.77,7.92,2024-05-23 00:00:00
ID_058,2024-05-25 00:00:00,ID_058,4.75,5.36,14.11,2.24,2024-03-10 00:00:00
ID_059,2024-11-19 00:00:00,ID_059,8.05,4.69,68.44,4.49,2024-04-18 00:00:00
ID_060,2024-08-09 00:00:00,ID_060,5.08,8.47,67.61,5.56,2024-08-28 00:00:00
ID_061,2024-05-15 00:00:00,ID_061,3.86,4.23,44.7,5.91,2024-10-06 00:00:00
ID_062,2024-10-13 00:00:00,ID_062,3.21,4.62,65.8,5.57,2024-09-19 00:00:00
ID_063,2024-09-12 00:00:00,ID_063,2.11,6.0,54.69,5.19,2024-10-01 00:00:00
ID_064,2024-08-08 00:00:00,ID_064,7.16,4.37,32.93,8.67,2024-03-02 00:00:00
ID_065,2024-03-26 00:00:00,ID_065,2.33,2.65,15.07,2.24,2024-04-15 00:00:00
ID_066,2024-12-17 00:00:00,ID_066,7.43,5.22,25.46,8.7,2024-10-04 00:00:00
ID_067,2024-04-29 00:00:00,ID_067,3.28,7.33,79.89,7.28,2024-06-01 00:00:00
ID_068,2024-06-15 00:00:00,ID_068,6.73,8.22,32.28,1.25,2024-08-22 00:00:00
ID_069,2024-06-08 00:00:00,ID_069,6.57,5.38,26.38,2.1,2024-10-07 00:00:00
ID_070,2024-02-18 00:00:00,ID_070,4.1,5.73,47.64,2.61,2024-10-09 00:00:00
ID_071,2024-03-19 00:00:00,ID_071,4.36,2.95,72.68,7.33,2024-11-13 00:00:00
ID_072,2024-06-18 00:00:00,ID_072,5.61,2.75,37.57,6.33,2024-06-26 00:00:00
ID_073,2024-07-03 00:00:00,ID_073,2.78,7.18,49.0,3.43,2024-12-01 00:00:00
ID_074,2024-01-24 00:00:00,ID_074,1.88,6.3,10.9,7.33,2024-04-06 00:00:00
ID_075,2024-07-27 00:00:00,ID_075,8.73,2.32,36.82,1.73,2024-11-28 00:00:00
ID_076,2024-05-16 00:00:00,ID_076,2.13,8.52,74.89,6.59,2024-09-27 00:00:00
ID_077,2024-01-29 00:00:00,ID_077,4.33,8.51,6.31,4.3,2024-01-18 00:00:00
ID_078,2024-06-17 00:00:00,ID_078,6.52,1.39,34.25,4.38,2024-12-06 00:00:00
ID_079,2024-04-28 00:00:00,ID_079,1.47,4.19,73.01,5.45,2024-06-13 00:00:00
ID_080,2024-10-13 00:00:00,ID_080,4.26,5.84,42.62,4.78,2024-02-06 00:00:00
ID_081,2024-09-28 00:00:00,ID_081,8.28,2.91,25.38,3.25,2024-05-01 00:00:00
ID_082,2024-07-22 00:00:00,ID_082,8.17,6.48,57.36,5.45,2024-09-06 00:00:00
ID_083,2024-05-07 00:00:00,ID_083,6.36,2.07,67.36,4.09,2024-12-07 00:00:00
ID_084,2024-06-05 00:00:00,ID_084,3.46,8.35,9.2,3.28,2024-03-13 00:00:00
ID_085,2024-02-25 00:00:00,ID_085,1.37,3.98,10.82,5.74,2024-06-30 00:00:00
ID_086,2024-05-01 00:00:00,ID_086,2.91,2.77,68.48,5.84,2024-02-20 00:00:00
ID_087,2024-07-18 00:00:00,ID_087,5.78,5.7,15.73,3.42,2024-10-15 00:00:00
ID_088,2024-10-01 00:00:00,ID_088,6.17,7.52,11.0,7.87,2024-01-10 00:00:00
ID_089,2024-07-15 00:00:00,ID_089,7.64,1.97,78.41,4.77,2024-03-26 00:00:00
ID_090,2024-11-28 00:00:00,ID_090,7.83,5.62,25.11,4.3,2024-05-20 00:00:00
ID_091,2024-02-12 00:00:00,ID_091,2.81,6.09,56.54,5.21,2024-11-01 00:00:00
ID_092,2024-01-13 00:00:00,ID_092,6.5,3.52,6.56,8.05,2024-05-14 00:00:00
ID_093,2024-09-30 00:00:00,ID_093,5.65,2.32,63.51,8.09,2024-03-24 00:00:00
ID_094,2024-10-27 00:00:00,ID_094,4.08,8.17,30.25,8.78,2024-08-07 00:00:00
ID_095,2024-01-23 00:00:00,ID_095,5.36,6.04,56.84,3.7,2024-11-23 00:00:00
ID_096,2024-05-20 00:00:00,ID_096,5.73,6.09,50.35,6.55,2024-07-07 00:00:00
ID_097,2024-05-23 00:00:00,ID_097,7.18,7.37,76.07,7.03,2024-11-13 00:00:00
ID_098,2024-03-05 00:00:00,ID_098,7.58,1.24,74.22,6.66,2024-08-21 00:00:00
ID_099,2024-03-25 00:00:00,ID_099,2.68,8.64,61.02,3.99,2024-03-26 00:00:00
ID_000,2024-05-06 00:00:00,ID_000,2.75,3.79,19.47,3.35,2024-09-18 00:00:00
ID_001,2024-01-18 00:00:00,ID_001,7.73,1.41,29.58,3.79,2024-02-17 00:00:00
ID_002,2024-01-09 00:00:00,ID_002,3.87,1.94,11.23,5.25,2024-05-17 00:00:00
ID_003,2024-10-21 00:00:00,ID_003,5.57,5.45,20.53,5.8,2024-03-15 00:00:00
ID_004,2024-12-02 00:00:00,ID_004,4.89,4.4,80.73,8.77,2024-09-11 00:00:00
ID_005,2024-04-14 00:00:00,ID_005,4.22,2.55,72.98,3.07,2024-10-30 00:00:00
ID_006,2024-06-03 00:00:00,ID_006,3.09,5.82,76.38,8.6,2024-05-16 00:00:00
ID_007,2024-02-12 00:00:00,ID_007,1.87,6.84,56.92,2.12,2024-02-27 00:00:00
ID_008,2024-05-28 00:00:00,ID_008,8.8,6.88,51.13,2.59,2024-07-21 00:00:00
ID_009,2024-08-03 00:00:00,ID_009,5.62,4.58,29.23,5.01,2024-07-12 00:00:00
ID_010,2024-11-07 00:00:00,ID_010,3.55,7.69,47.17,6.08,2024-05-12 00:00:00
ID_011,2024-09-20 00:00:00,ID_011,6.49,5.75,2.05,6.71,2024-01-17 00:00:00
ID_012,2024-08-01 00:00:00,ID_012,3.93,5.95,69.36,5.96,2024-05-06 00:00:00
ID_013,2024-02-23 00:00:00,ID_013,3.59,3.83,70.96,8.43,2024-10-20 00:00:00
ID_014,2024-08-03 00:00:00,ID_014,2.23,1.57,79.51,7.19,2024-06-01 00:00:00
ID_015,2024-08-28 00:00:00,ID_015,1.69,5.29,49.03,8.68,2024-07-23 00:00:00
ID_016,2024-11-25 00:00:00,ID_016,5.59,1.33,31.75,4.09,2024-12-05 00:00:00
ID_017,2024-03-19 00:00:00,ID_017,7.78,2.25,61.5,1.38,2024-10-26 00:00:00
ID_018,2024-10-19 00:00:00,ID_018,4.97,7.2,20.85,5.1,2024-01-22 00:00:00
ID_019,2024-08-18 00:00:00,ID_019,6.1,6.66,37.8,4.16,2024-05-31 00:00:00
ID_020,2024-08-15 00:00:00,ID_020,7.52,4.47,10.38,3.0,2024-10-11 00:00:00
ID_021,2024-11-04 00:00:00,ID_021,5.68,5.07,73.7,2.86,2024-01-19 00:00:00
ID_022,2024-08-02 00:00:00,ID_022,2.49,8.35,50.08,4.81,2024-08-31 00:00:00
ID_023,2024-09-29 00:00:00,ID_023,4.44,4.69,83.09,7.35,2024-10-23 00:00:00
ID_024,2024-07-25 00:00:00,ID_024,2.69,6.15,11.26,7.67,2024-12-20 00:00:00
ID_025,2024-02-11 00:00:00,ID_025,6.7,3.79,16.11,5.88,2024-07-26 00:00:00
ID_026,2024-04-30 00:00:00,ID_026,7.32,4.12,32.16,3.7,2024-06-04 00:00:00
ID_027,2024-05-23 00:00:00,ID_027,2.92,5.86,70.05,1.56,2024-10-20 00:00:00
ID_028,2024-05-17 00:00:00,ID_028,4.63,3.42,13.0,3.67,2024-08-15 00:00:00
ID_029,2024-12-10 00:00:00,ID_029,2.97,6.51,45.11,3.32,2024-12-25 00:00:00
ID_030,2024-10-21 00:00:00,ID_030,8.56,1.7,45.63,6.02,2024-03-16 00:00:00
ID_031,2024-03-21 00:00:00,ID_031,7.89,8.51,50.52,7.55,2024-04-05 00:00:00
ID_032,2024-11-23 00:00:00,ID_032,6.37,2.42,7.95,8.59,2024-03-13 00:00:00
ID_033,2024-12-18 00:00:00,ID_033,1.55,3.37,70.47,5.64,2024-11-09 00:00:00
ID_034,2024-04-11 00:00:00,ID_034,8.32,8.68,84.41,1.56,2024-08-25 00:00:00
ID_035,2024-10-05 00:00:00,ID_035,2.0,3.33,40.24,6.03,2024-02-25 00:00:00
ID_036,2024-04-06 00:00:00,ID_036,4.25,4.91,36.95,5.84,2024-12-10 00:00:00
