col_aq_id,col_date,col_zone_id,col_pm25_ugm3,col_no2_ugm3,col_aqi_index
ID_074,2024-03-17 00:00:00,ID_074,4.05,2.83,48.59
ID_075,2024-12-20 00:00:00,ID_075,1.87,3.59,22.8
ID_076,2024-06-10 00:00:00,ID_076,6.44,3.86,39.41
ID_077,2024-08-29 00:00:00,ID_077,2.46,3.36,32.65
ID_078,2024-04-02 00:00:00,ID_078,3.42,6.49,39.57
ID_079,2024-06-24 00:00:00,ID_079,1.45,2.96,23.28
ID_080,2024-07-02 00:00:00,ID_080,7.23,6.37,54.55
ID_081,2024-09-19 00:00:00,ID_081,7.91,4.0,61.11
ID_082,2024-12-16 00:00:00,ID_082,5.28,4.1,83.58
ID_083,2024-04-19 00:00:00,ID_083,4.73,7.14,63.56
ID_084,2024-12-14 00:00:00,ID_084,4.9,2.85,16.27
ID_085,2024-08-11 00:00:00,ID_085,2.72,4.3,59.97
ID_086,2024-06-23 00:00:00,ID_086,4.25,7.45,13.96
ID_087,2024-04-07 00:00:00,ID_087,5.32,7.37,53.69
ID_088,2024-08-27 00:00:00,ID_088,8.28,2.77,51.53
ID_089,2024-09-25 00:00:00,ID_089,1.59,6.68,76.91
ID_090,2024-01-08 00:00:00,ID_090,4.61,4.17,45.06
ID_091,2024-09-05 00:00:00,ID_091,2.03,7.37,47.3
ID_092,2024-04-15 00:00:00,ID_092,5.47,8.32,67.84
ID_093,2024-08-18 00:00:00,ID_093,5.91,1.33,36.19
ID_094,2024-02-05 00:00:00,ID_094,3.85,6.92,29.6
ID_095,2024-03-15 00:00:00,ID_095,6.69,6.85,10.46
ID_096,2024-08-28 00:00:00,ID_096,8.51,3.29,57.53
ID_097,2024-09-06 00:00:00,ID_097,7.48,1.94,19.25
ID_098,2024-04-11 00:00:00,ID_098,4.84,8.64,49.81
ID_099,2024-08-16 00:00:00,ID_099,4.89,2.42,53.88
ID_000,2024-04-11 00:00:00,ID_000,4.67,7.3,6.35
ID_001,2024-03-12 00:00:00,ID_001,3.88,2.04,71.33
ID_002,2024-03-27 00:00:00,ID_002,3.92,8.76,14.55
ID_003,2024-12-20 00:00:00,ID_003,1.39,3.96,7.76
ID_004,2024-03-05 00:00:00,ID_004,1.64,2.36,26.04
ID_005,2024-09-30 00:00:00,ID_005,7.86,4.65,19.31
ID_006,2024-03-14 00:00:00,ID_006,8.7,5.54,79.83
ID_007,2024-12-02 00:00:00,ID_007,3.42,3.96,76.02
ID_008,2024-01-12 00:00:00,ID_008,6.72,8.67,20.82
ID_009,2024-11-25 00:00:00,ID_009,6.55,3.92,70.35
ID_010,2024-07-28 00:00:00,ID_010,4.86,5.47,60.61
ID_011,2024-08-23 00:00:00,ID_011,8.36,1.47,78.66
ID_012,2024-06-05 00:00:00,ID_012,8.46,4.4,29.88
ID_013,2024-08-15 00:00:00,ID_013,2.13,6.32,54.69
ID_014,2024-10-01 00:00:00,ID_014,2.3,3.25,66.98
ID_015,2024-12-02 00:00:00,ID_015,5.93,5.37,73.76
ID_016,2024-01-28 00:00:00,ID_016,3.13,3.69,41.73
ID_017,2024-10-17 00:00:00,ID_017,2.57,7.64,12.87
ID_018,2024-05-05 00:00:00,ID_018,2.23,7.93,66.57
ID_019,2024-05-29 00:00:00,ID_019,8.21,2.1,51.18
ID_020,2024-03-17 00:00:00,ID_020,1.66,6.22,62.16
ID_021,2024-05-10 00:00:00,ID_021,6.68,1.88,40.51
ID_022,2024-10-03 00:00:00,ID_022,2.15,1.22,52.62
ID_023,2024-11-19 00:00:00,ID_023,1.29,4.88,9.26
ID_024,2024-10-21 00:00:00,ID_024,1.85,5.0,33.59
ID_025,2024-07-05 00:00:00,ID_025,4.67,4.5,26.1
ID_026,2024-09-16 00:00:00,ID_026,7.82,2.97,7.67
ID_027,2024-11-14 00:00:00,ID_027,8.27,2.57,69.24
ID_028,2024-03-30 00:00:00,ID_028,4.99,7.45,10.14
ID_029,2024-01-10 00:00:00,ID_029,8.48,7.05,64.53
ID_030,2024-11-09 00:00:00,ID_030,8.19,6.39,35.07
ID_031,2024-03-02 00:00:00,ID_031,7.76,2.21,34.94
ID_032,2024-01-22 00:00:00,ID_032,2.59,2.39,50.53
ID_033,2024-12-06 00:00:00,ID_033,4.78,1.45,69.88
ID_034,2024-07-04 00:00:00,ID_034,5.43,6.57,44.41
ID_035,2024-12-15 00:00:00,ID_035,6.0,6.04,5.8
ID_036,2024-10-16 00:00:00,ID_036,2.75,6.7,61.67
ID_037,2024-11-12 00:00:00,ID_037,5.79,5.9,7.31
ID_038,2024-04-05 00:00:00,ID_038,8.35,1.71,27.5
ID_039,2024-10-02 00:00:00,ID_039,5.26,6.53,24.59
ID_040,2024-12-18 00:00:00,ID_040,5.04,8.12,71.87
ID_041,2024-07-25 00:00:00,ID_041,7.04,8.21,28.39
ID_042,2024-03-09 00:00:00,ID_042,4.34,3.22,83.59
ID_043,2024-12-24 00:00:00,ID_043,7.78,2.4,51.3
ID_044,2024-02-12 00:00:00,ID_044,2.62,4.66,73.28
ID_045,2024-11-11 00:00:00,ID_045,3.97,2.17,2.01
ID_046,2024-08-18 00:00:00,ID_046,2.03,8.38,65.45
ID_047,2024-07-21 00:00:00,ID_047,4.09,2.95,7.86
ID_048,2024-12-11 00:00:00,ID_048,8.56,2.5,17.04
ID_049,2024-08-05 00:00:00,ID_049,4.54,3.64,80.1
ID_050,2024-07-20 00:00:00,ID_050,4.57,6.52,17.7
ID_051,2024-05-09 00:00:00,ID_051,2.43,1.64,33.17
ID_052,2024-04-12 00:00:00,ID_052,4.38,5.92,20.17
ID_053,2024-12-17 00:00:00,ID_053,8.41,5.56,68.12
ID_054,2024-05-19 00:00:00,ID_054,1.86,2.0,64.17
ID_055,2024-07-22 00:00:00,ID_055,3.69,7.92,41.88
ID_056,2024-02-14 00:00:00,ID_056,8.04,2.97,42.06
ID_057,2024-05-22 00:00:00,ID_057,5.63,2.16,69.07
ID_058,2024-06-15 00:00:00,ID_058,5.0,4.58,42.45
ID_059,2024-06-23 00:00:00,ID_059,4.21,3.31,6.58
ID_060,2024-08-28 00:00:00,ID_060,4.43,4.4,11.07
ID_061,2024-08-05 00:00:00,ID_061,6.78,6.9,40.01
ID_062,2024-11-27 00:00:00,ID_062,4.98,8.1,50.0
ID_063,2024-09-18 00:00:00,ID_063,2.81,7.87,51.07
ID_064,2024-03-18 00:00:00,ID_064,2.02,4.78,8.0
ID_065,2024-04-30 00:00:00,ID_065,5.56,2.94,29.3
ID_066,2024-10-23 00:00:00,ID_066,7.68,7.54,65.9
ID_067,2024-03-06 00:00:00,ID_067,4.29,2.81,43.57
ID_068,2024-01-21 00:00:00,ID_068,6.32,2.87,50.66
ID_069,2024-05-06 00:00:00,ID_069,8.69,3.31,4.47
ID_070,2024-01-16 00:00:00,ID_070,7.65,2.64,71.82
ID_071,2024-02-08 00:00:00,ID_071,8.5,5.77,10.21
ID_072,2024-03-24 00:00:00,ID_072,6.87,2.3,72.83
ID_073,2024-12-25 00:00:00,ID_073,6.47,8.63,29.69
ID_074,2024-07-25 00:00:00,ID_074,5.7,4.31,73.46
ID_075,2024-01-09 00:00:00,ID_075,5.6,7.7,46.72
ID_076,2024-07-05 00:00:00,ID_076,5.83,4.6,75.4
ID_077,2024-08-12 00:00:00,ID_077,8.28,7.43,79.48
ID_078,2024-04-23 00:00:00,ID_078,7.14,2.02,59.13
ID_079,2024-03-17 00:00:00,ID_079,5.58,4.55,14.38
ID_080,2024-02-27 00:00:00,ID_080,7.54,5.45,81.17
ID_081,2024-09-14 00:00:00,ID_081,3.79,6.87,23.42
ID_082,2024-08-12 00:00:00,ID_082,8.23,8.02,83.29
ID_083,2024-03-11 00:00:00,ID_083,6.96,2.75,11.15
ID_084,2024-04-09 00:00:00,ID_084,3.41,6.84,14.69
ID_085,2024-03-31 00:00:00,ID_085,2.72,8.53,8.84
ID_086,2024-12-01 00:00:00,ID_086,4.85,4.35,25.71
ID_087,2024-01-14 00:00:00,ID_087,1.28,8.6,43.62
ID_088,2024-04-16 00:00:00,ID_088,2.18,2.19,78.53
ID_089,2024-08-14 00:00:00,ID_089,3.6,8.58,56.09
ID_090,2024-04-28 00:00:00,ID_090,6.22,8.5,67.34
ID_091,2024-11-04 00:00:00,ID_091,1.43,6.07,66.38
ID_092,2024-11-21 00:00:00,ID_092,7.98,7.59,58.98
ID_093,2024-12-12 00:00:00,ID_093,3.54,8.71,12.02
ID_094,2024-12-11 00:00:00,ID_094,1.83,6.6,66.79
ID_095,2024-08-23 00:00:00,ID_095,3.57,8.52,63.53
ID_096,2024-02-07 00:00:00,ID_096,4.86,4.0,60.19
ID_097,2024-02-29 00:00:00,ID_097,2.99,6.37,83.82
ID_098,2024-10-18 00:00:00,ID_098,5.42,6.64,3.54
ID_099,2024-10-07 00:00:00,ID_099,6.94,7.19,66.03
ID_000,2024-12-03 00:00:00,ID_000,7.22,5.48,78.95
ID_001,2024-10-13 00:00:00,ID_001,5.89,2.87,31.82
ID_002,2024-05-08 00:00:00,ID_002,6.06,5.32,73.2
ID_003,2024-08-21 00:00:00,ID_003,5.16,7.34,27.4
ID_004,2024-08-20 00:00:00,ID_004,7.17,8.67,69.54
ID_005,2024-04-15 00:00:00,ID_005,6.89,5.04,76.56
ID_006,2024-01-04 00:00:00,ID_006,4.5,6.43,23.1
ID_007,2024-04-26 00:00:00,ID_007,2.92,1.39,66.69
ID_008,2024-12-02 00:00:00,ID_008,7.71,6.91,58.83
ID_009,2024-12-14 00:00:00,ID_009,2.18,6.71,67.85
ID_010,2024-03-19 00:00:00,ID_010,5.19,5.13,11.33
ID_011,2024-03-10 00:00:00,ID_011,2.83,5.24,81.74
ID_012,2024-10-14 00:00:00,ID_012,2.86,6.31,48.98
ID_013,2024-11-29 00:00:00,ID_013,3.16,4.86,22.36
ID_014,2024-05-02 00:00:00,ID_014,2.39,3.77,64.99
ID_015,2024-11-28 00:00:00,ID_015,8.64,3.06,3.35
ID_016,2024-04-08 00:00:00,ID_016,3.62,8.43,65.85
ID_017,2024-05-01 00:00:00,ID_017,7.67,2.98,7.08
ID_018,2024-07-25 00:00:00,ID_018,6.11,6.18,84.74
ID_019,2024-05-22 00:00:00,ID_019,6.11,7.18,82.91
ID_020,2024-05-05 00:00:00,ID_020,6.45,3.07,80.01
ID_021,2024-07-06 00:00:00,ID_021,1.31,7.26,11.37
ID_022,2024-05-01 00:00:00,ID_022,5.67,4.26,32.51
ID_023,2024-12-21 00:00:00,ID_023,7.66,4.6,21.17
ID_024,2024-02-14 00:00:00,ID_024,2.71,5.75,27.4
ID_025,2024-03-01 00:00:00,ID_025,8.11,6.12,52.48
ID_026,2024-10-10 00:00:00,ID_026,2.1,6.93,35.69
ID_027,2024-01-25 00:00:00,ID_027,6.74,7.47,7.75
ID_028,2024-01-30 00:00:00,ID_028,5.14,2.04,12.5
ID_029,2024-12-26 00:00:00,ID_029,5.15,1.85,53.78
ID_030,2024-09-19 00:00:00,ID_030,8.12,4.03,31.94
ID_031,2024-08-03 00:00:00,ID_031,2.09,6.19,61.46
ID_032,2024-07-08 00:00:00,ID_032,7.14,5.53,67.4
ID_033,2024-01-21 00:00:00,ID_033,1.72,4.01,39.15
ID_034,2024-01-28 00:00:00,ID_034,2.4,1.27,20.06
ID_035,2024-12-16 00:00:00,ID_035,7.51,3.25,62.57
ID_036,2024-02-22 00:00:00,ID_036,6.26,8.06,9.94
ID_037,2024-11-27 00:00:00,ID_037,8.74,3.15,35.48
ID_038,2024-09-06 00:00:00,ID_038,4.39,3.96,16.55
ID_039,2024-05-01 00:00:00,ID_039,5.91,1.29,19.14
ID_040,2024-07-28 00:00:00,ID_040,5.59,6.24,45.28
ID_041,2024-10-07 00:00:00,ID_041,4.97,6.57,36.77
ID_042,2024-05-17 00:00:00,ID_042,2.49,4.52,63.67
ID_043,2024-09-09 00:00:00,ID_043,3.13,1.89,6.9
ID_044,2024-03-23 00:00:00,ID_044,5.88,2.15,76.07
ID_045,2024-03-08 00:00:00,ID_045,2.37,6.13,56.55
ID_046,2024-07-18 00:00:00,ID_046,4.33,7.77,81.27
ID_047,2024-04-10 00:00:00,ID_047,3.01,8.04,17.81
ID_048,2024-04-23 00:00:00,ID_048,1.34,5.61,73.07
ID_049,2024-04-07 00:00:00,ID_049,4.76,7.12,73.38
ID_050,2024-03-11 00:00:00,ID_050,7.71,2.9,59.23
ID_051,2024-07-29 00:00:00,ID_051,6.91,8.48,11.62
ID_052,2024-08-13 00:00:00,ID_052,4.75,2.76,7.6
ID_053,2024-11-02 00:00:00,ID_053,5.15,7.65,73.65
ID_054,2024-02-27 00:00:00,ID_054,2.58,5.93,33.8
ID_055,2024-09-12 00:00:00,ID_055,5.68,7.24,15.5
ID_056,2024-05-28 00:00:00,ID_056,3.8,4.67,76.74
ID_057,2024-06-12 00:00:00,ID_057,3.38,1.92,84.86
ID_058,2024-04-18 00:00:00,ID_058,1.33,4.64,19.37
ID_059,2024-10-13 00:00:00,ID_059,2.18,6.16,5.46
ID_060,2024-10-28 00:00:00,ID_060,4.37,3.3,31.44
ID_061,2024-11-18 00:00:00,ID_061,2.6,4.44,84.92
ID_062,2024-02-14 00:00:00,ID_062,7.75,6.51,77.55
ID_063,2024-10-08 00:00:00,ID_063,8.12,7.56,52.46
ID_064,2024-07-09 00:00:00,ID_064,7.46,3.6,70.01
ID_065,2024-11-02 00:00:00,ID_065,3.96,1.56,17.83
ID_066,2024-06-19 00:00:00,ID_066,3.06,5.58,69.93
ID_067,2024-03-06 00:00:00,ID_067,8.21,1.7,3.74
ID_068,2024-02-23 00:00:00,ID_068,2.64,4.95,24.13
ID_069,2024-05-31 00:00:00,ID_069,6.99,7.47,24.88
ID_070,2024-10-06 00:00:00,ID_070,8.39,2.24,80.2
ID_071,2024-02-11 00:00:00,ID_071,5.64,1.57,16.85
ID_072,2024-08-18 00:00:00,ID_072,2.18,4.37,48.22
ID_073,2024-03-10 00:00:00,ID_073,1.51,6.49,44.48
ID_074,2024-11-03 00:00:00,ID_074,3.6,1.64,17.09
ID_075,2024-02-14 00:00:00,ID_075,1.91,1.59,34.38
ID_076,2024-11-10 00:00:00,ID_076,8.47,4.37,30.62
ID_077,2024-03-25 00:00:00,ID_077,3.49,3.38,42.29
ID_078,2024-11-23 00:00:00,ID_078,5.95,1.39,66.21
ID_079,2024-04-18 00:00:00,ID_079,1.63,2.82,29.05
ID_080,2024-07-27 00:00:00,ID_080,6.45,3.69,21.11
ID_081,2024-05-25 00:00:00,ID_081,7.52,3.44,59.25
ID_082,2024-10-08 00:00:00,ID_082,8.04,4.48,74.29
ID_083,2024-07-08 00:00:00,ID_083,2.54,6.39,80.03
ID_084,2024-10-03 00:00:00,ID_084,3.64,6.79,34.3
ID_085,2024-06-12 00:00:00,ID_085,3.74,8.4,63.69
ID_086,2024-04-22 00:00:00,ID_086,6.94,5.64,80.95
ID_087,2024-10-18 00:00:00,ID_087,4.95,4.2,53.57
ID_088,2024-07-09 00:00:00,ID_088,5.24,5.68,39.56
ID_089,2024-04-06 00:00:00,ID_089,7.86,2.62,80.4
ID_090,2024-02-26 00:00:00,ID_090,6.27,3.1,2.58
ID_091,2024-07-13 00:00:00,ID_091,6.55,5.16,3.01
ID_092,2024-01-21 00:00:00,ID_092,5.62,5.11,68.44
ID_093,2024-01-05 00:00:00,ID_093,7.4,5.26,74.2
ID_094,2024-10-25 00:00:00,ID_094,8.74,6.94,52.98
ID_095,2024-05-14 00:00:00,ID_095,4.89,1.44,53.58
ID_096,2024-12-25 00:00:00,ID_096,5.62,2.9,11.95
ID_097,2024-10-29 00:00:00,ID_097,3.26,3.71,35.56
ID_098,2024-10-18 00:00:00,ID_098,1.89,7.64,69.0
ID_099,2024-04-09 00:00:00,ID_099,8.44,7.03,16.76
ID_000,2024-11-23 00:00:00,ID_000,2.07,3.17,57.61
ID_001,2024-02-06 00:00:00,ID_001,6.4,5.95,18.59
ID_002,2024-12-03 00:00:00,ID_002,5.93,5.95,26.36
ID_003,2024-08-13 00:00:00,ID_003,5.45,1.85,71.71
ID_004,2024-02-09 00:00:00,ID_004,2.68,2.78,51.65
ID_005,2024-07-06 00:00:00,ID_005,1.75,2.23,12.77
ID_006,2024-05-02 00:00:00,ID_006,5.93,4.77,37.04
ID_007,2024-04-22 00:00:00,ID_007,7.3,6.58,20.03
ID_008,2024-03-13 00:00:00,ID_008,7.29,2.6,19.2
ID_009,2024-04-05 00:00:00,ID_009,4.98,8.23,48.5
ID_010,2024-12-17 00:00:00,ID_010,2.48,2.56,5.96
ID_011,2024-04-09 00:00:00,ID_011,2.15,1.84,30.04
ID_012,2024-11-03 00:00:00,ID_012,5.48,2.07,44.89
ID_013,2024-06-16 00:00:00,ID_013,6.32,8.38,11.79
ID_014,2024-01-27 00:00:00,ID_014,5.41,8.66,78.44
ID_015,2024-03-09 00:00:00,ID_015,2.85,3.95,7.35
ID_016,2024-10-28 00:00:00,ID_016,1.44,7.24,50.52
ID_017,2024-02-04 00:00:00,ID_017,7.81,8.44,49.84
ID_018,2024-12-22 00:00:00,ID_018,4.99,4.2,35.4
ID_019,2024-10-22 00:00:00,ID_019,7.8,5.05,5.35
ID_020,2024-04-08 00:00:00,ID_020,7.97,6.58,42.26
ID_021,2024-10-25 00:00:00,ID_021,1.87,2.35,73.32
ID_022,2024-06-25 00:00:00,ID_022,4.04,7.06,52.94
ID_023,2024-05-11 00:00:00,ID_023,5.06,3.08,71.26
ID_024,2024-03-26 00:00:00,ID_024,2.66,4.81,21.23
ID_025,2024-11-23 00:00:00,ID_025,7.49,8.54,28.32
ID_026,2024-06-07 00:00:00,ID_026,2.34,2.69,84.64
ID_027,2024-12-22 00:00:00,ID_027,8.15,2.5,19.67
ID_028,2024-07-31 00:00:00,ID_028,3.64,1.53,34.15
ID_029,2024-07-02 00:00:00,ID_029,5.89,6.91,43.3
ID_030,2024-10-09 00:00:00,ID_030,8.64,3.58,46.92
ID_031,2024-07-27 00:00:00,ID_031,1.95,6.27,29.29
ID_032,2024-02-22 00:00:00,ID_032,1.57,1.87,57.54
ID_033,2024-08-15 00:00:00,ID_033,2.39,6.91,43.99
ID_034,2024-09-03 00:00:00,ID_034,8.77,4.51,37.0
ID_035,2024-04-17 00:00:00,ID_035,5.54,4.37,27.1
ID_036,2024-10-04 00:00:00,ID_036,6.21,3.45,14.41
ID_037,2024-06-14 00:00:00,ID_037,3.78,4.06,82.88
ID_038,2024-01-15 00:00:00,ID_038,8.24,7.16,79.26
ID_039,2024-01-31 00:00:00,ID_039,3.01,6.83,28.12
ID_040,2024-01-05 00:00:00,ID_040,2.86,7.86,70.72
ID_041,2024-08-12 00:00:00,ID_041,6.96,7.99,62.8
ID_042,2024-02-01 00:00:00,ID_042,8.71,3.93,72.72
ID_043,2024-07-04 00:00:00,ID_043,2.91,6.1,72.44
ID_044,2024-11-16 00:00:00,ID_044,7.87,3.38,77.19
ID_045,2024-10-30 00:00:00,ID_045,1.9,2.03,11.65
ID_046,2024-04-21 00:00:00,ID_046,3.26,5.52,16.16
ID_047,2024-05-03 00:00:00,ID_047,6.8,5.39,59.44
ID_048,2024-03-18 00:00:00,ID_048,5.18,1.82,68.86
ID_049,2024-11-29 00:00:00,ID_049,4.95,3.8,24.29
ID_050,2024-05-21 00:00:00,ID_050,8.41,8.47,61.46
ID_051,2024-03-27 00:00:00,ID_051,8.45,1.97,81.68
ID_052,2024-06-12 00:00:00,ID_052,7.33,2.42,23.42
ID_053,2024-02-10 00:00:00,ID_053,2.99,2.41,68.25
ID_054,2024-10-12 00:00:00,ID_054,6.42,6.58,35.52
ID_055,2024-09-04 00:00:00,ID_055,3.99,4.66,49.17
ID_056,2024-05-09 00:00:00,ID_056,1.76,6.56,79.98
ID_057,2024-11-13 00:00:00,ID_057,8.11,7.51,6.27
ID_058,2024-02-08 00:00:00,ID_058,4.76,4.99,6.78
ID_059,2024-07-07 00:00:00,ID_059,8.02,3.57,70.91
ID_060,2024-05-17 00:00:00,ID_060,7.41,8.23,36.08
ID_061,2024-02-20 00:00:00,ID_061,3.35,2.32,15.92
ID_062,2024-11-20 00:00:00,ID_062,4.53,1.31,27.56
ID_063,2024-07-27 00:00:00,ID_063,4.97,4.94,12.5
ID_064,2024-09-13 00:00:00,ID_064,8.07,2.49,44.3
ID_065,2024-06-09 00:00:00,ID_065,5.31,4.79,4.74
ID_066,2024-08-17 00:00:00,ID_066,4.62,7.85,27.88
ID_067,2024-04-17 00:00:00,ID_067,5.74,2.1,55.7
ID_068,2024-09-20 00:00:00,ID_068,2.08,2.76,35.77
ID_069,2024-02-26 00:00:00,ID_069,7.86,4.14,51.63
ID_070,2024-08-03 00:00:00,ID_070,6.97,8.75,66.85
ID_071,2024-09-01 00:00:00,ID_071,4.61,7.21,70.27
ID_072,2024-08-02 00:00:00,ID_072,3.97,2.14,77.13
ID_073,2024-11-25 00:00:00,ID_073,3.31,7.96,62.06
ID_074,2024-05-12 00:00:00,ID_074,4.18,1.84,24.87
ID_075,2024-01-11 00:00:00,ID_075,2.85,2.93,53.75
ID_076,2024-07-28 00:00:00,ID_076,2.98,5.57,28.1
ID_077,2024-12-22 00:00:00,ID_077,4.52,3.43,36.96
ID_078,2024-09-28 00:00:00,ID_078,1.85,6.89,14.27
ID_079,2024-06-09 00:00:00,ID_079,5.69,3.51,4.28
ID_080,2024-07-18 00:00:00,ID_080,5.55,4.3,61.77
ID_081,2024-04-04 00:00:00,ID_081,6.08,7.15,46.76
ID_082,2024-07-27 00:00:00,ID_082,6.64,4.99,46.08
ID_083,2024-11-13 00:00:00,ID_083,6.44,7.57,11.56
ID_084,2024-05-27 00:00:00,ID_084,8.64,1.81,44.99
ID_085,2024-08-24 00:00:00,ID_085,4.58,6.24,74.23
ID_086,2024-06-26 00:00:00,ID_086,2.02,2.87,38.08
ID_087,2024-04-18 00:00:00,ID_087,2.89,5.81,73.99
ID_088,2024-02-29 00:00:00,ID_088,8.24,7.78,22.09
ID_089,2024-04-26 00:00:00,ID_089,6.63,3.06,44.39
ID_090,2024-11-03 00:00:00,ID_090,2.69,7.46,18.69
ID_091,2024-08-27 00:00:00,ID_091,1.98,8.12,47.01
ID_092,2024-03-23 00:00:00,ID_092,7.27,7.17,17.51
ID_093,2024-12-01 00:00:00,ID_093,5.08,3.17,69.04
ID_094,2024-06-06 00:00:00,ID_094,1.78,8.72,53.18
ID_095,2024-03-28 00:00:00,ID_095,5.41,4.51,21.09
ID_096,2024-05-11 00:00:00,ID_096,8.17,5.12,63.25
ID_097,2024-02-19 00:00:00,ID_097,2.39,4.78,74.96
ID_098,2024-01-28 00:00:00,ID_098,2.16,8.1,61.79
ID_099,2024-08-20 00:00:00,ID_099,4.92,2.5,55.54
ID_000,2024-10-28 00:00:00,ID_000,4.23,3.04,39.72
ID_001,2024-04-06 00:00:00,ID_001,4.36,4.57,17.49
ID_002,2024-03-03 00:00:00,ID_002,4.28,5.13,81.83
ID_003,2024-06-18 00:00:00,ID_003,5.2,6.32,17.3
ID_004,2024-10-02 00:00:00,ID_004,3.67,6.83,47.96
ID_005,2024-07-03 00:00:00,ID_005,4.58,7.39,28.93
ID_006,2024-03-10 00:00:00,ID_006,4.25,4.46,67.15
ID_007,2024-10-17 00:00:00,ID_007,4.37,1.3,46.88
ID_008,2024-12-09 00:00:00,ID_008,6.62,3.67,12.75
ID_009,2024-10-18 00:00:00,ID_009,3.52,6.49,14.11
ID_010,2024-11-02 00:00:00,ID_010,3.76,3.61,58.76
ID_011,2024-11-12 00:00:00,ID_011,3.21,3.83,42.8
ID_012,2024-05-28 00:00:00,ID_012,2.03,8.53,83.06
ID_013,2024-11-04 00:00:00,ID_013,2.26,1.55,22.07
ID_014,2024-09-09 00:00:00,ID_014,5.68,7.45,28.53
ID_015,2024-04-28 00:00:00,ID_015,4.28,6.43,38.66
ID_016,2024-08-25 00:00:00,ID_016,5.08,1.72,12.31
ID_017,2024-10-13 00:00:00,ID_017,2.08,7.13,9.84
ID_018,2024-02-16 00:00:00,ID_018,5.4,4.13,40.28
ID_019,2024-09-28 00:00:00,ID_019,2.45,7.79,77.24
ID_020,2024-08-22 00:00:00,ID_020,8.42,5.11,51.74
ID_021,2024-12-14 00:00:00,ID_021,2.79,5.31,21.4
ID_022,2024-03-30 00:00:00,ID_022,7.72,7.45,35.61
ID_023,2024-11-05 00:00:00,ID_023,8.56,6.75,64.0
ID_024,2024-04-04 00:00:00,ID_024,4.98,3.62,6.74
ID_025,2024-07-17 00:00:00,ID_025,4.45,2.68,55.66
ID_026,2024-04-17 00:00:00,ID_026,6.77,3.79,28.11
ID_027,2024-01-25 00:00:00,ID_027,7.01,7.95,64.67
ID_028,2024-01-13 00:00:00,ID_028,4.46,7.99,19.23
ID_029,2024-01-05 00:00:00,ID_029,3.52,1.72,38.9
ID_030,2024-08-30 00:00:00,ID_030,2.94,2.87,71.57
ID_031,2024-01-28 00:00:00,ID_031,1.97,3.62,79.77
ID_032,2024-08-12 00:00:00,ID_032,3.99,7.37,7.62
ID_033,2024-04-16 00:00:00,ID_033,6.62,6.93,31.93
ID_034,2024-01-23 00:00:00,ID_034,7.15,6.26,68.73
ID_035,2024-10-01 00:00:00,ID_035,1.55,2.38,54.34
ID_036,2024-06-15 00:00:00,ID_036,6.41,4.31,16.84
ID_037,2024-07-26 00:00:00,ID_037,4.8,2.67,47.91
ID_038,2024-11-23 00:00:00,ID_038,2.66,4.71,79.6
ID_039,2024-02-21 00:00:00,ID_039,6.82,8.38,77.01
ID_040,2024-04-07 00:00:00,ID_040,5.43,7.57,5.16
ID_041,2024-10-25 00:00:00,ID_041,2.59,5.91,6.17
ID_042,2024-04-15 00:00:00,ID_042,6.57,2.82,29.67
ID_043,2024-09-24 00:00:00,ID_043,5.65,7.67,22.37
ID_044,2024-02-27 00:00:00,ID_044,5.85,2.27,74.94
ID_045,2024-07-31 00:00:00,ID_045,4.78,4.29,28.85
ID_046,2024-05-02 00:00:00,ID_046,5.87,5.34,60.09
ID_047,2024-06-22 00:00:00,ID_047,4.32,1.86,18.48
ID_048,2024-03-28 00:00:00,ID_048,4.8,6.86,4.26
ID_049,2024-06-06 00:00:00,ID_049,7.21,6.37,57.18
ID_050,2024-05-03 00:00:00,ID_050,7.47,7.49,71.12
ID_051,2024-06-06 00:00:00,ID_051,1.98,8.44,82.47
ID_052,2024-07-31 00:00:00,ID_052,7.99,7.45,4.26
ID_053,2024-11-27 00:00:00,ID_053,3.89,1.94,8.04
ID_054,2024-03-24 00:00:00,ID_054,4.66,4.02,76.63
ID_055,2024-01-23 00:00:00,ID_055,6.92,2.45,51.42
ID_056,2024-12-19 00:00:00,ID_056,6.53,3.55,56.75
ID_057,2024-08-01 00:00:00,ID_057,4.12,3.83,35.12
ID_058,2024-12-03 00:00:00,ID_058,1.48,2.08,65.59
ID_059,2024-08-31 00:00:00,ID_059,8.61,8.17,34.54
ID_060,2024-02-01 00:00:00,ID_060,4.52,8.2,62.17
ID_061,2024-02-03 00:00:00,ID_061,8.26,5.61,44.56
ID_062,2024-11-23 00:00:00,ID_062,3.92,4.9,45.99
ID_063,2024-10-27 00:00:00,ID_063,2.13,4.02,77.01
ID_064,2024-09-26 00:00:00,ID_064,5.16,8.51,10.62
ID_065,2024-09-29 00:00:00,ID_065,2.0,4.53,56.59
ID_066,2024-04-26 00:00:00,ID_066,2.28,7.39,68.23
ID_067,2024-01-23 00:00:00,ID_067,3.04,3.69,30.55
ID_068,2024-04-21 00:00:00,ID_068,7.73,6.15,72.29
ID_069,2024-10-25 00:00:00,ID_069,7.56,1.94,12.46
ID_070,2024-11-24 00:00:00,ID_070,3.05,6.24,30.89
ID_071,2024-08-26 00:00:00,ID_071,7.16,8.2,20.13
