col_emission_id,col_annee,col_mois,col_zone_id,col_mode,col_activity_type,col_activity_value,col_emission_factor,col_co2_kg
ID_034,2.64,3.59,ID_034,Métro,4.72,7.66,8.46,8.45
ID_035,7.93,7.07,ID_035,RER,1.85,7.12,5.56,2.22
ID_036,7.44,6.64,ID_036,Transilien,1.53,5.45,7.73,3.15
ID_037,5.31,8.29,ID_037,TER,7.71,2.22,6.05,5.67
ID_038,6.73,7.69,ID_038,Métro,7.31,8.46,8.77,1.27
ID_039,1.61,5.63,ID_039,Tramway,6.03,6.69,2.65,6.65
ID_040,2.92,5.05,ID_040,TGV,6.58,7.24,5.0,8.25
ID_041,6.0,3.38,ID_041,Tramway,6.26,1.43,6.01,7.98
ID_042,4.72,6.42,ID_042,Métro,1.89,6.07,5.4,3.02
ID_043,7.91,4.36,ID_043,TER,6.43,7.94,1.95,7.74
ID_044,3.77,4.7,ID_044,TGV,6.47,1.2,7.36,8.03
ID_045,7.75,2.24,ID_045,Bus RATP,4.56,7.37,7.61,4.52
ID_046,5.89,8.8,ID_046,Métro,8.32,5.85,1.75,4.77
ID_047,7.45,1.36,ID_047,Transilien,8.55,1.41,3.5,2.23
ID_048,4.68,1.58,ID_048,Bus RATP,2.37,4.68,7.63,6.33
ID_049,3.02,5.0,ID_049,TGV,7.71,7.32,4.46,1.52
ID_050,7.3,8.45,ID_050,Bus RATP,7.66,3.17,2.42,4.74
ID_051,4.72,6.13,ID_051,TER,7.44,2.31,7.39,5.95
ID_052,5.76,6.48,ID_052,RER,6.0,4.73,8.66,7.66
ID_053,6.65,4.07,ID_053,Tramway,1.66,6.2,2.89,3.64
ID_054,3.81,1.33,ID_054,TGV,7.1,8.19,4.58,8.0
ID_055,6.07,8.41,ID_055,RER,6.34,2.35,2.31,5.91
ID_056,7.84,2.1,ID_056,Tramway,7.98,6.97,7.88,1.75
ID_057,7.8,8.29,ID_057,Bus RATP,6.58,6.27,4.77,2.63
ID_058,6.53,3.45,ID_058,Bus RATP,7.39,4.9,8.66,4.39
ID_059,3.42,2.69,ID_059,Transilien,3.68,6.89,4.28,7.6
ID_060,2.65,2.17,ID_060,Bus RATP,2.31,7.94,8.78,1.25
ID_061,3.45,2.29,ID_061,RER,2.01,4.04,7.76,7.0
ID_062,5.14,5.62,ID_062,Métro,1.25,8.62,6.74,5.81
ID_063,5.4,6.53,ID_063,TGV,7.01,5.61,1.47,8.45
ID_064,8.44,6.94,ID_064,TGV,8.62,5.26,1.68,1.28
ID_065,2.42,6.15,ID_065,Métro,5.83,7.07,2.04,6.78
ID_066,7.22,1.23,ID_066,Bus RATP,8.25,8.74,4.06,5.18
ID_067,7.6,8.34,ID_067,TGV,7.15,7.25,4.19,8.49
ID_068,8.28,6.01,ID_068,TER,8.05,6.23,5.63,2.06
ID_069,5.54,6.84,ID_069,Transilien,7.36,8.73,7.68,4.3
ID_070,5.56,2.95,ID_070,Métro,3.89,5.34,3.46,5.09
ID_071,1.39,4.81,ID_071,Tramway,3.18,5.87,8.74,1.88
ID_072,2.59,3.92,ID_072,Transilien,1.86,4.5,2.03,7.21
ID_073,2.24,6.01,ID_073,TER,1.87,4.65,4.58,5.97
ID_074,3.64,8.3,ID_074,RER,5.64,3.19,3.4,1.66
ID_075,7.9,7.73,ID_075,Tramway,4.25,3.43,8.71,3.23
ID_076,2.8,3.92,ID_076,Transilien,6.38,5.7,5.43,7.87
ID_077,2.46,6.09,ID_077,Bus RATP,5.21,4.48,3.38,5.59
ID_078,3.13,5.83,ID_078,Tramway,8.38,3.47,1.63,8.6
ID_079,2.22,1.33,ID_079,Tramway,5.08,7.39,6.7,3.35
ID_080,2.6,2.69,ID_080,Transilien,2.5,2.58,3.26,3.63
ID_081,8.58,2.21,ID_081,TGV,2.2,2.43,8.74,6.96
ID_082,6.87,7.86,ID_082,TGV,5.61,6.94,4.13,7.92
ID_083,3.33,7.39,ID_083,Transilien,3.56,5.81,5.5,8.62
ID_084,3.68,8.55,ID_084,Transilien,7.4,6.11,6.11,1.33
ID_085,3.14,7.17,ID_085,RER,5.24,4.18,6.21,4.29
ID_086,6.86,5.69,ID_086,RER,7.38,4.85,3.83,1.91
ID_087,3.76,4.68,ID_087,Métro,3.1,1.32,1.77,3.03
ID_088,3.68,2.52,ID_088,TGV,2.5,5.02,2.89,2.22
ID_089,3.04,6.88,ID_089,TGV,8.51,6.06,4.56,8.74
ID_090,3.47,1.24,ID_090,RER,7.61,7.38,6.86,7.53
ID_091,2.9,6.3,ID_091,Transilien,8.79,5.41,1.52,4.63
ID_092,2.39,3.29,ID_092,Bus RATP,2.19,7.54,1.41,2.11
ID_093,1.7,3.41,ID_093,TGV,7.1,7.53,8.41,5.76
ID_094,2.33,2.1,ID_094,TER,2.45,8.09,1.44,8.54
ID_095,6.54,6.87,ID_095,Transilien,3.43,6.76,1.9,4.75
ID_096,8.01,5.94,ID_096,Métro,6.25,8.25,2.99,5.21
ID_097,1.76,3.85,ID_097,TER,3.45,3.01,2.21,6.63
ID_098,7.61,2.01,ID_098,RER,2.71,5.87,2.66,1.37
ID_099,5.7,2.59,ID_099,Transilien,1.34,4.6,5.13,2.67
ID_000,8.69,2.57,ID_000,TGV,2.54,4.37,2.8,4.69
ID_001,5.8,3.12,ID_001,TER,2.47,2.9,1.49,7.8
ID_002,8.08,7.81,ID_002,TGV,8.74,2.73,2.97,6.01
ID_003,6.27,7.77,ID_003,TGV,1.26,7.38,1.62,2.0
ID_004,5.15,6.34,ID_004,TGV,4.65,5.32,6.85,6.89
ID_005,8.53,3.17,ID_005,Métro,7.19,6.34,6.97,7.27
ID_006,7.47,1.38,ID_006,Transilien,1.91,1.85,6.78,6.6
ID_007,6.82,2.43,ID_007,Tramway,8.0,3.11,1.29,8.02
ID_008,8.6,5.95,ID_008,Métro,1.92,7.54,1.72,8.8
ID_009,7.63,1.78,ID_009,Transilien,4.55,2.51,2.56,1.31
ID_010,7.37,1.61,ID_010,TER,3.06,3.91,4.5,2.97
ID_011,4.92,2.51,ID_011,Tramway,5.86,5.71,7.17,2.05
ID_012,4.24,7.41,ID_012,TER,6.26,7.02,1.54,6.88
ID_013,5.92,8.11,ID_013,TGV,3.58,6.54,5.78,3.07
ID_014,2.84,5.1,ID_014,Transilien,4.54,6.04,4.55,4.25
ID_015,5.85,5.45,ID_015,TGV,1.59,6.44,4.41,2.46
ID_016,2.18,8.79,ID_016,RER,2.72,2.54,7.69,6.9
ID_017,4.17,5.82,ID_017,Bus RATP,7.48,3.69,4.17,5.52
ID_018,6.09,4.59,ID_018,Métro,6.63,2.0,6.44,4.66
ID_019,4.53,2.89,ID_019,Métro,2.09,2.05,6.72,2.51
ID_020,7.34,2.46,ID_020,Transilien,2.12,2.27,4.42,7.98
ID_021,7.76,7.62,ID_021,TER,1.93,5.81,8.76,4.7
ID_022,4.9,5.93,ID_022,Métro,5.58,4.5,5.57,1.22
ID_023,6.82,2.14,ID_023,TER,1.22,2.74,8.0,6.93
ID_024,4.04,6.45,ID_024,Bus RATP,6.98,1.69,5.61,7.83
ID_025,5.0,5.85,ID_025,Bus RATP,5.85,7.4,6.87,7.26
ID_026,8.45,4.45,ID_026,Tramway,1.78,8.43,8.64,5.27
ID_027,5.85,3.3,ID_027,RER,4.49,1.65,7.34,3.95
ID_028,4.53,6.3,ID_028,Métro,3.63,6.11,3.51,1.54
ID_029,4.9,2.03,ID_029,Transilien,1.47,7.99,2.22,7.91
ID_030,4.83,2.46,ID_030,TGV,6.6,3.71,7.28,7.79
ID_031,6.02,6.57,ID_031,RER,3.46,8.56,4.43,1.79
ID_032,6.14,3.91,ID_032,Tramway,8.05,7.11,7.89,7.97
ID_033,3.78,8.38,ID_033,RER,1.82,8.42,7.59,5.85
ID_034,5.07,3.37,ID_034,Métro,3.76,3.89,2.45,4.5
ID_035,3.61,1.93,ID_035,TER,7.88,1.55,2.28,7.09
ID_036,2.6,7.12,ID_036,Métro,5.48,8.63,7.62,1.35
ID_037,1.46,6.94,ID_037,TGV,2.67,6.27,8.42,5.95
ID_038,6.15,6.66,ID_038,Transilien,4.88,8.72,7.69,7.01
ID_039,7.64,4.45,ID_039,TGV,4.82,2.4,2.35,4.18
ID_040,8.43,3.05,ID_040,RER,4.6,6.06,2.43,8.22
ID_041,4.05,7.98,ID_041,Métro,5.9,4.79,3.09,8.27
ID_042,7.55,7.37,ID_042,Bus RATP,1.82,3.9,3.05,6.52
ID_043,2.9,7.54,ID_043,Tramway,3.53,4.68,4.2,2.0
ID_044,2.31,6.72,ID_044,Tramway,2.46,4.15,6.33,4.67
ID_045,3.09,3.87,ID_045,Métro,5.14,1.86,6.06,1.68
ID_046,5.3,6.53,ID_046,Transilien,2.37,4.04,1.77,3.26
ID_047,4.95,4.45,ID_047,RER,2.89,3.43,3.65,5.81
ID_048,7.83,4.0,ID_048,Métro,1.78,4.45,2.77,1.56
ID_049,1.28,7.2,ID_049,Bus RATP,2.43,3.52,2.73,8.14
ID_050,4.16,3.92,ID_050,Bus RATP,7.11,4.47,2.71,3.14
ID_051,5.71,1.36,ID_051,Tramway,8.52,8.01,8.21,4.31
ID_052,4.54,6.27,ID_052,Métro,5.47,3.29,6.86,8.08
ID_053,7.71,1.49,ID_053,RER,5.17,7.1,6.52,4.77
ID_054,1.86,8.16,ID_054,TGV,7.69,5.24,4.0,5.1
ID_055,8.45,5.58,ID_055,Bus RATP,5.33,8.31,1.99,3.99
ID_056,5.64,7.53,ID_056,TGV,1.83,6.22,7.48,7.12
ID_057,2.15,7.78,ID_057,Tramway,5.2,4.66,6.19,5.1
ID_058,2.53,2.8,ID_058,TGV,7.63,4.97,3.45,8.4
ID_059,4.11,3.84,ID_059,Tramway,8.64,1.7,3.18,3.77
ID_060,5.2,5.62,ID_060,TGV,3.09,6.66,1.44,7.36
ID_061,8.13,3.8,ID_061,TER,5.29,6.31,4.2,6.39
ID_062,8.02,1.76,ID_062,TER,3.62,3.88,8.33,7.01
ID_063,3.84,6.99,ID_063,RER,6.71,5.34,4.42,8.62
ID_064,4.51,7.19,ID_064,TER,2.11,5.95,8.77,8.59
ID_065,4.37,1.36,ID_065,Bus RATP,4.31,7.22,3.24,3.48
ID_066,8.4,8.06,ID_066,Métro,5.45,5.48,2.96,6.09
ID_067,3.93,6.53,ID_067,Métro,5.45,3.79,7.78,5.32
ID_068,5.4,3.34,ID_068,TGV,6.9,2.92,2.36,4.45
ID_069,4.28,3.09,ID_069,Tramway,3.28,1.21,1.57,6.16
ID_070,7.95,2.35,ID_070,Bus RATP,6.6,8.54,6.22,4.93
ID_071,4.44,2.92,ID_071,TGV,2.58,8.66,8.01,4.47
ID_072,5.46,1.66,ID_072,Tramway,5.83,8.51,8.12,8.39
ID_073,5.68,4.46,ID_073,TGV,8.55,5.02,5.29,3.8
ID_074,7.56,7.33,ID_074,TGV,7.43,5.62,6.26,3.81
ID_075,3.35,7.61,ID_075,RER,8.57,3.14,8.2,6.45
ID_076,6.73,2.54,ID_076,TGV,8.78,4.96,7.79,5.0
ID_077,3.72,2.37,ID_077,TER,8.44,4.9,6.43,7.67
ID_078,2.95,8.19,ID_078,Bus RATP,6.08,8.0,3.91,3.26
ID_079,6.81,2.75,ID_079,TGV,6.97,1.87,4.82,3.16
ID_080,1.54,4.75,ID_080,Transilien,7.86,8.46,2.45,2.79
ID_081,2.55,3.92,ID_081,Métro,8.33,2.02,6.57,6.7
ID_082,4.4,6.05,ID_082,Métro,4.54,7.79,1.83,1.21
ID_083,2.01,8.77,ID_083,Métro,4.08,1.24,7.46,3.6
ID_084,1.91,6.45,ID_084,TER,6.01,1.46,1.24,6.11
ID_085,6.38,5.84,ID_085,Métro,1.45,1.56,7.75,7.9
ID_086,3.84,2.93,ID_086,RER,7.3,1.64,4.08,7.75
ID_087,8.01,7.37,ID_087,Tramway,4.07,3.45,1.88,3.09
ID_088,5.44,8.33,ID_088,Tramway,3.34,3.31,3.85,5.06
ID_089,7.66,6.54,ID_089,Transilien,8.15,2.35,3.48,5.45
ID_090,8.49,8.36,ID_090,RER,3.42,2.68,2.3,1.57
ID_091,6.41,5.59,ID_091,Bus RATP,7.75,1.37,7.91,8.02
ID_092,2.2,3.51,ID_092,Transilien,2.1,3.64,4.05,3.01
ID_093,3.35,5.82,ID_093,RER,4.6,8.71,4.81,8.26
ID_094,8.46,5.59,ID_094,TER,3.45,3.36,1.25,1.54
ID_095,7.26,8.17,ID_095,Tramway,7.09,8.64,1.87,3.43
ID_096,4.93,2.67,ID_096,RER,2.51,8.37,1.37,6.33
ID_097,1.37,2.37,ID_097,Métro,6.81,7.31,1.78,6.74
ID_098,4.94,5.51,ID_098,TGV,6.74,6.11,7.32,7.11
ID_099,3.9,3.35,ID_099,Métro,8.46,3.46,2.92,8.74
ID_000,6.64,5.23,ID_000,Transilien,1.73,2.13,1.3,2.89
ID_001,4.02,8.51,ID_001,Bus RATP,1.8,4.9,5.13,7.53
ID_002,3.9,2.49,ID_002,Tramway,7.1,5.04,3.29,7.31
ID_003,3.49,4.84,ID_003,Bus RATP,3.45,2.07,2.07,4.59
ID_004,2.72,3.96,ID_004,Tramway,4.67,5.75,1.86,6.61
ID_005,4.2,5.78,ID_005,Bus RATP,2.83,3.51,1.62,6.91
ID_006,3.84,3.93,ID_006,Métro,8.64,3.31,8.29,2.92
ID_007,7.43,1.35,ID_007,Tramway,6.49,2.8,6.51,6.73
ID_008,1.29,7.67,ID_008,Métro,5.05,2.77,6.41,5.47
ID_009,2.08,4.62,ID_009,Transilien,4.46,8.73,2.51,6.01
ID_010,5.63,4.09,ID_010,Bus RATP,4.37,1.3,3.29,4.67
ID_011,2.27,4.77,ID_011,RER,4.85,2.09,5.94,8.03
ID_012,6.93,4.21,ID_012,TER,1.38,2.39,4.69,6.14
ID_013,1.63,3.72,ID_013,Métro,1.22,4.33,4.84,5.04
ID_014,3.91,3.59,ID_014,RER,1.88,8.55,5.54,6.26
ID_015,7.12,2.91,ID_015,RER,2.51,2.28,1.28,2.94
ID_016,7.41,1.26,ID_016,Transilien,5.95,4.51,8.57,7.52
ID_017,6.58,2.12,ID_017,TGV,5.58,3.91,8.18,2.36
ID_018,5.38,6.75,ID_018,TGV,2.16,5.2,4.93,7.0
ID_019,3.86,3.9,ID_019,Métro,8.34,5.76,2.26,6.07
ID_020,6.45,1.73,ID_020,RER,3.19,8.3,3.85,8.01
ID_021,7.54,8.42,ID_021,Métro,2.77,3.82,6.42,5.23
ID_022,6.02,3.02,ID_022,RER,7.1,1.57,7.36,1.39
ID_023,6.73,8.67,ID_023,TGV,7.01,3.11,5.85,5.68
ID_024,1.82,2.37,ID_024,TER,3.55,2.16,3.94,4.21
ID_025,3.8,2.2,ID_025,TER,3.48,2.7,6.05,7.16
ID_026,8.3,2.05,ID_026,TGV,1.68,4.78,6.34,5.38
ID_027,6.13,6.44,ID_027,RER,3.62,7.55,1.36,1.81
ID_028,2.25,8.53,ID_028,Tramway,4.03,1.3,8.41,6.07
ID_029,4.07,3.6,ID_029,TER,6.48,6.49,2.38,5.42
ID_030,2.48,2.11,ID_030,RER,8.24,3.43,2.05,5.21
ID_031,4.73,7.26,ID_031,TGV,6.98,7.35,7.26,4.99
ID_032,4.01,5.0,ID_032,RER,8.28,5.83,2.48,3.96
ID_033,3.84,7.99,ID_033,Tramway,4.23,5.01,7.63,7.12
ID_034,1.51,3.71,ID_034,Transilien,6.8,8.65,4.3,8.65
ID_035,3.98,7.05,ID_035,TGV,8.42,5.09,1.7,5.72
ID_036,1.78,7.5,ID_036,Bus RATP,4.63,5.39,3.04,3.29
ID_037,4.09,5.21,ID_037,TGV,1.57,7.55,2.32,6.26
ID_038,1.98,6.49,ID_038,Tramway,1.58,6.7,8.75,8.27
ID_039,6.41,2.69,ID_039,TER,5.45,7.2,3.9,3.64
ID_040,8.02,4.83,ID_040,Tramway,8.55,5.57,3.44,3.05
ID_041,4.36,7.4,ID_041,Transilien,6.89,6.1,1.99,5.89
