col_scenario,col_nom_scenario,col_description,col_annee,col_age_moyen_parc,col_taux_renouvellement_annuel,col_reduction_emissions_pct,col_nombre_vehicules_remplaces_cumules,col_cout_politique_millions_eur,col_co2_evite_millions_tonnes,col_gain_qualite_air_pct,col_emplois_crees_estimes,col_rentabilite_annees,col_region,col_code_type,col_type_vehicule,col_tranche_age,col_age_moyen_tranche,col_nombre_vehicules,col_pourcentage_type_region,col_pourcentage_total_national,col_emissions_co2_g_km,col_consommation_l_100km,col_norme_euro,col_critair,col_impact_environnemental,col_cout_entretien_annuel_eur,col_taux_controle_technique_defaut,col_risque_accident,col_date_mise_circulation_moyenne,col_ville,col_population,col_date_mise_place_zfe,col_niveau_critair,col_total_vehicules_ville,col_vehicules_impactes,col_pourcentage_impactes,col_reduction_emissions_locale_pct,col_amelioration_qualite_air_pct,col_cout_adaptation_estime_eur,col_economies_sante_estimees_eur,col_date_conformite_complete
4.79,2.51,1.82,8.45,5.09,5.16,8.17,5.3,2.81,2.35,5.07,2024-08-08 00:00:00,4.61,Île-de-France,4.37,2.62,7.65,2.84,2.56,Auvergne-Rhône-Alpes,4.98,4.38,1.42,5.36,3.51,6.1,5.98,1.46,ID_000,50.081538,Toulouse,50.081538,2024-04-23 00:00:00,6.9,Lyon,4.74,1.26,2.23,7.89,2024-05-07 00:00:00,2024-01-07 00:00:00,2024-12-09 00:00:00
6.6,4.36,6.92,3.74,5.78,7.05,1.26,2.12,3.92,3.78,3.83,2024-12-23 00:00:00,2.26,Hauts-de-France,2.68,1.41,4.27,6.66,6.68,Bretagne,8.27,6.35,4.18,7.87,8.7,2.24,7.8,8.41,ID_001,47.460848,Lyon,47.460848,2024-07-09 00:00:00,6.06,Toulouse,8.53,8.25,8.57,7.89,2024-06-10 00:00:00,2024-01-05 00:00:00,2024-04-30 00:00:00
6.19,4.99,8.76,3.92,2.42,3.11,4.9,6.09,3.79,5.8,1.45,2024-10-29 00:00:00,4.23,Provence-Alpes-Côte d'Azur,5.31,6.09,2.11,1.54,4.59,Occitanie,5.27,2.45,5.54,2.94,2.39,1.96,3.28,4.67,ID_002,49.807995,Bordeaux,49.807995,2024-01-05 00:00:00,6.99,Nantes,7.49,6.5,3.52,8.59,2024-04-16 00:00:00,2024-05-17 00:00:00,2024-10-22 00:00:00
4.27,8.47,2.57,4.92,1.84,8.42,1.62,8.64,6.77,1.41,6.44,2024-11-18 00:00:00,2.86,Auvergne-Rhône-Alpes,4.56,3.84,4.03,8.65,1.27,Pays de la Loire,1.72,8.18,7.05,2.98,3.13,8.68,5.92,8.52,ID_003,48.174789,Lyon,48.174789,2024-05-18 00:00:00,5.81,Marseille,1.38,4.8,2.73,8.39,2024-08-06 00:00:00,2024-09-21 00:00:00,2024-08-25 00:00:00
3.26,1.38,6.86,8.13,5.87,6.97,2.62,3.95,3.34,4.46,3.25,2024-05-28 00:00:00,7.24,Île-de-France,1.96,5.24,8.34,1.87,5.84,Île-de-France,7.86,3.93,4.76,6.73,8.51,1.72,2.84,6.58,ID_004,49.613805,Bordeaux,49.613805,2024-04-16 00:00:00,1.65,Bordeaux,4.16,2.94,1.7,1.91,2024-06-15 00:00:00,2024-03-19 00:00:00,2024-11-17 00:00:00
4.63,5.31,5.19,3.31,5.4,8.29,3.69,1.52,5.56,7.53,2.38,2024-06-25 00:00:00,8.34,Nouvelle-Aquitaine,6.92,2.12,4.98,8.8,3.4,Bretagne,3.98,2.68,6.34,3.58,1.62,1.51,6.24,2.06,ID_005,49.302839,Paris,49.302839,2024-09-20 00:00:00,5.08,Marseille,8.06,5.07,1.58,1.33,2024-03-12 00:00:00,2024-12-08 00:00:00,2024-07-22 00:00:00
4.56,8.6,8.02,3.99,5.33,4.97,4.11,4.21,2.68,7.33,6.58,2024-10-20 00:00:00,8.35,Pays de la Loire,8.02,8.69,6.9,7.22,1.21,Bretagne,5.67,5.75,7.94,2.63,2.05,5.06,8.72,5.14,ID_006,50.498768,Paris,50.498768,2024-08-31 00:00:00,5.12,Toulouse,7.38,4.56,1.38,4.36,2024-12-02 00:00:00,2024-01-06 00:00:00,2024-05-05 00:00:00
1.31,7.97,1.29,3.38,2.93,5.35,2.03,5.69,5.32,5.54,5.94,2024-10-10 00:00:00,7.27,Île-de-France,5.06,2.64,3.25,4.96,8.4,Nouvelle-Aquitaine,7.14,4.22,8.14,8.66,2.86,4.07,6.26,7.14,ID_007,51.429667,Bordeaux,51.429667,2024-09-01 00:00:00,4.49,Montpellier,2.08,3.67,6.97,3.37,2024-05-25 00:00:00,2024-12-14 00:00:00,2024-01-04 00:00:00
6.62,1.26,3.55,7.63,3.27,1.81,2.27,7.85,5.35,3.66,8.35,2024-04-15 00:00:00,1.66,Auvergne-Rhône-Alpes,3.71,1.63,4.82,8.35,8.16,Île-de-France,8.5,2.44,5.19,5.61,7.95,1.81,6.18,3.05,ID_008,51.372032,Paris,51.372032,2024-01-24 00:00:00,3.97,Strasbourg,6.61,5.1,6.87,2.23,2024-03-19 00:00:00,2024-07-27 00:00:00,2024-04-04 00:00:00
3.82,4.4,7.81,1.32,5.09,8.36,1.77,7.84,6.97,8.29,5.55,2024-06-17 00:00:00,3.41,Île-de-France,4.62,4.52,5.58,3.28,2.38,Grand Est,1.67,6.34,4.56,2.42,4.29,8.36,7.63,4.95,ID_009,50.670399,Paris,50.670399,2024-01-05 00:00:00,5.3,Strasbourg,5.06,1.48,6.92,1.87,2024-01-14 00:00:00,2024-12-13 00:00:00,2024-06-27 00:00:00
5.52,4.5,5.09,2.75,4.77,1.88,3.45,2.23,3.8,2.01,7.11,2024-11-07 00:00:00,4.8,Bretagne,3.67,8.21,6.59,1.52,1.93,Hauts-de-France,1.46,3.11,2.08,5.6,4.44,7.16,3.56,7.26,ID_010,48.691797,Paris,48.691797,2024-09-08 00:00:00,3.54,Paris,2.62,6.66,6.48,2.47,2024-11-20 00:00:00,2024-12-19 00:00:00,2024-03-16 00:00:00
2.64,6.02,8.52,5.74,1.7,3.95,2.45,3.94,2.68,2.96,7.16,2024-06-17 00:00:00,3.05,Normandie,2.84,2.29,7.68,4.32,7.07,Auvergne-Rhône-Alpes,4.84,2.37,2.36,3.83,3.32,3.83,2.17,4.4,ID_011,45.755467,Marseille,45.755467,2024-06-11 00:00:00,7.12,Montpellier,7.07,4.83,1.43,4.09,2024-04-20 00:00:00,2024-04-09 00:00:00,2024-03-01 00:00:00
8.29,8.16,3.35,4.96,5.27,3.48,8.45,2.61,5.77,2.97,7.82,2024-04-27 00:00:00,3.96,Île-de-France,1.68,3.35,1.25,3.3,3.3,Grand Est,5.89,2.65,5.08,4.97,4.35,8.5,2.92,1.35,ID_012,52.176687,Nice,52.176687,2024-03-15 00:00:00,5.37,Montpellier,5.78,4.94,3.85,2.11,2024-04-18 00:00:00,2024-03-31 00:00:00,2024-06-11 00:00:00
7.63,4.8,7.93,7.83,2.23,6.74,7.87,4.08,8.11,4.14,8.28,2024-11-01 00:00:00,6.3,Île-de-France,1.39,1.35,3.23,2.51,8.15,Grand Est,7.54,1.5,2.94,4.94,5.27,6.47,4.91,6.91,ID_013,45.363813,Marseille,45.363813,2024-02-11 00:00:00,6.7,Lyon,4.22,4.0,4.42,1.39,2024-03-11 00:00:00,2024-01-21 00:00:00,2024-10-01 00:00:00
5.0,7.1,2.16,4.74,6.05,4.4,1.23,6.37,3.11,1.93,2.73,2024-04-18 00:00:00,7.68,Normandie,8.47,7.3,2.88,3.17,8.25,Bretagne,5.7,3.37,1.61,1.72,3.9,5.88,5.98,2.9,ID_014,51.110204,Strasbourg,51.110204,2024-07-19 00:00:00,1.41,Lille,5.79,8.69,2.23,5.01,2024-02-24 00:00:00,2024-04-06 00:00:00,2024-05-25 00:00:00
5.33,8.62,7.69,1.56,1.39,7.14,5.45,5.42,8.42,1.96,6.45,2024-11-24 00:00:00,3.86,Normandie,1.29,7.91,7.04,4.31,4.0,Auvergne-Rhône-Alpes,5.17,3.04,5.92,7.53,4.93,2.25,5.15,7.25,ID_015,50.323043,Strasbourg,50.323043,2024-01-28 00:00:00,5.17,Marseille,3.25,4.6,5.74,2.36,2024-08-14 00:00:00,2024-02-16 00:00:00,2024-07-09 00:00:00
2.17,3.77,7.55,7.89,3.22,8.65,3.91,1.86,2.31,4.95,6.08,2024-06-30 00:00:00,4.68,Auvergne-Rhône-Alpes,2.27,4.72,4.67,6.16,6.47,Grand Est,1.31,7.53,7.6,6.94,1.46,2.93,8.0,5.96,ID_016,45.518833,Nantes,45.518833,2024-06-24 00:00:00,2.8,Strasbourg,6.7,4.6,1.69,3.49,2024-01-04 00:00:00,2024-03-22 00:00:00,2024-08-25 00:00:00
7.28,1.81,8.09,8.38,4.62,7.0,2.27,5.02,4.15,4.36,8.32,2024-12-03 00:00:00,4.07,Grand Est,6.69,5.15,4.15,3.75,6.68,Pays de la Loire,3.62,8.71,7.2,2.25,2.13,2.93,6.72,6.19,ID_017,49.263092,Montpellier,49.263092,2024-04-08 00:00:00,3.08,Lille,8.45,7.54,7.51,5.62,2024-07-27 00:00:00,2024-06-23 00:00:00,2024-11-26 00:00:00
7.96,5.9,2.55,1.85,4.22,7.9,3.21,2.41,4.15,8.17,5.77,2024-09-19 00:00:00,7.82,Occitanie,7.56,1.97,5.6,2.25,6.84,Hauts-de-France,6.86,5.18,1.43,4.4,2.38,8.32,5.4,2.44,ID_018,48.752835,Nantes,48.752835,2024-05-15 00:00:00,3.07,Marseille,2.34,5.8,6.13,3.83,2024-05-03 00:00:00,2024-10-24 00:00:00,2024-11-16 00:00:00
1.54,4.2,5.84,5.86,5.23,6.4,2.45,1.48,5.62,3.78,2.38,2024-10-02 00:00:00,5.32,Hauts-de-France,7.18,1.8,8.72,4.83,5.61,Auvergne-Rhône-Alpes,6.8,1.88,5.69,3.96,7.31,4.82,8.22,3.37,ID_019,52.385301,Paris,52.385301,2024-12-04 00:00:00,5.73,Nice,6.69,5.44,7.45,7.13,2024-03-25 00:00:00,2024-10-25 00:00:00,2024-06-13 00:00:00
1.9,2.51,8.75,7.43,8.65,7.76,7.81,1.22,7.13,8.13,5.85,2024-11-11 00:00:00,3.45,Normandie,1.5,4.4,2.82,7.63,7.02,Occitanie,7.82,8.17,2.77,7.72,4.79,7.39,5.55,3.31,ID_020,52.443744,Bordeaux,52.443744,2024-12-19 00:00:00,6.8,Nantes,5.3,8.24,8.7,6.61,2024-11-11 00:00:00,2024-10-10 00:00:00,2024-12-22 00:00:00
2.09,2.63,1.98,1.23,4.47,1.35,6.91,7.32,3.96,8.5,6.85,2024-08-17 00:00:00,3.94,Pays de la Loire,1.43,3.08,6.62,6.15,4.64,Hauts-de-France,3.0,2.59,4.73,3.01,7.54,5.65,5.61,1.77,ID_021,50.518544,Marseille,50.518544,2024-01-12 00:00:00,6.05,Nantes,4.98,6.74,4.01,8.0,2024-07-09 00:00:00,2024-01-15 00:00:00,2024-09-15 00:00:00
4.52,1.72,4.44,8.36,2.81,5.08,2.9,8.38,6.74,6.76,4.06,2024-02-12 00:00:00,2.46,Hauts-de-France,7.88,5.13,1.44,3.0,7.15,Bretagne,2.49,2.48,1.83,8.72,1.97,7.29,1.58,4.7,ID_022,48.544803,Strasbourg,48.544803,2024-11-23 00:00:00,6.16,Lille,4.78,6.5,2.55,8.11,2024-08-30 00:00:00,2024-10-29 00:00:00,2024-02-27 00:00:00
5.59,6.53,7.57,3.59,6.96,4.88,3.3,8.54,8.66,5.12,4.29,2024-11-29 00:00:00,4.33,Auvergne-Rhône-Alpes,7.86,3.68,4.29,3.29,3.8,Provence-Alpes-Côte d'Azur,2.61,7.48,4.99,8.79,7.42,5.72,5.94,3.14,ID_023,51.215003,Montpellier,51.215003,2024-04-05 00:00:00,8.44,Strasbourg,3.95,8.68,5.51,4.91,2024-09-16 00:00:00,2024-07-11 00:00:00,2024-07-19 00:00:00
5.28,2.89,5.0,2.68,3.73,6.04,6.09,3.81,6.82,7.71,5.07,2024-10-29 00:00:00,1.54,Occitanie,2.05,5.5,4.81,2.56,6.18,Bretagne,7.92,6.98,7.26,4.26,2.03,7.7,2.35,1.54,ID_024,49.415041,Lille,49.415041,2024-09-28 00:00:00,6.47,Montpellier,2.71,5.35,5.93,4.71,2024-10-27 00:00:00,2024-04-05 00:00:00,2024-05-12 00:00:00
3.86,7.7,1.21,2.55,3.16,6.05,5.57,2.88,6.67,4.07,7.93,2024-01-13 00:00:00,2.79,Hauts-de-France,7.45,4.22,7.22,6.97,1.52,Bretagne,2.15,8.42,4.17,5.23,6.74,2.06,2.86,4.41,ID_025,52.3545,Lille,52.3545,2024-04-10 00:00:00,5.12,Montpellier,3.59,8.29,7.33,8.18,2024-11-30 00:00:00,2024-05-22 00:00:00,2024-10-31 00:00:00
6.18,4.0,4.26,4.75,5.01,7.25,1.68,5.8,4.82,7.69,2.85,2024-06-30 00:00:00,1.58,Nouvelle-Aquitaine,2.9,1.48,4.67,6.8,5.63,Bretagne,2.74,1.62,3.93,2.06,3.91,4.26,3.78,1.64,ID_026,46.391267,Strasbourg,46.391267,2024-07-13 00:00:00,7.95,Montpellier,2.62,5.52,1.86,3.17,2024-08-09 00:00:00,2024-08-29 00:00:00,2024-11-12 00:00:00
4.28,3.89,3.59,8.74,6.78,4.81,1.39,8.36,5.97,4.03,5.43,2024-11-23 00:00:00,3.15,Grand Est,5.39,6.94,5.75,1.26,2.22,Pays de la Loire,3.47,2.31,4.11,7.87,1.97,4.09,2.34,7.26,ID_027,49.992058,Nice,49.992058,2024-01-16 00:00:00,1.36,Paris,3.42,4.42,1.89,6.83,2024-02-17 00:00:00,2024-07-04 00:00:00,2024-04-03 00:00:00
2.47,7.92,6.17,8.41,1.68,1.83,4.51,6.54,5.16,8.09,6.04,2024-03-07 00:00:00,4.84,Normandie,2.42,4.11,1.78,5.48,8.65,Auvergne-Rhône-Alpes,2.87,6.31,6.35,2.4,3.32,1.61,1.73,6.63,ID_028,45.765961,Bordeaux,45.765961,2024-06-19 00:00:00,4.27,Lyon,2.07,6.05,1.2,6.7,2024-09-22 00:00:00,2024-03-29 00:00:00,2024-10-30 00:00:00
6.03,7.62,2.56,2.02,5.53,8.75,6.29,4.64,5.77,5.54,5.59,2024-01-06 00:00:00,3.23,Nouvelle-Aquitaine,1.75,4.38,3.06,4.18,3.2,Île-de-France,3.17,8.69,8.01,4.1,4.19,4.15,3.95,5.05,ID_029,49.569508,Strasbourg,49.569508,2024-07-11 00:00:00,2.29,Paris,7.17,2.3,5.31,1.82,2024-04-29 00:00:00,2024-12-01 00:00:00,2024-01-11 00:00:00
7.0,8.0,7.42,4.03,5.3,7.67,5.71,5.6,6.82,8.65,1.62,2024-09-04 00:00:00,5.05,Occitanie,4.53,5.45,8.21,7.92,8.72,Auvergne-Rhône-Alpes,2.02,6.84,4.79,8.12,5.75,8.21,8.77,2.64,ID_030,47.469006,Toulouse,47.469006,2024-11-14 00:00:00,5.79,Lyon,8.21,8.41,1.27,3.66,2024-09-21 00:00:00,2024-04-07 00:00:00,2024-06-14 00:00:00
7.2,5.71,5.68,3.49,5.63,2.14,5.09,6.44,3.31,7.9,2.56,2024-02-17 00:00:00,2.55,Normandie,8.37,8.53,6.2,5.46,3.83,Provence-Alpes-Côte d'Azur,4.65,1.64,1.48,2.71,6.85,4.98,4.92,7.34,ID_031,50.60134,Montpellier,50.60134,2024-04-09 00:00:00,6.0,Lyon,6.22,1.87,2.97,4.05,2024-07-20 00:00:00,2024-09-29 00:00:00,2024-08-06 00:00:00
1.77,4.8,6.44,4.2,4.82,6.86,1.92,7.33,2.02,5.74,6.87,2024-10-30 00:00:00,7.85,Auvergne-Rhône-Alpes,5.5,2.76,7.7,3.7,5.29,Occitanie,5.31,1.93,3.02,5.58,4.33,1.35,2.37,7.0,ID_032,50.769696,Nice,50.769696,2024-06-15 00:00:00,8.25,Montpellier,5.49,3.06,2.05,5.53,2024-09-03 00:00:00,2024-01-14 00:00:00,2024-06-24 00:00:00
3.8,8.67,8.65,1.35,4.92,7.31,3.38,7.59,2.04,7.71,3.71,2024-06-04 00:00:00,6.93,Normandie,5.15,1.59,7.62,6.34,7.14,Normandie,4.83,2.68,1.71,2.16,8.3,7.86,2.43,2.43,ID_033,48.288763,Lille,48.288763,2024-05-26 00:00:00,4.77,Bordeaux,8.67,4.91,3.23,2.72,2024-12-15 00:00:00,2024-07-25 00:00:00,2024-03-09 00:00:00
7.57,5.91,2.58,5.6,7.96,2.93,2.2,2.4,7.18,3.18,1.79,2024-05-21 00:00:00,8.6,Auvergne-Rhône-Alpes,5.72,2.4,7.58,4.42,6.72,Provence-Alpes-Côte d'Azur,1.89,8.72,2.45,8.31,3.67,5.27,5.16,6.58,ID_034,51.181546,Nice,51.181546,2024-06-19 00:00:00,7.72,Bordeaux,7.49,1.21,3.8,8.21,2024-10-26 00:00:00,2024-05-14 00:00:00,2024-08-04 00:00:00
2.24,3.57,4.7,7.19,6.71,5.39,7.46,6.49,1.46,7.32,3.47,2024-07-15 00:00:00,1.64,Grand Est,1.55,6.6,7.59,6.04,5.22,Pays de la Loire,4.96,7.72,6.6,4.03,6.04,5.58,2.44,2.62,ID_035,49.809029,Paris,49.809029,2024-06-11 00:00:00,6.42,Strasbourg,5.81,3.87,7.43,8.68,2024-11-12 00:00:00,2024-07-04 00:00:00,2024-05-03 00:00:00
4.89,7.67,6.59,1.99,3.55,3.21,3.12,3.73,2.82,2.59,8.16,2024-10-27 00:00:00,7.01,Pays de la Loire,3.29,7.99,1.55,5.05,6.41,Grand Est,2.39,2.81,7.88,7.48,8.27,6.1,8.7,2.36,ID_036,46.488198,Montpellier,46.488198,2024-05-28 00:00:00,8.72,Bordeaux,7.72,7.49,7.19,6.59,2024-06-14 00:00:00,2024-02-14 00:00:00,2024-11-08 00:00:00
3.26,2.29,2.99,1.71,1.98,1.32,6.05,4.3,1.93,3.12,7.75,2024-07-12 00:00:00,5.14,Grand Est,2.86,2.83,5.79,3.94,1.93,Grand Est,4.32,4.9,7.52,7.57,2.77,4.12,3.54,5.08,ID_037,51.001836,Marseille,51.001836,2024-07-01 00:00:00,8.5,Marseille,8.13,3.61,1.8,2.44,2024-12-08 00:00:00,2024-06-29 00:00:00,2024-09-20 00:00:00
2.13,4.11,6.44,4.6,5.04,1.28,7.36,6.77,8.69,8.07,2.51,2024-02-16 00:00:00,7.79,Grand Est,4.87,5.63,2.45,3.88,5.06,Nouvelle-Aquitaine,2.75,1.32,3.83,3.81,8.58,4.37,2.58,4.36,ID_038,52.511094,Lyon,52.511094,2024-09-23 00:00:00,8.39,Toulouse,5.51,3.45,6.28,2.82,2024-09-29 00:00:00,2024-09-16 00:00:00,2024-08-30 00:00:00
6.34,6.49,5.23,4.46,5.41,7.3,1.76,8.43,1.49,2.25,2.21,2024-06-04 00:00:00,1.98,Pays de la Loire,7.37,5.6,5.99,8.41,7.07,Bretagne,7.27,8.0,7.19,5.78,2.19,3.4,4.24,7.18,ID_039,46.728804,Bordeaux,46.728804,2024-01-02 00:00:00,8.62,Bordeaux,7.28,8.75,4.86,3.98,2024-09-26 00:00:00,2024-07-11 00:00:00,2024-01-30 00:00:00
2.9,4.51,8.29,7.73,2.12,2.96,5.11,4.42,7.4,3.51,3.05,2024-01-21 00:00:00,3.92,Île-de-France,6.06,5.29,3.26,3.14,5.12,Nouvelle-Aquitaine,4.51,8.28,5.67,8.28,8.74,3.19,3.5,3.59,ID_040,48.425104,Nantes,48.425104,2024-02-09 00:00:00,4.45,Lille,4.77,7.27,5.5,5.34,2024-04-25 00:00:00,2024-12-03 00:00:00,2024-08-04 00:00:00
7.57,8.52,5.46,5.7,3.73,1.49,4.76,3.44,5.42,1.58,4.69,2024-02-09 00:00:00,6.84,Hauts-de-France,1.29,3.6,5.22,7.43,1.3,Occitanie,4.62,5.9,5.29,5.85,1.35,7.53,5.44,6.61,ID_041,51.358655,Toulouse,51.358655,2024-09-14 00:00:00,2.14,Nantes,5.8,5.09,8.63,5.17,2024-04-15 00:00:00,2024-12-06 00:00:00,2024-04-05 00:00:00
8.02,1.8,4.68,7.76,2.22,5.36,8.05,8.34,4.83,8.02,4.75,2024-02-03 00:00:00,4.56,Provence-Alpes-Côte d'Azur,7.75,2.01,4.8,1.85,4.09,Île-de-France,1.88,7.57,2.65,7.81,3.17,7.06,1.22,3.02,ID_042,47.066418,Lille,47.066418,2024-05-22 00:00:00,1.67,Montpellier,6.06,6.7,8.2,2.62,2024-02-04 00:00:00,2024-12-08 00:00:00,2024-05-23 00:00:00
2.04,7.38,2.68,5.06,5.59,1.62,7.09,7.7,6.55,4.85,1.36,2024-03-25 00:00:00,7.39,Nouvelle-Aquitaine,1.83,7.36,1.2,3.68,2.2,Pays de la Loire,5.26,1.73,7.38,5.99,4.0,2.21,4.65,6.19,ID_043,45.81065,Marseille,45.81065,2024-07-01 00:00:00,1.6,Bordeaux,3.35,1.53,1.32,4.88,2024-10-29 00:00:00,2024-10-24 00:00:00,2024-03-15 00:00:00
2.48,7.95,1.8,5.0,3.2,3.06,4.75,8.43,5.44,2.92,3.0,2024-03-31 00:00:00,3.73,Bretagne,7.52,4.95,3.92,8.42,7.2,Bretagne,5.49,6.44,2.8,3.03,3.84,2.48,3.97,2.8,ID_044,48.108787,Bordeaux,48.108787,2024-12-15 00:00:00,2.93,Nice,6.74,8.06,7.29,6.92,2024-04-29 00:00:00,2024-07-04 00:00:00,2024-06-01 00:00:00
6.19,6.59,7.88,1.91,7.78,6.8,8.34,6.27,3.39,7.18,5.89,2024-11-01 00:00:00,2.39,Auvergne-Rhône-Alpes,5.17,3.54,7.74,4.23,2.96,Occitanie,6.95,1.4,3.42,3.83,4.64,5.61,6.97,5.37,ID_045,51.411707,Strasbourg,51.411707,2024-07-17 00:00:00,3.62,Nice,2.1,3.84,8.09,7.16,2024-08-24 00:00:00,2024-10-08 00:00:00,2024-08-20 00:00:00
3.39,4.05,3.88,3.36,7.03,3.09,7.78,3.4,8.8,7.74,5.04,2024-12-11 00:00:00,4.88,Provence-Alpes-Côte d'Azur,1.35,5.55,8.13,8.59,7.69,Auvergne-Rhône-Alpes,5.66,7.39,2.63,3.95,4.96,6.46,3.72,8.4,ID_046,47.559944,Strasbourg,47.559944,2024-08-22 00:00:00,6.43,Strasbourg,4.13,8.38,5.62,8.1,2024-03-11 00:00:00,2024-10-10 00:00:00,2024-01-21 00:00:00
4.04,3.91,4.33,5.47,5.02,4.83,5.65,3.74,2.35,8.53,1.41,2024-11-09 00:00:00,6.92,Île-de-France,4.55,1.97,3.65,7.81,3.81,Bretagne,4.82,7.22,4.86,2.16,4.81,2.71,7.8,2.09,ID_047,50.898079,Strasbourg,50.898079,2024-04-21 00:00:00,6.71,Bordeaux,1.82,6.48,7.62,6.14,2024-04-22 00:00:00,2024-02-20 00:00:00,2024-01-03 00:00:00
2.42,2.87,7.15,1.97,1.92,5.93,3.58,4.13,2.21,1.41,1.34,2024-09-14 00:00:00,4.89,Pays de la Loire,6.86,3.76,2.87,6.82,8.04,Normandie,1.95,4.41,3.95,1.77,2.06,4.44,3.46,5.54,ID_048,48.122035,Paris,48.122035,2024-12-03 00:00:00,4.63,Nantes,4.37,7.59,6.68,1.77,2024-05-18 00:00:00,2024-03-12 00:00:00,2024-05-28 00:00:00
3.39,8.01,7.33,6.34,6.66,4.74,6.21,2.47,6.52,3.38,1.89,2024-03-28 00:00:00,2.61,Hauts-de-France,2.31,6.52,8.16,1.61,5.19,Occitanie,3.93,2.92,3.71,5.09,4.73,3.1,6.67,4.07,ID_049,47.987036,Strasbourg,47.987036,2024-12-11 00:00:00,6.49,Marseille,2.78,3.01,6.02,6.59,2024-10-26 00:00:00,2024-11-01 00:00:00,2024-11-27 00:00:00
4.15,3.01,3.42,3.89,1.64,6.16,1.54,4.6,7.64,6.46,1.51,2024-12-11 00:00:00,1.36,Grand Est,7.13,1.44,2.07,4.66,6.66,Grand Est,7.99,8.47,2.05,3.57,7.35,5.37,8.79,6.2,ID_050,52.399492,Montpellier,52.399492,2024-03-16 00:00:00,2.03,Montpellier,7.6,3.35,3.31,2.95,2024-05-18 00:00:00,2024-03-05 00:00:00,2024-03-27 00:00:00
8.03,4.71,2.91,3.49,3.53,7.68,1.94,7.21,6.66,8.49,7.9,2024-11-15 00:00:00,5.98,Normandie,5.41,2.6,1.27,6.95,6.56,Occitanie,4.23,1.23,2.13,3.95,7.67,8.15,5.38,8.65,ID_051,50.146136,Nice,50.146136,2024-10-27 00:00:00,2.05,Strasbourg,1.42,6.99,6.44,1.97,2024-08-01 00:00:00,2024-03-10 00:00:00,2024-11-05 00:00:00
7.0,4.7,6.54,3.9,4.29,1.32,6.34,6.49,3.85,2.75,5.65,2024-07-03 00:00:00,5.46,Occitanie,5.69,8.1,1.33,4.55,7.47,Bretagne,6.26,7.5,7.04,2.9,3.12,4.96,3.54,8.26,ID_052,46.092846,Nice,46.092846,2024-11-06 00:00:00,5.93,Lille,3.19,2.86,4.74,8.65,2024-08-18 00:00:00,2024-12-19 00:00:00,2024-11-16 00:00:00
6.75,8.72,3.53,5.58,7.27,2.25,4.29,7.89,4.05,3.39,4.23,2024-11-23 00:00:00,3.63,Île-de-France,3.62,8.41,1.35,2.0,2.32,Bretagne,8.56,8.22,3.23,6.71,6.99,2.07,4.85,6.02,ID_053,45.918907,Lyon,45.918907,2024-07-15 00:00:00,5.33,Marseille,5.18,2.56,5.2,2.03,2024-08-26 00:00:00,2024-11-29 00:00:00,2024-03-11 00:00:00
5.21,7.93,4.42,4.35,5.52,1.27,8.1,5.85,3.9,6.96,4.05,2024-02-25 00:00:00,3.7,Île-de-France,7.19,4.43,1.51,1.4,2.5,Normandie,8.5,5.2,5.58,3.21,8.63,2.24,8.49,7.71,ID_054,50.186834,Paris,50.186834,2024-05-13 00:00:00,7.56,Nice,5.19,5.51,6.47,5.7,2024-09-23 00:00:00,2024-04-28 00:00:00,2024-05-01 00:00:00
7.87,8.5,1.56,8.63,3.27,4.42,1.88,7.73,6.42,7.27,6.18,2024-08-20 00:00:00,5.12,Bretagne,7.11,3.7,7.83,5.76,1.74,Pays de la Loire,1.43,7.17,3.04,4.15,1.67,7.63,2.47,7.73,ID_055,48.496448,Toulouse,48.496448,2024-02-23 00:00:00,1.83,Strasbourg,2.07,3.97,5.91,3.61,2024-11-16 00:00:00,2024-10-19 00:00:00,2024-08-12 00:00:00
2.53,6.68,1.74,7.1,6.65,3.18,1.45,4.48,5.38,7.61,2.09,2024-01-01 00:00:00,5.23,Normandie,5.18,8.42,5.76,5.34,8.79,Île-de-France,3.95,6.15,6.63,3.51,7.64,4.24,1.31,6.81,ID_056,44.893001,Montpellier,44.893001,2024-01-28 00:00:00,1.84,Toulouse,4.98,6.63,8.32,4.7,2024-08-30 00:00:00,2024-11-21 00:00:00,2024-04-14 00:00:00
8.73,2.89,8.03,5.12,5.14,8.38,3.82,4.48,4.23,4.34,5.03,2024-11-01 00:00:00,7.43,Île-de-France,6.18,5.86,5.29,7.18,4.38,Nouvelle-Aquitaine,8.19,1.8,4.05,1.94,3.19,5.14,6.74,3.54,ID_057,50.511328,Toulouse,50.511328,2024-09-05 00:00:00,8.09,Nice,8.14,5.99,5.55,1.81,2024-04-16 00:00:00,2024-05-05 00:00:00,2024-11-09 00:00:00
3.62,7.95,6.26,4.71,2.17,3.59,8.77,4.95,2.52,3.33,3.53,2024-10-19 00:00:00,5.73,Occitanie,3.91,7.41,3.98,2.92,6.09,Bretagne,3.72,7.39,2.03,1.65,5.74,5.01,4.54,4.03,ID_058,46.998516,Nantes,46.998516,2024-07-27 00:00:00,6.91,Bordeaux,7.38,8.1,4.2,8.47,2024-10-25 00:00:00,2024-10-15 00:00:00,2024-04-03 00:00:00
