col_par_saison,col_par_creneau_horaire,col_par_polluant,col_weekend_vs_semaine,col_vacances_vs_scolaire,col_0,col_time_id,col_date,col_date_complete,col_annee,col_mois,col_jour,col_heure,col_creneau_horaire,col_saison,col_est_weekend,col_est_ferie,col_est_vacances_scolaires,col_polluant,col_concentration,col_unite,col_station,col_source_environnementale
6.81,3.33,CO,0,NON,1.42,ID_013,2024-10-12 00:00:00,2024-01-03 00:00:00,3.76,1.43,6.73,8.0,7.87,1.53,NON,OUI,1,NO2,34.26,µg/m³,Saint-Charles 5,SNCF_Open_Data
7.69,2.34,NO2,0,OUI,7.85,ID_014,2024-05-05 00:00:00,2024-04-21 00:00:00,3.4,3.99,6.89,2.39,8.43,8.54,1,NON,OUI,CO,28.09,µg/m³,Saint-Jean 7,Météo-France
3.67,8.78,PM2.5,NON,NON,8.34,ID_015,2024-05-06 00:00:00,2024-03-17 00:00:00,3.61,1.56,8.61,5.4,4.04,6.69,OUI,NON,1,PM2.5,9.84,µg/m³,Saint-Jean 5,Airparif
1.93,4.14,SO2,NON,OUI,6.94,ID_016,2024-09-22 00:00:00,2024-11-18 00:00:00,3.55,8.04,7.96,7.4,6.55,7.69,0,OUI,NON,SO2,8.48,µg/m³,Matabiau 7,SNCF_Open_Data
2.31,2.97,PM2.5,OUI,NON,1.96,ID_017,2024-02-28 00:00:00,2024-04-07 00:00:00,2.18,5.0,8.32,2.8,6.8,2.86,1,1,NON,NO2,59.06,µg/m³,Saint-Charles 7,Airparif
7.0,3.83,O3,1,NON,3.31,ID_018,2024-08-01 00:00:00,2024-06-21 00:00:00,6.48,6.08,7.37,3.74,5.7,5.22,0,NON,1,PM2.5,7.89,µg/m³,Matabiau 4,RATP_Open_Data_2024
2.3,2.18,CO,NON,NON,2.2,ID_019,2024-11-19 00:00:00,2024-05-15 00:00:00,3.27,1.3,1.69,2.7,3.12,1.23,OUI,NON,NON,NO2,58.08,µg/m³,Part-Dieu 7,SNCF_Open_Data
1.66,6.36,O3,OUI,OUI,3.95,ID_020,2024-03-13 00:00:00,2024-09-13 00:00:00,7.23,5.95,8.36,8.79,1.6,4.31,1,OUI,OUI,CO,31.92,µg/m³,Haussmann Saint-Lazare 1,Météo-France
2.51,5.49,PM10,NON,0,7.77,ID_021,2024-04-02 00:00:00,2024-09-11 00:00:00,8.09,6.02,2.02,8.62,8.01,1.3,OUI,NON,0,O3,25.08,µg/m³,Gare de Lyon 8,Data.gouv.fr
2.47,6.81,PM2.5,1,1,7.81,ID_022,2024-09-23 00:00:00,2024-03-16 00:00:00,2.07,1.52,8.03,4.63,4.19,5.25,OUI,1,NON,NO2,8.36,µg/m³,Montparnasse 2,Météo-France
7.02,6.47,NO2,OUI,1,3.59,ID_023,2024-08-19 00:00:00,2024-05-26 00:00:00,4.95,6.68,4.98,2.64,2.32,1.54,1,1,OUI,NO2,23.02,µg/m³,Saint-Charles 4,SNCF_Open_Data
6.25,8.77,PM10,1,0,2.93,ID_024,2024-07-11 00:00:00,2024-08-29 00:00:00,7.11,2.58,4.11,5.82,6.05,7.58,0,0,OUI,O3,31.25,µg/m³,Saint-Jean 3,Data.gouv.fr
3.27,7.88,NO2,OUI,1,3.48,ID_025,2024-10-24 00:00:00,2024-09-01 00:00:00,7.61,7.26,7.96,7.63,7.2,7.96,NON,0,1,O3,75.87,µg/m³,Saint-Charles 1,RATP_Open_Data_2024
3.58,2.95,PM2.5,NON,0,7.62,ID_026,2024-04-24 00:00:00,2024-10-22 00:00:00,1.91,1.92,2.81,4.39,6.95,1.37,1,0,1,O3,16.57,µg/m³,Haussmann Saint-Lazare 2,Météo-France
6.74,8.21,PM10,1,1,8.47,ID_027,2024-03-26 00:00:00,2024-07-10 00:00:00,4.1,8.61,8.27,4.85,3.15,7.67,OUI,0,0,CO,56.45,µg/m³,Saint-Jean 4,Météo-France
2.04,2.38,SO2,0,OUI,1.78,ID_028,2024-11-17 00:00:00,2024-11-18 00:00:00,7.34,6.72,3.21,5.72,3.9,6.87,NON,NON,0,PM2.5,33.01,µg/m³,Gare du Nord 3,Météo-France
3.8,7.64,PM2.5,OUI,1,1.87,ID_029,2024-01-24 00:00:00,2024-04-18 00:00:00,7.55,2.53,5.92,3.15,7.42,5.51,1,OUI,NON,NO2,16.61,µg/m³,Haussmann Saint-Lazare 1,Météo-France
4.82,5.81,CO,0,0,1.6,ID_030,2024-03-03 00:00:00,2024-12-23 00:00:00,5.2,1.22,7.51,7.24,4.16,5.42,0,0,0,SO2,2.53,µg/m³,Gare de Lyon 1,Météo-France
8.73,1.82,NO2,0,NON,8.06,ID_031,2024-01-05 00:00:00,2024-02-01 00:00:00,8.04,4.25,8.25,4.81,7.55,7.48,0,OUI,OUI,PM2.5,50.44,µg/m³,Gare du Nord 2,Data.gouv.fr
6.1,6.67,PM10,1,1,4.55,ID_032,2024-07-20 00:00:00,2024-08-03 00:00:00,6.15,4.23,2.61,8.05,1.74,5.54,1,1,OUI,CO,81.81,µg/m³,Montparnasse 5,Data.gouv.fr
4.42,8.46,PM10,OUI,OUI,5.28,ID_033,2024-09-03 00:00:00,2024-12-21 00:00:00,8.4,7.06,2.42,3.08,7.07,4.89,1,1,0,SO2,78.38,µg/m³,Gare de l'Est 7,RATP_Open_Data_2024
7.07,6.1,SO2,1,1,1.4,ID_034,2024-04-12 00:00:00,2024-08-07 00:00:00,6.19,5.06,4.14,7.82,7.58,7.9,NON,0,0,PM2.5,4.56,µg/m³,Gare de Lyon 9,Météo-France
5.82,1.57,NO2,NON,0,4.97,ID_035,2024-06-22 00:00:00,2024-06-09 00:00:00,2.36,5.42,1.77,7.74,1.34,2.17,NON,1,0,O3,37.5,µg/m³,Gare de Lyon 6,SNCF_Open_Data
5.4,2.33,O3,1,0,1.37,ID_036,2024-08-18 00:00:00,2024-06-23 00:00:00,7.49,6.63,3.32,7.65,3.13,3.56,1,OUI,NON,SO2,19.45,µg/m³,Haussmann Saint-Lazare 8,SNCF_Open_Data
7.73,2.35,PM2.5,0,OUI,8.59,ID_037,2024-11-28 00:00:00,2024-07-19 00:00:00,6.94,2.73,7.21,2.7,3.78,2.06,OUI,OUI,0,NO2,49.21,µg/m³,Gare de Lyon 2,Airparif
7.92,6.87,NO2,NON,NON,4.87,ID_038,2024-02-23 00:00:00,2024-09-08 00:00:00,2.49,3.62,1.48,7.06,8.47,6.07,1,1,0,PM10,64.46,µg/m³,Saint-Charles 7,Airparif
3.74,5.02,SO2,1,OUI,3.65,ID_039,2024-08-03 00:00:00,2024-04-03 00:00:00,4.09,8.47,8.75,8.34,6.88,4.09,1,1,NON,O3,6.21,µg/m³,Saint-Jean 2,Météo-France
2.62,6.54,PM2.5,NON,NON,2.07,ID_040,2024-02-12 00:00:00,2024-09-23 00:00:00,7.58,8.15,4.45,7.14,4.83,1.49,0,0,OUI,NO2,35.97,µg/m³,Gare du Nord 4,Data.gouv.fr
2.65,6.35,NO2,0,0,5.42,ID_041,2024-08-25 00:00:00,2024-08-27 00:00:00,1.29,2.11,4.17,3.78,5.63,3.66,OUI,1,OUI,SO2,65.33,µg/m³,Gare de l'Est 8,Data.gouv.fr
8.32,6.73,CO,1,1,6.52,ID_042,2024-05-05 00:00:00,2024-08-01 00:00:00,7.46,2.17,4.04,5.18,6.59,8.74,1,0,NON,NO2,4.83,µg/m³,Gare du Nord 2,RATP_Open_Data_2024
6.08,7.37,PM2.5,1,OUI,6.74,ID_043,2024-08-08 00:00:00,2024-07-30 00:00:00,6.98,8.67,3.61,1.36,2.82,6.37,NON,1,0,PM2.5,2.58,µg/m³,Gare de Lyon 4,SNCF_Open_Data
3.73,2.55,NO2,0,OUI,1.41,ID_044,2024-12-14 00:00:00,2024-09-03 00:00:00,6.21,1.47,7.12,1.68,7.5,4.68,OUI,NON,OUI,NO2,17.97,µg/m³,Gare du Nord 1,Data.gouv.fr
6.32,3.94,PM2.5,0,0,6.43,ID_045,2024-01-09 00:00:00,2024-11-28 00:00:00,8.79,8.05,7.73,1.29,4.85,5.24,0,OUI,1,NO2,6.29,µg/m³,Part-Dieu 3,RATP_Open_Data_2024
2.64,1.56,NO2,NON,1,3.45,ID_046,2024-06-29 00:00:00,2024-02-06 00:00:00,8.67,7.34,5.1,2.6,4.96,8.65,0,1,0,SO2,71.74,µg/m³,Saint-Charles 4,RATP_Open_Data_2024
8.63,3.04,SO2,OUI,1,2.78,ID_047,2024-10-20 00:00:00,2024-02-24 00:00:00,2.15,1.37,8.02,8.79,1.84,6.73,0,1,OUI,SO2,51.17,µg/m³,Part-Dieu 3,Météo-France
5.25,4.14,CO,0,1,7.75,ID_048,2024-10-10 00:00:00,2024-08-25 00:00:00,4.98,7.16,6.27,1.45,4.37,3.85,NON,1,NON,NO2,69.52,µg/m³,Gare de l'Est 7,SNCF_Open_Data
7.59,3.63,SO2,OUI,0,4.48,ID_049,2024-05-06 00:00:00,2024-11-12 00:00:00,7.06,7.76,1.77,3.3,3.1,1.89,1,0,NON,SO2,46.06,µg/m³,Gare du Nord 1,RATP_Open_Data_2024
6.15,2.99,NO2,1,NON,3.21,ID_050,2024-04-12 00:00:00,2024-05-10 00:00:00,6.8,2.93,8.26,3.06,7.99,6.75,1,OUI,1,NO2,58.29,µg/m³,Montparnasse 5,Data.gouv.fr
6.87,7.0,NO2,OUI,0,2.64,ID_051,2024-10-05 00:00:00,2024-06-27 00:00:00,3.85,4.66,5.42,4.81,2.5,3.1,1,0,OUI,CO,80.78,µg/m³,Gare de l'Est 2,Météo-France
1.61,5.49,SO2,0,0,5.35,ID_052,2024-05-12 00:00:00,2024-03-24 00:00:00,3.24,2.29,1.3,2.84,4.54,8.77,NON,0,NON,NO2,63.2,µg/m³,Saint-Charles 6,Météo-France
1.89,4.07,CO,OUI,0,6.11,ID_053,2024-12-12 00:00:00,2024-07-13 00:00:00,2.19,2.17,2.16,6.56,6.34,5.05,1,1,0,CO,30.07,µg/m³,Montparnasse 6,Météo-France
4.15,8.43,NO2,OUI,1,7.43,ID_054,2024-10-21 00:00:00,2024-06-10 00:00:00,1.24,5.12,5.65,1.98,8.18,4.89,1,0,OUI,NO2,11.36,µg/m³,Montparnasse 1,RATP_Open_Data_2024
5.7,3.52,CO,1,NON,4.6,ID_055,2024-08-23 00:00:00,2024-08-07 00:00:00,2.19,2.27,7.82,4.29,4.59,4.11,OUI,NON,OUI,O3,9.63,µg/m³,Gare de Lyon 6,Data.gouv.fr
4.34,1.69,CO,1,1,4.52,ID_056,2024-09-11 00:00:00,2024-02-29 00:00:00,2.24,8.16,1.31,6.31,2.11,8.73,0,0,1,SO2,84.79,µg/m³,Matabiau 1,SNCF_Open_Data
7.46,2.81,SO2,NON,1,6.62,ID_057,2024-03-23 00:00:00,2024-11-07 00:00:00,6.43,7.26,2.06,3.35,5.97,2.32,1,1,NON,SO2,15.86,µg/m³,Saint-Charles 5,Météo-France
5.12,2.6,NO2,0,NON,5.04,ID_058,2024-03-25 00:00:00,2024-08-04 00:00:00,6.94,2.22,1.7,4.21,3.92,3.97,OUI,1,OUI,PM10,43.94,µg/m³,Saint-Charles 8,Météo-France
8.72,3.1,PM10,0,NON,1.56,ID_059,2024-05-08 00:00:00,2024-01-24 00:00:00,3.8,5.21,2.04,5.38,5.29,3.1,NON,1,1,NO2,60.44,µg/m³,Gare du Nord 5,Data.gouv.fr
8.45,1.23,SO2,0,NON,6.87,ID_060,2024-04-23 00:00:00,2024-02-03 00:00:00,5.13,5.02,4.2,8.39,3.9,5.89,1,1,OUI,SO2,47.68,µg/m³,Montparnasse 2,Airparif
7.0,6.2,PM10,1,1,3.06,ID_061,2024-08-05 00:00:00,2024-12-07 00:00:00,4.38,3.3,3.08,7.82,1.99,2.7,0,0,NON,PM10,47.81,µg/m³,Haussmann Saint-Lazare 9,RATP_Open_Data_2024
7.21,3.41,PM10,0,0,6.7,ID_062,2024-05-16 00:00:00,2024-10-03 00:00:00,5.07,1.54,1.78,7.43,8.37,6.33,NON,1,1,NO2,8.28,µg/m³,Part-Dieu 2,SNCF_Open_Data
3.97,6.43,PM2.5,NON,0,1.2,ID_063,2024-07-14 00:00:00,2024-08-05 00:00:00,2.21,6.13,6.82,5.38,4.1,1.65,0,OUI,1,SO2,7.92,µg/m³,Gare de l'Est 9,Data.gouv.fr
1.97,2.05,PM2.5,0,OUI,5.78,ID_064,2024-07-06 00:00:00,2024-12-11 00:00:00,5.46,6.72,3.31,2.52,2.09,8.52,OUI,0,0,SO2,67.54,µg/m³,Matabiau 2,RATP_Open_Data_2024
7.72,7.72,O3,1,NON,4.99,ID_065,2024-04-26 00:00:00,2024-12-23 00:00:00,5.9,3.74,3.29,6.63,4.93,5.39,0,0,NON,NO2,40.03,µg/m³,Gare de Lyon 1,Airparif
4.19,8.56,SO2,0,NON,4.93,ID_066,2024-12-17 00:00:00,2024-12-13 00:00:00,1.43,4.02,5.34,1.37,6.16,5.51,0,NON,NON,PM2.5,19.58,µg/m³,Haussmann Saint-Lazare 9,Data.gouv.fr
2.57,5.7,SO2,NON,0,5.53,ID_067,2024-02-08 00:00:00,2024-08-27 00:00:00,2.87,8.17,1.29,1.46,7.98,8.18,0,0,1,PM2.5,22.44,µg/m³,Gare de Lyon 5,RATP_Open_Data_2024
3.69,8.06,PM10,OUI,OUI,5.59,ID_068,2024-06-25 00:00:00,2024-07-22 00:00:00,4.28,5.84,7.38,3.96,2.62,1.3,OUI,OUI,0,NO2,52.78,µg/m³,Gare de Lyon 7,RATP_Open_Data_2024
5.5,2.51,PM10,0,NON,4.8,ID_069,2024-06-01 00:00:00,2024-05-12 00:00:00,2.29,6.2,5.62,6.23,1.99,5.82,1,1,0,O3,26.24,µg/m³,Gare de l'Est 6,SNCF_Open_Data
7.34,1.98,SO2,NON,OUI,1.78,ID_070,2024-08-26 00:00:00,2024-10-29 00:00:00,7.71,7.31,4.83,4.57,1.5,1.35,1,NON,NON,O3,9.16,µg/m³,Gare du Nord 6,Data.gouv.fr
6.72,7.8,O3,1,OUI,8.18,ID_071,2024-11-20 00:00:00,2024-06-13 00:00:00,2.21,7.75,3.25,8.68,7.49,8.36,OUI,OUI,OUI,CO,10.34,µg/m³,Saint-Charles 4,SNCF_Open_Data
2.9,7.27,NO2,1,OUI,3.96,ID_072,2024-10-10 00:00:00,2024-03-30 00:00:00,5.14,6.16,1.68,2.27,4.66,1.37,OUI,NON,1,CO,71.01,µg/m³,Saint-Jean 4,RATP_Open_Data_2024
7.98,6.93,SO2,0,1,4.41,ID_073,2024-09-21 00:00:00,2024-12-11 00:00:00,4.05,6.9,1.49,3.27,7.51,5.24,OUI,NON,1,SO2,61.51,µg/m³,Part-Dieu 1,RATP_Open_Data_2024
7.98,8.63,PM2.5,0,0,3.31,ID_074,2024-04-23 00:00:00,2024-01-25 00:00:00,3.73,2.83,7.02,6.33,6.59,4.25,NON,1,1,PM2.5,34.71,µg/m³,Saint-Jean 7,Météo-France
8.21,6.07,SO2,OUI,1,8.31,ID_075,2024-09-05 00:00:00,2024-05-11 00:00:00,4.08,8.01,2.6,3.15,6.88,3.33,1,NON,OUI,PM10,75.14,µg/m³,Haussmann Saint-Lazare 8,SNCF_Open_Data
4.52,8.77,CO,1,1,5.24,ID_076,2024-07-05 00:00:00,2024-11-21 00:00:00,5.02,7.14,4.84,4.7,3.55,4.76,1,1,OUI,O3,56.07,µg/m³,Saint-Charles 9,Data.gouv.fr
2.31,3.24,PM10,OUI,NON,7.42,ID_077,2024-08-05 00:00:00,2024-02-23 00:00:00,7.54,5.59,1.21,3.35,4.89,4.75,0,1,1,PM2.5,54.72,µg/m³,Gare de Lyon 6,Data.gouv.fr
6.01,6.66,CO,NON,OUI,5.43,ID_078,2024-11-01 00:00:00,2024-06-24 00:00:00,3.69,5.6,7.9,2.14,5.84,7.43,OUI,NON,0,O3,66.34,µg/m³,Part-Dieu 5,Airparif
1.61,3.63,PM2.5,1,NON,7.92,ID_079,2024-01-16 00:00:00,2024-04-15 00:00:00,3.65,7.25,3.46,8.22,3.21,6.65,OUI,NON,OUI,PM2.5,31.03,µg/m³,Part-Dieu 6,RATP_Open_Data_2024
4.81,6.03,O3,0,OUI,1.95,ID_080,2024-01-20 00:00:00,2024-11-12 00:00:00,6.77,7.42,8.18,4.7,8.26,2.72,0,1,0,NO2,70.92,µg/m³,Matabiau 7,RATP_Open_Data_2024
8.27,4.22,CO,1,NON,7.69,ID_081,2024-10-23 00:00:00,2024-09-05 00:00:00,4.72,2.61,8.0,6.6,4.22,7.87,1,OUI,1,O3,9.36,µg/m³,Gare de Lyon 5,Airparif
4.98,7.57,NO2,OUI,0,1.27,ID_082,2024-11-24 00:00:00,2024-06-27 00:00:00,5.98,1.89,7.49,6.3,7.34,3.33,OUI,OUI,NON,PM2.5,81.2,µg/m³,Saint-Jean 6,RATP_Open_Data_2024
6.28,7.69,NO2,NON,OUI,3.38,ID_083,2024-02-14 00:00:00,2024-03-04 00:00:00,3.94,6.63,8.64,4.59,5.8,1.88,NON,NON,OUI,SO2,79.87,µg/m³,Gare de l'Est 9,Data.gouv.fr
7.9,2.33,NO2,0,1,6.02,ID_084,2024-06-22 00:00:00,2024-08-12 00:00:00,2.55,3.61,3.08,5.89,1.82,6.97,1,1,1,O3,74.56,µg/m³,Gare de l'Est 5,SNCF_Open_Data
8.43,6.21,PM10,0,1,5.06,ID_085,2024-02-04 00:00:00,2024-11-15 00:00:00,1.92,7.64,8.26,4.5,5.84,3.92,1,0,0,NO2,72.85,µg/m³,Saint-Jean 8,SNCF_Open_Data
5.71,7.75,NO2,0,1,1.34,ID_086,2024-06-10 00:00:00,2024-05-14 00:00:00,5.64,7.32,3.13,4.01,4.25,1.84,NON,1,1,CO,13.93,µg/m³,Part-Dieu 7,Data.gouv.fr
5.11,6.84,PM2.5,OUI,0,6.52,ID_087,2024-09-14 00:00:00,2024-02-25 00:00:00,6.91,2.79,3.18,1.42,7.59,2.6,NON,NON,OUI,PM10,54.49,µg/m³,Haussmann Saint-Lazare 9,Météo-France
8.58,7.26,PM10,1,0,4.32,ID_088,2024-02-29 00:00:00,2024-07-27 00:00:00,2.64,2.18,3.96,8.53,2.94,4.98,0,NON,1,NO2,19.0,µg/m³,Gare de Lyon 2,Météo-France
4.93,5.57,SO2,0,OUI,3.47,ID_089,2024-06-30 00:00:00,2024-11-14 00:00:00,3.69,8.09,3.07,8.16,4.37,3.01,0,0,0,NO2,82.33,µg/m³,Haussmann Saint-Lazare 9,Airparif
8.2,8.75,O3,NON,NON,7.21,ID_090,2024-03-31 00:00:00,2024-05-05 00:00:00,8.51,1.99,5.17,2.32,2.72,5.91,NON,NON,OUI,NO2,49.42,µg/m³,Saint-Charles 7,RATP_Open_Data_2024
3.65,7.21,O3,1,1,6.83,ID_091,2024-12-25 00:00:00,2024-02-18 00:00:00,5.41,2.3,8.22,8.09,1.78,5.83,0,NON,NON,PM2.5,61.84,µg/m³,Montparnasse 5,Airparif
5.56,7.85,PM2.5,OUI,0,4.01,ID_092,2024-06-06 00:00:00,2024-09-07 00:00:00,7.87,4.18,1.29,6.91,3.81,4.7,OUI,OUI,1,SO2,33.93,µg/m³,Gare du Nord 6,Airparif
2.82,4.4,O3,1,1,8.68,ID_093,2024-02-11 00:00:00,2024-07-25 00:00:00,8.43,6.54,5.04,5.74,5.09,5.77,1,OUI,1,CO,36.65,µg/m³,Part-Dieu 4,Airparif
4.65,6.46,PM10,0,OUI,6.47,ID_094,2024-01-31 00:00:00,2024-09-08 00:00:00,4.91,7.14,6.98,7.35,3.05,6.43,0,OUI,OUI,PM2.5,39.0,µg/m³,Matabiau 2,Airparif
5.32,2.96,PM2.5,NON,1,2.39,ID_095,2024-02-27 00:00:00,2024-05-22 00:00:00,5.22,1.54,1.44,2.3,2.37,6.99,OUI,0,NON,PM2.5,46.85,µg/m³,Matabiau 9,Airparif
8.75,3.42,NO2,0,OUI,6.7,ID_096,2024-03-04 00:00:00,2024-09-15 00:00:00,4.12,2.77,7.24,4.39,1.62,7.92,NON,0,0,NO2,75.09,µg/m³,Matabiau 3,Airparif
3.82,4.44,NO2,OUI,1,4.53,ID_097,2024-05-15 00:00:00,2024-11-29 00:00:00,7.66,1.75,3.81,1.6,8.14,2.18,OUI,0,0,O3,24.36,µg/m³,Saint-Charles 7,RATP_Open_Data_2024
3.17,2.21,O3,1,OUI,5.85,ID_098,2024-09-10 00:00:00,2024-07-15 00:00:00,1.45,5.59,6.88,1.5,5.9,7.2,OUI,NON,0,CO,81.2,µg/m³,Montparnasse 1,RATP_Open_Data_2024
6.39,3.96,NO2,NON,NON,3.25,ID_099,2024-08-20 00:00:00,2024-08-11 00:00:00,3.27,2.19,5.54,2.5,3.36,5.87,NON,OUI,OUI,NO2,17.26,µg/m³,Montparnasse 6,SNCF_Open_Data
5.07,7.65,SO2,NON,NON,1.45,ID_000,2024-03-22 00:00:00,2024-02-26 00:00:00,1.31,4.38,8.29,8.02,1.9,7.43,0,OUI,0,CO,84.4,µg/m³,Gare de l'Est 1,Data.gouv.fr
5.51,2.41,NO2,OUI,OUI,1.69,ID_001,2024-12-05 00:00:00,2024-08-16 00:00:00,4.06,2.83,6.26,2.64,7.99,3.13,0,1,OUI,NO2,51.11,µg/m³,Haussmann Saint-Lazare 3,RATP_Open_Data_2024
3.73,7.8,SO2,0,OUI,4.3,ID_002,2024-11-28 00:00:00,2024-09-24 00:00:00,5.61,3.13,7.39,8.61,7.68,3.11,OUI,NON,1,NO2,80.88,µg/m³,Haussmann Saint-Lazare 5,Météo-France
4.15,4.81,NO2,0,1,6.45,ID_003,2024-03-10 00:00:00,2024-05-10 00:00:00,6.66,6.22,3.61,2.9,6.2,6.95,OUI,NON,0,SO2,2.02,µg/m³,Part-Dieu 5,RATP_Open_Data_2024
1.76,8.18,PM10,OUI,1,7.05,ID_004,2024-08-10 00:00:00,2024-10-05 00:00:00,6.15,1.73,5.42,2.08,3.53,7.63,NON,1,NON,PM2.5,53.72,µg/m³,Haussmann Saint-Lazare 6,RATP_Open_Data_2024
6.88,3.23,NO2,1,0,8.61,ID_005,2024-09-23 00:00:00,2024-05-31 00:00:00,1.95,6.73,6.1,7.61,4.43,5.02,1,OUI,0,PM10,21.7,µg/m³,Matabiau 6,Data.gouv.fr
4.42,1.21,O3,OUI,0,3.56,ID_006,2024-01-06 00:00:00,2024-07-17 00:00:00,4.4,3.49,7.91,4.55,1.46,1.77,1,NON,OUI,O3,78.8,µg/m³,Gare de l'Est 5,Météo-France
8.76,3.33,PM2.5,OUI,0,7.26,ID_007,2024-09-28 00:00:00,2024-02-17 00:00:00,8.58,7.29,7.62,2.17,4.81,7.43,0,NON,NON,PM2.5,39.74,µg/m³,Gare du Nord 8,Airparif
7.81,8.33,PM2.5,1,OUI,2.95,ID_008,2024-01-25 00:00:00,2024-07-16 00:00:00,7.76,7.05,6.38,8.08,1.98,2.78,OUI,0,OUI,NO2,27.8,µg/m³,Gare de l'Est 9,SNCF_Open_Data
1.27,6.34,SO2,0,0,1.79,ID_009,2024-11-29 00:00:00,2024-06-29 00:00:00,3.44,3.02,8.69,5.69,2.83,5.44,OUI,1,0,CO,19.99,µg/m³,Gare de l'Est 9,Data.gouv.fr
7.36,6.82,NO2,0,NON,5.05,ID_010,2024-05-30 00:00:00,2024-08-29 00:00:00,7.5,7.83,7.7,2.92,4.32,3.84,OUI,OUI,1,O3,76.0,µg/m³,Montparnasse 3,Météo-France
5.78,3.44,PM2.5,OUI,NON,5.55,ID_011,2024-11-09 00:00:00,2024-02-15 00:00:00,3.39,7.89,6.87,5.09,4.44,4.03,NON,NON,NON,SO2,15.29,µg/m³,Gare du Nord 8,RATP_Open_Data_2024
6.68,2.1,PM2.5,OUI,OUI,8.09,ID_012,2024-01-06 00:00:00,2024-08-01 00:00:00,6.9,6.63,5.81,7.68,2.89,5.33,NON,OUI,NON,PM2.5,10.32,µg/m³,Gare du Nord 4,Airparif
3.16,1.73,CO,1,NON,4.18,ID_013,2024-05-07 00:00:00,2024-09-17 00:00:00,7.81,3.64,3.57,7.64,2.47,1.67,1,1,0,NO2,15.85,µg/m³,Gare du Nord 7,Météo-France
8.62,4.84,O3,OUI,0,7.75,ID_014,2024-03-07 00:00:00,2024-09-27 00:00:00,7.85,8.49,1.35,6.23,3.17,5.5,0,OUI,1,O3,43.33,µg/m³,Part-Dieu 2,RATP_Open_Data_2024
6.28,8.0,NO2,0,0,7.03,ID_015,2024-02-13 00:00:00,2024-11-05 00:00:00,1.87,1.68,1.47,4.54,3.37,2.23,OUI,1,NON,O3,33.62,µg/m³,Matabiau 7,Météo-France
6.68,3.37,NO2,1,OUI,7.72,ID_016,2024-03-05 00:00:00,2024-03-03 00:00:00,8.4,8.03,3.99,3.65,6.85,3.17,OUI,0,OUI,PM10,80.46,µg/m³,Gare de Lyon 2,Airparif
2.51,3.07,CO,0,1,4.07,ID_017,2024-01-17 00:00:00,2024-09-03 00:00:00,8.62,1.83,7.31,7.13,4.53,8.75,NON,0,0,PM10,5.5,µg/m³,Saint-Jean 6,Data.gouv.fr
6.49,8.63,PM10,0,OUI,2.21,ID_018,2024-05-03 00:00:00,2024-09-04 00:00:00,5.44,3.76,6.53,1.81,3.34,1.51,NON,1,OUI,CO,3.58,µg/m³,Saint-Jean 2,Data.gouv.fr
7.59,3.38,PM10,1,OUI,1.32,ID_019,2024-08-18 00:00:00,2024-04-22 00:00:00,4.22,4.31,3.58,8.42,7.37,3.74,1,1,OUI,SO2,50.64,µg/m³,Gare du Nord 9,SNCF_Open_Data
7.22,8.18,SO2,OUI,NON,7.19,ID_020,2024-08-12 00:00:00,2024-05-17 00:00:00,4.5,8.43,2.78,2.54,7.35,1.74,OUI,0,1,PM10,67.05,µg/m³,Saint-Charles 5,Météo-France
7.41,2.89,PM2.5,0,NON,7.02,ID_021,2024-02-28 00:00:00,2024-06-19 00:00:00,5.84,4.97,7.5,2.91,5.11,1.75,1,NON,NON,PM2.5,30.14,µg/m³,Montparnasse 6,Airparif
7.49,7.52,PM2.5,OUI,0,3.76,ID_022,2024-10-11 00:00:00,2024-01-27 00:00:00,8.1,4.83,4.91,6.85,5.23,7.72,NON,NON,OUI,PM10,2.56,µg/m³,Gare de l'Est 6,Data.gouv.fr
8.57,3.63,SO2,NON,OUI,4.77,ID_023,2024-04-06 00:00:00,2024-04-23 00:00:00,6.68,8.64,4.74,8.07,5.42,4.45,NON,0,0,PM10,21.91,µg/m³,Saint-Charles 8,Data.gouv.fr
4.19,3.8,PM10,1,0,7.38,ID_024,2024-11-26 00:00:00,2024-11-24 00:00:00,2.71,8.33,7.75,7.54,2.35,4.95,1,1,0,NO2,14.32,µg/m³,Saint-Charles 8,Data.gouv.fr
2.36,3.3,CO,0,1,4.0,ID_025,2024-02-27 00:00:00,2024-04-28 00:00:00,7.74,3.75,7.6,2.87,7.83,4.02,0,0,1,SO2,5.92,µg/m³,Gare de Lyon 5,Data.gouv.fr
4.11,2.23,PM2.5,0,OUI,6.25,ID_026,2024-11-11 00:00:00,2024-11-30 00:00:00,1.44,4.29,6.41,4.77,4.43,6.6,0,OUI,NON,SO2,82.3,µg/m³,Saint-Charles 6,Météo-France
2.24,3.42,CO,1,NON,5.2,ID_027,2024-06-05 00:00:00,2024-07-30 00:00:00,4.56,6.19,8.49,1.74,5.21,2.31,OUI,1,0,SO2,75.71,µg/m³,Gare de l'Est 7,Météo-France
8.15,4.51,SO2,1,NON,7.88,ID_028,2024-06-25 00:00:00,2024-10-19 00:00:00,5.25,4.13,7.97,5.44,6.48,7.73,OUI,1,1,PM10,10.28,µg/m³,Montparnasse 8,Airparif
