col_environnement_id,col_time_id,col_zone_environnement_id,col_mode_environnement_id,col_polluant_id,col_station_mesure_id,col_type_carburant_id,col_emission_co2_kg,col_emission_co2_km,col_emission_par_habitant_kg,col_reduction_emission_pct,col_indice_aqi,col_niveau_qualite_air,col_pm25_ugm3,col_pm10_ugm3,col_no2_ugm3,col_o3_ugm3,col_energie_consommee_kwh,col_part_renouvelable_pct,col_cout_energie_eur,col_age_vehicule_moyen,col_nb_vehicules_electriques,col_taux_renouvellement_pct,col_valeur_cible,col_ecart_objectif_pct,col_atteint_objectif,col_reduction_trafic_covid_pct,col_gain_environnemental_kg
ID_095,ID_095,ID_095,ID_095,ID_095,ID_095,ID_095,8.15,6.32,7.32,7.37,64.14,4.02,7.06,8.24,3.44,1.91,1.41,3.03,8.1,1.81,4.62,8.16,20.38,1.86,8.62,ID_095,5.81
ID_096,ID_096,ID_096,ID_096,ID_096,ID_096,ID_096,7.94,7.69,3.9,4.88,30.18,6.34,3.62,4.18,7.57,3.75,6.14,6.54,8.38,7.16,7.47,3.0,38.4,2.04,8.51,ID_096,7.99
ID_097,ID_097,ID_097,ID_097,ID_097,ID_097,ID_097,5.09,3.74,5.2,3.01,21.7,1.73,6.98,4.92,6.76,6.44,3.72,1.49,6.13,8.33,4.83,5.85,47.11,6.79,3.78,ID_097,4.04
ID_098,ID_098,ID_098,ID_098,ID_098,ID_098,ID_098,4.46,6.72,8.61,2.54,77.3,2.01,8.05,3.32,7.58,4.8,1.58,3.08,3.96,1.61,4.61,6.27,48.73,4.12,3.39,ID_098,5.16
ID_099,ID_099,ID_099,ID_099,ID_099,ID_099,ID_099,7.28,5.81,6.91,8.48,75.85,8.55,4.05,5.5,5.45,8.45,6.21,2.9,2.66,5.44,4.81,6.32,81.08,5.55,1.57,ID_099,8.05
ID_000,ID_000,ID_000,ID_000,ID_000,ID_000,ID_000,7.68,1.78,3.13,3.39,65.59,4.97,4.12,1.29,5.56,8.17,2.23,8.51,1.99,5.71,5.88,7.25,3.81,4.67,5.98,ID_000,7.03
ID_001,ID_001,ID_001,ID_001,ID_001,ID_001,ID_001,8.0,2.2,6.79,3.42,52.55,6.17,7.18,8.59,6.27,4.22,3.77,2.04,7.77,2.08,2.06,4.31,59.06,5.98,6.8,ID_001,6.46
ID_002,ID_002,ID_002,ID_002,ID_002,ID_002,ID_002,4.48,3.22,3.99,3.63,79.86,2.39,6.87,4.6,2.91,6.88,3.75,1.65,8.55,3.18,1.46,3.99,63.18,2.0,2.49,ID_002,1.75
ID_003,ID_003,ID_003,ID_003,ID_003,ID_003,ID_003,2.91,3.98,4.98,7.9,36.24,4.37,3.78,1.25,3.1,2.14,1.31,4.05,6.47,3.59,5.27,6.68,37.83,5.99,1.4,ID_003,5.97
ID_004,ID_004,ID_004,ID_004,ID_004,ID_004,ID_004,1.64,4.38,3.63,2.44,46.0,5.07,7.34,6.97,5.61,4.09,1.6,6.14,2.34,3.45,5.92,7.37,16.55,5.33,2.48,ID_004,3.56
ID_005,ID_005,ID_005,ID_005,ID_005,ID_005,ID_005,2.55,8.34,7.38,5.82,38.48,4.22,6.76,8.43,6.2,4.45,1.75,2.33,1.87,4.76,1.93,5.6,28.12,3.0,1.82,ID_005,2.49
ID_006,ID_006,ID_006,ID_006,ID_006,ID_006,ID_006,4.3,2.53,2.86,1.8,27.72,3.71,5.14,3.2,2.32,6.88,4.33,8.33,3.83,5.44,2.22,7.73,28.2,1.23,2.32,ID_006,6.41
ID_007,ID_007,ID_007,ID_007,ID_007,ID_007,ID_007,5.86,6.46,1.5,7.18,68.94,2.05,1.87,7.54,5.62,3.03,1.69,7.1,4.93,2.77,2.55,3.53,5.36,4.27,6.54,ID_007,8.06
ID_008,ID_008,ID_008,ID_008,ID_008,ID_008,ID_008,7.09,1.55,3.68,4.17,17.29,5.1,7.79,7.37,3.49,2.49,6.35,1.69,8.54,1.46,4.78,1.79,60.95,6.29,5.85,ID_008,4.31
ID_009,ID_009,ID_009,ID_009,ID_009,ID_009,ID_009,2.75,4.48,4.4,1.89,36.4,6.91,8.53,2.86,8.72,4.85,2.44,3.51,2.95,6.11,4.71,5.68,24.62,5.56,6.07,ID_009,4.22
ID_010,ID_010,ID_010,ID_010,ID_010,ID_010,ID_010,4.5,3.36,3.48,4.56,43.07,2.74,6.35,3.75,3.39,7.31,8.34,8.1,2.93,8.32,5.22,4.15,59.61,8.41,1.35,ID_010,3.15
ID_011,ID_011,ID_011,ID_011,ID_011,ID_011,ID_011,7.03,6.17,4.29,6.09,27.23,3.84,2.13,4.9,7.29,6.81,5.1,2.86,5.01,7.72,3.49,5.27,18.51,5.8,5.0,ID_011,3.9
ID_012,ID_012,ID_012,ID_012,ID_012,ID_012,ID_012,7.21,4.9,6.02,5.66,25.38,3.0,1.69,7.19,5.54,1.45,7.31,6.17,1.87,3.86,6.5,2.17,26.57,6.24,5.59,ID_012,6.45
ID_013,ID_013,ID_013,ID_013,ID_013,ID_013,ID_013,7.06,6.28,7.51,6.83,11.7,4.58,1.26,7.47,7.8,5.61,1.38,8.53,4.51,2.72,3.87,6.79,19.63,5.74,1.37,ID_013,1.69
ID_014,ID_014,ID_014,ID_014,ID_014,ID_014,ID_014,1.75,2.74,5.38,7.86,66.41,7.87,3.45,2.82,7.4,6.25,4.08,3.15,8.1,1.92,7.3,2.24,2.56,1.92,3.15,ID_014,1.95
ID_015,ID_015,ID_015,ID_015,ID_015,ID_015,ID_015,5.28,6.93,3.44,5.9,22.9,8.71,6.92,8.48,1.55,4.08,8.45,6.41,6.37,1.64,7.09,4.7,84.67,8.74,7.97,ID_015,2.25
ID_016,ID_016,ID_016,ID_016,ID_016,ID_016,ID_016,7.97,8.68,7.11,6.68,33.03,8.01,8.01,2.1,4.54,3.76,3.73,3.9,3.96,2.14,6.74,1.23,32.4,1.34,3.67,ID_016,8.18
ID_017,ID_017,ID_017,ID_017,ID_017,ID_017,ID_017,3.65,6.5,8.26,6.78,29.11,3.82,4.43,3.84,8.16,5.91,5.71,4.32,5.7,5.46,1.31,7.53,78.06,7.42,7.99,ID_017,2.81
ID_018,ID_018,ID_018,ID_018,ID_018,ID_018,ID_018,6.79,1.89,1.64,5.62,74.62,7.34,2.49,6.26,3.77,3.22,6.65,8.44,2.98,3.36,7.8,1.43,58.71,7.44,3.82,ID_018,3.21
ID_019,ID_019,ID_019,ID_019,ID_019,ID_019,ID_019,5.01,2.79,1.85,8.63,17.57,8.55,7.22,4.76,5.31,1.46,2.97,6.96,5.14,6.43,2.21,8.54,38.66,8.13,1.21,ID_019,4.74
ID_020,ID_020,ID_020,ID_020,ID_020,ID_020,ID_020,3.97,7.92,8.23,4.85,79.55,3.13,6.62,4.92,5.41,2.02,8.15,7.11,6.92,2.95,7.57,3.87,83.95,2.55,8.02,ID_020,8.03
ID_021,ID_021,ID_021,ID_021,ID_021,ID_021,ID_021,7.28,2.9,5.12,4.32,25.21,4.7,3.45,2.61,3.68,7.23,6.49,2.53,6.38,8.19,3.09,8.4,26.73,5.4,2.87,ID_021,1.58
ID_022,ID_022,ID_022,ID_022,ID_022,ID_022,ID_022,3.49,2.91,2.74,4.56,35.77,3.15,6.94,7.53,7.0,3.68,3.34,2.92,1.53,4.98,5.8,7.39,64.83,1.39,4.29,ID_022,4.5
ID_023,ID_023,ID_023,ID_023,ID_023,ID_023,ID_023,4.8,6.22,7.65,8.02,23.5,6.02,6.14,1.78,2.22,3.64,6.6,6.3,8.37,5.45,7.66,4.05,50.95,4.4,7.02,ID_023,5.91
ID_024,ID_024,ID_024,ID_024,ID_024,ID_024,ID_024,6.43,2.06,7.08,2.67,77.4,8.02,5.09,6.34,5.95,3.49,7.89,4.92,7.03,1.25,5.46,3.42,41.3,6.86,3.82,ID_024,2.42
ID_025,ID_025,ID_025,ID_025,ID_025,ID_025,ID_025,7.07,8.67,7.88,8.07,8.72,2.3,3.03,5.54,3.42,7.79,7.66,5.25,6.58,2.76,2.01,5.39,78.48,4.2,2.5,ID_025,5.05
ID_026,ID_026,ID_026,ID_026,ID_026,ID_026,ID_026,1.5,1.25,7.91,7.23,38.67,4.67,5.9,4.16,6.91,6.48,3.0,4.39,1.83,5.0,7.44,6.68,83.3,7.08,7.35,ID_026,3.09
ID_027,ID_027,ID_027,ID_027,ID_027,ID_027,ID_027,6.47,5.36,7.55,3.21,83.98,1.29,6.18,6.24,8.44,3.86,2.55,8.2,2.4,5.81,6.11,8.23,2.85,1.79,2.12,ID_027,4.27
ID_028,ID_028,ID_028,ID_028,ID_028,ID_028,ID_028,8.45,2.66,8.23,2.03,21.62,2.85,8.78,2.69,1.56,6.75,1.76,1.77,1.91,5.37,1.2,4.05,6.87,7.0,1.33,ID_028,5.08
ID_029,ID_029,ID_029,ID_029,ID_029,ID_029,ID_029,6.12,4.59,5.1,2.93,81.66,5.42,6.02,3.26,3.07,3.04,4.43,4.94,7.84,5.16,1.21,4.75,6.27,8.4,5.3,ID_029,7.98
ID_030,ID_030,ID_030,ID_030,ID_030,ID_030,ID_030,6.04,1.35,6.83,6.08,48.74,3.85,3.8,3.09,4.03,2.96,2.43,4.98,7.99,1.45,3.34,7.08,47.74,2.19,5.01,ID_030,7.49
ID_031,ID_031,ID_031,ID_031,ID_031,ID_031,ID_031,8.45,6.28,5.15,4.91,59.07,7.3,8.58,3.16,3.86,3.29,7.41,8.0,6.54,4.59,7.97,1.44,3.19,7.18,6.92,ID_031,2.62
ID_032,ID_032,ID_032,ID_032,ID_032,ID_032,ID_032,2.85,2.79,4.23,5.15,37.52,1.69,1.5,5.07,6.22,4.49,8.65,4.21,1.41,7.05,3.04,6.97,72.4,5.18,6.12,ID_032,2.96
ID_033,ID_033,ID_033,ID_033,ID_033,ID_033,ID_033,2.53,7.23,4.6,3.4,14.23,3.02,2.38,4.58,7.64,6.75,5.33,5.36,4.45,7.19,5.64,3.9,32.45,5.39,8.28,ID_033,5.81
ID_034,ID_034,ID_034,ID_034,ID_034,ID_034,ID_034,2.42,8.29,4.32,5.46,75.16,3.4,7.25,6.34,7.21,5.94,4.42,8.32,6.64,4.07,2.82,7.21,61.4,6.38,1.54,ID_034,3.15
ID_035,ID_035,ID_035,ID_035,ID_035,ID_035,ID_035,3.16,8.59,4.34,6.36,80.04,4.34,3.12,5.22,8.11,5.44,4.58,6.08,5.58,6.16,5.69,7.49,18.35,6.0,8.46,ID_035,1.42
ID_036,ID_036,ID_036,ID_036,ID_036,ID_036,ID_036,5.92,3.33,8.43,2.03,55.81,2.65,6.28,2.57,8.09,6.22,1.98,2.5,5.43,4.77,2.77,7.75,78.42,1.49,2.86,ID_036,1.25
ID_037,ID_037,ID_037,ID_037,ID_037,ID_037,ID_037,7.07,6.23,7.49,5.56,63.75,8.54,2.77,1.97,7.49,7.92,2.9,3.91,4.76,7.34,6.62,7.61,52.82,3.83,1.91,ID_037,4.12
ID_038,ID_038,ID_038,ID_038,ID_038,ID_038,ID_038,2.66,2.78,2.57,1.88,38.94,3.49,7.69,3.1,3.1,1.4,1.85,4.35,3.29,5.68,5.33,5.96,35.01,4.68,5.16,ID_038,4.18
ID_039,ID_039,ID_039,ID_039,ID_039,ID_039,ID_039,2.74,7.35,2.66,8.03,28.63,4.93,4.61,2.14,7.17,2.59,4.83,5.48,4.66,3.18,3.84,7.87,39.36,5.65,5.18,ID_039,5.87
ID_040,ID_040,ID_040,ID_040,ID_040,ID_040,ID_040,3.6,7.91,1.59,1.8,66.62,4.7,2.94,4.04,3.02,2.36,3.34,7.42,3.7,5.67,5.6,1.44,71.78,2.34,3.51,ID_040,4.1
ID_041,ID_041,ID_041,ID_041,ID_041,ID_041,ID_041,7.5,4.21,3.67,7.31,12.22,2.22,3.34,2.93,8.63,2.45,4.14,5.06,1.54,2.67,4.02,4.99,45.87,5.32,1.71,ID_041,6.01
ID_042,ID_042,ID_042,ID_042,ID_042,ID_042,ID_042,5.64,6.39,1.81,5.96,6.69,6.39,4.87,5.41,2.58,7.94,4.3,8.72,1.35,2.89,5.65,3.81,59.57,2.5,3.09,ID_042,2.44
ID_043,ID_043,ID_043,ID_043,ID_043,ID_043,ID_043,3.21,3.99,4.63,4.7,27.79,2.89,8.77,1.38,7.65,5.73,2.92,5.48,5.03,5.88,4.25,1.72,38.07,6.11,2.41,ID_043,7.0
ID_044,ID_044,ID_044,ID_044,ID_044,ID_044,ID_044,7.32,4.33,5.16,8.36,16.5,4.2,8.71,2.16,8.23,8.03,1.96,6.95,1.5,1.6,2.21,5.36,58.83,6.75,3.04,ID_044,1.48
ID_045,ID_045,ID_045,ID_045,ID_045,ID_045,ID_045,3.19,1.4,8.05,3.87,26.17,3.71,1.96,3.43,7.55,7.26,4.83,5.96,8.01,5.94,1.6,6.04,18.63,4.74,1.86,ID_045,3.14
ID_046,ID_046,ID_046,ID_046,ID_046,ID_046,ID_046,4.24,6.0,6.47,3.83,76.77,7.94,8.23,7.35,5.9,3.66,8.7,1.68,8.71,6.31,1.68,2.99,54.36,3.02,5.95,ID_046,5.8
ID_047,ID_047,ID_047,ID_047,ID_047,ID_047,ID_047,4.69,3.37,2.44,6.06,64.61,7.74,4.23,7.28,6.72,4.82,3.24,4.7,3.27,5.12,6.98,5.24,72.73,6.25,1.78,ID_047,6.02
ID_048,ID_048,ID_048,ID_048,ID_048,ID_048,ID_048,8.59,3.51,5.57,1.59,62.69,1.89,1.45,1.46,2.04,8.36,5.93,3.55,5.55,7.8,5.37,8.51,24.99,7.15,8.49,ID_048,1.52
ID_049,ID_049,ID_049,ID_049,ID_049,ID_049,ID_049,3.94,1.34,3.85,3.52,83.86,4.62,2.03,6.84,1.49,6.44,1.52,3.75,5.27,1.65,6.69,4.0,32.64,4.76,1.44,ID_049,5.54
ID_050,ID_050,ID_050,ID_050,ID_050,ID_050,ID_050,3.31,6.6,7.41,7.76,46.41,7.36,8.13,7.98,1.97,3.28,1.82,3.92,3.0,1.43,2.14,5.33,78.88,8.4,6.02,ID_050,1.95
ID_051,ID_051,ID_051,ID_051,ID_051,ID_051,ID_051,4.11,3.31,1.75,3.35,24.21,4.96,1.72,3.39,2.46,2.05,2.68,4.68,8.57,6.43,5.73,6.96,71.05,5.26,7.94,ID_051,8.71
ID_052,ID_052,ID_052,ID_052,ID_052,ID_052,ID_052,3.75,8.1,8.18,4.68,58.3,8.75,3.05,1.56,4.42,2.3,2.23,3.17,5.28,3.7,1.86,2.83,38.08,3.11,5.37,ID_052,6.62
ID_053,ID_053,ID_053,ID_053,ID_053,ID_053,ID_053,1.26,7.4,4.55,3.13,77.75,1.46,7.04,3.46,2.59,6.28,2.49,5.26,1.48,3.69,7.37,5.03,6.95,5.77,2.51,ID_053,2.41
ID_054,ID_054,ID_054,ID_054,ID_054,ID_054,ID_054,4.89,4.62,4.65,4.1,2.93,5.16,3.37,2.31,6.82,1.28,7.19,4.85,2.19,7.25,5.72,5.12,31.78,5.98,2.12,ID_054,1.67
ID_055,ID_055,ID_055,ID_055,ID_055,ID_055,ID_055,1.77,7.3,6.3,4.77,48.79,3.55,5.47,4.85,5.39,4.17,3.67,7.78,8.29,1.98,7.37,1.37,54.46,8.52,2.29,ID_055,7.86
ID_056,ID_056,ID_056,ID_056,ID_056,ID_056,ID_056,7.52,4.01,7.86,2.44,13.74,2.88,2.9,5.81,7.04,8.33,8.51,5.6,7.73,6.3,2.56,6.06,23.06,6.13,3.0,ID_056,8.06
ID_057,ID_057,ID_057,ID_057,ID_057,ID_057,ID_057,4.13,2.47,1.36,8.18,71.27,8.63,7.46,2.17,8.75,1.64,7.26,3.52,4.14,8.24,2.32,6.6,9.43,8.25,5.41,ID_057,3.83
ID_058,ID_058,ID_058,ID_058,ID_058,ID_058,ID_058,6.24,3.93,8.52,1.78,4.74,7.28,6.02,2.66,3.83,4.49,2.62,7.43,7.99,8.09,5.49,8.39,62.1,6.22,5.35,ID_058,5.55
ID_059,ID_059,ID_059,ID_059,ID_059,ID_059,ID_059,8.08,2.35,7.68,7.32,60.01,4.53,8.74,4.87,3.22,3.78,1.25,5.99,3.37,6.48,4.82,2.06,37.77,6.04,2.45,ID_059,5.15
ID_060,ID_060,ID_060,ID_060,ID_060,ID_060,ID_060,4.24,6.5,6.53,3.85,7.04,4.54,7.22,6.88,4.4,5.02,8.43,3.06,7.45,2.08,6.09,8.73,61.89,7.76,3.6,ID_060,5.78
ID_061,ID_061,ID_061,ID_061,ID_061,ID_061,ID_061,2.81,7.59,4.56,7.58,52.27,3.46,5.91,8.64,4.08,2.08,7.31,8.38,3.1,6.45,4.61,6.37,39.14,2.98,4.1,ID_061,5.05
ID_062,ID_062,ID_062,ID_062,ID_062,ID_062,ID_062,6.74,8.01,8.35,7.08,46.99,8.23,5.66,5.26,3.83,8.11,8.52,3.66,7.37,5.09,1.99,8.02,8.11,4.97,5.41,ID_062,8.6
ID_063,ID_063,ID_063,ID_063,ID_063,ID_063,ID_063,4.85,2.92,1.76,3.15,7.43,7.83,7.1,2.81,4.1,5.16,3.46,6.32,8.01,6.25,1.34,8.33,64.25,5.03,4.58,ID_063,4.48
ID_064,ID_064,ID_064,ID_064,ID_064,ID_064,ID_064,5.24,6.11,6.75,5.45,53.22,3.07,2.84,6.58,3.49,6.83,6.76,6.62,1.27,4.76,6.76,6.75,44.46,2.46,4.82,ID_064,5.03
ID_065,ID_065,ID_065,ID_065,ID_065,ID_065,ID_065,6.64,8.19,6.26,1.65,44.66,3.23,8.54,1.56,3.83,7.61,6.01,4.32,1.48,3.28,4.86,8.46,24.91,8.32,6.23,ID_065,2.17
ID_066,ID_066,ID_066,ID_066,ID_066,ID_066,ID_066,1.57,7.6,1.71,5.82,10.47,5.93,3.02,8.75,5.4,4.24,4.18,1.9,8.3,1.85,4.26,7.0,58.13,6.83,7.61,ID_066,5.48
ID_067,ID_067,ID_067,ID_067,ID_067,ID_067,ID_067,3.7,3.92,5.39,8.64,26.92,2.35,7.61,8.57,6.28,4.86,6.01,4.48,5.12,8.47,2.78,2.94,49.76,8.56,8.19,ID_067,2.59
ID_068,ID_068,ID_068,ID_068,ID_068,ID_068,ID_068,4.01,8.09,2.27,3.01,40.52,3.22,8.07,1.5,4.25,5.83,8.46,2.93,3.65,4.9,8.31,8.02,19.28,7.36,2.72,ID_068,3.37
ID_069,ID_069,ID_069,ID_069,ID_069,ID_069,ID_069,5.21,4.5,1.96,2.86,66.97,8.01,4.29,6.77,8.28,7.65,7.65,6.01,4.38,7.85,2.68,2.31,16.65,5.28,5.05,ID_069,5.55
ID_070,ID_070,ID_070,ID_070,ID_070,ID_070,ID_070,4.26,1.74,3.31,1.36,29.03,4.27,7.53,5.64,4.7,2.18,3.75,2.87,2.19,6.54,2.67,6.8,81.06,8.42,4.46,ID_070,7.97
ID_071,ID_071,ID_071,ID_071,ID_071,ID_071,ID_071,5.18,4.29,2.66,5.66,11.83,7.64,4.77,7.96,8.18,6.11,5.94,6.48,2.99,6.18,6.51,1.6,17.12,5.21,2.6,ID_071,7.27
ID_072,ID_072,ID_072,ID_072,ID_072,ID_072,ID_072,5.2,3.81,4.23,8.6,67.35,8.62,1.28,8.18,3.14,7.71,7.95,8.68,7.66,3.4,8.15,7.94,4.41,3.79,3.55,ID_072,2.51
ID_073,ID_073,ID_073,ID_073,ID_073,ID_073,ID_073,7.86,7.88,4.04,5.52,74.4,6.09,6.59,8.33,8.3,2.39,2.2,6.93,1.54,5.82,5.27,2.83,74.09,7.72,6.07,ID_073,1.21
ID_074,ID_074,ID_074,ID_074,ID_074,ID_074,ID_074,5.16,2.19,6.75,3.17,77.07,1.72,4.88,7.98,2.57,6.02,2.57,8.47,1.71,6.91,6.43,6.62,66.72,2.73,6.64,ID_074,6.25
ID_075,ID_075,ID_075,ID_075,ID_075,ID_075,ID_075,2.49,4.0,5.78,5.61,82.58,3.64,2.18,4.89,5.36,5.62,8.38,1.71,7.76,5.6,1.85,2.13,74.05,3.83,7.83,ID_075,1.5
ID_076,ID_076,ID_076,ID_076,ID_076,ID_076,ID_076,2.15,3.62,2.86,8.22,41.46,6.64,5.48,8.75,2.33,7.51,3.62,4.75,7.56,4.95,4.13,8.27,77.53,7.45,8.26,ID_076,2.0
ID_077,ID_077,ID_077,ID_077,ID_077,ID_077,ID_077,2.01,5.56,6.53,4.2,39.46,2.8,4.55,5.44,3.24,4.09,2.22,6.32,1.66,3.18,1.99,2.77,84.74,8.1,5.39,ID_077,1.69
ID_078,ID_078,ID_078,ID_078,ID_078,ID_078,ID_078,5.04,5.96,1.85,7.24,15.29,5.47,6.18,6.36,8.72,6.91,2.08,2.67,3.21,3.35,2.56,5.38,50.96,7.69,2.64,ID_078,6.0
ID_079,ID_079,ID_079,ID_079,ID_079,ID_079,ID_079,3.21,3.9,4.92,5.15,11.35,6.93,3.26,7.65,5.57,4.14,8.28,5.28,7.63,4.9,5.66,2.85,8.51,4.31,4.73,ID_079,6.51
ID_080,ID_080,ID_080,ID_080,ID_080,ID_080,ID_080,5.19,6.34,2.74,5.56,42.51,4.61,7.99,4.84,5.79,4.76,4.63,6.96,1.72,3.3,6.01,5.32,39.34,1.23,5.58,ID_080,5.35
ID_081,ID_081,ID_081,ID_081,ID_081,ID_081,ID_081,1.66,4.9,2.89,8.08,29.8,5.63,2.3,6.58,2.71,6.26,4.78,4.69,4.93,2.45,3.27,6.58,47.33,1.58,3.35,ID_081,2.14
ID_082,ID_082,ID_082,ID_082,ID_082,ID_082,ID_082,7.66,8.51,1.46,6.76,33.56,5.83,8.22,6.39,2.85,3.98,2.83,5.9,7.12,8.65,1.37,3.03,5.74,3.2,7.52,ID_082,3.53
ID_083,ID_083,ID_083,ID_083,ID_083,ID_083,ID_083,1.33,3.61,8.41,5.03,40.42,6.57,8.08,7.54,4.2,5.74,6.61,2.14,8.47,2.12,2.6,2.88,76.72,5.76,6.98,ID_083,3.45
ID_084,ID_084,ID_084,ID_084,ID_084,ID_084,ID_084,3.56,4.51,1.71,2.03,35.25,3.19,5.76,5.46,7.53,4.9,6.57,2.71,2.79,5.07,2.89,1.58,71.93,7.05,2.31,ID_084,6.14
ID_085,ID_085,ID_085,ID_085,ID_085,ID_085,ID_085,5.19,4.9,5.39,4.31,9.85,2.12,6.25,5.4,8.43,2.97,8.59,2.0,8.75,5.84,1.28,4.85,33.56,5.89,1.72,ID_085,5.73
ID_086,ID_086,ID_086,ID_086,ID_086,ID_086,ID_086,4.31,4.64,2.23,7.82,84.31,3.09,3.16,4.69,8.6,3.85,3.78,2.65,1.8,8.48,6.17,5.68,5.09,5.4,5.65,ID_086,6.45
ID_087,ID_087,ID_087,ID_087,ID_087,ID_087,ID_087,5.79,2.87,5.43,7.17,29.24,7.12,7.61,6.99,1.53,4.71,2.04,6.6,6.99,7.23,3.35,7.2,27.71,5.17,6.35,ID_087,3.29
ID_088,ID_088,ID_088,ID_088,ID_088,ID_088,ID_088,5.01,3.38,7.32,5.63,43.43,1.45,2.2,3.64,4.44,4.06,6.16,3.67,3.53,5.56,6.19,3.83,45.18,8.58,6.42,ID_088,4.52
ID_089,ID_089,ID_089,ID_089,ID_089,ID_089,ID_089,3.55,7.13,5.45,8.57,37.43,4.68,1.87,2.35,5.39,8.13,1.89,2.55,1.53,1.88,1.78,4.53,41.21,2.16,7.74,ID_089,3.72
ID_090,ID_090,ID_090,ID_090,ID_090,ID_090,ID_090,5.97,8.24,1.65,5.04,24.0,4.07,7.59,3.43,7.35,8.23,7.28,7.6,2.09,6.07,1.45,3.9,73.2,7.07,4.46,ID_090,2.04
ID_091,ID_091,ID_091,ID_091,ID_091,ID_091,ID_091,1.27,1.6,2.43,2.3,36.21,1.81,7.41,4.19,7.87,3.88,7.35,2.15,1.59,7.59,2.82,3.44,82.85,2.6,8.68,ID_091,1.84
ID_092,ID_092,ID_092,ID_092,ID_092,ID_092,ID_092,2.4,7.51,5.98,7.74,16.53,3.51,4.23,3.05,1.24,6.32,7.5,1.86,7.82,3.48,7.48,2.81,17.45,2.71,1.42,ID_092,2.67
ID_093,ID_093,ID_093,ID_093,ID_093,ID_093,ID_093,6.5,5.76,2.54,6.67,26.05,1.98,5.2,8.4,2.14,4.34,4.24,8.01,5.66,3.98,3.81,3.86,57.66,4.3,3.47,ID_093,7.56
ID_094,ID_094,ID_094,ID_094,ID_094,ID_094,ID_094,1.52,7.98,7.21,6.3,61.26,7.69,4.31,6.98,6.68,1.91,3.47,7.2,3.12,3.37,5.53,5.04,53.84,4.49,8.78,ID_094,7.96
ID_095,ID_095,ID_095,ID_095,ID_095,ID_095,ID_095,6.46,7.95,5.16,7.34,52.3,6.97,2.31,2.55,6.76,5.82,2.51,7.2,6.05,2.2,7.07,4.96,22.71,6.73,8.78,ID_095,8.61
ID_096,ID_096,ID_096,ID_096,ID_096,ID_096,ID_096,5.21,1.7,1.72,7.02,19.91,7.37,7.5,2.77,6.96,6.98,3.84,4.18,4.86,2.35,6.98,3.9,25.31,4.19,5.47,ID_096,7.33
ID_097,ID_097,ID_097,ID_097,ID_097,ID_097,ID_097,2.6,5.63,7.75,3.93,7.09,7.84,3.23,7.65,3.47,8.41,4.98,8.53,2.5,5.15,8.8,6.97,4.43,5.69,3.55,ID_097,6.75
ID_098,ID_098,ID_098,ID_098,ID_098,ID_098,ID_098,8.56,1.74,1.61,1.68,41.37,7.88,3.21,2.76,3.88,8.02,3.11,3.35,6.4,5.88,6.87,5.23,67.31,3.58,5.27,ID_098,5.26
ID_099,ID_099,ID_099,ID_099,ID_099,ID_099,ID_099,4.13,7.83,7.8,4.44,19.96,4.47,6.32,2.95,2.13,4.86,4.79,7.91,2.5,4.84,7.49,4.3,35.58,5.2,7.19,ID_099,4.75
ID_000,ID_000,ID_000,ID_000,ID_000,ID_000,ID_000,7.34,2.41,8.48,7.26,16.37,8.27,3.66,2.0,6.3,7.61,2.99,7.89,7.52,2.21,6.3,7.59,84.2,7.89,2.95,ID_000,7.01
ID_001,ID_001,ID_001,ID_001,ID_001,ID_001,ID_001,6.31,5.01,1.63,5.8,52.77,5.82,8.37,4.91,3.29,3.13,8.79,5.79,3.75,6.2,5.23,2.83,10.27,1.97,4.91,ID_001,2.52
ID_002,ID_002,ID_002,ID_002,ID_002,ID_002,ID_002,3.36,5.91,7.91,1.78,67.78,5.56,6.11,7.88,2.74,1.88,7.87,6.78,7.05,4.84,4.71,4.43,60.44,4.53,6.6,ID_002,4.59
ID_003,ID_003,ID_003,ID_003,ID_003,ID_003,ID_003,8.66,2.77,2.33,8.26,53.81,4.54,4.56,8.44,4.05,1.39,6.01,3.97,5.39,2.65,5.59,3.98,40.43,1.72,3.51,ID_003,1.82
ID_004,ID_004,ID_004,ID_004,ID_004,ID_004,ID_004,6.84,3.04,7.23,2.49,64.66,5.09,5.76,5.07,2.26,2.99,1.34,6.17,1.69,1.92,2.78,2.41,68.26,7.37,6.33,ID_004,3.28
ID_005,ID_005,ID_005,ID_005,ID_005,ID_005,ID_005,4.3,5.57,8.3,2.92,44.06,6.38,4.45,4.61,2.83,2.22,1.94,8.15,1.95,2.42,4.6,6.52,61.71,6.58,2.5,ID_005,4.87
ID_006,ID_006,ID_006,ID_006,ID_006,ID_006,ID_006,2.89,3.93,6.84,2.27,3.39,4.9,1.56,8.17,1.45,7.54,5.77,2.0,1.34,6.49,2.47,4.06,16.4,3.49,6.6,ID_006,6.27
ID_007,ID_007,ID_007,ID_007,ID_007,ID_007,ID_007,6.41,3.75,8.64,7.66,82.46,4.21,1.58,6.12,1.82,8.65,8.08,1.54,1.65,8.24,8.19,4.56,18.17,5.56,2.95,ID_007,4.7
ID_008,ID_008,ID_008,ID_008,ID_008,ID_008,ID_008,2.77,3.32,6.07,3.48,52.87,7.66,5.99,2.25,6.22,7.92,5.2,7.77,3.28,3.17,4.08,5.51,60.32,8.65,1.97,ID_008,8.3
