col_mode_environnement_id,col_code_mode,col_nom_mode,col_type_mode,col_est_electrique,col_emission_factor_co2_gkm,col_type_energie,col_cout_energie_eur_km,col_efficacite_energetique,col_annee,col_pays,col_type_vehicule,col_pourcentage_parc,col_nombre_vehicules,col_emissions_co2_moyennes,col_source
MDE_18536,RER,Bus,Tramway,6.47,3.16,9.48,9.80,7.15,2024,3.51,5.89,5.34,Nom_18536,4.32,SNCF_Open_Data
MDE_18537,Métro,Bus,Métro,1.78,6.16,6.04,2.12,6.93,2024,7.01,2.93,4.20,Nom_18537,2.37,AirParif_2024
MDE_18538,Velo,RER,Velo,3.52,3.43,6.48,1.59,8.13,2024,8.13,6.96,9.57,Nom_18538,7.28,Data.gouv.fr
MDE_18539,RER,TER,TGV,6.73,8.61,8.57,3.93,8.30,2024,1.29,6.89,7.32,Nom_18539,2.18,Meteo_France
MDE_18540,Tramway,TGV,TGV,8.84,7.92,5.46,2.27,4.13,2024,5.61,4.90,5.91,Nom_18540,9.61,RATP_Open_Data_2024
MDE_18541,Tramway,TGV,TER,3.84,3.24,6.91,1.16,6.24,2024,6.67,9.99,8.38,Nom_18541,2.90,Data.gouv.fr
MDE_18542,TGV,Velo,TGV,3.93,9.53,5.45,7.24,7.92,2024,6.68,3.66,5.22,Nom_18542,4.36,AirParif_2024
MDE_18543,TGV,Velo,TER,5.79,4.06,9.92,1.89,7.44,2024,7.22,7.64,9.88,Nom_18543,5.30,RATP_Open_Data_2024
MDE_18544,Velo,Métro,Velo,7.09,4.21,3.23,1.52,7.65,2024,4.96,2.51,1.97,Nom_18544,9.30,AirParif_2024
MDE_18545,Métro,Velo,TGV,5.11,7.79,4.64,2.99,2.54,2024,3.81,6.42,9.51,Nom_18545,8.09,RATP_Open_Data_2024
MDE_18546,Métro,Bus,Bus,7.82,9.55,9.66,6.21,3.10,2024,3.58,9.63,5.74,Nom_18546,1.13,RATP_Open_Data_2024
MDE_18547,RER,TER,TGV,2.92,9.87,4.43,3.77,3.35,2024,1.70,6.32,7.76,Nom_18547,8.28,AirParif_2024
MDE_18548,RER,Tramway,Métro,7.56,7.49,7.34,8.03,8.20,2024,8.27,5.94,9.43,Nom_18548,2.95,AirParif_2024
MDE_18549,TER,TER,TER,6.51,9.28,1.91,9.25,8.23,2024,4.35,2.63,2.42,Nom_18549,2.37,SNCF_Open_Data
MDE_18550,Métro,Bus,TGV,5.34,1.65,6.50,4.85,6.13,2024,3.12,4.36,8.05,Nom_18550,2.28,Meteo_France
MDE_18551,Tramway,RER,TER,4.47,5.48,9.48,8.24,6.85,2024,2.16,7.56,8.72,Nom_18551,1.24,Meteo_France
MDE_18552,TGV,Bus,TGV,4.09,3.79,2.17,9.41,6.17,2024,9.34,1.35,4.80,Nom_18552,4.43,RATP_Open_Data_2024
MDE_18553,Bus,Velo,TGV,9.82,9.13,5.23,4.74,9.96,2024,1.51,5.76,9.99,Nom_18553,6.62,SNCF_Open_Data
MDE_18554,TER,Métro,Velo,6.24,7.16,7.43,5.00,3.45,2024,6.12,2.11,4.66,Nom_18554,3.91,Meteo_France
MDE_18555,TGV,TGV,Tramway,6.11,8.35,1.12,9.16,4.37,2024,6.34,4.31,8.44,Nom_18555,9.93,AirParif_2024
MDE_18556,Métro,RER,TER,9.93,6.48,3.30,4.19,8.14,2024,9.36,4.38,8.77,Nom_18556,6.36,Data.gouv.fr
MDE_18557,RER,Métro,Velo,6.42,4.52,1.11,7.32,1.19,2024,2.44,7.55,1.66,Nom_18557,2.79,Meteo_France
MDE_18558,TER,RER,Tramway,4.52,2.04,7.78,6.88,9.52,2024,4.33,3.36,7.86,Nom_18558,3.57,Meteo_France
MDE_18559,TER,Bus,RER,6.32,4.55,5.01,7.56,4.56,2024,2.59,9.59,8.98,Nom_18559,8.43,SNCF_Open_Data
MDE_18560,Métro,RER,RER,3.36,2.86,1.93,9.20,6.76,2024,9.64,1.05,5.28,Nom_18560,2.49,AirParif_2024
MDE_18561,TGV,TER,TGV,4.06,5.23,2.88,2.02,9.55,2024,3.47,5.71,9.18,Nom_18561,2.25,Data.gouv.fr
MDE_18562,RER,TGV,Tramway,8.09,6.46,1.58,4.93,9.56,2024,4.46,5.16,6.04,Nom_18562,5.35,Meteo_France
MDE_18563,TER,Tramway,TER,6.53,8.35,9.21,3.53,3.68,2024,7.92,6.26,7.44,Nom_18563,1.57,Data.gouv.fr
MDE_18564,Tramway,TER,TGV,3.47,4.58,9.99,3.43,2.48,2024,3.76,8.71,1.09,Nom_18564,8.03,RATP_Open_Data_2024
MDE_18565,Tramway,TGV,Bus,8.51,5.27,6.82,6.26,5.03,2024,7.67,9.43,1.55,Nom_18565,6.60,AirParif_2024
MDE_18566,Bus,Métro,TGV,7.50,4.96,2.52,9.37,9.61,2024,7.85,6.11,8.02,Nom_18566,3.84,RATP_Open_Data_2024
MDE_18567,TER,TER,TGV,8.00,6.86,8.59,5.47,9.91,2024,5.64,3.05,7.89,Nom_18567,7.07,Meteo_France
MDE_18568,TGV,Velo,RER,1.58,6.38,7.16,5.61,6.88,2024,4.86,5.22,5.11,Nom_18568,6.65,SNCF_Open_Data
MDE_18569,Bus,TER,Métro,6.63,1.30,5.33,4.97,6.73,2024,9.68,1.88,8.12,Nom_18569,5.57,AirParif_2024
MDE_18570,Tramway,Métro,Métro,9.47,2.57,1.38,6.93,1.55,2024,9.39,6.27,2.84,Nom_18570,3.85,Meteo_France
MDE_18571,Tramway,TER,RER,2.69,8.67,4.38,7.27,2.65,2024,2.22,8.91,6.85,Nom_18571,3.75,SNCF_Open_Data
MDE_18572,TGV,Métro,RER,9.88,3.98,2.62,5.43,8.71,2024,7.22,1.62,8.24,Nom_18572,2.96,SNCF_Open_Data
MDE_18573,TGV,RER,Métro,8.65,8.65,2.26,8.45,1.89,2024,3.72,8.50,6.56,Nom_18573,3.97,AirParif_2024
MDE_18574,RER,TER,TER,1.16,6.59,1.22,7.92,4.61,2024,9.86,6.07,9.31,Nom_18574,2.49,AirParif_2024
MDE_18575,TER,RER,Bus,4.09,6.21,1.53,1.81,9.74,2024,4.78,6.15,2.29,Nom_18575,3.27,AirParif_2024
MDE_18576,Tramway,Bus,Tramway,2.65,8.56,3.69,5.35,4.69,2024,3.59,3.46,7.44,Nom_18576,7.85,SNCF_Open_Data
MDE_18577,Bus,TER,RER,3.26,2.37,1.65,3.67,7.46,2024,3.61,3.05,9.29,Nom_18577,3.43,AirParif_2024
MDE_18578,TGV,TGV,TER,3.18,2.28,5.59,2.35,8.46,2024,9.68,9.31,1.82,Nom_18578,7.38,RATP_Open_Data_2024
MDE_18579,Bus,TGV,Velo,9.73,3.06,6.06,9.29,1.24,2024,8.03,3.70,9.18,Nom_18579,8.68,SNCF_Open_Data
MDE_18580,TGV,Métro,Bus,8.47,1.45,9.88,5.19,2.04,2024,1.25,1.75,6.91,Nom_18580,5.19,Meteo_France
MDE_18581,Métro,Bus,Métro,8.24,7.46,8.89,1.43,2.89,2024,7.73,1.83,5.49,Nom_18581,1.42,Data.gouv.fr
MDE_18582,Velo,Tramway,Métro,4.91,2.05,5.76,6.81,7.87,2024,4.90,7.12,4.92,Nom_18582,7.60,Meteo_France
MDE_18583,Tramway,Bus,TER,8.15,1.23,9.31,4.60,3.83,2024,7.70,6.11,3.16,Nom_18583,6.42,Meteo_France
MDE_18584,Métro,TER,Velo,9.04,1.96,3.68,0.86,2.79,2024,9.10,5.59,3.20,Nom_18584,7.65,RATP_Open_Data_2024
MDE_18585,Bus,RER,TER,2.84,1.92,2.45,6.42,4.00,2024,9.49,9.92,9.54,Nom_18585,4.35,AirParif_2024
MDE_18586,TGV,Bus,Bus,5.49,5.92,5.10,9.31,4.56,2024,9.57,4.34,5.89,Nom_18586,8.70,SNCF_Open_Data
MDE_18587,Tramway,Bus,TER,1.65,7.80,1.28,2.68,9.61,2024,5.29,2.00,4.40,Nom_18587,2.33,RATP_Open_Data_2024
MDE_18588,TGV,Métro,RER,7.68,6.86,9.05,0.97,3.82,2024,4.05,7.04,9.00,Nom_18588,1.98,Meteo_France
MDE_18589,Métro,RER,Métro,7.07,6.21,3.80,4.05,4.29,2024,4.66,3.66,1.97,Nom_18589,9.91,RATP_Open_Data_2024
MDE_18590,TGV,TGV,RER,5.93,6.49,8.45,9.75,6.00,2024,5.42,1.93,6.03,Nom_18590,6.36,RATP_Open_Data_2024
MDE_18591,RER,Bus,Tramway,9.42,3.95,6.57,3.95,2.35,2024,4.19,6.06,2.00,Nom_18591,7.62,SNCF_Open_Data
MDE_18592,Métro,TER,TER,8.50,1.51,3.67,5.45,3.80,2024,2.77,4.95,7.60,Nom_18592,1.15,Meteo_France
MDE_18593,Métro,Velo,Velo,5.53,3.96,1.82,6.30,1.21,2024,3.59,9.90,8.21,Nom_18593,3.25,Data.gouv.fr
MDE_18594,Bus,Velo,RER,5.57,5.57,5.99,2.77,1.28,2024,7.49,5.39,4.81,Nom_18594,3.71,Meteo_France
MDE_18595,Bus,TER,Bus,8.35,4.25,7.13,3.97,6.37,2024,5.50,6.81,7.02,Nom_18595,8.26,Data.gouv.fr
MDE_18596,Métro,TGV,Bus,8.78,1.77,9.32,1.78,8.71,2024,8.12,7.31,1.87,Nom_18596,9.88,SNCF_Open_Data
MDE_18597,Métro,RER,TER,8.64,7.01,4.34,9.57,3.49,2024,7.42,5.53,7.72,Nom_18597,6.81,SNCF_Open_Data
MDE_18598,Bus,Velo,Tramway,2.68,9.52,6.59,1.66,9.10,2024,5.71,8.25,5.97,Nom_18598,5.66,SNCF_Open_Data
MDE_18599,TGV,TER,RER,8.29,8.35,6.83,5.31,1.12,2024,2.01,7.02,8.81,Nom_18599,3.99,RATP_Open_Data_2024
MDE_18600,TER,Bus,TGV,5.69,1.59,1.21,7.01,9.77,2024,2.82,7.87,8.49,Nom_18600,7.31,Data.gouv.fr
MDE_18601,RER,Velo,Métro,4.12,4.91,7.68,5.20,1.78,2024,5.10,4.87,1.34,Nom_18601,6.98,Data.gouv.fr
MDE_18602,Velo,TGV,Bus,2.41,1.77,3.09,1.38,2.94,2024,6.86,6.87,4.93,Nom_18602,7.59,AirParif_2024
MDE_18603,Bus,Velo,RER,1.77,1.96,9.76,6.42,3.09,2024,1.20,1.99,3.53,Nom_18603,4.34,Meteo_France
MDE_18604,TGV,Tramway,Velo,5.05,3.92,2.33,7.26,1.02,2024,6.23,1.49,3.90,Nom_18604,9.48,SNCF_Open_Data
MDE_18605,RER,RER,Velo,1.76,3.67,7.90,6.83,3.20,2024,9.27,7.94,1.72,Nom_18605,3.69,Data.gouv.fr
MDE_18606,TGV,Bus,Métro,1.81,7.08,3.13,6.23,5.98,2024,3.69,9.58,5.76,Nom_18606,3.62,AirParif_2024
MDE_18607,Tramway,Velo,Tramway,2.39,8.51,1.65,1.12,1.95,2024,4.62,5.32,6.05,Nom_18607,4.16,SNCF_Open_Data
MDE_18608,Tramway,Tramway,Velo,9.39,3.80,1.20,4.96,6.39,2024,7.70,2.07,8.08,Nom_18608,7.51,Meteo_France
MDE_18609,Bus,Métro,TGV,6.25,1.23,4.54,2.63,3.65,2024,7.84,4.99,3.65,Nom_18609,3.64,SNCF_Open_Data
MDE_18610,TGV,Bus,TER,1.99,10.00,9.54,1.36,3.99,2024,4.47,3.28,2.60,Nom_18610,8.86,Meteo_France
MDE_18611,Métro,Velo,TER,3.61,4.73,7.71,3.44,3.79,2024,4.96,6.17,9.88,Nom_18611,8.62,SNCF_Open_Data
MDE_18612,Velo,Métro,Velo,3.47,3.44,7.29,4.79,7.16,2024,7.81,1.90,4.36,Nom_18612,8.94,RATP_Open_Data_2024
MDE_18613,TER,TER,TER,5.03,5.94,5.82,2.35,8.23,2024,6.85,2.76,7.98,Nom_18613,3.13,AirParif_2024
MDE_18614,Tramway,TER,TGV,6.68,1.91,8.90,9.78,5.88,2024,8.20,4.69,9.04,Nom_18614,2.89,AirParif_2024
MDE_18615,RER,TER,Bus,6.07,3.12,6.75,0.90,6.44,2024,4.86,5.14,8.14,Nom_18615,1.78,SNCF_Open_Data
MDE_18616,TER,RER,Bus,7.60,3.98,2.44,9.95,5.23,2024,1.55,9.99,1.61,Nom_18616,1.45,RATP_Open_Data_2024
MDE_18617,RER,TGV,Métro,2.07,3.22,7.93,2.06,5.90,2024,3.40,4.57,8.52,Nom_18617,2.86,Data.gouv.fr
MDE_18618,TER,RER,Métro,4.83,4.96,6.63,6.67,6.75,2024,8.03,5.66,5.04,Nom_18618,8.38,RATP_Open_Data_2024
MDE_18619,Bus,RER,Bus,2.08,1.74,7.79,7.55,8.80,2024,4.18,9.13,6.76,Nom_18619,9.97,Meteo_France
MDE_18620,TGV,Tramway,TGV,9.91,4.33,3.13,8.65,3.47,2024,8.71,5.99,8.00,Nom_18620,8.56,SNCF_Open_Data
MDE_18621,RER,TER,TGV,5.17,2.44,3.05,7.45,9.70,2024,7.77,2.51,3.10,Nom_18621,7.67,Meteo_France
MDE_18622,TER,Métro,TGV,1.53,4.61,9.13,9.48,9.59,2024,7.23,6.76,4.61,Nom_18622,6.15,AirParif_2024
MDE_18623,Métro,Velo,TGV,1.82,2.86,8.64,5.64,2.96,2024,6.24,1.84,5.49,Nom_18623,7.88,RATP_Open_Data_2024
MDE_18624,TGV,Métro,TGV,9.32,9.76,5.65,6.30,7.01,2024,2.63,1.87,8.12,Nom_18624,7.35,Data.gouv.fr
MDE_18625,Velo,TER,TER,4.76,7.14,3.82,2.38,4.49,2024,3.15,3.35,2.51,Nom_18625,7.74,RATP_Open_Data_2024
MDE_18626,RER,Bus,Bus,5.45,8.04,9.80,6.95,6.00,2024,4.84,8.06,5.01,Nom_18626,1.63,RATP_Open_Data_2024
MDE_18627,TER,Métro,RER,5.19,1.32,7.44,1.84,5.63,2024,4.23,5.52,7.79,Nom_18627,5.54,AirParif_2024
MDE_18628,TER,Velo,TER,2.97,8.99,4.18,9.88,7.20,2024,1.72,4.29,7.61,Nom_18628,3.92,Data.gouv.fr
MDE_18629,Bus,TGV,Métro,9.62,8.04,4.05,8.08,6.13,2024,3.31,1.41,3.87,Nom_18629,3.20,SNCF_Open_Data
MDE_18630,TER,Tramway,Tramway,1.22,4.00,2.11,7.46,1.87,2024,1.75,9.15,3.37,Nom_18630,2.27,Data.gouv.fr
MDE_18631,Tramway,Bus,Tramway,6.15,7.04,1.31,6.30,2.37,2024,9.44,8.43,4.15,Nom_18631,6.33,Meteo_France
MDE_18632,RER,TER,RER,3.39,8.76,4.49,8.72,7.85,2024,6.33,3.58,8.14,Nom_18632,8.00,AirParif_2024
MDE_18633,TGV,Métro,TGV,8.79,3.73,3.38,3.03,4.18,2024,3.83,2.76,5.63,Nom_18633,2.85,Data.gouv.fr
MDE_18634,Bus,TGV,Velo,1.80,3.39,2.60,1.81,9.91,2024,8.53,5.71,6.59,Nom_18634,2.16,RATP_Open_Data_2024
MDE_18635,Bus,Métro,Velo,6.25,1.99,3.89,4.93,6.71,2024,3.90,8.58,9.38,Nom_18635,4.34,SNCF_Open_Data
MDE_18636,Tramway,Velo,Bus,9.12,8.48,4.05,7.22,3.08,2024,3.18,7.67,7.45,Nom_18636,7.10,AirParif_2024
MDE_18637,Métro,Tramway,Tramway,9.83,9.23,5.09,9.45,4.03,2024,2.33,6.86,2.11,Nom_18637,2.53,Meteo_France
MDE_18638,RER,Velo,TER,3.72,5.58,5.46,7.12,7.74,2024,7.72,3.58,1.73,Nom_18638,5.39,Data.gouv.fr
MDE_18639,Velo,TGV,Métro,6.06,1.73,8.25,7.38,6.25,2024,5.63,8.31,4.17,Nom_18639,4.69,SNCF_Open_Data
MDE_18640,Velo,Velo,RER,7.95,3.30,3.88,1.24,6.38,2024,7.97,4.72,5.59,Nom_18640,2.48,SNCF_Open_Data
MDE_18641,Métro,TGV,Velo,9.83,8.37,3.78,6.80,3.14,2024,8.25,8.06,7.20,Nom_18641,9.91,AirParif_2024
MDE_18642,TER,TER,TER,6.80,2.77,8.93,5.45,9.35,2024,7.76,9.37,6.78,Nom_18642,2.90,SNCF_Open_Data
MDE_18643,Bus,Tramway,Métro,9.64,9.37,7.82,1.41,6.73,2024,9.07,3.51,6.25,Nom_18643,4.96,Data.gouv.fr
MDE_18644,RER,TGV,RER,3.68,6.42,2.19,3.14,8.28,2024,5.89,3.53,4.61,Nom_18644,5.87,SNCF_Open_Data
MDE_18645,Velo,Bus,TER,3.79,1.77,6.04,0.66,9.39,2024,6.14,6.93,5.40,Nom_18645,5.01,Meteo_France
MDE_18646,Velo,Bus,TER,3.67,8.16,8.38,8.75,8.83,2024,3.88,7.05,6.22,Nom_18646,7.26,Meteo_France
MDE_18647,Velo,Bus,Bus,2.68,9.59,7.54,8.33,7.09,2024,7.45,9.88,3.96,Nom_18647,6.56,SNCF_Open_Data
MDE_18648,RER,RER,RER,7.31,6.34,2.45,3.50,2.62,2024,4.89,8.25,6.45,Nom_18648,1.17,RATP_Open_Data_2024
MDE_18649,RER,Métro,Bus,2.48,2.87,3.94,1.97,6.58,2024,5.93,3.65,5.34,Nom_18649,5.06,RATP_Open_Data_2024
MDE_18650,Tramway,RER,Tramway,8.35,7.78,7.23,5.57,1.58,2024,2.67,1.47,2.21,Nom_18650,8.91,Meteo_France
MDE_18651,Métro,Bus,Bus,9.25,4.19,7.71,7.77,6.79,2024,4.49,6.92,3.61,Nom_18651,3.92,Meteo_France
MDE_18652,RER,Velo,TER,4.18,8.46,9.90,4.07,4.49,2024,5.64,3.15,4.69,Nom_18652,5.22,Data.gouv.fr
MDE_18653,TER,Bus,Velo,1.92,4.34,5.61,3.17,3.54,2024,3.48,5.31,6.79,Nom_18653,5.63,AirParif_2024
MDE_18654,TGV,Métro,TER,9.60,8.55,1.89,8.32,5.46,2024,9.17,5.65,2.59,Nom_18654,9.49,Data.gouv.fr
MDE_18655,TGV,Métro,Tramway,5.16,8.20,8.79,8.02,3.56,2024,3.89,3.45,8.96,Nom_18655,2.99,Data.gouv.fr
MDE_18656,Tramway,Bus,TER,6.23,3.58,4.02,4.83,4.53,2024,8.79,1.76,2.40,Nom_18656,8.72,Data.gouv.fr
MDE_18657,Velo,Bus,Métro,5.45,1.63,7.43,7.64,9.18,2024,3.02,6.17,5.25,Nom_18657,4.44,Meteo_France
MDE_18658,RER,Tramway,Tramway,8.16,8.28,3.07,8.12,8.38,2024,6.59,5.71,2.71,Nom_18658,2.66,RATP_Open_Data_2024
MDE_18659,TER,Tramway,Bus,3.64,4.19,2.09,6.42,3.48,2024,1.43,1.03,4.27,Nom_18659,3.13,RATP_Open_Data_2024
MDE_18660,Métro,Velo,Bus,7.81,1.89,7.43,6.77,8.46,2024,8.54,8.44,6.99,Nom_18660,6.16,SNCF_Open_Data
MDE_18661,Tramway,Velo,Métro,4.94,7.33,2.06,8.07,4.63,2024,3.85,8.24,9.73,Nom_18661,1.29,RATP_Open_Data_2024
MDE_18662,Métro,Tramway,Tramway,5.07,3.06,4.52,3.31,5.40,2024,7.39,1.10,9.74,Nom_18662,3.03,AirParif_2024
MDE_18663,TER,Bus,RER,1.28,9.78,7.35,9.34,2.92,2024,6.80,7.89,4.64,Nom_18663,1.88,RATP_Open_Data_2024
MDE_18664,Métro,TGV,TER,3.19,8.39,1.98,6.62,3.72,2024,8.24,6.56,1.05,Nom_18664,3.53,RATP_Open_Data_2024
MDE_18665,Bus,RER,Bus,9.88,8.79,5.91,3.96,7.46,2024,7.19,4.19,9.73,Nom_18665,7.26,RATP_Open_Data_2024
MDE_18666,TGV,Métro,TER,8.12,8.63,5.68,0.81,9.48,2024,7.61,4.28,6.81,Nom_18666,9.96,Meteo_France
MDE_18667,Bus,TGV,Bus,3.13,7.31,2.03,8.07,3.40,2024,7.45,9.20,3.84,Nom_18667,6.83,AirParif_2024
MDE_18668,Métro,TER,Tramway,1.40,7.89,6.57,5.01,8.16,2024,7.89,5.85,6.59,Nom_18668,5.96,RATP_Open_Data_2024
MDE_18669,Velo,RER,RER,8.78,3.34,8.63,9.60,2.36,2024,5.85,1.01,3.00,Nom_18669,4.39,SNCF_Open_Data
MDE_18670,Bus,TER,Métro,4.13,5.16,1.35,7.45,8.43,2024,4.25,2.62,6.99,Nom_18670,7.67,SNCF_Open_Data
MDE_18671,Tramway,TGV,Bus,2.00,4.88,9.16,7.27,5.47,2024,1.98,9.98,1.95,Nom_18671,6.59,AirParif_2024
MDE_18672,RER,Bus,Bus,8.49,8.88,8.84,6.67,5.38,2024,6.07,7.87,9.59,Nom_18672,3.54,RATP_Open_Data_2024
MDE_18673,Bus,Tramway,TER,2.22,9.37,1.53,4.76,6.60,2024,6.28,5.47,3.06,Nom_18673,9.38,AirParif_2024
MDE_18674,Velo,Velo,Bus,4.06,5.39,1.51,5.62,3.32,2024,5.29,1.87,9.74,Nom_18674,6.84,Meteo_France
MDE_18675,RER,TGV,Bus,8.13,4.82,7.50,2.29,1.75,2024,4.86,5.88,2.86,Nom_18675,4.60,Meteo_France
MDE_18676,TER,Velo,Velo,7.51,2.39,8.21,8.08,4.22,2024,3.70,1.44,5.91,Nom_18676,2.23,Data.gouv.fr
MDE_18677,Velo,TER,Velo,8.79,9.50,1.01,1.41,4.97,2024,4.74,9.20,2.96,Nom_18677,8.98,SNCF_Open_Data
MDE_18678,Métro,RER,TER,4.16,1.02,8.35,5.53,2.94,2024,8.92,4.07,5.92,Nom_18678,1.35,Data.gouv.fr
MDE_18679,Métro,Métro,TGV,9.21,9.78,2.30,5.67,3.46,2024,9.03,6.28,4.44,Nom_18679,7.38,Data.gouv.fr
MDE_18680,Bus,TER,TER,7.24,1.40,7.58,3.52,1.38,2024,1.80,8.23,4.32,Nom_18680,7.14,SNCF_Open_Data
MDE_18681,Velo,TGV,Bus,6.33,3.67,4.33,6.28,3.70,2024,5.94,9.63,6.25,Nom_18681,8.44,RATP_Open_Data_2024
MDE_18682,TGV,Métro,TGV,3.41,9.44,3.31,8.17,9.89,2024,9.90,3.46,3.47,Nom_18682,9.11,AirParif_2024
MDE_18683,Bus,Tramway,Bus,4.87,5.46,7.57,9.00,4.38,2024,5.89,2.23,1.66,Nom_18683,5.52,Data.gouv.fr
MDE_18684,Tramway,Bus,Tramway,5.85,4.74,3.47,9.39,7.10,2024,3.05,2.09,7.63,Nom_18684,3.57,Data.gouv.fr
MDE_18685,RER,TER,Velo,8.36,5.10,3.61,3.32,5.81,2024,5.63,2.91,2.86,Nom_18685,7.68,SNCF_Open_Data
MDE_18686,RER,TER,Tramway,6.44,9.82,3.75,9.54,5.49,2024,3.46,4.47,5.05,Nom_18686,7.28,Data.gouv.fr
MDE_18687,Velo,Bus,Bus,7.81,1.10,5.91,6.33,1.23,2024,4.77,2.59,8.23,Nom_18687,8.66,AirParif_2024
MDE_18688,TER,TER,RER,7.07,6.11,5.49,1.25,7.34,2024,6.46,1.51,8.66,Nom_18688,4.33,RATP_Open_Data_2024
MDE_18689,Bus,RER,TER,6.23,5.89,3.75,2.21,4.78,2024,9.21,5.80,9.64,Nom_18689,1.16,AirParif_2024
MDE_18690,Tramway,TGV,Métro,1.23,3.77,3.66,9.57,2.80,2024,7.39,9.50,9.25,Nom_18690,6.54,SNCF_Open_Data
MDE_18691,Velo,RER,Tramway,9.41,4.82,1.42,4.27,1.51,2024,6.08,6.38,1.71,Nom_18691,7.67,Data.gouv.fr
MDE_18692,Bus,Tramway,TER,2.78,8.43,9.50,8.63,5.23,2024,1.48,1.54,8.20,Nom_18692,5.59,SNCF_Open_Data
MDE_18693,TGV,RER,TER,1.86,3.50,3.86,7.56,7.94,2024,1.29,6.24,9.53,Nom_18693,1.94,AirParif_2024
MDE_18694,Bus,Bus,Velo,1.18,5.53,8.65,2.66,5.16,2024,6.66,7.38,5.67,Nom_18694,1.76,Meteo_France
MDE_18695,Velo,RER,RER,7.34,5.26,1.04,1.62,5.78,2024,4.94,1.73,6.11,Nom_18695,5.34,Data.gouv.fr
MDE_18696,Tramway,TER,RER,4.00,8.08,8.04,2.70,2.99,2024,4.69,4.43,1.46,Nom_18696,5.99,AirParif_2024
MDE_18697,TER,TGV,Métro,3.19,9.75,3.21,5.57,2.51,2024,9.96,3.58,5.68,Nom_18697,1.91,Meteo_France
MDE_18698,Bus,TER,TER,4.12,6.19,1.25,7.18,9.89,2024,9.01,6.50,9.86,Nom_18698,8.76,SNCF_Open_Data
MDE_18699,Tramway,TGV,Métro,2.44,8.66,9.99,4.61,3.72,2024,9.27,3.51,3.50,Nom_18699,3.26,Data.gouv.fr
MDE_18700,Velo,TGV,RER,1.99,1.35,5.75,3.04,5.09,2024,3.66,8.34,7.36,Nom_18700,1.88,RATP_Open_Data_2024
MDE_18701,RER,Tramway,Velo,4.06,2.10,7.31,8.18,4.39,2024,7.20,2.94,2.72,Nom_18701,6.48,Meteo_France
MDE_18702,TER,Tramway,Bus,9.42,7.04,6.15,3.58,3.88,2024,1.82,3.25,2.90,Nom_18702,4.63,Data.gouv.fr
MDE_18703,Velo,Bus,Velo,4.38,3.14,6.76,7.07,5.39,2024,9.78,4.07,9.15,Nom_18703,7.47,RATP_Open_Data_2024
MDE_18704,TGV,Métro,Tramway,5.16,6.99,6.86,3.70,7.40,2024,2.26,6.25,5.05,Nom_18704,8.80,AirParif_2024
MDE_18705,TER,Velo,TER,2.58,8.18,1.45,1.43,8.84,2024,1.86,4.51,5.22,Nom_18705,2.65,RATP_Open_Data_2024
MDE_18706,Métro,TGV,Velo,9.99,5.15,4.95,2.91,5.99,2024,6.05,5.39,6.83,Nom_18706,9.88,Meteo_France
MDE_18707,Velo,Velo,RER,5.50,1.45,4.14,4.67,4.59,2024,9.99,9.23,7.07,Nom_18707,6.21,Meteo_France
MDE_18708,TER,Tramway,Bus,3.20,4.61,8.66,5.28,7.82,2024,8.99,4.65,9.23,Nom_18708,6.07,Meteo_France
MDE_18709,Velo,Métro,Métro,9.64,6.29,7.75,8.78,5.36,2024,6.19,6.90,5.44,Nom_18709,2.99,Meteo_France
MDE_18710,Tramway,TGV,Bus,7.84,7.00,4.62,2.93,3.07,2024,4.46,2.98,1.78,Nom_18710,2.55,RATP_Open_Data_2024
MDE_18711,Tramway,Métro,Bus,2.93,8.85,2.85,3.47,8.95,2024,3.77,7.83,4.88,Nom_18711,1.76,RATP_Open_Data_2024
MDE_18712,Tramway,Velo,Velo,5.30,9.55,6.79,9.81,8.18,2024,2.01,5.98,7.11,Nom_18712,8.83,Data.gouv.fr
MDE_18713,TER,Bus,Métro,8.73,3.71,2.97,8.51,8.87,2024,4.28,2.76,1.21,Nom_18713,6.22,SNCF_Open_Data
MDE_18714,Velo,TGV,Velo,1.98,3.02,9.51,4.59,9.92,2024,5.54,7.17,8.61,Nom_18714,1.99,AirParif_2024
MDE_18715,RER,TGV,TGV,3.02,8.17,8.74,1.11,5.60,2024,9.80,9.15,7.47,Nom_18715,9.28,RATP_Open_Data_2024
MDE_18716,Tramway,Bus,Métro,3.73,6.38,9.68,8.16,3.36,2024,1.30,7.81,6.91,Nom_18716,2.71,RATP_Open_Data_2024
MDE_18717,Bus,TGV,TGV,5.43,1.85,8.28,6.87,4.44,2024,5.88,5.20,3.48,Nom_18717,9.35,AirParif_2024
MDE_18718,TGV,Velo,TER,6.37,8.57,7.63,8.80,4.39,2024,2.42,2.97,8.09,Nom_18718,6.08,Data.gouv.fr
MDE_18719,RER,Velo,Tramway,1.33,1.41,4.76,3.83,9.41,2024,7.16,4.65,5.40,Nom_18719,2.16,SNCF_Open_Data
MDE_18720,TER,TGV,RER,9.25,1.13,4.55,5.63,9.59,2024,1.68,1.91,5.32,Nom_18720,4.65,Data.gouv.fr
MDE_18721,Bus,Bus,TGV,1.00,7.75,9.71,6.50,1.24,2024,7.24,1.84,3.16,Nom_18721,2.93,Meteo_France
