col_mobilite_id,col_time_id,col_zone_id,col_mode_id,col_ligne_id,col_arret_id,col_segment_id,col_evenement_id,col_vehicule_id,col_trafic_mesure,col_vitesse_moyenne,col_temps_attente,col_taux_frequentation,col_nbr_accidents,col_niveau_delinquance,col_congestion_level,col_est_weekend,col_est_vacances,col_est_jour_ferie,col_is_peak_hour,col_high_risk_area,col_cout_energie_km,col_consommation_totale,col_feedback_score,col_source,col_date_insertion
MOB_17581,17581,17581,17581,17581,17581,17581,17581,17581,40.75,5.01,3.30,4.70,24,3.78,Faible,OUI,NON,NON,NON,OUI,8.03,8.05,33,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17582,17582,17582,17582,17582,17582,17582,17582,17582,25.96,9.80,9.85,9.95,57,2.27,Élevé,OUI,NON,OUI,OUI,OUI,3.44,6.63,11,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17583,17583,17583,17583,17583,17583,17583,17583,17583,19.67,2.06,1.04,4.08,8,7.04,Élevé,OUI,NON,OUI,NON,OUI,1.83,9.93,61,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17584,17584,17584,17584,17584,17584,17584,17584,17584,42.16,3.14,2.96,5.88,34,4.39,Faible,OUI,NON,OUI,OUI,NON,4.67,5.22,72,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17585,17585,17585,17585,17585,17585,17585,17585,17585,12.24,4.00,1.39,2.46,26,1.12,Modéré,OUI,OUI,OUI,OUI,OUI,5.85,1.86,80,Meteo_France,2024-01-01 00:00:00
MOB_17586,17586,17586,17586,17586,17586,17586,17586,17586,13.08,2.06,4.71,1.66,89,3.55,Modéré,OUI,NON,OUI,OUI,NON,3.35,9.08,90,AirParif_2024,2024-01-01 00:00:00
MOB_17587,17587,17587,17587,17587,17587,17587,17587,17587,41.72,5.40,5.43,8.51,88,6.04,Modéré,NON,NON,NON,OUI,NON,6.36,9.94,97,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17588,17588,17588,17588,17588,17588,17588,17588,17588,33.07,2.06,8.13,4.95,50,2.41,Élevé,NON,OUI,NON,NON,NON,2.23,9.18,78,AirParif_2024,2024-01-01 00:00:00
MOB_17589,17589,17589,17589,17589,17589,17589,17589,17589,13.85,7.37,6.15,1.15,22,3.83,Faible,NON,NON,NON,NON,NON,6.80,4.11,30,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17590,17590,17590,17590,17590,17590,17590,17590,17590,30.77,7.20,4.23,5.28,65,1.76,Modéré,NON,OUI,OUI,OUI,OUI,8.15,3.34,95,Data.gouv.fr,2024-01-01 00:00:00
MOB_17591,17591,17591,17591,17591,17591,17591,17591,17591,5.83,6.07,4.37,1.01,29,3.62,Modéré,NON,NON,NON,OUI,NON,3.23,9.57,53,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17592,17592,17592,17592,17592,17592,17592,17592,17592,28.42,8.59,4.89,8.71,89,1.27,Élevé,OUI,OUI,OUI,NON,NON,6.55,8.84,63,AirParif_2024,2024-01-01 00:00:00
MOB_17593,17593,17593,17593,17593,17593,17593,17593,17593,5.56,5.25,2.02,2.92,74,9.77,Critique,OUI,OUI,NON,OUI,NON,6.70,5.46,7,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17594,17594,17594,17594,17594,17594,17594,17594,17594,47.17,4.36,3.06,5.76,57,4.44,Faible,OUI,NON,OUI,NON,OUI,7.50,7.81,91,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17595,17595,17595,17595,17595,17595,17595,17595,17595,45.75,2.94,8.81,3.11,27,5.91,Modéré,OUI,NON,OUI,OUI,NON,0.61,6.54,33,Meteo_France,2024-01-01 00:00:00
MOB_17596,17596,17596,17596,17596,17596,17596,17596,17596,35.64,7.95,1.08,3.82,30,1.51,Modéré,NON,NON,OUI,OUI,OUI,6.63,5.22,88,AirParif_2024,2024-01-01 00:00:00
MOB_17597,17597,17597,17597,17597,17597,17597,17597,17597,17.42,2.53,4.73,2.16,64,4.03,Critique,OUI,OUI,NON,OUI,OUI,8.28,9.67,65,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17598,17598,17598,17598,17598,17598,17598,17598,17598,6.27,6.92,3.24,3.69,50,4.94,Modéré,OUI,NON,OUI,NON,NON,6.15,4.43,21,Meteo_France,2024-01-01 00:00:00
MOB_17599,17599,17599,17599,17599,17599,17599,17599,17599,8.64,6.07,6.62,9.61,41,4.93,Élevé,NON,OUI,OUI,NON,NON,5.31,8.49,26,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17600,17600,17600,17600,17600,17600,17600,17600,17600,10.79,1.74,3.39,2.86,74,9.92,Modéré,NON,NON,NON,OUI,NON,9.78,3.84,44,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17601,17601,17601,17601,17601,17601,17601,17601,17601,18.38,8.53,9.76,8.82,88,4.65,Élevé,OUI,OUI,NON,NON,OUI,4.82,9.25,20,Data.gouv.fr,2024-01-01 00:00:00
MOB_17602,17602,17602,17602,17602,17602,17602,17602,17602,22.58,6.67,2.27,1.54,60,7.80,Modéré,OUI,OUI,OUI,OUI,NON,4.10,4.26,11,Data.gouv.fr,2024-01-01 00:00:00
MOB_17603,17603,17603,17603,17603,17603,17603,17603,17603,35.02,5.07,1.85,5.03,58,1.21,Modéré,NON,NON,OUI,NON,OUI,7.33,9.52,57,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17604,17604,17604,17604,17604,17604,17604,17604,17604,24.92,2.26,8.26,2.13,33,6.41,Faible,NON,OUI,OUI,NON,NON,0.95,3.88,21,Meteo_France,2024-01-01 00:00:00
MOB_17605,17605,17605,17605,17605,17605,17605,17605,17605,25.39,2.44,5.33,3.76,94,4.95,Critique,NON,NON,OUI,NON,NON,7.74,6.63,58,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17606,17606,17606,17606,17606,17606,17606,17606,17606,48.06,8.86,4.21,7.58,34,5.71,Modéré,NON,OUI,OUI,NON,NON,8.43,6.66,68,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17607,17607,17607,17607,17607,17607,17607,17607,17607,14.61,9.29,4.06,3.17,6,2.49,Modéré,NON,NON,NON,OUI,OUI,2.91,3.80,17,AirParif_2024,2024-01-01 00:00:00
MOB_17608,17608,17608,17608,17608,17608,17608,17608,17608,41.74,3.78,8.45,2.59,79,4.70,Modéré,OUI,NON,NON,NON,OUI,6.32,6.93,32,Meteo_France,2024-01-01 00:00:00
MOB_17609,17609,17609,17609,17609,17609,17609,17609,17609,48.63,7.23,5.86,8.77,45,8.07,Critique,OUI,NON,NON,OUI,NON,8.76,4.69,43,Meteo_France,2024-01-01 00:00:00
MOB_17610,17610,17610,17610,17610,17610,17610,17610,17610,29.02,4.89,3.99,8.35,14,6.31,Faible,OUI,OUI,OUI,OUI,NON,7.90,9.29,25,AirParif_2024,2024-01-01 00:00:00
MOB_17611,17611,17611,17611,17611,17611,17611,17611,17611,34.22,9.25,6.33,1.33,14,3.94,Élevé,OUI,NON,OUI,NON,NON,1.89,7.11,11,Meteo_France,2024-01-01 00:00:00
MOB_17612,17612,17612,17612,17612,17612,17612,17612,17612,4.91,6.83,7.92,4.34,11,5.05,Élevé,NON,NON,NON,OUI,OUI,2.96,5.18,49,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17613,17613,17613,17613,17613,17613,17613,17613,17613,41.97,3.20,3.37,9.96,9,3.68,Élevé,OUI,NON,OUI,OUI,NON,7.12,6.60,28,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17614,17614,17614,17614,17614,17614,17614,17614,17614,13.44,8.02,9.84,1.83,21,5.30,Critique,OUI,NON,OUI,OUI,NON,3.25,2.84,90,AirParif_2024,2024-01-01 00:00:00
MOB_17615,17615,17615,17615,17615,17615,17615,17615,17615,33.12,5.53,2.64,3.01,77,6.78,Élevé,NON,OUI,NON,OUI,OUI,2.10,5.44,31,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17616,17616,17616,17616,17616,17616,17616,17616,17616,37.30,7.37,6.16,2.79,81,4.69,Critique,NON,NON,NON,NON,OUI,6.59,9.50,32,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17617,17617,17617,17617,17617,17617,17617,17617,17617,41.89,4.47,6.56,1.00,97,9.78,Modéré,OUI,OUI,OUI,NON,OUI,2.61,1.29,85,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17618,17618,17618,17618,17618,17618,17618,17618,17618,16.80,1.13,4.52,3.19,44,3.28,Élevé,NON,OUI,NON,NON,NON,9.98,6.93,4,AirParif_2024,2024-01-01 00:00:00
MOB_17619,17619,17619,17619,17619,17619,17619,17619,17619,29.89,1.55,7.34,2.98,90,1.25,Faible,OUI,OUI,OUI,OUI,NON,9.75,7.19,86,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17620,17620,17620,17620,17620,17620,17620,17620,17620,28.52,9.77,8.51,8.61,34,7.50,Élevé,NON,NON,NON,OUI,NON,6.95,9.87,59,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17621,17621,17621,17621,17621,17621,17621,17621,17621,7.52,1.26,4.81,9.48,83,6.49,Faible,OUI,OUI,OUI,OUI,NON,6.97,8.24,5,Meteo_France,2024-01-01 00:00:00
MOB_17622,17622,17622,17622,17622,17622,17622,17622,17622,15.62,9.76,5.34,7.45,23,5.86,Élevé,NON,NON,OUI,NON,NON,8.09,7.67,65,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17623,17623,17623,17623,17623,17623,17623,17623,17623,21.95,3.90,6.42,7.70,17,9.73,Faible,OUI,NON,OUI,NON,OUI,0.58,3.80,19,Data.gouv.fr,2024-01-01 00:00:00
MOB_17624,17624,17624,17624,17624,17624,17624,17624,17624,34.93,8.06,6.75,2.23,7,6.95,Modéré,NON,NON,NON,NON,NON,2.39,6.00,35,Data.gouv.fr,2024-01-01 00:00:00
MOB_17625,17625,17625,17625,17625,17625,17625,17625,17625,34.71,1.27,1.26,3.13,69,7.00,Élevé,OUI,NON,NON,OUI,NON,2.11,1.27,50,Meteo_France,2024-01-01 00:00:00
MOB_17626,17626,17626,17626,17626,17626,17626,17626,17626,10.04,7.95,9.41,4.89,95,5.80,Faible,OUI,NON,NON,OUI,NON,0.85,2.20,7,AirParif_2024,2024-01-01 00:00:00
MOB_17627,17627,17627,17627,17627,17627,17627,17627,17627,31.14,2.98,1.94,3.17,84,1.50,Critique,NON,NON,OUI,OUI,NON,2.98,6.14,24,Meteo_France,2024-01-01 00:00:00
MOB_17628,17628,17628,17628,17628,17628,17628,17628,17628,45.27,7.20,2.53,6.65,60,6.08,Modéré,NON,OUI,OUI,OUI,OUI,1.46,7.59,58,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17629,17629,17629,17629,17629,17629,17629,17629,17629,32.04,7.97,3.51,4.16,71,8.36,Faible,OUI,NON,OUI,OUI,OUI,3.46,7.92,73,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17630,17630,17630,17630,17630,17630,17630,17630,17630,39.44,7.78,4.31,3.00,41,7.88,Critique,NON,OUI,NON,NON,NON,7.59,3.50,5,Data.gouv.fr,2024-01-01 00:00:00
MOB_17631,17631,17631,17631,17631,17631,17631,17631,17631,41.48,8.40,7.38,2.39,40,5.41,Élevé,NON,NON,OUI,NON,OUI,8.60,5.58,84,AirParif_2024,2024-01-01 00:00:00
MOB_17632,17632,17632,17632,17632,17632,17632,17632,17632,15.82,4.95,7.37,6.55,20,2.47,Critique,NON,NON,NON,NON,NON,3.94,2.90,100,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17633,17633,17633,17633,17633,17633,17633,17633,17633,9.96,1.29,7.05,4.14,28,4.90,Élevé,OUI,NON,OUI,NON,NON,3.88,8.16,98,Data.gouv.fr,2024-01-01 00:00:00
MOB_17634,17634,17634,17634,17634,17634,17634,17634,17634,42.01,6.46,8.12,4.84,69,4.39,Critique,NON,NON,NON,OUI,OUI,2.75,4.54,97,AirParif_2024,2024-01-01 00:00:00
MOB_17635,17635,17635,17635,17635,17635,17635,17635,17635,30.19,7.02,9.33,2.46,67,8.21,Faible,OUI,NON,NON,OUI,NON,2.30,9.73,41,Data.gouv.fr,2024-01-01 00:00:00
MOB_17636,17636,17636,17636,17636,17636,17636,17636,17636,33.03,3.79,4.37,2.38,40,4.80,Faible,OUI,NON,OUI,NON,OUI,5.21,8.64,9,Data.gouv.fr,2024-01-01 00:00:00
MOB_17637,17637,17637,17637,17637,17637,17637,17637,17637,22.65,2.68,5.69,2.23,95,4.63,Critique,OUI,NON,OUI,OUI,NON,7.91,8.29,83,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17638,17638,17638,17638,17638,17638,17638,17638,17638,43.83,3.64,6.48,8.43,74,8.17,Faible,OUI,NON,NON,OUI,NON,2.74,2.90,9,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17639,17639,17639,17639,17639,17639,17639,17639,17639,33.61,6.21,3.33,1.34,80,6.38,Critique,OUI,NON,OUI,NON,NON,5.37,2.19,60,AirParif_2024,2024-01-01 00:00:00
MOB_17640,17640,17640,17640,17640,17640,17640,17640,17640,31.67,1.55,2.84,3.79,53,9.46,Élevé,NON,NON,OUI,NON,NON,4.40,6.79,58,Data.gouv.fr,2024-01-01 00:00:00
MOB_17641,17641,17641,17641,17641,17641,17641,17641,17641,49.69,7.04,3.71,2.13,17,9.44,Faible,OUI,OUI,OUI,OUI,OUI,2.15,5.39,44,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17642,17642,17642,17642,17642,17642,17642,17642,17642,13.53,7.81,9.00,4.14,65,7.96,Critique,OUI,NON,NON,NON,OUI,0.87,6.69,4,Meteo_France,2024-01-01 00:00:00
MOB_17643,17643,17643,17643,17643,17643,17643,17643,17643,40.98,5.88,3.54,9.24,66,4.85,Critique,OUI,NON,NON,OUI,OUI,5.61,8.39,73,Data.gouv.fr,2024-01-01 00:00:00
MOB_17644,17644,17644,17644,17644,17644,17644,17644,17644,7.71,5.41,3.73,3.02,36,1.78,Modéré,NON,NON,OUI,OUI,NON,7.04,8.01,83,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17645,17645,17645,17645,17645,17645,17645,17645,17645,4.81,3.69,2.28,9.48,42,4.28,Modéré,NON,NON,NON,OUI,NON,8.86,9.47,3,Meteo_France,2024-01-01 00:00:00
MOB_17646,17646,17646,17646,17646,17646,17646,17646,17646,15.11,7.49,9.37,2.76,5,6.52,Faible,NON,NON,OUI,NON,NON,6.79,7.95,32,Meteo_France,2024-01-01 00:00:00
MOB_17647,17647,17647,17647,17647,17647,17647,17647,17647,15.98,9.82,9.84,6.55,78,9.74,Critique,NON,NON,NON,OUI,OUI,6.34,2.55,42,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17648,17648,17648,17648,17648,17648,17648,17648,17648,16.42,3.50,5.86,4.37,17,6.52,Faible,OUI,OUI,NON,NON,OUI,7.46,8.75,44,Meteo_France,2024-01-01 00:00:00
MOB_17649,17649,17649,17649,17649,17649,17649,17649,17649,31.19,5.72,9.19,8.83,73,4.00,Modéré,NON,NON,NON,NON,OUI,4.78,3.64,28,AirParif_2024,2024-01-01 00:00:00
MOB_17650,17650,17650,17650,17650,17650,17650,17650,17650,29.10,4.91,6.12,7.45,55,8.96,Élevé,OUI,NON,OUI,OUI,OUI,1.30,8.95,5,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17651,17651,17651,17651,17651,17651,17651,17651,17651,37.08,8.17,1.82,9.51,44,6.61,Élevé,NON,NON,NON,OUI,NON,1.04,6.73,76,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17652,17652,17652,17652,17652,17652,17652,17652,17652,6.68,7.08,3.82,4.73,76,1.84,Faible,NON,OUI,OUI,OUI,NON,8.34,2.68,31,Meteo_France,2024-01-01 00:00:00
MOB_17653,17653,17653,17653,17653,17653,17653,17653,17653,17.34,2.89,2.92,9.70,2,2.47,Faible,NON,OUI,NON,NON,NON,3.42,8.17,55,Data.gouv.fr,2024-01-01 00:00:00
MOB_17654,17654,17654,17654,17654,17654,17654,17654,17654,43.19,1.25,6.75,1.19,82,6.18,Élevé,OUI,NON,NON,NON,OUI,6.49,2.07,52,Data.gouv.fr,2024-01-01 00:00:00
MOB_17655,17655,17655,17655,17655,17655,17655,17655,17655,45.28,6.70,9.75,1.22,48,8.23,Élevé,NON,NON,NON,NON,NON,3.48,1.54,39,Data.gouv.fr,2024-01-01 00:00:00
MOB_17656,17656,17656,17656,17656,17656,17656,17656,17656,7.98,3.45,8.95,5.86,96,4.91,Faible,NON,OUI,NON,NON,OUI,4.83,9.94,90,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17657,17657,17657,17657,17657,17657,17657,17657,17657,1.27,2.37,2.56,1.81,50,2.69,Faible,OUI,OUI,NON,OUI,OUI,9.09,4.80,98,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17658,17658,17658,17658,17658,17658,17658,17658,17658,38.18,9.57,1.17,4.34,6,1.86,Faible,OUI,NON,NON,NON,NON,6.94,9.12,45,AirParif_2024,2024-01-01 00:00:00
MOB_17659,17659,17659,17659,17659,17659,17659,17659,17659,23.96,1.99,8.49,6.92,18,7.71,Modéré,NON,NON,NON,OUI,NON,8.14,8.23,96,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17660,17660,17660,17660,17660,17660,17660,17660,17660,24.58,4.48,9.70,3.55,87,9.56,Modéré,NON,NON,NON,NON,NON,4.39,3.31,91,Data.gouv.fr,2024-01-01 00:00:00
MOB_17661,17661,17661,17661,17661,17661,17661,17661,17661,15.39,9.11,6.55,5.08,90,4.73,Élevé,OUI,OUI,OUI,NON,NON,6.83,5.75,23,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17662,17662,17662,17662,17662,17662,17662,17662,17662,12.51,8.92,1.80,8.23,23,5.35,Faible,OUI,OUI,NON,OUI,OUI,5.03,3.82,14,AirParif_2024,2024-01-01 00:00:00
MOB_17663,17663,17663,17663,17663,17663,17663,17663,17663,31.46,8.05,4.78,4.44,94,4.06,Critique,NON,NON,NON,OUI,NON,9.84,6.93,72,AirParif_2024,2024-01-01 00:00:00
MOB_17664,17664,17664,17664,17664,17664,17664,17664,17664,27.01,4.34,7.03,3.77,42,4.93,Critique,OUI,OUI,OUI,OUI,OUI,0.74,1.49,54,Meteo_France,2024-01-01 00:00:00
MOB_17665,17665,17665,17665,17665,17665,17665,17665,17665,21.14,3.54,9.91,7.41,27,7.47,Faible,OUI,OUI,OUI,OUI,OUI,9.47,6.18,69,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17666,17666,17666,17666,17666,17666,17666,17666,17666,48.08,4.84,4.01,3.10,17,6.72,Modéré,OUI,NON,OUI,OUI,OUI,0.53,9.06,94,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17667,17667,17667,17667,17667,17667,17667,17667,17667,2.68,6.77,9.92,5.02,59,2.69,Élevé,OUI,OUI,NON,OUI,OUI,9.80,8.21,49,Meteo_France,2024-01-01 00:00:00
MOB_17668,17668,17668,17668,17668,17668,17668,17668,17668,31.63,7.54,1.78,8.76,75,4.68,Critique,NON,NON,NON,NON,OUI,5.71,4.82,46,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17669,17669,17669,17669,17669,17669,17669,17669,17669,28.64,9.17,1.10,9.02,48,3.86,Élevé,NON,OUI,OUI,NON,OUI,7.40,2.45,82,Meteo_France,2024-01-01 00:00:00
MOB_17670,17670,17670,17670,17670,17670,17670,17670,17670,31.81,8.60,7.43,4.76,68,6.67,Modéré,NON,OUI,OUI,NON,OUI,8.39,1.21,61,Data.gouv.fr,2024-01-01 00:00:00
MOB_17671,17671,17671,17671,17671,17671,17671,17671,17671,33.91,5.32,5.93,1.44,53,8.13,Modéré,OUI,OUI,OUI,NON,NON,1.15,3.18,49,AirParif_2024,2024-01-01 00:00:00
MOB_17672,17672,17672,17672,17672,17672,17672,17672,17672,3.33,2.29,9.24,5.12,46,5.98,Faible,OUI,NON,OUI,NON,NON,3.14,7.88,33,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17673,17673,17673,17673,17673,17673,17673,17673,17673,35.80,7.53,2.31,7.71,46,6.17,Critique,OUI,NON,OUI,OUI,OUI,7.02,8.67,7,Meteo_France,2024-01-01 00:00:00
MOB_17674,17674,17674,17674,17674,17674,17674,17674,17674,27.22,8.51,7.05,5.14,75,8.65,Modéré,OUI,NON,OUI,OUI,NON,5.27,7.66,48,Data.gouv.fr,2024-01-01 00:00:00
MOB_17675,17675,17675,17675,17675,17675,17675,17675,17675,46.12,5.49,1.29,8.58,50,8.03,Élevé,OUI,NON,OUI,OUI,NON,7.94,1.42,97,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17676,17676,17676,17676,17676,17676,17676,17676,17676,2.21,9.78,2.11,4.12,18,7.45,Modéré,OUI,NON,NON,NON,OUI,1.96,5.24,36,Data.gouv.fr,2024-01-01 00:00:00
MOB_17677,17677,17677,17677,17677,17677,17677,17677,17677,49.61,3.29,2.80,3.16,65,2.37,Faible,NON,NON,OUI,OUI,OUI,5.10,7.20,99,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17678,17678,17678,17678,17678,17678,17678,17678,17678,41.87,2.91,2.29,8.37,55,9.33,Modéré,OUI,NON,NON,NON,NON,1.16,4.11,78,Meteo_France,2024-01-01 00:00:00
MOB_17679,17679,17679,17679,17679,17679,17679,17679,17679,36.07,8.61,9.18,9.89,22,2.95,Élevé,OUI,OUI,OUI,NON,NON,3.19,6.88,52,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17680,17680,17680,17680,17680,17680,17680,17680,17680,15.63,3.54,8.84,3.84,79,4.72,Modéré,NON,NON,NON,OUI,NON,4.45,6.66,34,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17681,17681,17681,17681,17681,17681,17681,17681,17681,20.07,2.54,2.50,1.23,25,7.18,Élevé,NON,OUI,OUI,NON,NON,2.75,3.73,19,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17682,17682,17682,17682,17682,17682,17682,17682,17682,41.15,3.23,3.51,6.49,71,4.08,Faible,NON,OUI,OUI,NON,NON,7.96,2.09,95,Meteo_France,2024-01-01 00:00:00
MOB_17683,17683,17683,17683,17683,17683,17683,17683,17683,46.44,9.67,2.56,8.24,59,7.26,Élevé,NON,OUI,OUI,NON,NON,7.17,6.44,48,Meteo_France,2024-01-01 00:00:00
MOB_17684,17684,17684,17684,17684,17684,17684,17684,17684,46.61,9.09,4.25,7.34,99,3.47,Critique,OUI,NON,OUI,OUI,OUI,9.73,4.35,13,Meteo_France,2024-01-01 00:00:00
MOB_17685,17685,17685,17685,17685,17685,17685,17685,17685,20.21,6.73,7.50,2.73,34,5.54,Faible,NON,OUI,NON,NON,NON,5.58,7.79,86,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17686,17686,17686,17686,17686,17686,17686,17686,17686,6.26,9.31,6.62,3.69,89,2.57,Élevé,OUI,NON,NON,NON,NON,1.04,4.48,5,Data.gouv.fr,2024-01-01 00:00:00
MOB_17687,17687,17687,17687,17687,17687,17687,17687,17687,10.94,1.50,8.49,4.93,100,4.51,Modéré,NON,OUI,NON,NON,NON,4.30,7.09,55,AirParif_2024,2024-01-01 00:00:00
MOB_17688,17688,17688,17688,17688,17688,17688,17688,17688,35.33,2.08,2.82,7.12,98,5.61,Faible,NON,OUI,NON,NON,NON,9.22,1.16,36,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17689,17689,17689,17689,17689,17689,17689,17689,17689,24.96,9.23,9.90,9.22,77,8.17,Élevé,OUI,OUI,NON,OUI,OUI,2.19,1.08,22,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17690,17690,17690,17690,17690,17690,17690,17690,17690,30.85,3.12,6.72,6.81,18,9.44,Modéré,OUI,NON,NON,OUI,OUI,2.50,9.51,36,AirParif_2024,2024-01-01 00:00:00
MOB_17691,17691,17691,17691,17691,17691,17691,17691,17691,14.08,6.37,8.42,2.77,93,2.46,Élevé,NON,NON,OUI,NON,OUI,3.16,5.87,76,AirParif_2024,2024-01-01 00:00:00
MOB_17692,17692,17692,17692,17692,17692,17692,17692,17692,48.21,9.90,5.78,4.51,67,8.31,Élevé,OUI,OUI,NON,NON,OUI,4.53,2.68,14,AirParif_2024,2024-01-01 00:00:00
MOB_17693,17693,17693,17693,17693,17693,17693,17693,17693,42.53,3.85,8.17,2.74,86,9.23,Critique,NON,OUI,NON,NON,NON,6.76,9.45,25,Meteo_France,2024-01-01 00:00:00
MOB_17694,17694,17694,17694,17694,17694,17694,17694,17694,27.19,6.26,3.27,1.27,38,3.70,Faible,OUI,NON,NON,NON,OUI,2.96,5.06,14,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17695,17695,17695,17695,17695,17695,17695,17695,17695,28.16,3.71,2.42,3.53,62,7.54,Critique,OUI,NON,NON,OUI,NON,7.16,4.28,94,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17696,17696,17696,17696,17696,17696,17696,17696,17696,28.02,6.06,9.66,8.76,50,8.15,Modéré,NON,OUI,OUI,NON,OUI,2.18,6.86,9,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17697,17697,17697,17697,17697,17697,17697,17697,17697,27.35,7.74,1.48,4.16,93,7.09,Modéré,OUI,NON,NON,OUI,NON,7.89,8.70,17,AirParif_2024,2024-01-01 00:00:00
MOB_17698,17698,17698,17698,17698,17698,17698,17698,17698,27.58,8.56,7.89,4.39,5,1.39,Critique,OUI,NON,OUI,NON,OUI,4.72,7.50,94,AirParif_2024,2024-01-01 00:00:00
MOB_17699,17699,17699,17699,17699,17699,17699,17699,17699,4.24,8.81,5.76,7.47,100,7.72,Critique,NON,OUI,NON,OUI,NON,3.23,7.41,78,AirParif_2024,2024-01-01 00:00:00
MOB_17700,17700,17700,17700,17700,17700,17700,17700,17700,14.64,9.21,3.79,9.72,86,7.56,Faible,NON,NON,OUI,OUI,NON,8.29,4.41,51,Data.gouv.fr,2024-01-01 00:00:00
MOB_17701,17701,17701,17701,17701,17701,17701,17701,17701,28.77,8.81,6.03,5.72,47,5.68,Modéré,NON,NON,NON,NON,OUI,5.99,3.40,38,Meteo_France,2024-01-01 00:00:00
MOB_17702,17702,17702,17702,17702,17702,17702,17702,17702,4.36,1.42,9.01,2.44,52,3.79,Élevé,NON,NON,OUI,NON,NON,8.81,7.32,14,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17703,17703,17703,17703,17703,17703,17703,17703,17703,25.72,2.67,8.95,9.90,14,7.57,Critique,NON,OUI,NON,NON,NON,0.89,6.98,7,Data.gouv.fr,2024-01-01 00:00:00
MOB_17704,17704,17704,17704,17704,17704,17704,17704,17704,7.66,5.88,4.32,1.47,99,9.97,Modéré,NON,NON,NON,OUI,OUI,4.43,4.26,38,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17705,17705,17705,17705,17705,17705,17705,17705,17705,42.85,6.45,1.12,6.83,76,9.60,Élevé,NON,NON,OUI,NON,NON,5.91,8.92,73,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17706,17706,17706,17706,17706,17706,17706,17706,17706,19.74,4.91,4.96,7.04,9,9.04,Modéré,OUI,OUI,OUI,OUI,OUI,3.93,5.56,17,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17707,17707,17707,17707,17707,17707,17707,17707,17707,20.22,2.72,8.57,8.97,47,6.15,Faible,NON,NON,NON,NON,OUI,9.58,1.15,80,Meteo_France,2024-01-01 00:00:00
