col_date,col_heure,col_ville,col_type_zone,col_trafic_vehicules,col_periode,col_confinement,col_taux_occupation,col_vitesse_moyenne,col_niveau_confinement
2024-02-10 00:00:00,4.78,Bordeaux,6.97,5.5,8.12,3.83,7.06,30,2.81
2024-08-12 00:00:00,8.51,Bordeaux,5.04,3.08,4.61,6.07,7.65,130,4.31
2024-04-08 00:00:00,1.73,Lille,8.72,3.44,5.88,3.66,6.87,110,3.84
2024-05-06 00:00:00,8.54,Paris,7.17,1.35,5.25,6.38,6.03,80,7.56
2024-11-13 00:00:00,2.93,Lyon,4.43,6.95,4.59,5.79,7.71,30,5.64
2024-07-20 00:00:00,5.38,Montpellier,1.52,2.61,4.02,6.85,4.87,50,8.22
2024-04-11 00:00:00,8.41,Lille,8.26,7.51,8.31,7.61,4.79,70,7.77
2024-07-16 00:00:00,1.53,Montpellier,4.32,6.12,3.35,7.9,3.47,45,1.55
2024-10-27 00:00:00,5.08,Nice,2.4,8.07,7.62,1.93,5.95,80,3.54
2024-05-01 00:00:00,8.66,Bordeaux,6.91,3.41,8.36,7.05,6.01,70,3.54
2024-04-18 00:00:00,7.81,Bordeaux,4.81,2.79,4.49,2.63,6.43,130,5.21
2024-09-23 00:00:00,5.43,Paris,3.85,1.63,5.68,8.26,1.89,50,5.7
2024-04-10 00:00:00,8.71,Toulouse,1.7,8.42,3.15,4.82,1.99,70,8.7
2024-05-25 00:00:00,4.2,Lyon,6.01,7.17,6.05,8.14,4.5,50,6.79
2024-02-16 00:00:00,8.51,Bordeaux,4.55,6.34,3.86,4.83,3.59,130,2.27
2024-08-04 00:00:00,4.26,Toulouse,3.66,1.82,8.53,4.94,6.28,80,8.55
2024-01-12 00:00:00,7.99,Marseille,1.97,8.71,3.64,5.03,4.71,45,5.23
2024-01-22 00:00:00,6.3,Nantes,5.37,3.53,5.42,8.7,5.71,45,8.33
2024-10-03 00:00:00,4.22,Marseille,4.64,5.38,8.29,1.96,3.4,70,2.21
2024-02-25 00:00:00,6.29,Montpellier,7.47,1.87,2.32,6.43,5.31,45,6.11
2024-07-06 00:00:00,7.28,Nantes,1.76,7.1,7.36,7.75,4.48,45,3.85
2024-05-03 00:00:00,4.98,Toulouse,5.18,3.15,1.59,4.22,2.75,70,3.4
2024-04-07 00:00:00,8.12,Montpellier,7.59,5.45,6.74,7.25,2.04,130,1.67
2024-02-16 00:00:00,4.21,Marseille,6.14,5.45,4.22,7.12,4.54,80,6.68
2024-08-23 00:00:00,4.25,Bordeaux,1.33,8.24,6.84,3.79,3.76,45,5.35
2024-05-31 00:00:00,7.84,Strasbourg,2.82,6.04,2.4,4.6,5.46,70,7.21
2024-04-04 00:00:00,4.17,Montpellier,7.35,7.17,7.06,3.96,5.52,45,2.17
2024-12-02 00:00:00,1.83,Nantes,2.01,2.44,3.4,8.26,7.18,30,8.5
2024-06-16 00:00:00,2.21,Lyon,3.28,6.63,3.52,3.26,6.19,50,4.48
2024-12-06 00:00:00,1.33,Nice,4.6,2.77,4.53,8.34,8.77,80,1.38
2024-03-13 00:00:00,1.39,Toulouse,2.87,2.08,6.12,8.33,7.94,130,3.52
2024-02-21 00:00:00,2.48,Lille,4.16,3.41,7.14,6.38,6.29,45,4.79
2024-08-22 00:00:00,6.07,Lille,6.4,1.89,2.15,4.37,3.29,110,7.72
2024-06-07 00:00:00,2.97,Marseille,1.51,3.57,5.03,4.37,6.22,45,2.65
2024-01-25 00:00:00,2.62,Bordeaux,7.88,6.78,5.24,7.96,7.48,30,6.76
2024-11-19 00:00:00,5.98,Strasbourg,6.86,8.06,3.88,7.57,4.27,45,3.64
2024-09-13 00:00:00,1.91,Montpellier,6.02,2.92,5.08,7.61,4.7,45,8.3
2024-07-28 00:00:00,3.92,Toulouse,7.5,4.88,1.96,2.16,5.64,30,3.67
2024-08-15 00:00:00,7.38,Bordeaux,1.98,8.48,1.79,2.32,5.22,30,2.44
2024-01-18 00:00:00,1.97,Nice,7.54,3.88,4.58,2.92,6.49,110,3.95
2024-02-26 00:00:00,8.05,Bordeaux,6.08,6.01,4.93,4.99,6.77,130,6.28
2024-09-05 00:00:00,7.04,Lyon,3.38,6.97,3.31,7.98,6.81,110,6.99
2024-02-17 00:00:00,4.99,Montpellier,7.79,7.91,8.23,8.15,2.41,70,6.95
2024-09-16 00:00:00,1.81,Bordeaux,6.72,3.14,8.54,6.07,3.42,80,4.99
2024-04-09 00:00:00,6.56,Lille,1.65,4.16,2.12,5.53,5.84,80,2.24
2024-07-30 00:00:00,8.55,Nice,3.25,3.1,5.6,1.6,1.37,130,8.38
2024-07-04 00:00:00,1.38,Nantes,4.27,3.0,4.51,6.55,2.56,110,7.84
2024-11-25 00:00:00,3.95,Nice,6.43,3.46,5.73,3.64,5.45,30,6.82
2024-09-19 00:00:00,4.07,Marseille,4.66,3.51,6.51,5.01,4.97,80,3.1
2024-08-14 00:00:00,7.67,Strasbourg,3.45,7.87,5.16,7.71,8.7,50,3.75
2024-04-14 00:00:00,7.65,Nice,5.4,5.18,4.98,6.82,7.36,80,3.32
2024-08-02 00:00:00,8.63,Lille,1.94,2.88,7.01,6.97,4.96,30,5.77
2024-10-13 00:00:00,3.09,Bordeaux,2.95,3.26,4.52,5.13,6.07,30,4.59
2024-05-17 00:00:00,3.52,Bordeaux,2.94,6.52,2.31,3.51,3.73,110,7.44
2024-11-28 00:00:00,5.12,Marseille,6.16,8.05,7.61,4.61,1.29,110,5.07
2024-06-17 00:00:00,7.64,Marseille,5.4,7.63,5.46,7.05,5.66,50,8.01
2024-08-21 00:00:00,4.66,Bordeaux,6.59,4.26,2.79,7.29,2.74,110,1.51
2024-09-22 00:00:00,5.52,Montpellier,7.39,4.58,3.16,8.73,4.47,50,8.5
2024-10-07 00:00:00,1.33,Lyon,5.6,7.92,7.69,3.74,2.92,130,6.78
2024-06-30 00:00:00,5.19,Bordeaux,6.54,5.24,6.83,7.41,2.58,80,2.08
2024-11-06 00:00:00,6.66,Marseille,3.75,3.2,8.57,6.96,4.2,110,3.35
2024-04-11 00:00:00,8.21,Montpellier,8.21,2.05,1.68,3.6,2.63,130,7.39
2024-05-11 00:00:00,6.99,Paris,3.19,1.45,8.12,5.15,4.24,80,5.07
2024-05-12 00:00:00,3.5,Lyon,3.66,7.57,2.3,3.0,5.85,45,2.19
2024-12-01 00:00:00,5.22,Nice,2.31,6.46,6.93,2.91,7.81,50,4.13
2024-10-11 00:00:00,7.01,Strasbourg,3.61,7.84,3.54,7.97,7.12,110,5.65
2024-04-06 00:00:00,4.06,Nice,8.06,2.1,5.13,7.84,4.62,70,8.74
2024-08-29 00:00:00,1.25,Montpellier,3.24,2.47,2.06,5.31,1.88,80,1.65
2024-06-26 00:00:00,5.48,Lyon,5.8,5.74,7.02,7.27,8.08,30,1.99
2024-04-14 00:00:00,6.88,Nantes,2.75,8.02,3.52,6.26,3.68,70,5.21
2024-08-29 00:00:00,2.62,Toulouse,3.03,2.1,4.53,5.26,4.43,80,3.61
2024-10-23 00:00:00,3.13,Lyon,5.21,1.64,3.12,5.44,8.5,30,4.69
2024-08-28 00:00:00,2.42,Bordeaux,2.38,4.69,8.51,2.35,7.43,50,7.26
2024-02-24 00:00:00,1.99,Lyon,6.26,4.42,4.25,7.92,4.85,30,4.15
2024-02-03 00:00:00,6.68,Bordeaux,3.56,5.33,2.6,5.52,2.91,130,5.09
2024-06-07 00:00:00,8.42,Montpellier,3.54,1.7,6.66,5.62,3.18,30,3.62
2024-02-26 00:00:00,4.24,Nantes,5.98,6.82,4.81,3.88,8.61,70,4.49
2024-02-08 00:00:00,6.87,Bordeaux,8.08,8.23,2.53,7.19,1.2,80,2.89
2024-09-25 00:00:00,2.86,Nantes,4.53,4.44,4.7,5.59,7.26,30,1.75
2024-05-24 00:00:00,2.31,Paris,3.58,4.95,1.28,5.56,7.81,110,3.29
2024-09-11 00:00:00,4.76,Lille,3.08,7.16,3.34,8.4,8.31,130,6.63
2024-10-24 00:00:00,1.99,Strasbourg,5.43,6.31,6.21,7.15,3.34,45,6.39
2024-05-07 00:00:00,1.34,Bordeaux,5.72,6.36,2.2,4.79,7.07,80,6.06
2024-08-17 00:00:00,7.31,Toulouse,4.26,8.13,6.2,7.29,8.06,45,6.12
2024-04-21 00:00:00,2.56,Montpellier,4.04,1.99,4.25,2.52,2.75,110,7.15
2024-09-15 00:00:00,8.59,Marseille,7.4,2.66,3.64,8.27,1.3,50,4.69
2024-01-24 00:00:00,8.38,Montpellier,6.67,2.45,6.77,3.25,4.9,70,4.83
2024-08-04 00:00:00,3.4,Nantes,2.73,4.5,7.71,6.76,6.77,80,3.89
2024-05-04 00:00:00,5.74,Lyon,7.1,8.73,2.37,1.54,5.21,70,8.55
2024-01-02 00:00:00,3.62,Nantes,8.58,8.56,7.91,3.33,1.44,70,5.22
2024-06-17 00:00:00,8.57,Nice,6.15,8.4,2.35,5.26,6.81,70,4.73
2024-02-12 00:00:00,3.33,Paris,4.43,8.35,8.58,6.15,4.72,45,6.0
2024-09-21 00:00:00,5.04,Paris,1.53,1.59,1.31,1.43,5.83,30,5.08
2024-04-03 00:00:00,5.87,Marseille,7.84,4.32,1.48,6.77,8.48,70,3.36
2024-06-19 00:00:00,7.31,Nantes,8.21,7.11,5.73,6.2,3.28,50,3.24
2024-10-24 00:00:00,5.73,Toulouse,6.95,8.53,6.54,2.12,3.01,70,3.35
2024-08-10 00:00:00,5.06,Lyon,1.41,8.27,2.88,7.91,3.23,70,6.27
2024-06-25 00:00:00,1.34,Toulouse,2.07,7.22,6.74,8.06,3.87,80,2.52
2024-02-22 00:00:00,2.65,Toulouse,6.12,2.57,1.46,8.54,4.74,45,6.29
2024-11-05 00:00:00,2.77,Toulouse,8.57,7.66,8.27,1.93,6.68,110,8.54
2024-04-01 00:00:00,7.54,Toulouse,3.12,2.18,8.55,3.52,2.49,30,8.3
2024-04-15 00:00:00,8.35,Lille,2.86,8.42,3.75,2.87,8.17,50,2.8
2024-06-05 00:00:00,2.26,Toulouse,4.98,7.57,2.02,4.32,3.36,50,6.56
2024-12-20 00:00:00,7.52,Strasbourg,3.84,5.77,7.98,7.1,3.01,70,6.0
2024-07-25 00:00:00,8.72,Toulouse,2.94,6.21,7.15,1.42,2.05,80,2.53
2024-03-08 00:00:00,7.06,Strasbourg,8.1,6.28,8.38,5.63,4.53,30,4.16
2024-05-18 00:00:00,1.59,Lyon,2.06,7.56,8.48,4.32,4.89,45,5.7
2024-01-13 00:00:00,8.31,Marseille,4.89,5.65,1.58,3.99,2.11,110,1.34
2024-01-18 00:00:00,4.01,Toulouse,6.14,1.43,3.11,8.33,8.28,30,2.28
2024-06-02 00:00:00,4.16,Paris,5.92,5.79,3.67,8.05,4.64,110,5.24
2024-05-03 00:00:00,2.77,Lille,4.7,6.81,3.49,8.49,3.97,30,4.92
2024-10-15 00:00:00,2.4,Marseille,1.75,6.28,1.77,7.61,8.76,110,7.3
2024-05-08 00:00:00,2.84,Marseille,6.61,2.19,5.43,6.59,6.57,110,7.37
2024-09-29 00:00:00,4.28,Marseille,6.37,2.71,6.92,7.06,5.52,70,4.63
2024-10-16 00:00:00,6.12,Montpellier,3.88,4.04,6.78,5.39,3.17,130,2.83
2024-12-13 00:00:00,1.52,Bordeaux,3.78,6.66,8.55,2.93,8.13,130,2.33
2024-06-26 00:00:00,1.96,Nantes,6.52,2.93,5.16,1.35,4.62,45,5.84
2024-05-17 00:00:00,6.97,Nantes,7.58,5.02,7.35,6.67,2.32,50,6.72
2024-04-02 00:00:00,1.88,Strasbourg,2.78,2.81,7.26,7.96,3.47,70,4.27
2024-06-04 00:00:00,2.94,Nice,1.38,8.13,2.04,7.39,7.08,50,8.73
2024-03-02 00:00:00,5.69,Lille,5.73,4.96,4.6,4.17,2.13,45,4.44
2024-03-30 00:00:00,6.98,Nice,3.77,6.03,8.45,3.75,2.01,70,1.78
2024-04-04 00:00:00,8.0,Marseille,3.91,1.69,5.89,5.83,4.95,45,5.12
2024-06-25 00:00:00,5.82,Paris,5.1,7.91,6.49,2.39,2.03,110,5.12
2024-12-02 00:00:00,8.29,Nice,4.14,2.93,7.01,7.99,1.38,50,6.93
2024-09-24 00:00:00,2.74,Lille,5.55,3.73,2.81,3.31,2.14,70,3.22
2024-08-26 00:00:00,4.6,Nantes,7.28,2.22,3.48,6.73,5.04,45,5.39
2024-08-15 00:00:00,4.5,Paris,8.16,5.46,2.74,6.81,4.03,110,5.09
2024-11-03 00:00:00,8.76,Lyon,7.0,5.51,8.34,2.83,1.41,45,1.55
2024-08-11 00:00:00,2.99,Montpellier,1.25,7.02,1.62,7.05,4.8,80,8.09
2024-05-21 00:00:00,6.83,Lyon,4.37,4.69,4.53,7.65,3.12,45,4.64
2024-09-23 00:00:00,3.06,Marseille,1.66,6.93,7.52,2.65,7.95,110,6.94
2024-01-31 00:00:00,6.57,Lyon,7.9,4.96,7.99,3.42,2.42,50,8.04
2024-02-09 00:00:00,6.37,Lyon,1.52,6.45,4.16,1.65,3.23,30,4.27
2024-05-24 00:00:00,3.16,Lyon,4.64,4.56,7.09,5.64,6.3,70,4.19
2024-01-25 00:00:00,4.14,Lyon,6.34,5.25,6.34,1.67,5.55,110,6.92
2024-05-14 00:00:00,8.05,Toulouse,2.66,6.71,8.38,5.03,1.78,30,3.22
2024-05-17 00:00:00,3.52,Lyon,3.95,2.72,8.76,5.88,1.81,70,4.64
2024-09-16 00:00:00,1.23,Bordeaux,6.66,4.84,2.09,8.55,4.08,30,5.41
2024-05-24 00:00:00,2.48,Montpellier,1.21,5.43,3.23,1.82,6.4,110,5.33
2024-03-29 00:00:00,8.72,Nice,6.74,7.42,8.31,5.73,4.13,30,6.41
2024-06-15 00:00:00,4.23,Paris,3.64,4.01,5.31,5.41,1.33,70,2.35
2024-01-05 00:00:00,4.56,Strasbourg,3.69,2.36,7.4,7.34,8.61,50,7.3
2024-06-02 00:00:00,2.49,Lyon,6.77,1.54,4.72,3.26,6.99,110,6.98
2024-08-18 00:00:00,7.32,Nice,4.27,4.68,7.25,3.55,2.85,30,8.02
2024-04-02 00:00:00,6.58,Toulouse,4.32,3.53,6.45,2.12,1.42,80,1.32
2024-02-12 00:00:00,2.52,Marseille,8.04,3.61,7.88,5.94,5.3,30,2.01
2024-03-07 00:00:00,7.07,Montpellier,6.48,1.33,3.08,7.41,4.92,130,5.07
2024-12-23 00:00:00,7.72,Paris,7.23,6.64,3.63,5.19,7.38,50,3.51
2024-11-21 00:00:00,6.81,Montpellier,5.59,4.88,3.9,6.26,3.74,50,3.85
2024-03-15 00:00:00,3.61,Toulouse,5.66,8.22,6.25,5.39,1.38,80,4.41
2024-03-27 00:00:00,8.33,Lyon,2.1,1.37,2.81,4.8,8.48,130,2.21
2024-03-09 00:00:00,3.6,Toulouse,2.46,3.76,2.88,6.9,2.44,45,6.17
2024-11-10 00:00:00,6.9,Montpellier,8.28,8.64,5.79,8.31,7.5,45,6.45
2024-02-12 00:00:00,7.45,Paris,5.08,7.12,8.78,3.49,5.18,70,8.0
2024-06-02 00:00:00,4.73,Strasbourg,8.18,1.59,3.73,7.45,5.47,70,6.79
2024-05-17 00:00:00,2.88,Montpellier,4.93,5.16,3.73,7.24,6.7,50,4.78
2024-12-21 00:00:00,3.12,Paris,3.26,1.44,7.87,6.25,7.02,110,3.18
2024-11-01 00:00:00,3.64,Bordeaux,5.45,2.39,5.43,3.17,6.41,45,2.52
2024-02-22 00:00:00,4.9,Bordeaux,3.39,7.76,2.53,1.4,7.61,110,5.28
2024-03-28 00:00:00,3.21,Nice,2.66,4.08,2.79,6.95,2.02,45,5.18
2024-06-16 00:00:00,5.52,Marseille,8.34,6.84,2.67,8.67,7.39,30,2.1
2024-03-09 00:00:00,5.8,Lille,7.87,5.44,1.92,3.58,7.23,80,4.26
2024-07-17 00:00:00,3.38,Lille,6.68,4.46,5.66,2.31,6.96,45,2.37
2024-09-11 00:00:00,6.25,Strasbourg,4.74,6.62,3.82,1.79,4.3,130,7.52
2024-05-01 00:00:00,4.43,Marseille,2.07,7.02,3.37,8.28,2.76,70,8.26
2024-03-01 00:00:00,3.05,Toulouse,8.11,7.0,8.29,4.78,5.99,45,7.19
2024-10-09 00:00:00,5.16,Bordeaux,7.5,7.51,6.17,8.33,7.14,130,6.09
2024-10-28 00:00:00,5.44,Nice,2.57,4.48,3.76,8.33,4.39,30,4.8
2024-01-22 00:00:00,5.69,Bordeaux,3.21,7.81,1.3,1.46,4.52,110,7.86
2024-03-20 00:00:00,6.16,Bordeaux,5.58,7.34,1.97,2.76,8.51,130,8.38
2024-08-16 00:00:00,5.51,Strasbourg,1.88,1.69,8.34,5.68,6.72,30,1.85
2024-05-28 00:00:00,2.5,Marseille,3.98,6.71,7.44,3.4,5.8,45,4.35
2024-08-11 00:00:00,7.32,Nice,3.69,3.97,5.6,4.76,7.39,50,2.31
2024-05-21 00:00:00,5.56,Lyon,6.11,5.81,5.36,7.37,4.84,30,5.89
2024-12-02 00:00:00,7.29,Lyon,6.91,6.47,1.23,7.08,5.34,80,7.87
2024-08-17 00:00:00,4.88,Marseille,3.15,6.8,6.82,8.73,3.94,50,8.46
2024-08-10 00:00:00,4.63,Bordeaux,5.22,4.93,7.77,5.41,5.66,130,1.99
2024-05-21 00:00:00,5.67,Lyon,7.72,1.93,6.02,6.9,3.92,80,3.45
2024-07-10 00:00:00,6.93,Nice,2.16,2.17,3.46,3.99,6.31,110,4.88
2024-04-11 00:00:00,7.36,Montpellier,6.5,3.28,3.4,1.78,5.56,70,6.93
2024-05-23 00:00:00,3.13,Lille,5.42,3.99,4.07,2.66,1.64,30,4.52
2024-11-15 00:00:00,7.27,Nantes,6.38,3.58,3.72,8.08,8.47,110,6.99
2024-04-26 00:00:00,2.95,Montpellier,5.14,8.18,7.56,5.53,6.19,110,5.98
2024-06-05 00:00:00,5.23,Nice,6.54,6.91,8.65,7.38,3.19,50,4.03
2024-08-16 00:00:00,7.02,Montpellier,6.31,2.5,2.14,6.48,4.01,30,1.64
2024-06-21 00:00:00,8.52,Montpellier,6.35,6.66,2.17,8.68,7.74,70,7.04
2024-06-17 00:00:00,5.37,Paris,3.09,4.19,5.16,6.37,5.44,130,8.1
2024-01-09 00:00:00,5.57,Strasbourg,4.74,4.91,3.33,3.81,1.43,45,3.93
2024-12-06 00:00:00,4.95,Nice,6.64,2.56,6.35,8.79,8.02,70,4.14
2024-12-26 00:00:00,2.88,Strasbourg,5.6,4.09,1.96,5.84,2.87,45,8.73
2024-09-15 00:00:00,3.39,Nice,3.45,1.61,3.31,4.86,3.82,70,3.07
2024-07-28 00:00:00,6.98,Bordeaux,8.56,7.96,7.56,2.66,7.23,110,1.55
2024-08-05 00:00:00,6.92,Toulouse,5.12,4.87,2.11,2.82,1.98,110,3.64
2024-10-05 00:00:00,8.48,Nantes,8.11,5.36,6.92,5.3,8.72,80,4.07
2024-12-05 00:00:00,2.36,Paris,7.05,5.66,6.81,7.75,7.01,30,1.59
2024-08-20 00:00:00,7.17,Montpellier,1.28,5.27,6.06,4.06,4.49,110,5.87
2024-08-20 00:00:00,6.72,Bordeaux,3.25,2.95,7.01,2.39,2.49,30,7.63
2024-02-06 00:00:00,3.69,Lyon,6.41,6.69,1.94,1.58,6.39,130,3.18
2024-06-08 00:00:00,5.05,Montpellier,2.04,7.01,1.36,7.93,8.23,30,2.03
2024-07-04 00:00:00,7.37,Montpellier,6.19,5.48,1.61,3.63,2.45,30,5.98
2024-02-12 00:00:00,4.09,Nice,5.95,8.22,5.54,7.81,5.53,50,2.06
2024-05-10 00:00:00,5.29,Toulouse,8.05,5.05,8.03,1.53,8.05,110,2.38
2024-07-20 00:00:00,8.43,Lille,8.09,3.28,8.73,6.23,6.9,70,8.5
2024-08-22 00:00:00,3.51,Toulouse,7.84,7.83,2.7,2.92,4.89,30,4.95
2024-11-16 00:00:00,6.33,Strasbourg,4.68,3.34,2.57,1.37,2.66,80,7.62
2024-09-23 00:00:00,2.68,Bordeaux,5.11,3.19,3.03,2.09,4.58,70,5.73
2024-05-21 00:00:00,5.97,Paris,8.65,8.13,6.81,5.32,5.39,45,4.42
2024-12-21 00:00:00,1.58,Strasbourg,2.32,3.33,1.47,2.43,3.28,45,1.24
2024-02-07 00:00:00,6.49,Marseille,7.37,4.93,2.62,5.16,5.16,80,4.18
2024-02-29 00:00:00,8.01,Bordeaux,1.28,6.38,5.2,8.71,8.63,70,6.34
2024-06-28 00:00:00,1.8,Paris,3.68,7.46,4.25,3.86,7.49,30,4.92
2024-07-18 00:00:00,8.25,Marseille,8.22,2.68,6.74,4.91,3.99,130,1.6
2024-02-27 00:00:00,6.15,Strasbourg,8.67,7.75,2.74,1.2,1.41,70,6.26
2024-10-06 00:00:00,1.56,Strasbourg,7.19,3.07,7.45,1.89,1.5,130,8.65
2024-01-12 00:00:00,3.97,Bordeaux,2.88,5.62,6.96,1.56,4.62,45,7.25
2024-06-05 00:00:00,5.76,Strasbourg,2.86,7.98,7.27,1.29,5.42,30,2.17
2024-09-24 00:00:00,4.69,Strasbourg,4.53,7.21,1.86,4.33,2.83,45,8.31
2024-11-11 00:00:00,1.54,Bordeaux,2.63,8.41,4.8,6.98,3.39,70,3.01
2024-10-09 00:00:00,6.04,Toulouse,2.21,2.32,3.42,5.77,1.43,30,3.49
2024-06-03 00:00:00,8.16,Nice,7.43,2.85,8.37,6.42,4.21,80,5.0
2024-11-05 00:00:00,3.02,Nice,5.01,7.28,1.24,1.58,6.32,130,6.9
2024-01-12 00:00:00,4.13,Bordeaux,2.83,8.35,5.34,5.89,6.05,30,4.57
2024-06-07 00:00:00,1.43,Paris,8.3,3.43,3.75,6.09,3.05,50,6.13
2024-11-06 00:00:00,7.81,Strasbourg,5.49,5.35,4.9,1.39,3.92,130,6.05
2024-02-25 00:00:00,3.02,Marseille,7.16,7.93,1.86,5.39,8.44,80,7.8
2024-05-07 00:00:00,3.15,Strasbourg,7.64,1.91,4.56,2.89,6.72,45,7.01
2024-05-20 00:00:00,4.51,Toulouse,1.41,7.49,8.33,7.06,7.3,70,8.18
2024-10-29 00:00:00,7.62,Strasbourg,4.38,7.39,5.91,5.1,8.5,50,6.36
2024-08-20 00:00:00,2.72,Marseille,1.74,3.51,4.76,1.85,7.08,50,2.59
2024-11-06 00:00:00,4.69,Marseille,2.77,1.54,6.41,1.24,5.27,50,3.87
2024-11-30 00:00:00,3.59,Marseille,5.84,8.42,8.36,2.98,1.78,45,6.48
2024-02-03 00:00:00,5.98,Lille,2.53,1.91,6.79,4.09,3.27,110,5.11
2024-05-15 00:00:00,8.19,Montpellier,8.13,2.85,8.26,4.44,6.95,45,4.13
2024-12-15 00:00:00,8.05,Lille,6.26,3.68,2.68,6.13,3.41,80,2.67
2024-07-06 00:00:00,2.6,Nice,4.08,2.39,5.97,2.43,3.62,130,5.6
2024-03-10 00:00:00,3.18,Bordeaux,7.76,5.1,8.77,6.69,7.41,130,4.97
2024-07-15 00:00:00,5.43,Lyon,4.08,3.73,4.29,2.71,5.36,130,3.31
2024-02-09 00:00:00,2.67,Strasbourg,6.97,8.3,7.89,6.92,6.04,110,1.77
2024-10-23 00:00:00,6.35,Nantes,1.56,3.52,6.43,8.19,3.35,110,4.41
2024-12-10 00:00:00,5.55,Strasbourg,1.57,6.99,7.91,3.63,7.65,110,3.75
2024-10-17 00:00:00,7.95,Strasbourg,4.24,1.61,2.76,7.86,8.28,50,4.46
2024-01-15 00:00:00,3.09,Nice,5.72,7.48,1.25,2.46,7.08,110,6.3
2024-01-27 00:00:00,5.58,Paris,5.55,7.54,8.32,4.23,7.24,50,8.2
2024-11-11 00:00:00,8.69,Marseille,6.61,5.45,7.3,1.44,5.95,45,1.67
2024-08-31 00:00:00,8.16,Lille,3.52,5.55,5.99,5.91,4.03,110,4.85
2024-01-14 00:00:00,4.59,Lyon,5.06,7.18,8.45,4.38,6.79,45,1.3
2024-12-16 00:00:00,2.11,Montpellier,5.87,7.7,8.58,2.55,3.72,30,7.8
2024-12-22 00:00:00,5.38,Paris,6.95,5.57,6.9,6.96,7.47,110,1.87
2024-11-12 00:00:00,7.61,Montpellier,3.21,6.52,8.58,8.75,4.92,110,6.83
2024-10-23 00:00:00,2.89,Nice,5.95,4.21,6.79,4.51,2.24,110,7.03
2024-01-30 00:00:00,7.01,Montpellier,2.17,7.67,6.06,4.55,7.16,110,6.05
2024-08-14 00:00:00,4.93,Nantes,6.39,6.93,5.51,8.74,4.84,30,7.2
2024-09-02 00:00:00,4.38,Nice,7.29,5.15,2.91,8.76,7.72,130,5.0
2024-06-19 00:00:00,2.21,Strasbourg,3.42,7.64,8.41,2.13,3.95,80,5.53
2024-02-15 00:00:00,2.66,Lyon,5.2,3.59,2.06,5.46,5.36,50,7.49
2024-12-03 00:00:00,8.64,Toulouse,2.15,6.78,3.26,2.53,7.59,30,8.13
2024-09-04 00:00:00,7.5,Strasbourg,3.73,8.27,1.23,5.77,5.69,30,3.27
2024-03-14 00:00:00,5.42,Strasbourg,3.52,2.0,6.24,6.87,7.81,110,7.06
2024-06-15 00:00:00,6.43,Marseille,8.24,7.02,8.51,4.81,5.13,130,8.04
2024-08-05 00:00:00,3.78,Lyon,2.47,3.28,2.78,3.93,3.28,130,6.43
2024-02-04 00:00:00,4.72,Lille,1.63,1.91,2.61,4.87,4.61,45,7.66
2024-03-26 00:00:00,3.39,Marseille,8.16,4.34,1.32,7.49,1.54,70,4.11
2024-06-30 00:00:00,1.22,Lyon,7.26,6.63,6.58,5.1,6.51,80,7.49
2024-07-26 00:00:00,8.36,Lille,5.2,2.16,6.68,4.5,3.48,30,2.84
2024-04-22 00:00:00,3.37,Marseille,6.82,5.64,8.01,7.57,4.04,30,7.56
2024-12-18 00:00:00,2.71,Strasbourg,3.65,8.47,2.99,8.66,3.98,45,5.21
2024-03-19 00:00:00,6.5,Nantes,3.54,8.62,2.6,3.04,6.31,70,3.33
2024-09-21 00:00:00,5.04,Bordeaux,7.95,5.98,4.77,1.76,4.56,70,1.77
2024-01-02 00:00:00,1.97,Lille,8.43,8.53,7.93,5.13,7.0,50,3.01
2024-06-27 00:00:00,4.64,Paris,4.82,7.49,8.16,5.39,5.85,80,5.86
2024-11-04 00:00:00,7.2,Lyon,5.76,3.64,6.57,2.82,3.75,30,6.56
2024-05-22 00:00:00,5.08,Strasbourg,1.28,6.39,8.51,3.83,8.41,80,3.58
2024-07-02 00:00:00,2.9,Nantes,6.01,1.21,7.93,2.63,5.18,80,3.76
2024-12-14 00:00:00,2.11,Strasbourg,2.78,6.48,8.1,2.15,6.02,110,3.78
2024-03-09 00:00:00,5.9,Nice,5.81,8.74,5.41,5.28,4.19,70,5.33
2024-07-16 00:00:00,3.07,Montpellier,7.07,7.58,4.58,4.94,5.45,80,1.95
2024-08-25 00:00:00,2.14,Nice,3.65,2.77,2.87,2.07,6.4,45,2.07
2024-08-11 00:00:00,5.41,Montpellier,7.9,6.19,2.74,2.52,3.98,110,5.58
2024-05-13 00:00:00,7.61,Nantes,5.76,3.33,4.7,8.54,5.07,110,1.87
2024-07-24 00:00:00,7.25,Toulouse,3.17,1.31,7.52,5.44,2.53,50,3.15
2024-06-03 00:00:00,4.87,Marseille,7.25,1.21,7.67,7.34,3.9,30,8.78
2024-12-20 00:00:00,6.11,Nice,3.88,2.02,3.61,8.16,1.52,110,6.41
2024-01-18 00:00:00,8.14,Strasbourg,3.78,8.6,1.31,5.71,5.35,80,3.49
2024-06-09 00:00:00,3.34,Nice,1.51,6.2,8.78,5.22,3.16,130,6.28
2024-05-05 00:00:00,6.34,Lille,3.36,3.24,8.27,4.98,8.74,50,6.87
2024-12-11 00:00:00,8.55,Montpellier,1.74,5.83,4.97,2.7,2.35,110,7.26
