col_accident_id,col_time_id,col_zone_id,col_lat,col_lon,col_type,col_gravite,col_usager_vulnerable,col_gravite_estimee,col_date_enrichissement
ID_081,ID_081,ID_081,45.622953,-0.222627,2.04,5.52,7.17,2024-02-08 00:00:00,2024-12-03 00:00:00
ID_082,ID_082,ID_082,48.713124,5.358171,7.07,4.14,3.3,2024-05-19 00:00:00,2024-11-08 00:00:00
ID_083,ID_083,ID_083,47.74322,2.720297,6.94,5.84,1.34,2024-10-09 00:00:00,2024-12-17 00:00:00
ID_084,ID_084,ID_084,51.803791,6.132991,2.91,4.41,2.47,2024-09-28 00:00:00,2024-07-06 00:00:00
ID_085,ID_085,ID_085,49.580693,6.077735,6.64,6.87,6.4,2024-07-21 00:00:00,2024-05-01 00:00:00
ID_086,ID_086,ID_086,45.076784,6.020398,6.04,1.3,4.53,2024-10-28 00:00:00,2024-01-08 00:00:00
ID_087,ID_087,ID_087,46.107919,1.454764,6.68,1.43,1.51,2024-06-15 00:00:00,2024-11-20 00:00:00
ID_088,ID_088,ID_088,52.384677,6.191996,6.8,4.46,2.73,2024-09-14 00:00:00,2024-06-17 00:00:00
ID_089,ID_089,ID_089,47.06876,2.5002,3.3,4.77,2.5,2024-01-28 00:00:00,2024-01-21 00:00:00
ID_090,ID_090,ID_090,51.037548,3.298949,2.71,1.88,2.7,2024-06-25 00:00:00,2024-06-27 00:00:00
ID_091,ID_091,ID_091,51.428646,5.903646,7.33,4.18,6.97,2024-02-16 00:00:00,2024-09-30 00:00:00
ID_092,ID_092,ID_092,46.721293,3.584704,8.26,4.26,3.69,2024-09-21 00:00:00,2024-11-07 00:00:00
ID_093,ID_093,ID_093,46.925838,-1.332703,2.64,6.51,5.84,2024-07-27 00:00:00,2024-01-14 00:00:00
ID_094,ID_094,ID_094,51.371018,4.446598,2.29,5.83,3.8,2024-06-28 00:00:00,2024-11-04 00:00:00
ID_095,ID_095,ID_095,52.550578,4.226816,4.01,3.26,4.72,2024-05-13 00:00:00,2024-12-04 00:00:00
ID_096,ID_096,ID_096,48.997553,2.727156,4.94,5.37,2.38,2024-11-13 00:00:00,2024-09-21 00:00:00
ID_097,ID_097,ID_097,49.122286,-1.337354,5.94,7.22,7.43,2024-05-11 00:00:00,2024-02-18 00:00:00
ID_098,ID_098,ID_098,51.809485,5.767405,7.23,6.12,2.86,2024-01-04 00:00:00,2024-03-15 00:00:00
ID_099,ID_099,ID_099,46.435026,-0.501685,2.3,6.13,4.79,2024-04-04 00:00:00,2024-08-10 00:00:00
ID_000,ID_000,ID_000,51.352655,4.899906,5.45,4.14,6.19,2024-06-05 00:00:00,2024-07-25 00:00:00
ID_001,ID_001,ID_001,48.851167,4.228813,7.8,8.1,6.43,2024-01-07 00:00:00,2024-06-04 00:00:00
ID_002,ID_002,ID_002,44.926935,5.41634,3.46,3.87,7.9,2024-10-02 00:00:00,2024-04-27 00:00:00
ID_003,ID_003,ID_003,52.462231,0.95543,2.92,2.18,1.46,2024-04-26 00:00:00,2024-03-30 00:00:00
ID_004,ID_004,ID_004,47.620487,-0.644828,3.82,3.96,1.68,2024-08-16 00:00:00,2024-10-25 00:00:00
ID_005,ID_005,ID_005,44.962237,1.478281,7.73,4.75,8.35,2024-07-20 00:00:00,2024-02-13 00:00:00
ID_006,ID_006,ID_006,48.268728,5.714816,2.01,3.86,8.17,2024-07-31 00:00:00,2024-07-14 00:00:00
ID_007,ID_007,ID_007,46.174415,5.40865,8.38,2.5,6.65,2024-05-21 00:00:00,2024-08-02 00:00:00
ID_008,ID_008,ID_008,51.369574,0.209304,2.22,8.78,7.23,2024-08-22 00:00:00,2024-02-26 00:00:00
ID_009,ID_009,ID_009,50.356917,0.184518,8.46,6.63,2.29,2024-06-05 00:00:00,2024-05-26 00:00:00
ID_010,ID_010,ID_010,46.241091,3.601201,6.94,6.61,2.5,2024-06-07 00:00:00,2024-02-23 00:00:00
ID_011,ID_011,ID_011,46.824328,6.150065,7.62,4.19,3.2,2024-10-18 00:00:00,2024-03-23 00:00:00
ID_012,ID_012,ID_012,46.978067,-0.460558,3.52,8.63,1.29,2024-10-09 00:00:00,2024-04-01 00:00:00
ID_013,ID_013,ID_013,52.050274,-0.5959,8.66,4.42,6.64,2024-11-15 00:00:00,2024-05-22 00:00:00
ID_014,ID_014,ID_014,51.316439,-0.489801,4.66,8.17,4.09,2024-11-24 00:00:00,2024-12-01 00:00:00
ID_015,ID_015,ID_015,45.770105,-1.235393,4.88,1.29,1.58,2024-11-14 00:00:00,2024-06-27 00:00:00
ID_016,ID_016,ID_016,52.641244,-1.642232,7.06,1.77,6.22,2024-01-19 00:00:00,2024-07-12 00:00:00
ID_017,ID_017,ID_017,52.498735,4.690868,4.51,1.92,2.2,2024-09-01 00:00:00,2024-02-08 00:00:00
ID_018,ID_018,ID_018,48.56988,4.098767,5.57,3.69,2.09,2024-11-08 00:00:00,2024-11-22 00:00:00
ID_019,ID_019,ID_019,45.669394,2.906117,3.64,8.7,6.65,2024-05-16 00:00:00,2024-05-05 00:00:00
ID_020,ID_020,ID_020,45.323993,1.036929,4.9,3.55,8.4,2024-07-10 00:00:00,2024-10-10 00:00:00
ID_021,ID_021,ID_021,47.278362,4.189605,3.91,8.08,7.36,2024-06-10 00:00:00,2024-02-29 00:00:00
ID_022,ID_022,ID_022,50.184389,-0.652273,3.94,2.98,2.62,2024-04-08 00:00:00,2024-07-22 00:00:00
ID_023,ID_023,ID_023,47.177721,4.788121,7.89,3.69,5.82,2024-10-13 00:00:00,2024-10-04 00:00:00
ID_024,ID_024,ID_024,48.16274,3.747484,1.58,4.34,1.53,2024-02-27 00:00:00,2024-03-31 00:00:00
ID_025,ID_025,ID_025,47.124565,1.396646,1.57,4.27,6.48,2024-08-26 00:00:00,2024-08-14 00:00:00
ID_026,ID_026,ID_026,51.352742,1.623555,1.39,7.14,4.45,2024-10-19 00:00:00,2024-07-02 00:00:00
ID_027,ID_027,ID_027,50.257691,0.340339,5.84,1.7,4.38,2024-09-21 00:00:00,2024-04-30 00:00:00
ID_028,ID_028,ID_028,51.288807,4.734021,3.5,4.61,5.29,2024-05-12 00:00:00,2024-12-18 00:00:00
ID_029,ID_029,ID_029,51.715807,5.49972,3.25,5.69,5.66,2024-07-21 00:00:00,2024-01-30 00:00:00
ID_030,ID_030,ID_030,48.797979,5.966428,4.44,7.72,1.37,2024-09-24 00:00:00,2024-09-23 00:00:00
ID_031,ID_031,ID_031,48.378381,1.744118,6.59,4.5,5.19,2024-07-11 00:00:00,2024-02-03 00:00:00
ID_032,ID_032,ID_032,46.825541,4.290646,3.01,2.2,6.79,2024-04-23 00:00:00,2024-10-23 00:00:00
ID_033,ID_033,ID_033,50.851392,5.533267,7.65,5.35,1.33,2024-04-01 00:00:00,2024-09-15 00:00:00
ID_034,ID_034,ID_034,52.651254,2.283943,6.01,6.43,7.93,2024-08-18 00:00:00,2024-02-20 00:00:00
ID_035,ID_035,ID_035,45.060037,4.927687,1.59,1.23,1.46,2024-04-15 00:00:00,2024-08-21 00:00:00
ID_036,ID_036,ID_036,46.772465,3.704125,5.95,5.62,5.95,2024-02-02 00:00:00,2024-11-07 00:00:00
ID_037,ID_037,ID_037,45.897441,1.666923,4.9,8.46,3.88,2024-06-14 00:00:00,2024-10-07 00:00:00
ID_038,ID_038,ID_038,46.569569,-0.492458,2.07,6.21,2.18,2024-09-23 00:00:00,2024-04-14 00:00:00
ID_039,ID_039,ID_039,48.977214,-0.785863,7.57,5.49,5.24,2024-01-05 00:00:00,2024-10-01 00:00:00
ID_040,ID_040,ID_040,46.107998,2.063848,6.78,3.94,2.54,2024-04-30 00:00:00,2024-05-06 00:00:00
ID_041,ID_041,ID_041,50.567685,3.408825,1.28,4.44,8.23,2024-02-23 00:00:00,2024-04-14 00:00:00
ID_042,ID_042,ID_042,51.388184,5.046842,2.96,5.91,4.33,2024-07-12 00:00:00,2024-04-18 00:00:00
ID_043,ID_043,ID_043,47.323638,3.153274,8.28,5.43,4.64,2024-12-08 00:00:00,2024-08-19 00:00:00
ID_044,ID_044,ID_044,51.545272,1.720471,4.87,7.88,6.12,2024-03-05 00:00:00,2024-10-03 00:00:00
ID_045,ID_045,ID_045,46.242913,1.630515,4.96,8.39,8.63,2024-03-15 00:00:00,2024-02-24 00:00:00
ID_046,ID_046,ID_046,48.421363,2.964502,4.35,5.4,2.79,2024-08-11 00:00:00,2024-08-12 00:00:00
ID_047,ID_047,ID_047,49.001781,-0.133545,2.52,2.0,5.9,2024-07-15 00:00:00,2024-02-28 00:00:00
ID_048,ID_048,ID_048,52.544552,5.436474,2.21,4.51,7.23,2024-08-14 00:00:00,2024-07-28 00:00:00
ID_049,ID_049,ID_049,48.014403,4.819606,8.03,5.83,2.39,2024-09-20 00:00:00,2024-05-15 00:00:00
ID_050,ID_050,ID_050,47.485049,1.236112,4.02,7.07,7.97,2024-05-31 00:00:00,2024-06-15 00:00:00
ID_051,ID_051,ID_051,45.369992,1.059643,4.91,6.97,4.91,2024-02-16 00:00:00,2024-09-16 00:00:00
ID_052,ID_052,ID_052,50.853833,5.736629,4.7,6.17,7.93,2024-06-29 00:00:00,2024-06-27 00:00:00
ID_053,ID_053,ID_053,48.253584,0.743634,8.0,7.2,7.33,2024-03-21 00:00:00,2024-03-05 00:00:00
ID_054,ID_054,ID_054,48.753549,4.180853,2.15,7.65,6.02,2024-02-01 00:00:00,2024-07-19 00:00:00
ID_055,ID_055,ID_055,46.101446,4.632417,5.54,4.82,3.82,2024-05-20 00:00:00,2024-03-19 00:00:00
ID_056,ID_056,ID_056,45.603583,1.368142,6.21,4.96,2.65,2024-03-31 00:00:00,2024-11-12 00:00:00
ID_057,ID_057,ID_057,52.211738,4.096285,3.28,5.02,6.15,2024-12-05 00:00:00,2024-03-16 00:00:00
ID_058,ID_058,ID_058,47.099586,6.04503,7.63,1.5,1.22,2024-08-27 00:00:00,2024-05-15 00:00:00
ID_059,ID_059,ID_059,50.462968,3.181899,8.22,1.38,2.29,2024-01-24 00:00:00,2024-06-12 00:00:00
ID_060,ID_060,ID_060,48.420271,-0.317367,4.8,2.43,2.47,2024-07-14 00:00:00,2024-08-08 00:00:00
ID_061,ID_061,ID_061,45.691857,1.136505,4.7,4.1,5.99,2024-07-01 00:00:00,2024-08-08 00:00:00
ID_062,ID_062,ID_062,48.519812,-0.456649,2.57,6.25,5.65,2024-10-28 00:00:00,2024-02-11 00:00:00
ID_063,ID_063,ID_063,49.8024,-0.460739,2.2,6.76,5.66,2024-11-03 00:00:00,2024-06-20 00:00:00
ID_064,ID_064,ID_064,47.702421,-0.3239,4.96,4.3,7.21,2024-02-01 00:00:00,2024-02-14 00:00:00
ID_065,ID_065,ID_065,46.910098,-1.342755,7.95,3.39,6.34,2024-11-05 00:00:00,2024-10-02 00:00:00
ID_066,ID_066,ID_066,47.870994,1.725239,3.22,6.88,7.89,2024-03-22 00:00:00,2024-12-24 00:00:00
ID_067,ID_067,ID_067,50.965474,3.172985,4.6,1.62,5.21,2024-02-22 00:00:00,2024-11-21 00:00:00
ID_068,ID_068,ID_068,47.361866,5.059065,2.4,5.17,5.58,2024-06-22 00:00:00,2024-10-20 00:00:00
ID_069,ID_069,ID_069,45.215934,4.957087,4.82,6.5,2.69,2024-05-31 00:00:00,2024-05-19 00:00:00
ID_070,ID_070,ID_070,50.115962,3.553721,6.62,3.87,8.43,2024-05-12 00:00:00,2024-09-13 00:00:00
ID_071,ID_071,ID_071,47.290487,2.270719,6.54,4.39,1.32,2024-08-19 00:00:00,2024-07-07 00:00:00
ID_072,ID_072,ID_072,46.622888,2.273659,4.87,3.06,6.59,2024-07-09 00:00:00,2024-03-13 00:00:00
ID_073,ID_073,ID_073,45.683857,1.913059,1.64,2.6,7.03,2024-08-09 00:00:00,2024-03-29 00:00:00
ID_074,ID_074,ID_074,47.462139,0.296321,8.65,2.95,4.5,2024-12-17 00:00:00,2024-02-08 00:00:00
ID_075,ID_075,ID_075,47.222244,-1.47931,4.73,3.96,8.28,2024-06-15 00:00:00,2024-05-18 00:00:00
ID_076,ID_076,ID_076,48.380017,0.48183,3.29,2.25,8.52,2024-11-13 00:00:00,2024-10-01 00:00:00
ID_077,ID_077,ID_077,51.582122,3.179386,4.58,4.83,3.94,2024-06-20 00:00:00,2024-05-11 00:00:00
ID_078,ID_078,ID_078,50.800637,0.618042,2.23,5.58,2.16,2024-03-15 00:00:00,2024-09-03 00:00:00
ID_079,ID_079,ID_079,48.023702,-0.219655,8.14,3.45,2.08,2024-03-23 00:00:00,2024-07-28 00:00:00
ID_080,ID_080,ID_080,47.581528,0.304528,4.73,5.54,2.0,2024-05-30 00:00:00,2024-05-08 00:00:00
ID_081,ID_081,ID_081,45.883642,4.29181,6.68,7.55,3.87,2024-09-19 00:00:00,2024-02-27 00:00:00
ID_082,ID_082,ID_082,48.686747,5.858273,8.37,3.85,6.83,2024-02-16 00:00:00,2024-11-11 00:00:00
ID_083,ID_083,ID_083,46.245515,2.242463,4.13,5.8,3.07,2024-04-03 00:00:00,2024-07-07 00:00:00
ID_084,ID_084,ID_084,47.449146,3.901908,2.79,8.28,2.71,2024-05-30 00:00:00,2024-12-07 00:00:00
ID_085,ID_085,ID_085,46.668536,4.333008,4.59,3.41,5.51,2024-02-04 00:00:00,2024-02-01 00:00:00
ID_086,ID_086,ID_086,50.775501,1.53985,5.34,4.56,5.29,2024-07-08 00:00:00,2024-01-21 00:00:00
ID_087,ID_087,ID_087,48.925208,3.453492,8.71,7.42,4.37,2024-11-05 00:00:00,2024-08-22 00:00:00
ID_088,ID_088,ID_088,50.658058,1.270868,6.81,2.76,3.25,2024-06-15 00:00:00,2024-05-19 00:00:00
ID_089,ID_089,ID_089,45.032541,-1.574308,5.87,4.84,2.97,2024-01-01 00:00:00,2024-07-05 00:00:00
ID_090,ID_090,ID_090,46.950371,3.034162,8.63,6.05,1.4,2024-04-24 00:00:00,2024-03-19 00:00:00
ID_091,ID_091,ID_091,49.733317,3.953561,6.13,4.08,1.72,2024-07-05 00:00:00,2024-09-05 00:00:00
ID_092,ID_092,ID_092,47.192437,3.715205,2.42,2.68,6.22,2024-01-16 00:00:00,2024-03-13 00:00:00
ID_093,ID_093,ID_093,45.985963,5.388448,4.89,6.41,2.42,2024-08-20 00:00:00,2024-03-08 00:00:00
ID_094,ID_094,ID_094,50.726069,-1.320548,2.82,2.85,1.65,2024-04-08 00:00:00,2024-08-20 00:00:00
ID_095,ID_095,ID_095,52.079046,2.28434,7.12,1.94,7.92,2024-02-26 00:00:00,2024-08-07 00:00:00
ID_096,ID_096,ID_096,48.225777,4.046369,8.05,8.15,2.17,2024-05-28 00:00:00,2024-09-30 00:00:00
ID_097,ID_097,ID_097,50.25264,-1.475268,2.29,5.18,3.52,2024-08-26 00:00:00,2024-12-17 00:00:00
ID_098,ID_098,ID_098,49.468006,0.667127,7.48,3.92,7.03,2024-04-04 00:00:00,2024-06-17 00:00:00
ID_099,ID_099,ID_099,47.113981,-1.434636,7.67,1.3,7.25,2024-01-23 00:00:00,2024-11-01 00:00:00
ID_000,ID_000,ID_000,50.325073,-1.370632,2.15,3.88,5.38,2024-07-30 00:00:00,2024-01-27 00:00:00
ID_001,ID_001,ID_001,44.912393,-1.556086,3.56,2.19,4.69,2024-10-28 00:00:00,2024-09-10 00:00:00
ID_002,ID_002,ID_002,51.118859,4.326394,2.84,1.79,5.93,2024-08-23 00:00:00,2024-07-27 00:00:00
ID_003,ID_003,ID_003,51.706728,2.176739,5.5,6.56,8.47,2024-04-26 00:00:00,2024-08-13 00:00:00
ID_004,ID_004,ID_004,47.635159,0.543026,4.96,2.14,3.68,2024-10-12 00:00:00,2024-08-16 00:00:00
ID_005,ID_005,ID_005,49.238666,-0.319565,5.03,6.96,4.96,2024-11-28 00:00:00,2024-08-20 00:00:00
ID_006,ID_006,ID_006,50.270971,0.714897,5.74,2.15,2.09,2024-05-22 00:00:00,2024-03-27 00:00:00
ID_007,ID_007,ID_007,51.921209,1.878215,7.56,3.71,5.1,2024-03-02 00:00:00,2024-01-29 00:00:00
ID_008,ID_008,ID_008,46.478825,-0.571807,1.34,3.37,8.09,2024-07-25 00:00:00,2024-05-30 00:00:00
ID_009,ID_009,ID_009,49.348457,4.553373,7.08,6.16,2.86,2024-04-29 00:00:00,2024-01-02 00:00:00
ID_010,ID_010,ID_010,46.233792,2.6628,6.99,5.4,1.25,2024-01-21 00:00:00,2024-02-24 00:00:00
ID_011,ID_011,ID_011,47.719192,2.447835,5.23,2.21,2.47,2024-11-05 00:00:00,2024-08-17 00:00:00
ID_012,ID_012,ID_012,50.195559,1.3927,3.68,6.35,7.19,2024-02-21 00:00:00,2024-11-03 00:00:00
ID_013,ID_013,ID_013,46.333661,0.286557,1.45,2.98,8.45,2024-11-10 00:00:00,2024-04-29 00:00:00
ID_014,ID_014,ID_014,46.477872,0.522551,6.04,4.58,2.32,2024-03-06 00:00:00,2024-12-16 00:00:00
ID_015,ID_015,ID_015,52.018243,-0.350478,4.5,5.91,4.91,2024-02-23 00:00:00,2024-12-20 00:00:00
ID_016,ID_016,ID_016,51.546191,0.529012,5.34,6.53,8.52,2024-03-07 00:00:00,2024-03-31 00:00:00
ID_017,ID_017,ID_017,51.846405,4.098611,1.4,4.8,6.14,2024-02-08 00:00:00,2024-09-06 00:00:00
ID_018,ID_018,ID_018,46.137493,1.209318,1.61,3.71,7.7,2024-03-04 00:00:00,2024-02-05 00:00:00
ID_019,ID_019,ID_019,51.33405,2.938958,5.96,7.39,7.64,2024-12-01 00:00:00,2024-08-08 00:00:00
ID_020,ID_020,ID_020,47.275357,0.339054,2.98,7.25,7.66,2024-03-02 00:00:00,2024-11-14 00:00:00
ID_021,ID_021,ID_021,49.093739,-0.466583,1.68,6.83,3.11,2024-02-20 00:00:00,2024-05-27 00:00:00
ID_022,ID_022,ID_022,45.960119,4.580474,4.95,1.35,3.32,2024-01-25 00:00:00,2024-07-20 00:00:00
ID_023,ID_023,ID_023,46.706425,6.298815,1.7,2.85,6.99,2024-05-18 00:00:00,2024-01-11 00:00:00
ID_024,ID_024,ID_024,49.534225,0.966735,7.33,2.6,3.9,2024-02-19 00:00:00,2024-11-03 00:00:00
ID_025,ID_025,ID_025,47.367698,-0.258327,6.18,6.3,2.41,2024-02-10 00:00:00,2024-07-29 00:00:00
ID_026,ID_026,ID_026,50.78466,0.411361,1.27,2.56,8.41,2024-07-19 00:00:00,2024-05-30 00:00:00
ID_027,ID_027,ID_027,47.753051,3.489242,6.19,6.81,5.03,2024-04-02 00:00:00,2024-04-13 00:00:00
ID_028,ID_028,ID_028,50.729637,5.634588,4.75,8.18,3.54,2024-05-14 00:00:00,2024-03-19 00:00:00
ID_029,ID_029,ID_029,48.44344,5.179452,7.59,4.76,6.06,2024-12-03 00:00:00,2024-04-21 00:00:00
ID_030,ID_030,ID_030,46.339774,-1.324336,6.72,3.2,8.59,2024-09-06 00:00:00,2024-09-01 00:00:00
ID_031,ID_031,ID_031,44.96575,4.902428,3.24,7.37,3.38,2024-06-18 00:00:00,2024-06-18 00:00:00
ID_032,ID_032,ID_032,49.822477,5.491116,7.07,7.53,1.44,2024-06-07 00:00:00,2024-12-05 00:00:00
ID_033,ID_033,ID_033,49.305556,6.196212,2.82,5.87,3.28,2024-01-08 00:00:00,2024-09-12 00:00:00
ID_034,ID_034,ID_034,48.87122,1.476348,4.42,2.22,1.37,2024-01-20 00:00:00,2024-07-24 00:00:00
ID_035,ID_035,ID_035,47.808108,3.782892,6.85,7.48,7.95,2024-08-21 00:00:00,2024-02-26 00:00:00
ID_036,ID_036,ID_036,49.397357,-0.955081,2.5,6.2,8.52,2024-11-15 00:00:00,2024-07-14 00:00:00
ID_037,ID_037,ID_037,51.978857,3.748443,3.88,4.93,3.49,2024-02-19 00:00:00,2024-03-05 00:00:00
ID_038,ID_038,ID_038,46.643235,5.203084,3.91,4.5,8.34,2024-12-21 00:00:00,2024-10-26 00:00:00
ID_039,ID_039,ID_039,48.941,-1.484012,7.46,8.66,5.06,2024-04-15 00:00:00,2024-06-05 00:00:00
ID_040,ID_040,ID_040,49.988181,2.860782,6.23,2.22,7.23,2024-09-06 00:00:00,2024-05-31 00:00:00
ID_041,ID_041,ID_041,48.23046,1.330105,5.25,2.83,8.46,2024-04-26 00:00:00,2024-07-15 00:00:00
ID_042,ID_042,ID_042,48.327402,2.483316,6.31,4.62,2.28,2024-06-09 00:00:00,2024-06-12 00:00:00
ID_043,ID_043,ID_043,45.392778,2.131374,8.1,8.6,4.31,2024-05-19 00:00:00,2024-06-23 00:00:00
ID_044,ID_044,ID_044,44.989945,6.18057,6.22,8.17,1.64,2024-06-29 00:00:00,2024-12-10 00:00:00
ID_045,ID_045,ID_045,46.866566,2.324061,3.64,6.49,2.39,2024-12-08 00:00:00,2024-08-27 00:00:00
ID_046,ID_046,ID_046,47.539151,2.677988,6.81,4.14,6.8,2024-07-19 00:00:00,2024-08-10 00:00:00
ID_047,ID_047,ID_047,46.977338,-0.50663,2.03,6.54,3.27,2024-05-29 00:00:00,2024-06-13 00:00:00
ID_048,ID_048,ID_048,45.293266,3.270411,7.61,2.82,8.03,2024-04-08 00:00:00,2024-09-16 00:00:00
ID_049,ID_049,ID_049,45.851338,4.84019,2.83,6.2,8.49,2024-07-20 00:00:00,2024-01-27 00:00:00
ID_050,ID_050,ID_050,51.604479,-0.010974,8.19,5.46,6.6,2024-07-15 00:00:00,2024-08-27 00:00:00
ID_051,ID_051,ID_051,48.914748,-0.474109,6.8,3.45,1.38,2024-11-17 00:00:00,2024-04-25 00:00:00
ID_052,ID_052,ID_052,51.605225,3.139532,2.11,6.45,1.7,2024-05-14 00:00:00,2024-07-02 00:00:00
ID_053,ID_053,ID_053,45.460797,1.458468,2.19,6.43,2.67,2024-05-28 00:00:00,2024-09-11 00:00:00
ID_054,ID_054,ID_054,50.023532,5.400535,7.98,3.66,6.19,2024-06-10 00:00:00,2024-12-21 00:00:00
ID_055,ID_055,ID_055,50.726963,2.730439,1.3,5.83,7.31,2024-02-03 00:00:00,2024-08-25 00:00:00
ID_056,ID_056,ID_056,45.884034,4.506018,4.2,1.45,1.93,2024-03-20 00:00:00,2024-07-12 00:00:00
ID_057,ID_057,ID_057,46.769943,-0.162708,8.47,8.01,4.76,2024-09-15 00:00:00,2024-08-21 00:00:00
ID_058,ID_058,ID_058,50.06617,4.439034,3.19,8.62,8.53,2024-10-11 00:00:00,2024-05-17 00:00:00
ID_059,ID_059,ID_059,50.99624,0.579526,7.61,6.2,4.87,2024-11-04 00:00:00,2024-05-01 00:00:00
ID_060,ID_060,ID_060,49.733481,5.454867,3.79,2.21,7.94,2024-11-20 00:00:00,2024-01-05 00:00:00
ID_061,ID_061,ID_061,45.15046,-0.73138,5.73,5.14,5.5,2024-11-05 00:00:00,2024-05-23 00:00:00
ID_062,ID_062,ID_062,49.213378,2.246804,6.58,2.48,3.75,2024-04-01 00:00:00,2024-10-29 00:00:00
ID_063,ID_063,ID_063,48.919422,1.760294,6.32,8.48,7.25,2024-02-07 00:00:00,2024-05-07 00:00:00
ID_064,ID_064,ID_064,48.708737,6.271922,5.41,6.15,5.64,2024-08-11 00:00:00,2024-07-30 00:00:00
ID_065,ID_065,ID_065,50.456779,3.159297,5.72,1.56,5.59,2024-12-12 00:00:00,2024-02-22 00:00:00
ID_066,ID_066,ID_066,48.914652,3.032641,7.71,2.36,4.08,2024-08-30 00:00:00,2024-06-13 00:00:00
ID_067,ID_067,ID_067,52.556441,1.982043,6.79,1.68,6.92,2024-09-03 00:00:00,2024-07-31 00:00:00
ID_068,ID_068,ID_068,51.045392,5.083712,4.5,6.7,2.15,2024-11-20 00:00:00,2024-11-01 00:00:00
ID_069,ID_069,ID_069,50.585981,2.141302,7.46,4.0,1.99,2024-06-23 00:00:00,2024-09-10 00:00:00
ID_070,ID_070,ID_070,46.854497,5.518903,2.92,1.57,7.1,2024-07-11 00:00:00,2024-07-30 00:00:00
ID_071,ID_071,ID_071,47.887956,3.888455,5.59,7.43,1.35,2024-05-20 00:00:00,2024-03-19 00:00:00
ID_072,ID_072,ID_072,46.174531,4.469462,3.63,2.21,8.05,2024-11-25 00:00:00,2024-06-08 00:00:00
ID_073,ID_073,ID_073,48.480186,3.607785,5.33,6.0,7.44,2024-12-10 00:00:00,2024-09-27 00:00:00
ID_074,ID_074,ID_074,47.72701,-0.056575,8.46,4.68,5.2,2024-01-04 00:00:00,2024-11-12 00:00:00
ID_075,ID_075,ID_075,49.232229,5.626013,8.04,4.54,3.16,2024-03-18 00:00:00,2024-01-22 00:00:00
ID_076,ID_076,ID_076,52.627397,1.68431,6.09,4.15,6.12,2024-09-08 00:00:00,2024-04-10 00:00:00
ID_077,ID_077,ID_077,49.389392,3.86573,8.55,8.58,4.45,2024-03-26 00:00:00,2024-08-04 00:00:00
ID_078,ID_078,ID_078,50.391829,1.407763,7.67,6.85,7.07,2024-03-05 00:00:00,2024-05-29 00:00:00
ID_079,ID_079,ID_079,47.324045,-0.452466,4.78,6.96,6.22,2024-07-23 00:00:00,2024-07-29 00:00:00
ID_080,ID_080,ID_080,47.682334,4.437109,2.98,1.98,1.33,2024-12-08 00:00:00,2024-06-06 00:00:00
ID_081,ID_081,ID_081,48.033972,1.654069,1.45,6.84,1.98,2024-08-29 00:00:00,2024-12-20 00:00:00
ID_082,ID_082,ID_082,48.8646,-1.487829,2.86,5.46,4.61,2024-12-18 00:00:00,2024-12-13 00:00:00
ID_083,ID_083,ID_083,51.277025,-0.519936,5.74,2.81,7.37,2024-07-11 00:00:00,2024-01-29 00:00:00
ID_084,ID_084,ID_084,51.820995,1.572335,2.93,1.79,7.62,2024-02-01 00:00:00,2024-08-07 00:00:00
ID_085,ID_085,ID_085,50.649505,-0.824894,8.55,3.49,2.49,2024-03-24 00:00:00,2024-02-12 00:00:00
ID_086,ID_086,ID_086,50.951017,3.44166,3.86,4.37,5.47,2024-05-07 00:00:00,2024-07-29 00:00:00
ID_087,ID_087,ID_087,46.505025,1.898036,5.18,2.82,2.19,2024-10-04 00:00:00,2024-03-24 00:00:00
ID_088,ID_088,ID_088,51.106228,2.028815,5.91,6.64,7.75,2024-02-11 00:00:00,2024-04-05 00:00:00
ID_089,ID_089,ID_089,48.580827,-1.610248,1.25,7.82,3.58,2024-11-25 00:00:00,2024-05-06 00:00:00
ID_090,ID_090,ID_090,50.087551,3.043622,1.28,5.67,1.55,2024-11-04 00:00:00,2024-11-24 00:00:00
ID_091,ID_091,ID_091,46.377434,2.886472,7.96,1.8,3.62,2024-07-26 00:00:00,2024-07-08 00:00:00
ID_092,ID_092,ID_092,51.763361,3.971598,7.25,3.72,5.33,2024-01-23 00:00:00,2024-03-30 00:00:00
ID_093,ID_093,ID_093,49.143546,3.534223,6.22,7.1,5.56,2024-01-07 00:00:00,2024-10-17 00:00:00
ID_094,ID_094,ID_094,49.639212,-0.001897,2.13,2.95,1.94,2024-09-15 00:00:00,2024-03-01 00:00:00
ID_095,ID_095,ID_095,49.567325,1.072427,8.46,6.61,7.5,2024-10-09 00:00:00,2024-07-15 00:00:00
ID_096,ID_096,ID_096,50.71491,4.980993,8.36,5.38,5.18,2024-10-01 00:00:00,2024-05-08 00:00:00
ID_097,ID_097,ID_097,52.208937,6.073061,4.17,6.29,1.27,2024-09-20 00:00:00,2024-03-23 00:00:00
ID_098,ID_098,ID_098,45.052315,4.944092,7.67,3.43,8.59,2024-07-22 00:00:00,2024-12-07 00:00:00
ID_099,ID_099,ID_099,51.409571,5.912346,6.76,3.26,4.44,2024-06-16 00:00:00,2024-04-06 00:00:00
ID_000,ID_000,ID_000,51.364702,0.461907,2.99,8.35,8.26,2024-08-13 00:00:00,2024-08-05 00:00:00
