col_ville,col_code_departement,col_region,col_population,col_type_route,col_heure,col_trafic_vehicules_h,col_vitesse_moyenne_kmh,col_niveau_congestion,col_indice_congestion_1_10,col_date_scraping,col_source,col_latitude,col_longitude,col_qualite_air,col_emission_co2_g_km_moyenne,col_emission_totale_estimee_kg_h,col_lignes_metro,col_lignes_tram,col_systeme_velo,col_departement,col_jour_semaine,col_tmja,col_pourcentage_pl,col_vitesse_commerciale_kmh,col_longueur_reseau_km,col_date_mesure,col_mois,col_mois_nom,col_direction,col_classe_route,col_classement_bison,col_densite_trafic_percent,col_duree_trajet_supplementaire_min,col_est_periode_vacances,col_recommandation,col_trafic_par_habitant
Toulouse,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,50.553693,7.94,4.64,6.82,110,5.76,3.91,2024-06-30 00:00:00,Data.gouv.fr,50.553693,5.997095,8.04,4.78,2024-06-30 00:00:00,2.82,3.75,5.03,Bretagne,5.96,6.8,7.14,130,5.997095,2024-03-01 00:00:00,2.45,2.36,7.87,1.4,5.28,114700,3.17,0,2.43,1.23
Toulouse,Grand Est,Provence-Alpes-Côte d'Azur,48.112612,5.24,7.59,1.62,30,4.48,4.04,2024-10-10 00:00:00,RATP_Open_Data_2024,48.112612,2.013609,7.3,2.14,2024-10-04 00:00:00,8.19,7.99,7.35,Pays de la Loire,3.4,3.18,3.55,80,2.013609,2024-02-28 00:00:00,4.58,4.34,2.41,1.57,1.63,183034,6.66,OUI,8.38,4.77
Nice,Auvergne-Rhône-Alpes,Bretagne,45.019451,3.09,5.09,1.86,80,6.7,6.3,2024-12-07 00:00:00,Airparif,45.019451,2.616835,6.01,7.81,2024-02-04 00:00:00,2.84,4.32,5.69,Provence-Alpes-Côte d'Azur,5.46,5.83,8.34,110,2.616835,2024-04-05 00:00:00,3.22,6.15,7.46,6.42,3.18,141580,5.61,NON,7.81,8.6
Lille,Occitanie,Occitanie,52.684663,5.68,3.58,3.05,70,7.01,6.22,2024-05-31 00:00:00,Data.gouv.fr,52.684663,0.963176,2.83,7.56,2024-08-06 00:00:00,2.58,7.43,1.91,Pays de la Loire,6.31,1.99,4.95,80,0.963176,2024-06-12 00:00:00,4.25,7.93,7.21,5.4,7.57,167327,8.46,0,4.88,5.23
Nantes,Île-de-France,Hauts-de-France,48.528796,7.62,5.79,2.14,50,3.77,3.23,2024-01-31 00:00:00,RATP_Open_Data_2024,48.528796,1.315231,4.47,1.47,2024-08-06 00:00:00,5.55,1.78,3.7,Provence-Alpes-Côte d'Azur,7.11,7.4,8.24,80,1.315231,2024-05-19 00:00:00,8.64,2.93,6.28,6.82,2.91,84410,2.27,0,4.14,7.98
Toulouse,Provence-Alpes-Côte d'Azur,Île-de-France,52.428405,5.33,7.57,6.4,80,2.34,8.68,2024-10-27 00:00:00,RATP_Open_Data_2024,52.428405,2.47503,7.17,7.46,2024-11-07 00:00:00,6.24,8.43,7.5,Nouvelle-Aquitaine,5.91,1.81,7.1,30,2.47503,2024-07-24 00:00:00,6.84,6.7,2.56,8.44,6.43,126395,8.69,1,7.99,3.05
Bordeaux,Hauts-de-France,Auvergne-Rhône-Alpes,51.605027,4.24,1.73,1.57,45,4.55,5.09,2024-05-19 00:00:00,SNCF_Open_Data,51.605027,-0.139969,2.37,2.24,2024-11-13 00:00:00,7.91,4.65,3.16,Hauts-de-France,4.43,3.29,8.54,130,-0.139969,2024-02-05 00:00:00,3.7,6.17,5.06,7.5,8.33,188422,4.16,0,4.05,3.5
Montpellier,Hauts-de-France,Provence-Alpes-Côte d'Azur,46.901976,4.76,7.64,6.72,80,1.33,5.56,2024-01-04 00:00:00,SNCF_Open_Data,46.901976,3.161669,4.38,6.02,2024-08-20 00:00:00,3.98,3.91,1.3,Grand Est,4.43,1.93,4.57,50,3.161669,2024-02-07 00:00:00,7.72,4.98,2.39,3.72,7.32,125150,2.71,1,4.51,3.7
Paris,Nouvelle-Aquitaine,Nouvelle-Aquitaine,45.88231,3.97,2.61,2.02,80,2.18,1.49,2024-06-26 00:00:00,Météo-France,45.88231,1.036863,3.76,2.89,2024-07-01 00:00:00,8.67,4.44,5.15,Normandie,1.35,5.05,8.05,130,1.036863,2024-02-28 00:00:00,6.26,7.36,7.12,6.13,4.67,33950,2.88,1,2.43,8.79
Lille,Normandie,Grand Est,50.147062,5.99,8.79,3.85,30,7.02,7.53,2024-10-12 00:00:00,RATP_Open_Data_2024,50.147062,0.936151,4.16,2.75,2024-01-28 00:00:00,1.65,7.02,6.7,Nouvelle-Aquitaine,3.22,2.78,5.32,70,0.936151,2024-11-07 00:00:00,5.84,2.98,2.61,8.43,2.11,68498,3.36,1,3.35,7.65
Montpellier,Auvergne-Rhône-Alpes,Nouvelle-Aquitaine,49.304558,8.59,5.71,8.63,70,2.82,1.47,2024-07-09 00:00:00,Airparif,49.304558,5.612656,2.67,6.56,2024-02-04 00:00:00,4.61,4.15,4.21,Nouvelle-Aquitaine,6.81,8.53,5.63,70,5.612656,2024-05-14 00:00:00,7.68,5.35,1.77,5.89,3.96,173783,7.54,0,3.87,3.14
Nantes,Occitanie,Bretagne,45.236215,4.18,1.47,6.17,70,7.39,7.48,2024-05-14 00:00:00,Météo-France,45.236215,2.043641,3.23,1.79,2024-05-15 00:00:00,4.29,8.37,1.22,Auvergne-Rhône-Alpes,5.23,4.13,3.72,30,2.043641,2024-01-31 00:00:00,3.42,4.31,2.6,2.83,6.07,188052,2.08,OUI,3.97,1.6
Bordeaux,Provence-Alpes-Côte d'Azur,Île-de-France,50.54354,4.46,5.43,1.82,50,5.4,5.12,2024-10-09 00:00:00,RATP_Open_Data_2024,50.54354,3.151345,1.78,6.72,2024-11-29 00:00:00,3.89,1.67,3.3,Nouvelle-Aquitaine,2.92,5.37,6.03,80,3.151345,2024-07-10 00:00:00,8.11,4.99,3.71,3.1,7.21,72539,4.4,NON,1.79,8.74
Lille,Occitanie,Pays de la Loire,50.535522,3.05,2.31,4.38,130,5.23,5.8,2024-04-30 00:00:00,Airparif,50.535522,6.228929,3.97,3.86,2024-10-25 00:00:00,3.41,6.35,1.82,Auvergne-Rhône-Alpes,1.52,5.76,1.96,70,6.228929,2024-07-15 00:00:00,2.29,7.07,7.84,7.94,7.53,71049,5.5,NON,5.42,1.42
Lyon,Nouvelle-Aquitaine,Auvergne-Rhône-Alpes,45.667361,2.78,6.39,1.21,80,3.72,1.77,2024-11-27 00:00:00,RATP_Open_Data_2024,45.667361,3.454369,6.92,3.38,2024-03-04 00:00:00,8.09,3.85,5.93,Pays de la Loire,3.95,7.15,7.28,80,3.454369,2024-06-07 00:00:00,4.38,5.42,8.09,7.36,6.53,158907,3.21,0,5.68,6.44
Montpellier,Grand Est,Pays de la Loire,46.680502,3.63,8.37,7.58,50,5.17,7.96,2024-07-05 00:00:00,Data.gouv.fr,46.680502,-0.102412,3.62,2.98,2024-06-25 00:00:00,5.11,1.46,3.36,Bretagne,4.94,3.89,3.25,30,-0.102412,2024-10-29 00:00:00,7.65,5.67,8.46,1.85,8.39,35280,2.91,OUI,3.17,3.93
Strasbourg,Auvergne-Rhône-Alpes,Bretagne,47.054225,1.21,6.63,5.26,130,4.84,8.61,2024-12-22 00:00:00,RATP_Open_Data_2024,47.054225,3.671648,7.8,4.52,2024-10-25 00:00:00,5.95,7.44,8.56,Pays de la Loire,6.67,2.68,6.47,45,3.671648,2024-10-14 00:00:00,5.44,4.09,1.64,7.04,5.74,198957,8.66,OUI,6.9,3.4
Nice,Île-de-France,Bretagne,50.386299,8.13,6.68,5.3,80,3.32,4.13,2024-09-13 00:00:00,Data.gouv.fr,50.386299,5.558196,2.42,2.84,2024-10-29 00:00:00,1.87,6.18,8.03,Auvergne-Rhône-Alpes,2.24,7.32,4.64,30,5.558196,2024-09-14 00:00:00,3.42,4.43,1.8,4.42,3.4,121616,6.43,NON,2.68,3.96
Nice,Hauts-de-France,Grand Est,44.89902,1.38,6.92,7.92,130,6.58,1.37,2024-01-22 00:00:00,Data.gouv.fr,44.89902,-1.480077,6.09,1.81,2024-05-15 00:00:00,3.58,7.82,4.95,Auvergne-Rhône-Alpes,4.29,5.14,4.02,80,-1.480077,2024-05-19 00:00:00,5.4,3.23,5.54,3.36,7.53,181521,4.47,NON,8.45,4.78
Marseille,Grand Est,Occitanie,47.046202,4.82,4.99,7.08,130,7.79,7.74,2024-03-23 00:00:00,RATP_Open_Data_2024,47.046202,0.823789,8.5,3.03,2024-02-08 00:00:00,6.04,7.87,2.06,Pays de la Loire,2.33,7.54,2.63,130,0.823789,2024-08-04 00:00:00,2.27,4.03,3.14,1.96,7.29,108879,2.41,OUI,1.3,6.11
Montpellier,Nouvelle-Aquitaine,Bretagne,52.307269,7.01,8.43,5.59,80,2.91,7.64,2024-11-19 00:00:00,Data.gouv.fr,52.307269,-1.380207,5.26,6.67,2024-08-20 00:00:00,5.11,8.13,4.31,Auvergne-Rhône-Alpes,4.66,4.04,6.34,50,-1.380207,2024-02-11 00:00:00,6.08,8.57,6.12,8.26,5.56,197476,1.49,NON,6.37,4.45
Montpellier,Bretagne,Pays de la Loire,52.788394,7.01,6.51,3.55,110,3.45,1.73,2024-02-11 00:00:00,RATP_Open_Data_2024,52.788394,2.50627,3.82,6.95,2024-12-24 00:00:00,8.76,4.09,6.47,Grand Est,5.38,8.02,7.18,80,2.50627,2024-09-17 00:00:00,4.52,2.82,7.02,8.62,7.4,159338,2.57,NON,6.8,6.29
Lyon,Grand Est,Grand Est,45.27751,3.82,7.29,7.17,50,8.27,1.54,2024-05-05 00:00:00,RATP_Open_Data_2024,45.27751,4.962212,1.47,8.0,2024-09-20 00:00:00,7.24,1.87,3.37,Normandie,4.07,7.2,5.53,30,4.962212,2024-05-14 00:00:00,7.49,4.56,2.74,7.72,1.99,21033,6.1,NON,8.77,2.75
Bordeaux,Île-de-France,Grand Est,46.770857,6.52,2.47,7.38,80,8.64,5.14,2024-10-17 00:00:00,Data.gouv.fr,46.770857,0.590654,2.06,6.49,2024-04-06 00:00:00,7.16,5.5,8.68,Grand Est,5.67,7.88,5.54,110,0.590654,2024-08-30 00:00:00,3.79,4.62,6.51,4.94,2.07,198114,7.65,0,7.36,3.92
Lille,Pays de la Loire,Auvergne-Rhône-Alpes,51.192141,1.93,8.61,2.84,30,2.06,5.28,2024-12-20 00:00:00,RATP_Open_Data_2024,51.192141,0.243057,2.6,6.64,2024-09-14 00:00:00,7.44,1.75,7.33,Bretagne,1.77,6.36,4.4,80,0.243057,2024-02-03 00:00:00,1.36,1.83,3.0,3.0,4.14,127870,3.77,NON,5.24,1.52
Paris,Provence-Alpes-Côte d'Azur,Auvergne-Rhône-Alpes,47.023197,3.85,4.42,5.48,130,5.79,3.16,2024-10-11 00:00:00,RATP_Open_Data_2024,47.023197,4.329723,7.33,2.24,2024-03-27 00:00:00,7.97,2.83,5.63,Occitanie,1.89,6.89,3.41,50,4.329723,2024-12-25 00:00:00,4.45,8.42,8.17,7.18,8.06,176567,4.51,NON,8.69,5.38
Marseille,Nouvelle-Aquitaine,Île-de-France,51.803806,4.83,4.34,2.13,45,4.77,1.98,2024-04-23 00:00:00,Météo-France,51.803806,2.595887,7.55,6.21,2024-06-05 00:00:00,4.65,6.79,6.67,Nouvelle-Aquitaine,5.38,7.76,7.33,50,2.595887,2024-01-13 00:00:00,6.96,6.44,5.43,1.77,6.18,101321,8.26,1,6.95,8.6
Lyon,Provence-Alpes-Côte d'Azur,Pays de la Loire,46.196014,5.93,8.32,7.1,110,7.12,6.54,2024-04-17 00:00:00,Data.gouv.fr,46.196014,4.002294,4.22,4.71,2024-07-22 00:00:00,5.44,7.13,7.93,Nouvelle-Aquitaine,1.68,8.64,7.42,30,4.002294,2024-03-10 00:00:00,4.43,2.86,2.75,7.49,6.15,32393,7.67,0,7.95,6.58
Marseille,Pays de la Loire,Pays de la Loire,49.756364,4.52,3.6,5.63,70,6.96,7.97,2024-05-17 00:00:00,RATP_Open_Data_2024,49.756364,4.563011,1.28,3.26,2024-08-24 00:00:00,2.03,2.26,8.41,Normandie,6.76,7.6,3.83,45,4.563011,2024-05-29 00:00:00,1.88,6.29,7.04,4.79,7.43,26510,3.31,0,8.2,6.59
Nantes,Grand Est,Hauts-de-France,51.006738,3.9,3.0,1.47,30,5.24,5.99,2024-11-14 00:00:00,RATP_Open_Data_2024,51.006738,3.522461,2.4,7.88,2024-07-22 00:00:00,3.4,5.31,5.88,Provence-Alpes-Côte d'Azur,8.63,6.14,8.29,70,3.522461,2024-05-01 00:00:00,1.47,2.45,3.87,4.49,8.04,68090,2.07,0,4.9,7.19
Montpellier,Hauts-de-France,Île-de-France,50.463123,1.32,4.68,5.83,45,6.29,4.11,2024-12-05 00:00:00,Data.gouv.fr,50.463123,-0.482986,3.7,7.29,2024-05-07 00:00:00,7.52,4.37,1.23,Île-de-France,8.26,3.93,4.28,80,-0.482986,2024-10-30 00:00:00,5.74,8.19,6.08,5.51,3.73,59647,6.38,0,2.88,6.36
Nantes,Auvergne-Rhône-Alpes,Occitanie,47.501199,7.59,3.01,8.15,45,2.74,5.78,2024-01-17 00:00:00,Data.gouv.fr,47.501199,0.039046,8.66,7.02,2024-10-12 00:00:00,6.98,8.39,4.95,Nouvelle-Aquitaine,1.84,6.21,5.31,50,0.039046,2024-09-22 00:00:00,7.04,1.93,1.78,2.65,8.34,24592,7.01,OUI,4.36,7.0
Nantes,Normandie,Grand Est,49.436309,6.96,3.87,7.26,70,3.55,7.69,2024-07-20 00:00:00,Météo-France,49.436309,1.884209,6.27,2.13,2024-02-17 00:00:00,8.38,7.52,8.31,Île-de-France,3.92,2.75,6.8,130,1.884209,2024-04-09 00:00:00,4.36,2.26,2.63,6.14,6.17,106111,7.81,OUI,7.74,8.33
Montpellier,Normandie,Auvergne-Rhône-Alpes,48.995854,3.52,7.93,5.75,130,2.24,5.09,2024-02-24 00:00:00,Airparif,48.995854,4.885206,6.01,2.72,2024-09-14 00:00:00,8.0,7.91,3.51,Nouvelle-Aquitaine,4.18,7.05,2.59,70,4.885206,2024-05-11 00:00:00,7.66,5.77,1.57,3.82,6.9,41447,4.75,OUI,3.05,1.88
Lyon,Nouvelle-Aquitaine,Bretagne,46.369393,6.64,5.84,2.56,50,6.38,7.14,2024-06-12 00:00:00,Airparif,46.369393,-0.552598,7.39,8.7,2024-06-06 00:00:00,3.79,4.84,3.72,Pays de la Loire,6.69,4.66,2.26,110,-0.552598,2024-03-09 00:00:00,8.25,1.49,5.79,7.62,5.29,141674,2.47,1,3.5,1.51
Strasbourg,Nouvelle-Aquitaine,Occitanie,52.225099,8.26,2.99,8.53,45,5.77,3.55,2024-10-03 00:00:00,Airparif,52.225099,2.501222,3.61,6.45,2024-03-13 00:00:00,1.86,4.46,4.9,Normandie,2.54,4.76,3.03,45,2.501222,2024-02-17 00:00:00,7.36,7.3,6.98,2.91,6.77,199832,5.04,NON,7.88,2.36
Bordeaux,Grand Est,Provence-Alpes-Côte d'Azur,49.805226,7.2,5.03,3.67,80,2.24,6.06,2024-08-21 00:00:00,Airparif,49.805226,-0.40013,8.64,2.84,2024-01-23 00:00:00,6.82,4.05,3.46,Hauts-de-France,1.62,7.76,3.11,110,-0.40013,2024-11-26 00:00:00,4.9,4.29,5.93,4.56,1.5,27697,1.84,NON,5.88,4.09
Paris,Île-de-France,Auvergne-Rhône-Alpes,51.640259,3.2,8.62,5.58,50,5.18,3.8,2024-09-15 00:00:00,Airparif,51.640259,0.821761,8.38,1.47,2024-06-23 00:00:00,8.24,2.52,2.97,Provence-Alpes-Côte d'Azur,3.4,6.49,2.2,45,0.821761,2024-05-12 00:00:00,6.16,3.41,4.78,8.35,4.61,152649,2.3,1,7.27,4.01
Marseille,Pays de la Loire,Hauts-de-France,52.676972,6.08,1.48,5.71,30,6.43,7.62,2024-03-22 00:00:00,SNCF_Open_Data,52.676972,1.249882,5.07,1.42,2024-10-06 00:00:00,3.15,6.63,7.36,Île-de-France,2.99,8.01,6.96,45,1.249882,2024-02-12 00:00:00,3.1,4.58,2.95,4.84,2.45,197593,3.88,1,3.5,5.03
Lille,Nouvelle-Aquitaine,Bretagne,46.68017,2.33,3.1,2.46,110,3.57,7.0,2024-02-26 00:00:00,RATP_Open_Data_2024,46.68017,-0.761937,7.74,5.87,2024-09-14 00:00:00,4.44,7.49,1.21,Grand Est,5.12,2.4,8.09,30,-0.761937,2024-07-25 00:00:00,5.94,6.86,8.67,1.63,7.86,13825,2.12,OUI,1.86,1.54
Lille,Pays de la Loire,Hauts-de-France,49.809495,1.72,1.68,4.6,50,5.64,3.4,2024-12-24 00:00:00,Météo-France,49.809495,4.286592,5.71,6.32,2024-02-22 00:00:00,7.23,8.32,4.55,Provence-Alpes-Côte d'Azur,3.04,4.59,6.51,45,4.286592,2024-11-14 00:00:00,6.18,2.44,8.1,6.93,7.97,137763,2.97,0,6.61,2.51
Marseille,Occitanie,Nouvelle-Aquitaine,48.530276,3.49,4.65,2.54,50,8.22,5.98,2024-08-03 00:00:00,SNCF_Open_Data,48.530276,3.549647,8.06,5.97,2024-11-29 00:00:00,6.67,3.99,6.53,Auvergne-Rhône-Alpes,6.56,5.55,7.56,30,3.549647,2024-10-17 00:00:00,1.9,7.03,4.33,6.27,7.28,54667,6.23,OUI,1.78,7.25
Strasbourg,Hauts-de-France,Grand Est,48.663479,3.58,5.76,5.69,50,4.82,5.21,2024-02-20 00:00:00,Airparif,48.663479,4.275577,4.89,6.11,2024-06-07 00:00:00,8.08,2.05,7.39,Grand Est,5.42,2.67,6.97,80,4.275577,2024-05-27 00:00:00,7.1,3.51,2.13,2.96,2.24,51316,3.01,0,1.31,3.78
Nantes,Nouvelle-Aquitaine,Pays de la Loire,49.430381,3.63,2.29,5.25,45,7.38,4.31,2024-02-10 00:00:00,RATP_Open_Data_2024,49.430381,1.537543,8.32,5.87,2024-10-25 00:00:00,6.05,8.17,5.34,Île-de-France,1.87,7.13,1.52,45,1.537543,2024-11-30 00:00:00,8.33,4.64,1.32,1.97,4.25,70153,6.68,OUI,3.37,2.72
Montpellier,Île-de-France,Auvergne-Rhône-Alpes,47.17183,4.24,1.74,3.45,70,7.49,5.84,2024-12-07 00:00:00,Airparif,47.17183,4.782272,1.39,4.09,2024-03-15 00:00:00,1.84,5.9,4.25,Île-de-France,1.5,2.2,2.73,130,4.782272,2024-09-07 00:00:00,3.06,7.84,6.5,7.4,6.18,115374,7.15,1,7.49,4.13
Bordeaux,Normandie,Hauts-de-France,48.988294,4.27,4.77,3.47,110,5.75,4.62,2024-08-31 00:00:00,RATP_Open_Data_2024,48.988294,0.302584,5.06,4.84,2024-11-30 00:00:00,3.58,6.15,3.42,Île-de-France,4.13,2.56,6.66,30,0.302584,2024-02-23 00:00:00,7.17,4.72,7.38,4.35,5.97,135371,8.05,NON,8.26,5.87
Lyon,Grand Est,Île-de-France,50.027398,6.83,7.32,5.86,130,6.15,4.76,2024-10-17 00:00:00,Airparif,50.027398,2.279397,6.5,3.07,2024-10-03 00:00:00,1.77,5.95,7.87,Île-de-France,4.79,7.45,3.54,110,2.279397,2024-01-03 00:00:00,5.22,4.71,6.15,1.8,8.0,145952,6.16,NON,3.0,4.76
Paris,Auvergne-Rhône-Alpes,Provence-Alpes-Côte d'Azur,52.300957,8.37,2.6,2.12,80,7.97,6.78,2024-09-28 00:00:00,Météo-France,52.300957,0.772469,5.78,3.12,2024-02-15 00:00:00,7.61,2.33,3.77,Bretagne,5.2,4.42,4.51,30,0.772469,2024-01-15 00:00:00,2.34,7.8,3.86,2.33,7.22,175951,4.28,NON,6.64,8.65
Marseille,Hauts-de-France,Île-de-France,51.65721,7.68,5.0,5.61,70,7.64,4.16,2024-06-26 00:00:00,RATP_Open_Data_2024,51.65721,4.543206,2.59,2.05,2024-08-12 00:00:00,5.61,5.38,7.48,Hauts-de-France,2.44,2.56,1.87,50,4.543206,2024-02-23 00:00:00,2.67,2.62,2.81,2.06,5.95,145067,5.75,NON,5.05,6.22
Nantes,Pays de la Loire,Grand Est,46.56315,3.15,2.13,6.79,130,5.33,6.98,2024-11-22 00:00:00,Data.gouv.fr,46.56315,4.166465,1.33,8.13,2024-04-18 00:00:00,4.09,5.37,8.31,Bretagne,7.94,8.56,6.37,50,4.166465,2024-06-30 00:00:00,8.24,4.54,2.71,4.77,2.84,58792,6.55,0,8.73,8.62
Nice,Pays de la Loire,Provence-Alpes-Côte d'Azur,50.440716,4.71,4.49,5.65,80,3.7,2.19,2024-12-02 00:00:00,Météo-France,50.440716,2.425144,8.19,3.21,2024-05-28 00:00:00,1.96,3.01,3.64,Grand Est,1.92,1.9,4.91,30,2.425144,2024-11-20 00:00:00,8.76,5.45,5.66,5.03,1.86,110763,1.41,1,2.59,7.66
Paris,Pays de la Loire,Occitanie,46.264264,4.74,8.25,7.36,80,2.3,1.62,2024-03-09 00:00:00,Data.gouv.fr,46.264264,-0.244209,1.35,5.48,2024-03-17 00:00:00,8.5,7.47,3.72,Île-de-France,2.58,5.58,8.06,130,-0.244209,2024-02-27 00:00:00,3.07,3.73,7.36,6.27,8.51,133144,4.48,1,7.31,5.56
Bordeaux,Grand Est,Île-de-France,49.148562,2.69,8.74,8.7,70,7.57,3.39,2024-08-27 00:00:00,Data.gouv.fr,49.148562,4.900248,1.72,1.5,2024-05-06 00:00:00,8.46,5.79,8.77,Île-de-France,3.01,2.71,5.72,70,4.900248,2024-01-28 00:00:00,6.45,1.41,5.98,4.36,7.2,53220,5.17,NON,6.21,5.75
Paris,Occitanie,Île-de-France,45.100196,1.94,4.69,5.23,110,5.55,6.87,2024-01-02 00:00:00,SNCF_Open_Data,45.100196,-0.327326,5.0,1.38,2024-12-09 00:00:00,3.04,7.7,8.19,Nouvelle-Aquitaine,2.87,1.96,7.32,110,-0.327326,2024-04-19 00:00:00,5.32,8.72,4.89,8.42,2.75,83186,6.77,1,4.73,6.83
Strasbourg,Île-de-France,Normandie,50.958465,6.39,3.31,1.97,110,4.91,4.61,2024-08-28 00:00:00,SNCF_Open_Data,50.958465,-0.040648,4.81,5.49,2024-03-02 00:00:00,7.01,1.43,6.77,Pays de la Loire,4.39,6.96,4.8,130,-0.040648,2024-12-04 00:00:00,6.76,4.76,4.15,7.04,2.32,83289,5.32,0,1.68,3.55
Montpellier,Normandie,Occitanie,50.970188,5.16,1.21,3.45,80,6.6,8.08,2024-05-08 00:00:00,SNCF_Open_Data,50.970188,4.37292,6.68,6.66,2024-09-20 00:00:00,6.24,3.11,4.08,Auvergne-Rhône-Alpes,4.51,6.89,8.29,30,4.37292,2024-10-27 00:00:00,6.11,5.99,4.49,7.59,5.25,68143,3.44,NON,4.92,2.7
Lyon,Île-de-France,Bretagne,51.829049,8.32,2.88,5.5,130,1.56,4.71,2024-06-23 00:00:00,RATP_Open_Data_2024,51.829049,4.017048,3.15,5.96,2024-09-18 00:00:00,3.44,4.58,6.06,Grand Est,1.54,5.99,3.24,130,4.017048,2024-07-26 00:00:00,8.01,7.63,5.05,4.83,6.49,97745,8.37,NON,3.71,1.27
Paris,Île-de-France,Île-de-France,45.17735,4.8,5.67,7.24,110,2.01,4.4,2024-05-09 00:00:00,Météo-France,45.17735,2.796675,6.0,5.92,2024-01-06 00:00:00,4.42,3.37,7.58,Occitanie,5.89,1.71,3.63,110,2.796675,2024-02-20 00:00:00,2.05,6.06,1.54,2.22,7.78,67470,5.51,OUI,2.5,2.1
Lyon,Nouvelle-Aquitaine,Grand Est,52.29413,8.72,3.13,2.49,45,1.36,7.27,2024-08-17 00:00:00,Airparif,52.29413,1.361027,8.64,8.19,2024-10-04 00:00:00,2.61,7.71,1.93,Bretagne,7.47,6.63,7.92,50,1.361027,2024-09-03 00:00:00,8.46,1.91,4.7,5.93,1.7,46250,3.99,NON,6.26,6.03
Bordeaux,Provence-Alpes-Côte d'Azur,Occitanie,52.636749,3.55,7.91,3.94,30,2.25,4.55,2024-01-12 00:00:00,Airparif,52.636749,2.918042,1.74,2.73,2024-07-27 00:00:00,2.07,2.88,7.01,Auvergne-Rhône-Alpes,8.08,1.97,2.76,80,2.918042,2024-01-29 00:00:00,4.92,6.54,4.16,1.97,4.3,45985,7.84,NON,2.57,8.37
Montpellier,Île-de-France,Nouvelle-Aquitaine,47.561121,1.73,4.61,1.22,80,5.82,3.49,2024-04-23 00:00:00,Airparif,47.561121,4.976147,7.39,5.3,2024-09-29 00:00:00,6.11,7.4,8.47,Provence-Alpes-Côte d'Azur,3.38,2.34,2.44,80,4.976147,2024-12-16 00:00:00,1.54,2.47,1.53,6.96,2.08,162426,5.73,1,1.41,3.89
Nice,Hauts-de-France,Bretagne,45.097048,5.34,2.89,1.34,130,3.89,6.57,2024-11-07 00:00:00,RATP_Open_Data_2024,45.097048,3.734755,1.24,1.63,2024-05-19 00:00:00,2.71,7.8,8.6,Auvergne-Rhône-Alpes,7.49,7.86,2.1,45,3.734755,2024-01-15 00:00:00,5.89,8.35,3.65,1.86,3.76,178806,6.43,NON,4.02,4.71
Lille,Bretagne,Provence-Alpes-Côte d'Azur,46.552341,3.22,1.8,6.45,45,6.61,2.92,2024-09-08 00:00:00,RATP_Open_Data_2024,46.552341,3.195374,3.38,7.45,2024-04-12 00:00:00,4.69,7.72,3.07,Bretagne,2.33,3.2,2.73,110,3.195374,2024-01-09 00:00:00,7.31,7.31,5.54,7.13,5.13,123210,3.58,OUI,8.51,6.77
Lille,Occitanie,Normandie,51.228399,3.64,3.74,2.58,30,6.31,3.22,2024-05-02 00:00:00,Météo-France,51.228399,0.650295,5.0,4.84,2024-06-09 00:00:00,3.29,4.68,8.26,Grand Est,2.33,5.09,5.48,130,0.650295,2024-07-18 00:00:00,7.15,8.76,4.44,1.93,1.78,109599,7.7,NON,1.71,6.03
Nantes,Normandie,Occitanie,46.976593,5.85,3.39,5.11,80,3.44,4.98,2024-07-20 00:00:00,Airparif,46.976593,4.506731,6.54,2.91,2024-05-17 00:00:00,7.86,4.44,3.55,Normandie,7.59,1.61,8.04,50,4.506731,2024-11-30 00:00:00,4.24,1.49,4.59,5.98,3.73,76042,6.03,0,6.05,1.65
Montpellier,Occitanie,Pays de la Loire,47.339369,6.69,4.1,6.82,130,8.13,7.93,2024-10-01 00:00:00,Météo-France,47.339369,5.018375,4.55,3.19,2024-11-30 00:00:00,6.11,5.53,7.63,Nouvelle-Aquitaine,4.39,8.64,4.47,80,5.018375,2024-11-21 00:00:00,7.26,6.57,6.67,3.45,1.28,162457,7.02,1,8.08,7.69
Paris,Grand Est,Bretagne,47.376879,6.21,5.53,2.0,50,7.45,4.5,2024-05-26 00:00:00,SNCF_Open_Data,47.376879,3.250673,4.28,2.18,2024-10-30 00:00:00,7.62,5.46,1.55,Île-de-France,7.01,3.44,8.67,70,3.250673,2024-04-25 00:00:00,8.68,4.66,2.22,3.91,2.56,86714,6.38,1,4.23,6.4
Paris,Occitanie,Île-de-France,46.930377,7.97,5.94,8.41,130,7.82,2.17,2024-03-15 00:00:00,Airparif,46.930377,2.22514,8.2,2.08,2024-07-27 00:00:00,3.9,6.69,4.89,Grand Est,6.99,3.43,3.92,30,2.22514,2024-07-20 00:00:00,1.21,3.95,6.1,5.15,3.2,56911,6.6,NON,3.72,3.89
Montpellier,Normandie,Hauts-de-France,49.91236,3.79,5.48,6.66,80,2.1,6.39,2024-10-11 00:00:00,Airparif,49.91236,0.068337,2.45,5.85,2024-05-27 00:00:00,5.8,6.68,8.55,Auvergne-Rhône-Alpes,4.47,2.01,3.43,110,0.068337,2024-04-08 00:00:00,5.96,1.61,2.45,7.55,2.88,51363,5.46,1,6.13,7.76
